Orthogroup	BCOP.longest_only	DMAU.longest_only
OG0000087	LOC119075761|XP_037038197.1|BCOP	LOC117147219|XP_033169927.1|DMAU, LOC117140352|XP_033159099.1|DMAU
OG0000088	LOC119079125|XP_037042849.1|BCOP	LOC117137209|XP_033154454.1|DMAU
OG0000088	LOC119082220|XP_037047569.1|BCOP	LOC117144166|XP_033165097.1|DMAU, LOC117140390|XP_033159148.1|DMAU, LOC117135926|XP_033152385.1|DMAU, LOC117140408|XP_033159171.1|DMAU
OG0000089	LOC119082274|XP_037047643.1|BCOP	LOC117142383|XP_033162216.1|DMAU, LOC117144287|XP_033165282.1|DMAU
OG0000089	LOC119068248|XP_037027675.1|BCOP	LOC117143491|XP_033164095.1|DMAU
OG0000089	LOC119081420|XP_037046225.1|BCOP, LOC119081121|XP_037045760.1|BCOP, LOC119081493|XP_037046395.1|BCOP	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC119078560|XP_037042023.1|BCOP, LOC119072351|XP_037033434.1|BCOP, LOC119085017|XP_037051089.1|BCOP, LOC119071272|XP_037032032.1|BCOP, LOC119081800|XP_037046914.1|BCOP	LOC117137570|XP_033154966.1|DMAU, LOC117137567|XP_033154963.1|DMAU, LOC117140816|XP_033159812.1|DMAU, LOC117140429|XP_033159236.1|DMAU
OG0000091	LOC119067519|XP_037026434.1|BCOP	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC119085240|XP_037051459.1|BCOP	LOC117150761|XP_033173689.1|DMAU, LOC117146070|XP_033167902.1|DMAU, LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC119083172|XP_037048727.1|BCOP, LOC119078526|XP_037041987.1|BCOP, LOC119074994|XP_037037291.1|BCOP	LOC117143463|XP_033164065.1|DMAU, LOC117145611|XP_033167217.1|DMAU, LOC117143680|XP_033164356.1|DMAU, LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC119085908|XP_037052349.1|BCOP, LOC119078154|XP_037041523.1|BCOP	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC119071388|XP_037032160.1|BCOP, LOC119069925|XP_037030042.1|BCOP, LOC119070868|XP_037031275.1|BCOP	LOC117147887|XP_033170862.1|DMAU, LOC117135736|XP_033152071.1|DMAU, LOC117135738|XP_033152074.1|DMAU
OG0000093	LOC119074158|XP_037036056.1|BCOP	LOC117150273|XP_033172974.1|DMAU, LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC119072953|XP_037034173.1|BCOP, LOC119072965|XP_037034181.1|BCOP, LOC119082341|XP_037047786.1|BCOP, LOC119072977|XP_037034192.1|BCOP, LOC119071131|XP_037031708.1|BCOP, LOC119076455|XP_037039116.1|BCOP, LOC119081968|XP_037047175.1|BCOP	LOC117141136|XP_033160352.1|DMAU, LOC117145630|XP_033167240.1|DMAU
OG0000096	LOC119071730|XP_037032649.1|BCOP	LOC117135195|XP_033151161.1|DMAU, LOC117138374|XP_033156337.1|DMAU, LOC117143020|XP_033163289.1|DMAU, LOC117140669|XP_033159611.1|DMAU
OG0000099	LOC119069058|XP_037028826.1|BCOP, LOC119078025|XP_037041330.1|BCOP	LOC117148294|XP_033171506.1|DMAU, LOC117148295|XP_033171507.1|DMAU
OG0000099	LOC119077680|XP_037040831.1|BCOP, LOC119076063|XP_037038600.1|BCOP, LOC119085712|XP_037052057.1|BCOP, LOC119085711|XP_037052055.1|BCOP, LOC119076768|XP_037039615.1|BCOP, LOC119078073|XP_037041423.1|BCOP, LOC119069637|XP_037029638.1|BCOP	LOC117148254|XP_033171448.1|DMAU
OG0000101	LOC119077397|XP_037040498.1|BCOP, LOC119082930|XP_037048481.1|BCOP	LOC117139588|XP_033157894.1|DMAU, LOC117139584|XP_033157886.1|DMAU, LOC117139153|XP_033157202.1|DMAU, LOC117139589|XP_033157895.1|DMAU, LOC117139587|XP_033157892.1|DMAU, LOC117139591|XP_033157897.1|DMAU
OG0000102	LOC119083655|XP_037049326.1|BCOP, LOC119081277|XP_037045928.1|BCOP, LOC119075318|XP_037037633.1|BCOP, LOC119066132|XP_037024317.1|BCOP	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC119069719|XP_037029740.1|BCOP	LOC117135879|XP_033152313.1|DMAU
OG0000103	LOC119074607|XP_037036759.1|BCOP	LOC117139741|XP_033158189.1|DMAU, LOC117140271|XP_033158987.1|DMAU, LOC117140269|XP_033158986.1|DMAU, LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC119081062|XP_037045672.1|BCOP, LOC119074803|XP_037036982.1|BCOP	LOC117139673|XP_033158041.1|DMAU
OG0000104	LOC119080513|XP_037044818.1|BCOP	LOC117140901|XP_033159956.1|DMAU, LOC117139491|XP_033157704.1|DMAU, LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC119080671|XP_037045000.1|BCOP	LOC117145209|XP_033166665.1|DMAU, LOC117140646|XP_033159577.1|DMAU, LOC117143467|XP_033164071.1|DMAU
OG0000109	LOC119066520|XP_037024933.1|BCOP, LOC119068303|XP_037027739.1|BCOP, LOC119078821|XP_037042421.1|BCOP	LOC117150299|XP_033173013.1|DMAU, LOC117150298|XP_033173011.1|DMAU
OG0000110	LOC119073251|XP_037034515.1|BCOP	LOC117141555|XP_033160952.1|DMAU, LOC117141556|XP_033160954.1|DMAU, LOC117140295|XP_033159023.1|DMAU, LOC117139048|XP_033157042.1|DMAU
OG0000111	LOC119083195|XP_037048752.1|BCOP	LOC117137612|XP_033155029.1|DMAU, LOC117137549|XP_033154938.1|DMAU, LOC117136205|XP_033152849.1|DMAU
OG0000113	LOC119081195|XP_037045806.1|BCOP, LOC119076161|XP_037038741.1|BCOP, LOC119076122|XP_037038686.1|BCOP	LOC117150311|XP_033173029.1|DMAU, LOC117137340|XP_033154626.1|DMAU, LOC117144993|XP_033166357.1|DMAU, LOC117139674|XP_033158046.1|DMAU
OG0000117	LOC119075248|XP_037037542.1|BCOP, LOC119077509|XP_037040636.1|BCOP	LOC117140280|XP_033159003.1|DMAU, LOC117140287|XP_033159016.1|DMAU, LOC117140343|XP_033159086.1|DMAU, LOC117140312|XP_033159052.1|DMAU
OG0000118	LOC119080287|XP_037044455.1|BCOP, LOC119076832|XP_037039727.1|BCOP, LOC119085695|XP_037052038.1|BCOP, LOC119085696|XP_037052040.1|BCOP, LOC119073481|XP_037034921.1|BCOP, LOC119076573|XP_037039263.1|BCOP	LOC117150387|XP_033173140.1|DMAU, LOC117135603|XP_033151847.1|DMAU
OG0000119	LOC119077086|XP_037040141.1|BCOP, LOC119077085|XP_037040140.1|BCOP	LOC117143976|XP_033164804.1|DMAU, LOC117144044|XP_033164905.1|DMAU, LOC117144043|XP_033164903.1|DMAU
OG0000120	LOC119080998|XP_037045563.1|BCOP	LOC117148598|XP_033171970.1|DMAU
OG0000120	LOC119078165|XP_037041538.1|BCOP	LOC117135556|XP_033151747.1|DMAU
OG0000122	LOC119084912|XP_037050963.1|BCOP, LOC119077176|XP_037040252.1|BCOP, LOC119075959|XP_037038431.1|BCOP	LOC117150526|XP_033173341.1|DMAU, LOC117147492|XP_033170284.1|DMAU, LOC117136699|XP_033153608.1|DMAU, LOC117141442|XP_033160827.1|DMAU
OG0000123	LOC119084065|XP_037049800.1|BCOP	LOC117136062|XP_033152602.1|DMAU, LOC117143860|XP_033164616.1|DMAU, LOC117143990|XP_033164824.1|DMAU, LOC117144271|XP_033165263.1|DMAU, LOC117144217|XP_033165162.1|DMAU
OG0000125	LOC119067921|XP_037027119.1|BCOP	LOC117143411|XP_033163996.1|DMAU
OG0000125	LOC119081947|XP_037047122.1|BCOP	LOC117143914|XP_033164718.1|DMAU
OG0000126	LOC119077979|XP_037041260.1|BCOP	LOC117143345|XP_033163901.1|DMAU, LOC117143550|XP_033164184.1|DMAU
OG0000127	LOC119076071|XP_037038610.1|BCOP, LOC119079079|XP_037042783.1|BCOP	LOC117145521|XP_033167104.1|DMAU, LOC117144375|XP_033165393.1|DMAU, LOC117145520|XP_033167103.1|DMAU, LOC117143556|XP_033164189.1|DMAU
OG0000129	LOC119074452|XP_037036480.1|BCOP	LOC117148507|XP_033171802.1|DMAU, LOC117141699|XP_033161197.1|DMAU, LOC117150016|XP_033172785.1|DMAU, LOC117148506|XP_033171801.1|DMAU
OG0000131	LOC119069789|XP_037029826.1|BCOP, LOC119083693|XP_037049377.1|BCOP, LOC119068661|XP_037028233.1|BCOP	LOC117144921|XP_033166261.1|DMAU
OG0000132	LOC119070931|XP_037031370.1|BCOP, LOC119083625|XP_037049255.1|BCOP, LOC119083840|XP_037049540.1|BCOP, LOC119076124|XP_037038688.1|BCOP, LOC119076130|XP_037038697.1|BCOP	LOC117150677|XP_033173574.1|DMAU, LOC117150678|XP_033173575.1|DMAU, LOC117143533|XP_033164156.1|DMAU
OG0000134	LOC119084917|XP_037050964.1|BCOP	LOC117142577|XP_033162536.1|DMAU
OG0000134	LOC119077122|XP_037040188.1|BCOP	LOC117136536|XP_033153379.1|DMAU
OG0000137	LOC119076570|XP_037039260.1|BCOP	LOC117142436|XP_033162288.1|DMAU
OG0000137	LOC119075970|XP_037038454.1|BCOP	LOC117141313|XP_033160590.1|DMAU
OG0000137	LOC119072476|XP_037033597.1|BCOP, LOC119072474|XP_037033594.1|BCOP, LOC119072472|XP_037033590.1|BCOP	LOC117148624|XP_033172007.1|DMAU
OG0000138	LOC119075469|XP_037037812.1|BCOP, LOC119080407|XP_037044633.1|BCOP	LOC117142218|XP_033161946.1|DMAU, LOC117142217|XP_033161945.1|DMAU, LOC117144842|XP_033166129.1|DMAU, LOC117144893|XP_033166207.1|DMAU, LOC117144843|XP_033166130.1|DMAU
OG0000140	LOC119069608|XP_037029594.1|BCOP	LOC117143412|XP_033163998.1|DMAU
OG0000141	LOC119081636|XP_037046587.1|BCOP, LOC119080767|XP_037045226.1|BCOP	LOC117142084|XP_033161856.1|DMAU, LOC117142085|XP_033161857.1|DMAU
OG0000142	LOC119069777|XP_037029851.1|BCOP	LOC117144738|XP_033165981.1|DMAU
OG0000142	LOC119069688|XP_037029708.1|BCOP	LOC117141681|XP_033161169.1|DMAU
OG0000142	LOC119068456|XP_037027931.1|BCOP	LOC117147848|XP_033170815.1|DMAU
OG0000143	LOC119079862|XP_037043834.1|BCOP	LOC117139731|XP_033158159.1|DMAU
OG0000143	LOC119072167|XP_037033223.1|BCOP, LOC119075078|XP_037037365.1|BCOP, LOC119082915|XP_037048466.1|BCOP, LOC119083819|XP_037049510.1|BCOP, LOC119082946|XP_037048492.1|BCOP, LOC119071652|XP_037032507.1|BCOP, LOC119078755|XP_037042355.1|BCOP	LOC117139733|XP_033158162.1|DMAU
OG0000144	LOC119076752|XP_037039594.1|BCOP	LOC117144371|XP_033165386.1|DMAU
OG0000144	LOC119077624|XP_037040733.1|BCOP	LOC117147010|XP_033169584.1|DMAU
OG0000144	LOC119084638|XP_037050601.1|BCOP	LOC117135856|XP_033152266.1|DMAU
OG0000145	LOC119066144|XP_037024335.1|BCOP	LOC117147647|XP_033170509.1|DMAU, LOC117150257|XP_033172947.1|DMAU, LOC117135678|XP_033151971.1|DMAU, LOC117135670|XP_033151960.1|DMAU
OG0000147	LOC119077121|XP_037040187.1|BCOP	LOC117151092|XP_033174231.1|DMAU
OG0000147	LOC119083723|XP_037049415.1|BCOP	LOC117143658|XP_033164330.1|DMAU, LOC117143659|XP_033164331.1|DMAU
OG0000148	LOC119072936|XP_037034156.1|BCOP	LOC117139177|XP_033157236.1|DMAU
OG0000148	LOC119081118|XP_037045757.1|BCOP, LOC119080775|XP_037045238.1|BCOP	LOC117150291|XP_033173002.1|DMAU
OG0000149	LOC119081141|XP_037045781.1|BCOP, LOC119078064|XP_037041400.1|BCOP, LOC119074697|XP_037036878.1|BCOP, LOC119074699|XP_037036882.1|BCOP, LOC119074696|XP_037036877.1|BCOP, LOC119067511|XP_037026418.1|BCOP, LOC119069831|XP_037029894.1|BCOP, LOC119079233|XP_037042919.1|BCOP, LOC119076031|XP_037038586.1|BCOP, LOC119074704|XP_037036887.1|BCOP, LOC119078972|XP_037042619.1|BCOP, LOC119066652|XP_037025122.1|BCOP, LOC119078268|XP_037041662.1|BCOP, LOC119078270|XP_037041663.1|BCOP, LOC119072648|XP_037033800.1|BCOP, LOC119084968|XP_037051016.1|BCOP	LOC117135137|XP_033151085.1|DMAU, LOC117146834|XP_033169279.1|DMAU
OG0000152	LOC119069768|XP_037029799.1|BCOP, LOC119083779|XP_037049473.1|BCOP	LOC117144421|XP_033165454.1|DMAU, LOC117142213|XP_033161940.1|DMAU, LOC117144420|XP_033165453.1|DMAU, LOC117143305|XP_033163805.1|DMAU
OG0000154	LOC119066036|XP_037024149.1|BCOP, LOC119080323|XP_037044538.1|BCOP, LOC119078752|XP_037042348.1|BCOP, LOC119077199|XP_037040275.1|BCOP, LOC119077198|XP_037040273.1|BCOP, LOC119077197|XP_037040272.1|BCOP, LOC119078144|XP_037041514.1|BCOP, LOC119078143|XP_037041513.1|BCOP, LOC119082885|XP_037048439.1|BCOP, LOC119078535|XP_037041997.1|BCOP, LOC119068873|XP_037028607.1|BCOP, LOC119073600|XP_037035068.1|BCOP, LOC119076693|XP_037039497.1|BCOP, LOC119078164|XP_037041534.1|BCOP	LOC117144747|XP_033165993.1|DMAU, LOC117144748|XP_033165994.1|DMAU, LOC117142020|XP_033161776.1|DMAU
OG0000155	LOC119070504|XP_037030760.1|BCOP	LOC117140364|XP_033159110.1|DMAU, LOC117139054|XP_033157055.1|DMAU, LOC117139051|XP_033157046.1|DMAU
OG0000157	LOC119081533|XP_037046430.1|BCOP	LOC117137965|XP_033155627.1|DMAU, LOC117136533|XP_033153373.1|DMAU, LOC117136385|XP_033153168.1|DMAU
OG0000158	LOC119066838|XP_037025433.1|BCOP	LOC117136683|XP_033153585.1|DMAU, LOC117141776|XP_033161299.1|DMAU, LOC117142032|XP_033161788.1|DMAU
OG0000159	LOC119071737|XP_037032662.1|BCOP	LOC117140892|XP_033159937.1|DMAU
OG0000159	LOC119070684|XP_037031027.1|BCOP	LOC117140023|XP_033158644.1|DMAU
OG0000160	LOC119074814|XP_037036998.1|BCOP, LOC119073756|XP_037035310.1|BCOP, LOC119084177|XP_037049932.1|BCOP, LOC119070694|XP_037031041.1|BCOP, LOC119070394|XP_037030608.1|BCOP, LOC119080673|XP_037044998.1|BCOP, LOC119075752|XP_037038189.1|BCOP	LOC117144745|XP_033165989.1|DMAU, LOC117145350|XP_033166857.1|DMAU
OG0000162	LOC119072713|XP_037033879.1|BCOP, LOC119078856|XP_037042461.1|BCOP, LOC119068500|XP_037028039.1|BCOP, LOC119067739|XP_037026798.1|BCOP	LOC117141661|XP_033161142.1|DMAU, LOC117140399|XP_033159160.1|DMAU, LOC117150897|XP_033173929.1|DMAU, LOC117137456|XP_033154794.1|DMAU
OG0000165	LOC119068607|XP_037028159.1|BCOP	LOC117147767|XP_033170691.1|DMAU, LOC117147766|XP_033170686.1|DMAU, LOC117146706|XP_033169010.1|DMAU, LOC117147765|XP_033170682.1|DMAU, LOC117147082|XP_033169736.1|DMAU, LOC117140115|XP_033158770.1|DMAU, LOC117138953|XP_033156885.1|DMAU
OG0000166	LOC119073858|XP_037035618.1|BCOP	LOC117136305|XP_033153043.1|DMAU
OG0000166	LOC119071749|XP_037032679.1|BCOP, LOC119068609|XP_037028163.1|BCOP	LOC117137310|XP_033154581.1|DMAU, LOC117136685|XP_033153587.1|DMAU
OG0000167	LOC119083207|XP_037048770.1|BCOP, LOC119077362|XP_037040434.1|BCOP, LOC119080181|XP_037044302.1|BCOP	LOC117139236|XP_033157333.1|DMAU, LOC117141888|XP_033161475.1|DMAU, LOC117141583|XP_033160987.1|DMAU, LOC117141582|XP_033160986.1|DMAU
OG0000169	LOC119078686|XP_037042236.1|BCOP	LOC117142349|XP_033162159.1|DMAU
OG0000169	LOC119070541|XP_037030812.1|BCOP	LOC117141898|XP_033161490.1|DMAU, LOC117142983|XP_033163225.1|DMAU
OG0000170	LOC119068257|XP_037027690.1|BCOP	LOC117146709|XP_033169019.1|DMAU, LOC117146702|XP_033169006.1|DMAU
OG0000171	LOC119077027|XP_037040036.1|BCOP	LOC117147038|XP_033169654.1|DMAU
OG0000171	LOC119078436|XP_037041851.1|BCOP	LOC117145456|XP_033167034.1|DMAU
OG0000171	LOC119069385|XP_037029335.1|BCOP	LOC117147242|XP_033169948.1|DMAU
OG0000172	LOC119080398|XP_037044615.1|BCOP	LOC117139230|XP_033157322.1|DMAU
OG0000173	LOC119081507|XP_037046410.1|BCOP	LOC117136023|XP_033152531.1|DMAU, LOC117136015|XP_033152523.1|DMAU
OG0000175	LOC119085626|XP_037051954.1|BCOP	LOC117142787|XP_033162870.1|DMAU
OG0000175	LOC119085691|XP_037052033.1|BCOP, LOC119085693|XP_037052034.1|BCOP, LOC119085697|XP_037052041.1|BCOP, LOC119080410|XP_037044644.1|BCOP, LOC119080343|XP_037044539.1|BCOP, LOC119085694|XP_037052035.1|BCOP	LOC117144302|XP_033165302.1|DMAU, LOC117144304|XP_033165306.1|DMAU
OG0000177	LOC119070258|XP_037030426.1|BCOP	LOC117147008|XP_033169581.1|DMAU
OG0000177	LOC119067483|XP_037026379.1|BCOP	LOC117142664|XP_033162687.1|DMAU
OG0000177	LOC119079898|XP_037043882.1|BCOP	LOC117141625|XP_033161046.1|DMAU
OG0000179	LOC119081914|XP_037047044.1|BCOP, LOC119079040|XP_037042722.1|BCOP	LOC117137126|XP_033154315.1|DMAU, LOC117137524|XP_033154903.1|DMAU
OG0000179	LOC119071177|XP_037031839.1|BCOP	LOC117150204|XP_033172886.1|DMAU
OG0000181	LOC119080812|XP_037045279.1|BCOP	LOC117143454|XP_033164055.1|DMAU
OG0000182	LOC119074666|XP_037036843.1|BCOP	LOC117144452|XP_033165499.1|DMAU
OG0000182	LOC119072417|XP_037033532.1|BCOP	LOC117144451|XP_033165498.1|DMAU, LOC117144708|XP_033165939.1|DMAU
OG0000183	LOC119083232|XP_037048788.1|BCOP, LOC119079322|XP_037043012.1|BCOP, LOC119082279|XP_037047650.1|BCOP, LOC119079306|XP_037042991.1|BCOP, LOC119074141|XP_037036033.1|BCOP	LOC117146471|XP_033168598.1|DMAU, LOC117146037|XP_033167859.1|DMAU, LOC117140274|XP_033158992.1|DMAU, LOC117139576|XP_033157874.1|DMAU
OG0000184	LOC119076294|XP_037038852.1|BCOP, LOC119080732|XP_037045167.1|BCOP, LOC119076296|XP_037038854.1|BCOP, LOC119076297|XP_037038856.1|BCOP, LOC119066302|XP_037024577.1|BCOP, LOC119075336|XP_037037661.1|BCOP, LOC119081707|XP_037046712.1|BCOP, LOC119076295|XP_037038853.1|BCOP	LOC117140490|XP_033159344.1|DMAU, LOC117140485|XP_033159331.1|DMAU
OG0000185	LOC119068042|XP_037027302.1|BCOP, LOC119084360|XP_037050204.1|BCOP, LOC119067542|XP_037026494.1|BCOP	LOC117150992|XP_033174087.1|DMAU, LOC117138280|XP_033156140.1|DMAU, LOC117145545|XP_033167130.1|DMAU, LOC117138279|XP_033156139.1|DMAU
OG0000186	LOC119068740|XP_037028338.1|BCOP	LOC117146913|XP_033169429.1|DMAU, LOC117147989|XP_033171030.1|DMAU
OG0000187	LOC119081594|XP_037046524.1|BCOP, LOC119065977|XP_037024079.1|BCOP	LOC117147447|XP_033170220.1|DMAU
OG0000188	LOC119068165|XP_037027542.1|BCOP, LOC119069968|XP_037030100.1|BCOP, LOC119082622|XP_037048079.1|BCOP	LOC117145664|XP_033167286.1|DMAU, LOC117147369|XP_033170125.1|DMAU, LOC117148477|XP_033171743.1|DMAU
OG0000189	LOC119066285|XP_037024548.1|BCOP, LOC119082491|XP_037047904.1|BCOP	LOC117139329|XP_033157470.1|DMAU
OG0000189	LOC119074481|XP_037036522.1|BCOP	LOC117148689|XP_033172118.1|DMAU
OG0000190	LOC119068106|XP_037027437.1|BCOP	LOC117147745|XP_033170638.1|DMAU
OG0000191	LOC119072311|XP_037033390.1|BCOP, LOC119073852|XP_037035601.1|BCOP	LOC117137066|XP_033154173.1|DMAU, LOC117137071|XP_033154191.1|DMAU
OG0000192	LOC119077265|XP_037040308.1|BCOP, LOC119083344|XP_037048933.1|BCOP, LOC119070534|XP_037030807.1|BCOP	LOC117146048|XP_033167879.1|DMAU, LOC117141944|XP_033161588.1|DMAU, LOC117140064|XP_033158701.1|DMAU
OG0000193	LOC119066429|XP_037024804.1|BCOP	LOC117150527|XP_033173342.1|DMAU, LOC117150339|XP_033173078.1|DMAU, LOC117140153|XP_033158817.1|DMAU
OG0000195	LOC119076914|XP_037039826.1|BCOP, LOC119076911|XP_037039824.1|BCOP, LOC119076913|XP_037039825.1|BCOP, LOC119076915|XP_037039827.1|BCOP	LOC117137417|XP_033154737.1|DMAU
OG0000196	LOC119076987|XP_037039987.1|BCOP, LOC119076970|XP_037039959.1|BCOP	LOC117144032|XP_033164889.1|DMAU
OG0000197	LOC119074868|XP_037037087.1|BCOP	LOC117146387|XP_033168451.1|DMAU
OG0000197	LOC119074875|XP_037037107.1|BCOP	LOC117146393|XP_033168458.1|DMAU
OG0000197	LOC119074871|XP_037037089.1|BCOP	LOC117146385|XP_033168447.1|DMAU
OG0000198	LOC119070667|XP_037030999.1|BCOP	LOC117136580|XP_033153442.1|DMAU, LOC117138212|XP_033156039.1|DMAU, LOC117138452|XP_033156466.1|DMAU
OG0000200	LOC119083328|XP_037048913.1|BCOP	LOC117145820|XP_033167513.1|DMAU, LOC117145823|XP_033167515.1|DMAU, LOC117145819|XP_033167512.1|DMAU, LOC117145821|XP_033167514.1|DMAU
OG0000201	LOC119081249|XP_037045880.1|BCOP, LOC119080245|XP_037044388.1|BCOP, LOC119084456|XP_037050333.1|BCOP, LOC119084280|XP_037050099.1|BCOP	LOC117143444|XP_033164043.1|DMAU, LOC117144712|XP_033165943.1|DMAU
OG0000202	LOC119074650|XP_037036823.1|BCOP	LOC117144721|XP_033165952.1|DMAU
OG0000202	LOC119086010|XP_037052481.1|BCOP	LOC117140315|XP_033159054.1|DMAU, LOC117140405|XP_033159168.1|DMAU
OG0000203	LOC119071700|XP_037032582.1|BCOP	LOC117138105|XP_033155855.1|DMAU, LOC117137441|XP_033154768.1|DMAU, LOC117137427|XP_033154748.1|DMAU
OG0000205	LOC119069914|XP_037030030.1|BCOP	LOC117145870|XP_033167583.1|DMAU, LOC117143509|XP_033164122.1|DMAU
OG0000206	LOC119086016|XP_037052485.1|BCOP	LOC117137672|XP_033155122.1|DMAU
OG0000206	LOC119085366|XP_037051641.1|BCOP	LOC117150532|XP_033173347.1|DMAU
OG0000206	LOC119066120|XP_037024298.1|BCOP	LOC117137013|XP_033154094.1|DMAU
OG0000207	LOC119084595|XP_037050539.1|BCOP	LOC117139988|XP_033158584.1|DMAU, LOC117141358|XP_033160656.1|DMAU
OG0000207	LOC119076700|XP_037039507.1|BCOP, LOC119074470|XP_037036507.1|BCOP, LOC119075240|XP_037037530.1|BCOP, LOC119070997|XP_037031486.1|BCOP	LOC117139821|XP_033158344.1|DMAU
OG0000209	LOC119074339|XP_037036325.1|BCOP	LOC117141265|XP_033160528.1|DMAU, LOC117150804|XP_033173753.1|DMAU, LOC117144066|XP_033164969.1|DMAU, LOC117142389|XP_033162227.1|DMAU, LOC117137070|XP_033154189.1|DMAU
OG0000210	LOC119068545|XP_037028059.1|BCOP	LOC117148567|XP_033171915.1|DMAU
OG0000211	LOC119070444|XP_037030690.1|BCOP	LOC117142510|XP_033162437.1|DMAU
OG0000211	LOC119080746|XP_037045191.1|BCOP, LOC119080747|XP_037045192.1|BCOP, LOC119068351|XP_037027810.1|BCOP, LOC119082893|XP_037048450.1|BCOP, LOC119074430|XP_037036452.1|BCOP	LOC117145473|XP_033167038.1|DMAU
OG0000212	LOC119070818|XP_037031198.1|BCOP, LOC119084250|XP_037050047.1|BCOP, LOC119082469|XP_037047883.1|BCOP, LOC119073778|XP_037035344.1|BCOP, LOC119083560|XP_037049174.1|BCOP, LOC119085545|XP_037051859.1|BCOP, LOC119084832|XP_037050811.1|BCOP, LOC119070723|XP_037031071.1|BCOP, LOC119081951|XP_037047139.1|BCOP	LOC117140856|XP_033159879.1|DMAU, LOC117138969|XP_033156909.1|DMAU, LOC117149255|XP_033172652.1|DMAU
OG0000213	LOC119077222|XP_037040297.1|BCOP, LOC119078161|XP_037041531.1|BCOP, LOC119072022|XP_037033035.1|BCOP, LOC119069082|XP_037028899.1|BCOP	LOC117139533|XP_033157797.1|DMAU, LOC117136320|XP_033153061.1|DMAU
OG0000214	LOC119081039|XP_037045634.1|BCOP, LOC119070984|XP_037031466.1|BCOP, LOC119066381|XP_037024707.1|BCOP	LOC117147341|XP_033170091.1|DMAU, LOC117138656|XP_033156780.1|DMAU, LOC117143314|XP_033163848.1|DMAU
OG0000215	LOC119071076|XP_037031613.1|BCOP, LOC119067193|XP_037025919.1|BCOP, LOC119069734|XP_037029760.1|BCOP, LOC119071024|XP_037031517.1|BCOP, LOC119071556|XP_037032375.1|BCOP	LOC117142080|XP_033161853.1|DMAU, LOC117141365|XP_033160663.1|DMAU, LOC117142079|XP_033161851.1|DMAU
OG0000217	LOC119076525|XP_037039206.1|BCOP	LOC117147768|XP_033170693.1|DMAU
OG0000217	LOC119066897|XP_037025481.1|BCOP	LOC117148438|XP_033171701.1|DMAU
OG0000219	LOC119073633|XP_037035119.1|BCOP	LOC117138685|XP_033156831.1|DMAU, LOC117138686|XP_033156834.1|DMAU, LOC117138684|XP_033156830.1|DMAU
OG0000220	LOC119083685|XP_037049364.1|BCOP	LOC117141301|XP_033160572.1|DMAU, LOC117141150|XP_033160379.1|DMAU, LOC117140761|XP_033159733.1|DMAU
OG0000221	LOC119079523|XP_037043384.1|BCOP, LOC119079527|XP_037043404.1|BCOP	LOC117135692|XP_033151986.1|DMAU, LOC117145293|XP_033166775.1|DMAU, LOC117135691|XP_033151984.1|DMAU
OG0000222	LOC119076255|XP_037038817.1|BCOP	LOC117135617|XP_033151873.1|DMAU
OG0000223	LOC119073472|XP_037034873.1|BCOP, LOC119072064|XP_037033094.1|BCOP	LOC117141007|XP_033160152.1|DMAU, LOC117140349|XP_033159090.1|DMAU, LOC117140554|XP_033159441.1|DMAU
OG0000224	LOC119081110|XP_037045746.1|BCOP	LOC117137585|XP_033154982.1|DMAU
OG0000224	LOC119080190|XP_037044324.1|BCOP, LOC119081111|XP_037045750.1|BCOP, LOC119081109|XP_037045745.1|BCOP, LOC119077534|XP_037041024.1|BCOP, LOC119066791|XP_037025349.1|BCOP	LOC117135727|XP_033152061.1|DMAU
OG0000225	LOC119066756|XP_037025327.1|BCOP	LOC117145999|XP_033167807.1|DMAU, LOC117145844|XP_033167548.1|DMAU, LOC117145666|XP_033167292.1|DMAU
OG0000226	LOC119074792|XP_037036969.1|BCOP, LOC119069766|XP_037029798.1|BCOP, LOC119066837|XP_037025395.1|BCOP	LOC117140773|XP_033159750.1|DMAU, LOC117140777|XP_033159753.1|DMAU, LOC117140902|XP_033159963.1|DMAU
OG0000228	LOC119085720|XP_037052063.1|BCOP	LOC117143249|XP_033163701.1|DMAU, LOC117143942|XP_033164764.1|DMAU, LOC117147937|XP_033170973.1|DMAU, LOC117143421|XP_033164018.1|DMAU
OG0000229	LOC119085369|XP_037051647.1|BCOP	LOC117145262|XP_033166737.1|DMAU, LOC117149943|XP_033172735.1|DMAU
OG0000229	LOC119077980|XP_037041257.1|BCOP	LOC117142733|XP_033162794.1|DMAU
OG0000230	LOC119081748|XP_037046818.1|BCOP, LOC119067276|XP_037026048.1|BCOP	LOC117135935|XP_033152403.1|DMAU, LOC117135936|XP_033152407.1|DMAU
