Orthogroup	DERE.longest_only	DPSE.longest_only
OG0000049	LOC6552229|XP_001979794.1|DERE	LOC4800759|XP_001357974.3|DPSE
OG0000049	LOC6552231|XP_001979796.1|DERE	LOC4800761|XP_001357976.3|DPSE
OG0000049	LOC6552230|XP_001979795.1|DERE	LOC4800766|XP_001357981.4|DPSE
OG0000049	LOC6552330|XP_001979789.1|DERE	LOC4800764|XP_001357979.3|DPSE
OG0000050	LOC6544231|XP_001973747.1|DERE	LOC6899912|XP_033237397.1|DPSE
OG0000050	LOC6544204|XP_026833494.1|DERE	LOC6899911|XP_002135279.1|DPSE
OG0000050	LOC26526578|XP_026833595.1|DERE	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE
OG0000050	LOC6544232|XP_026833594.1|DERE	LOC6899913|XP_002135281.2|DPSE
OG0000050	LOC6544203|XP_001973745.2|DERE	LOC6899909|XP_033237398.1|DPSE
OG0000051	LOC6552520|XP_001980945.1|DERE	LOC4802029|XP_001359029.3|DPSE
OG0000051	LOC6553748|XP_001980366.1|DERE	LOC6896948|XP_002137133.2|DPSE, LOC4800870|XP_001358067.3|DPSE
OG0000051	LOC6553801|XP_001980449.1|DERE, LOC6552141|XP_001979934.1|DERE, LOC6553800|XP_001980448.1|DERE, LOC6553799|XP_001980447.1|DERE	LOC6897665|XP_002137803.2|DPSE, LOC6897664|XP_033232373.1|DPSE
OG0000052	LOC6552258|XP_001980739.1|DERE, LOC6555308|XP_001982081.1|DERE	LOC4801488|XP_001358571.4|DPSE
OG0000052	LOC6552259|XP_001980740.3|DERE, LOC6552256|XP_001980737.2|DERE, LOC6552257|XP_001980738.1|DERE	LOC4801489|XP_001358572.4|DPSE
OG0000052	LOC6547302|XP_001974728.1|DERE	LOC4803747|XP_001360412.1|DPSE
OG0000052	LOC6547301|XP_001974727.1|DERE	LOC4803748|XP_001360413.3|DPSE
OG0000053	LOC6541123|XP_001970454.1|DERE	LOC4803611|XP_001360303.3|DPSE
OG0000053	LOC6542707|XP_001970455.1|DERE	LOC6898153|XP_002138231.3|DPSE
OG0000053	LOC6542876|XP_001970456.1|DERE	LOC4803609|XP_001360302.2|DPSE
OG0000053	LOC6542254|XP_001970457.1|DERE	LOC6898152|XP_002138230.3|DPSE
OG0000053	LOC6542856|XP_001970461.3|DERE	LOC6898150|XP_002138228.2|DPSE
OG0000054	LOC6553130|XP_001980075.1|DERE	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE
OG0000054	LOC6553131|XP_001980076.1|DERE	LOC4803310|XP_001360074.4|DPSE
OG0000054	LOC6553059|XP_001980078.1|DERE	LOC5384075|XP_033232371.1|DPSE
OG0000054	LOC6553132|XP_026836543.1|DERE	LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE
OG0000055	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE	LOC6896734|XP_002136946.1|DPSE
OG0000056	LOC6554751|XP_001982187.1|DERE	LOC4800581|XP_015038723.2|DPSE
OG0000056	LOC6554750|XP_001982186.1|DERE	LOC6896822|XP_002137025.2|DPSE
OG0000056	LOC6554782|XP_001982185.1|DERE, LOC6554781|XP_001982184.3|DERE	LOC4800580|XP_001357831.3|DPSE
OG0000056	LOC6551980|XP_001980665.2|DERE	LOC6896999|XP_002137185.2|DPSE
OG0000058	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC4816156|XP_001355873.3|DPSE
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC6897147|XP_002137327.1|DPSE
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC6897146|XP_033232929.1|DPSE
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC4801319|XP_001358434.2|DPSE
OG0000059	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE	LOC6897145|XP_002137325.3|DPSE, LOC6897144|XP_002137324.2|DPSE
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC4816062|XP_001355381.1|DPSE
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC4817672|XP_001357060.2|DPSE
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC6897604|XP_002137749.3|DPSE
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC4800333|XP_033234022.1|DPSE
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC4815703|XP_001355362.3|DPSE
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC4816506|XP_001356011.2|DPSE
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC4816666|XP_001356006.2|DPSE
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC4816280|XP_001356010.3|DPSE
OG0000061	LOC6542105|XP_001968978.2|DERE	LOC4816542|XP_001356009.2|DPSE
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC4814796|XP_001355129.2|DPSE
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC4816599|XP_001356269.1|DPSE
OG0000062	LOC113564055|XP_026834234.1|DERE	LOC117183207|XP_033237045.1|DPSE
OG0000063	LOC6553303|XP_001980169.2|DERE, LOC6553302|XP_001980168.1|DERE	LOC6897651|XP_002137792.2|DPSE
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC4802566|XP_001359461.3|DPSE
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC6900640|XP_002135013.2|DPSE
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC4813121|XP_001353706.2|DPSE
OG0000063	LOC6546126|XP_026832754.1|DERE, LOC6546127|XP_001972261.2|DERE	LOC6900641|XP_002135014.2|DPSE
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC6896923|XP_002137108.2|DPSE
OG0000065	LOC6542088|XP_001969217.1|DERE, LOC6553677|XP_026832116.1|DERE	LOC26533777|XP_015038968.2|DPSE, LOC6898828|XP_033234521.1|DPSE
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC4800791|XP_001358004.3|DPSE
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC4800793|XP_001358005.3|DPSE
OG0000065	LOC6552532|XP_001979846.1|DERE	LOC6896918|XP_002137102.2|DPSE
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC4814734|XP_001354838.2|DPSE
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC6897545|XP_002137691.2|DPSE
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC4801086|XP_001358244.4|DPSE
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC6903735|XP_002136740.2|DPSE
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC4803318|XP_001360081.2|DPSE
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC26533930|XP_015041746.1|DPSE
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC6902765|XP_033236203.1|DPSE
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC4801537|XP_001358611.3|DPSE
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC4813294|XP_001353742.3|DPSE
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC4805303|XP_001361725.2|DPSE
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC4813729|XP_001353743.2|DPSE
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC6901001|XP_033238396.1|DPSE
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC6900642|XP_002135015.3|DPSE
OG0000068	LOC6553949|XP_001979475.2|DERE, LOC6546278|XP_001972902.2|DERE, LOC6547621|XP_001974885.1|DERE	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC4815620|XP_015041394.2|DPSE
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC4804621|XP_033234564.1|DPSE
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC4816245|XP_001355864.2|DPSE
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC4815848|XP_001355583.2|DPSE
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC4816246|XP_001355865.2|DPSE
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC6902417|XP_002133351.2|DPSE
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC6900130|XP_033241129.1|DPSE
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC4811953|XP_001352897.3|DPSE
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC6900213|XP_033239373.1|DPSE
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC6900212|XP_002135544.1|DPSE
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC4803792|XP_001360452.3|DPSE
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC4803788|XP_001360450.3|DPSE
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC6898245|XP_002138311.1|DPSE
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC4804155|XP_001360761.3|DPSE
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC6902077|XP_033240712.1|DPSE
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC13036455|XP_003736334.2|DPSE
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC4813467|XP_001353839.3|DPSE
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC4813167|XP_001353329.2|DPSE
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC4814181|XP_001354308.4|DPSE
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC4814183|XP_001354309.1|DPSE
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC6900056|XP_033238646.1|DPSE
OG0000076	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC6901614|XP_002134284.3|DPSE
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC4815315|XP_001355000.2|DPSE
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC6903891|XP_002136626.1|DPSE
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC4800596|XP_001357842.1|DPSE
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC4805619|XP_001361993.1|DPSE
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC6897044|XP_003736391.1|DPSE
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC4804955|XP_001361435.3|DPSE
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC4802953|XP_001359766.2|DPSE
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC4814621|XP_001355050.3|DPSE
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC4815368|XP_001354621.3|DPSE
OG0000079	LOC6543392|XP_001968596.1|DERE	LOC117183178|XP_033235181.1|DPSE
OG0000079	LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE	LOC6902965|XP_002132691.2|DPSE
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC4817314|XP_001356685.1|DPSE
OG0000079	LOC113564118|XP_026835025.1|DERE	LOC26534171|XP_015036113.2|DPSE
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC4805687|XP_001362046.3|DPSE
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC4811957|XP_001352460.4|DPSE
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC4803829|XP_001360483.2|DPSE
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC4800945|XP_001358129.3|DPSE
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC4801644|XP_001358698.2|DPSE
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC6899312|XP_033235907.1|DPSE
OG0000083	LOC6543321|XP_001969237.1|DERE, LOC6543013|XP_001969236.1|DERE	LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE
OG0000083	LOC6543404|XP_001969234.1|DERE	LOC6902371|XP_002133317.3|DPSE
OG0000083	LOC6543089|XP_001969235.1|DERE	LOC6902370|XP_002133316.2|DPSE
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC26532411|XP_033235904.1|DPSE
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC4803751|XP_001360416.2|DPSE
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC4805472|XP_001361867.2|DPSE
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC4804897|XP_015040262.2|DPSE
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC4804123|XP_001360733.2|DPSE
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC4804898|XP_001361384.3|DPSE
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC4804253|XP_001360840.1|DPSE
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC4816786|XP_001356332.1|DPSE
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC4817851|XP_001357379.2|DPSE
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC6902768|XP_002132512.2|DPSE
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC4805581|XP_001361962.1|DPSE
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC6903460|XP_002132339.1|DPSE
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC6897738|XP_015038003.2|DPSE
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC6897737|XP_002137843.1|DPSE
OG0000089	LOC6553054|XP_001979141.1|DERE, LOC6553281|XP_001979199.1|DERE	LOC4802911|XP_001359737.1|DPSE
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC4812687|XP_001353070.2|DPSE
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC4805122|XP_001361578.1|DPSE
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC4805121|XP_015040451.2|DPSE
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC6900041|XP_002135405.1|DPSE
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC6899944|XP_002135312.2|DPSE
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC4801161|XP_015037056.1|DPSE
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC4816825|XP_001356505.3|DPSE
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC4801449|XP_033232375.1|DPSE
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC4801443|XP_001358537.1|DPSE
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC4802360|XP_001359289.2|DPSE
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC4802357|XP_001359285.1|DPSE
OG0000092	LOC6554283|XP_001981751.1|DERE	LOC4802658|XP_001359535.3|DPSE
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC4802361|XP_001359290.2|DPSE
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC4817063|XP_015036040.1|DPSE
OG0000093	LOC6549680|XP_001977422.1|DERE, LOC26527034|XP_015012902.1|DERE, LOC6546756|XP_001974546.1|DERE	LOC4804675|XP_001361198.4|DPSE
OG0000093	LOC6543242|XP_001968689.1|DERE	LOC6899211|XP_002136312.2|DPSE
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC4814997|XP_001354996.4|DPSE
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC4813472|XP_015043125.2|DPSE
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC4801917|XP_001358935.4|DPSE
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC6897403|XP_002137555.3|DPSE
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC6897404|XP_015037507.2|DPSE
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC6897015|XP_002137200.2|DPSE
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC4816202|XP_001355846.3|DPSE
OG0000097	LOC26526342|XP_015014261.2|DERE, LOC6546172|XP_001972869.2|DERE, LOC6546171|XP_001972868.2|DERE	LOC26533006|XP_033237387.1|DPSE
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC4800823|XP_001358028.1|DPSE
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC4815949|XP_001355223.2|DPSE
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC6901833|XP_002133371.2|DPSE
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC6901374|XP_015041636.2|DPSE
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC26533905|XP_015035090.2|DPSE
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC4801809|XP_001358843.4|DPSE, LOC4801613|XP_001358676.4|DPSE
OG0000101	LOC6545510|XP_015012990.1|DERE	LOC6900247|XP_015044019.2|DPSE
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC4804100|XP_001360716.3|DPSE
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC4804567|XP_001361108.2|DPSE
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC4812871|XP_001353722.3|DPSE
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC4813106|XP_001353445.4|DPSE
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC4813251|XP_033237392.1|DPSE
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC4805641|XP_001362010.2|DPSE
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC4811865|XP_001352567.2|DPSE
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC4817994|XP_001357248.2|DPSE
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC4812453|XP_001352571.2|DPSE
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC6897188|XP_033241709.1|DPSE
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC4802641|XP_001359524.3|DPSE
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC117185148|XP_033241100.1|DPSE, LOC4802639|XP_033241098.1|DPSE
OG0000106	LOC6548062|XP_001975064.1|DERE	LOC6898861|XP_002138833.3|DPSE
OG0000106	LOC6553061|XP_001980080.2|DERE, LOC6553062|XP_001980081.1|DERE, LOC6541488|XP_001968913.1|DERE, LOC6543193|XP_001968912.2|DERE, LOC113564304|XP_026836538.1|DERE, LOC6547123|XP_001975477.1|DERE	LOC4805729|XP_001362082.3|DPSE
OG0000107	LOC6547875|XP_001976351.1|DERE	LOC4803727|XP_001360399.3|DPSE
OG0000107	LOC6549578|XP_001974463.3|DERE, LOC6549577|XP_001974462.2|DERE	LOC4816269|XP_001355878.2|DPSE
OG0000107	LOC6547876|XP_001976352.1|DERE	LOC4803728|XP_001360400.3|DPSE
OG0000109	LOC6541724|XP_026834322.1|DERE, LOC6541702|XP_026835082.1|DERE	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC4816673|XP_001356046.3|DPSE
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC4813509|XP_001353237.3|DPSE
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC4813564|XP_001353238.4|DPSE
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC4813596|XP_001353239.2|DPSE
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC4813344|XP_001353235.2|DPSE
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC4804957|XP_001361436.2|DPSE
OG0000111	LOC6547573|XP_001974850.1|DERE	LOC4804962|XP_001361439.2|DPSE
OG0000111	LOC6547572|XP_026836839.1|DERE	LOC4804960|XP_001361438.4|DPSE
OG0000112	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE	LOC4816070|XP_001355599.3|DPSE
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC4814555|XP_001355049.4|DPSE
OG0000113	LOC6552710|XP_026831517.1|DERE	LOC4801479|XP_001358564.4|DPSE
OG0000114	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE	LOC4817555|XP_001356962.1|DPSE
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC4817556|XP_001356963.1|DPSE
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC4817557|XP_001356964.1|DPSE
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC4802359|XP_001359288.2|DPSE
OG0000116	LOC6554989|XP_001981814.1|DERE	LOC6897573|XP_033241883.1|DPSE
OG0000116	LOC6554994|XP_001981819.1|DERE	LOC4802358|XP_001359287.3|DPSE
OG0000116	LOC6554993|XP_001981818.2|DERE	LOC4802356|XP_001359286.3|DPSE
OG0000117	LOC6540738|XP_001969562.1|DERE	LOC4816702|XP_001356233.1|DPSE
OG0000117	LOC6540920|XP_001969563.1|DERE	LOC4816357|XP_001356234.2|DPSE
OG0000117	LOC6540785|XP_001969564.1|DERE	LOC4816358|XP_001356235.2|DPSE
OG0000117	LOC6540760|XP_001969565.1|DERE	LOC6902710|XP_002133224.1|DPSE
OG0000118	LOC6540609|XP_001968779.3|DERE, LOC6540594|XP_001968778.1|DERE	LOC4816812|XP_001356809.3|DPSE
OG0000118	LOC6543468|XP_001969543.1|DERE	LOC6901699|XP_002134369.2|DPSE
OG0000119	LOC6552165|XP_001980717.1|DERE	LOC4800772|XP_001357987.3|DPSE
OG0000119	LOC6552163|XP_001980715.1|DERE	LOC4800771|XP_001357986.2|DPSE
OG0000119	LOC6552164|XP_001980716.1|DERE	LOC4800773|XP_001357988.3|DPSE
OG0000120	LOC6555510|XP_015008783.1|DERE	LOC6901854|XP_002133392.2|DPSE
OG0000120	LOC6546603|XP_001976042.1|DERE	LOC4803913|XP_001360557.1|DPSE
OG0000120	LOC6545155|XP_001971017.1|DERE	LOC4814059|XP_001354232.2|DPSE
OG0000121	LOC6549747|XP_001977350.1|DERE	LOC4815827|XP_001355632.3|DPSE
OG0000121	LOC6552855|XP_001979940.1|DERE	LOC6897326|XP_002137478.2|DPSE
OG0000121	LOC6552857|XP_026831855.1|DERE	LOC4801728|XP_001358772.2|DPSE
OG0000122	LOC6541936|XP_001968351.2|DERE	LOC4817541|XP_001356952.2|DPSE
OG0000122	LOC6551621|XP_001977124.1|DERE	LOC6901494|XP_002134180.2|DPSE
OG0000122	LOC6543179|XP_001969187.2|DERE	LOC4805302|XP_001361724.1|DPSE
OG0000122	LOC6541798|XP_001968644.1|DERE	LOC4817383|XP_001356484.3|DPSE
OG0000123	LOC6548565|XP_001976637.1|DERE	LOC4805442|XP_001361843.2|DPSE
OG0000123	LOC6553075|XP_001979096.1|DERE, LOC6553074|XP_001979095.1|DERE	LOC4802279|XP_001359231.2|DPSE
OG0000123	LOC6553076|XP_001979097.1|DERE	LOC4802278|XP_001359230.2|DPSE
OG0000124	LOC6548499|XP_026835634.1|DERE, LOC113564261|XP_026836019.1|DERE, LOC6541590|XP_001970428.1|DERE	LOC4805062|XP_001361526.2|DPSE
OG0000124	LOC6543273|XP_001970427.1|DERE	LOC6898772|XP_002138749.2|DPSE
OG0000124	LOC6540959|XP_001970425.3|DERE	LOC6898774|XP_002138751.4|DPSE
OG0000125	LOC6554806|XP_015009019.2|DERE	LOC4801148|XP_003736422.2|DPSE
OG0000125	LOC6553712|XP_001980356.1|DERE	LOC4801426|XP_003736507.1|DPSE
OG0000125	LOC6548842|XP_001975356.1|DERE	LOC6898246|XP_002138312.2|DPSE
OG0000125	LOC6548843|XP_001975357.1|DERE	LOC4803794|XP_001360454.3|DPSE
OG0000126	LOC6554336|XP_001981300.2|DERE	LOC26532672|XP_033236106.1|DPSE
OG0000126	LOC6543059|XP_001968919.2|DERE	LOC6903471|XP_015035428.2|DPSE
OG0000127	LOC6553214|XP_001979216.1|DERE	LOC6897876|XP_003736880.2|DPSE
OG0000127	LOC6553215|XP_001979217.1|DERE	LOC4802979|XP_001359787.3|DPSE
OG0000127	LOC6553213|XP_001979215.1|DERE	LOC4802977|XP_001359786.2|DPSE
OG0000127	LOC6553212|XP_001979214.2|DERE	LOC4802973|XP_001359783.3|DPSE
OG0000128	LOC6547674|XP_026836856.1|DERE	LOC4803763|XP_001360426.3|DPSE
OG0000128	LOC6547673|XP_026837174.1|DERE	LOC4803762|XP_001360427.4|DPSE
OG0000129	LOC6551485|XP_001978469.1|DERE	LOC6901846|XP_002133384.1|DPSE
OG0000129	LOC6544586|XP_001972385.1|DERE	LOC6900541|XP_002134925.1|DPSE
OG0000129	LOC26527022|XP_015015590.1|DERE	LOC26532932|XP_015035708.2|DPSE
OG0000129	LOC6551486|XP_001978470.2|DERE	LOC4815973|XP_001355257.2|DPSE
OG0000130	LOC6545208|XP_001972099.1|DERE	LOC4814083|XP_001354216.4|DPSE
OG0000130	LOC6544918|XP_026833930.1|DERE	LOC4813204|XP_015043202.2|DPSE
OG0000131	LOC6553736|XP_026832080.1|DERE	LOC4801402|XP_001358502.3|DPSE
OG0000132	LOC6541657|XP_001969760.1|DERE	LOC4817091|XP_033235701.1|DPSE
OG0000132	LOC6551904|XP_001979665.1|DERE	LOC4802383|XP_001359312.1|DPSE
OG0000134	LOC6552776|XP_001979961.1|DERE	LOC6897020|XP_002137205.1|DPSE
OG0000134	LOC6551363|XP_001978376.3|DERE	LOC4815530|XP_001355363.4|DPSE
OG0000134	LOC6542600|XP_001969921.1|DERE	LOC4816709|XP_001356064.2|DPSE
OG0000137	LOC6552702|XP_001979021.1|DERE	LOC4801920|XP_001358938.2|DPSE
OG0000137	LOC6544719|XP_001971526.1|DERE	LOC6900167|XP_002135506.1|DPSE
OG0000138	LOC6552595|XP_001980924.1|DERE	LOC4802999|XP_001359805.3|DPSE
OG0000138	LOC6552596|XP_001980925.1|DERE	LOC4802997|XP_015038238.2|DPSE
OG0000138	LOC6552594|XP_001980923.1|DERE	LOC4802998|XP_001359804.3|DPSE
OG0000138	LOC6552592|XP_001980921.1|DERE	LOC4803004|XP_001359809.4|DPSE
OG0000140	LOC6554805|XP_001981583.1|DERE	LOC4801149|XP_001358287.3|DPSE
OG0000141	LOC6545774|XP_001971641.3|DERE	LOC4812798|XP_015043199.2|DPSE
OG0000141	LOC6545776|XP_001971643.2|DERE	LOC6900706|XP_015043198.1|DPSE
OG0000141	LOC6545777|XP_026833843.1|DERE	LOC4813077|XP_015043197.2|DPSE
OG0000141	LOC6545778|XP_001971645.1|DERE	LOC6900705|XP_002135068.1|DPSE
OG0000142	LOC6554784|XP_001981981.3|DERE	LOC6897479|XP_002137628.3|DPSE
OG0000142	LOC6544493|XP_001973798.3|DERE	LOC4811728|XP_033232983.1|DPSE
OG0000142	LOC6550529|XP_026837492.1|DERE	LOC6901253|XP_002133954.2|DPSE
OG0000143	LOC6546315|XP_001972823.1|DERE	LOC4813283|XP_001353993.3|DPSE
OG0000143	LOC6546316|XP_001972824.2|DERE	LOC4813434|XP_001353992.4|DPSE
