Orthogroup	DERE.longest_only	DBIA.longest_only
OG0000046	LOC6550460|XP_001977787.1|DERE	LOC108024103|XP_016949370.1|DBIA
OG0000046	LOC6554301|XP_001982125.2|DERE	LOC108024336|XP_016949726.1|DBIA
OG0000046	LOC6554302|XP_001982126.1|DERE	LOC108024879|XP_016950512.1|DBIA
OG0000047	LOC6548915|XP_026836112.1|DERE	LOC108036240|XP_016967738.1|DBIA
OG0000047	LOC6548919|XP_001975347.1|DERE	LOC108036255|XP_016967753.1|DBIA
OG0000047	LOC6549604|XP_001975737.1|DERE	LOC108029392|XP_016957110.1|DBIA
OG0000047	LOC6546188|XP_001972281.1|DERE	LOC108035707|XP_016966919.1|DBIA
OG0000047	LOC6549507|XP_001975729.1|DERE	LOC108029377|XP_016957093.1|DBIA
OG0000047	LOC6546189|XP_001972282.1|DERE	LOC108034788|XP_016965261.1|DBIA
OG0000048	LOC6544966|XP_001973233.1|DERE, LOC6544967|XP_001973234.1|DERE	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA
OG0000048	LOC6545047|XP_001973229.1|DERE	LOC108035032|XP_016965866.1|DBIA
OG0000048	LOC6545045|XP_001973227.2|DERE	LOC108035016|XP_016965849.1|DBIA
OG0000048	LOC6544963|XP_001973230.1|DERE	LOC108035019|XP_016965851.1|DBIA
OG0000049	LOC6552334|XP_001979793.1|DERE	LOC108024404|XP_016949805.1|DBIA
OG0000049	LOC6552331|XP_001979790.1|DERE	LOC108024363|XP_016949755.1|DBIA
OG0000049	LOC6552229|XP_001979794.1|DERE	LOC108024349|XP_016949740.1|DBIA
OG0000049	LOC6552231|XP_001979796.1|DERE	LOC108024839|XP_016950464.1|DBIA
OG0000049	LOC6552230|XP_001979795.1|DERE	LOC108024840|XP_016950465.1|DBIA
OG0000049	LOC6552330|XP_001979789.1|DERE	LOC108024876|XP_016950510.1|DBIA
OG0000050	LOC6544231|XP_001973747.1|DERE	LOC108030785|XP_016959326.1|DBIA
OG0000050	LOC6544204|XP_026833494.1|DERE	LOC108030724|XP_016959254.1|DBIA
OG0000050	LOC26526578|XP_026833595.1|DERE	LOC108030784|XP_016959325.1|DBIA
OG0000050	LOC6544232|XP_026833594.1|DERE	LOC108030723|XP_016959253.1|DBIA
OG0000050	LOC6544203|XP_001973745.2|DERE	LOC108030725|XP_016959255.1|DBIA
OG0000051	LOC6552520|XP_001980945.1|DERE	LOC108031259|XP_016959986.1|DBIA
OG0000051	LOC6553748|XP_001980366.1|DERE	LOC108031167|XP_016959876.1|DBIA
OG0000051	LOC6553801|XP_001980449.1|DERE	LOC108031055|XP_016959745.1|DBIA
OG0000051	LOC6553799|XP_001980447.1|DERE	LOC108031066|XP_016959760.1|DBIA
OG0000052	LOC6552258|XP_001980739.1|DERE	LOC108031139|XP_016959843.1|DBIA
OG0000052	LOC6555308|XP_001982081.1|DERE	LOC108024786|XP_016950390.1|DBIA
OG0000052	LOC6552259|XP_001980740.3|DERE	LOC108031304|XP_016960037.1|DBIA
OG0000052	LOC6552256|XP_001980737.2|DERE	LOC108031177|XP_016959886.1|DBIA
OG0000052	LOC6552257|XP_001980738.1|DERE	LOC108031170|XP_016959879.1|DBIA
OG0000052	LOC6547302|XP_001974728.1|DERE	LOC108029994|XP_016957997.1|DBIA
OG0000052	LOC6547301|XP_001974727.1|DERE	LOC108029937|XP_016957921.1|DBIA
OG0000053	LOC6541123|XP_001970454.1|DERE	LOC108029369|XP_016957086.1|DBIA
OG0000053	LOC6542707|XP_001970455.1|DERE	LOC108029362|XP_016957079.1|DBIA
OG0000053	LOC6542876|XP_001970456.1|DERE	LOC108029361|XP_016957078.1|DBIA
OG0000053	LOC6542254|XP_001970457.1|DERE	LOC108029360|XP_016957077.1|DBIA
OG0000053	LOC6542856|XP_001970461.3|DERE	LOC108029370|XP_016957087.1|DBIA
OG0000054	LOC6553130|XP_001980075.1|DERE	LOC108026311|XP_016952687.1|DBIA
OG0000054	LOC6553131|XP_001980076.1|DERE	LOC108026092|XP_016952281.1|DBIA
OG0000054	LOC6553059|XP_001980078.1|DERE	LOC108026028|XP_016952208.1|DBIA
OG0000054	LOC6553132|XP_026836543.1|DERE	LOC108026363|XP_016952768.1|DBIA
OG0000055	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE	LOC108025121|XP_016950876.1|DBIA
OG0000055	LOC6555461|XP_001981219.1|DERE	LOC108025100|XP_016950852.1|DBIA
OG0000056	LOC6554751|XP_001982187.1|DERE	LOC108031456|XP_016960380.1|DBIA
OG0000056	LOC6554750|XP_001982186.1|DERE	LOC108031453|XP_016960377.1|DBIA
OG0000056	LOC6554782|XP_001982185.1|DERE	LOC108031455|XP_016960379.1|DBIA
OG0000056	LOC6554781|XP_001982184.3|DERE	LOC108031452|XP_016960376.1|DBIA
OG0000056	LOC6551980|XP_001980665.2|DERE	LOC108031982|XP_016961266.1|DBIA
OG0000058	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE	LOC108032495|XP_016961804.1|DBIA
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC108033435|XP_016963248.1|DBIA
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC108025520|XP_016951530.1|DBIA
OG0000059	LOC6555433|XP_001981659.1|DERE	LOC108025316|XP_016951215.1|DBIA
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC108025317|XP_016951216.1|DBIA
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC108025519|XP_016951529.1|DBIA
OG0000059	LOC6555439|XP_001981665.1|DERE	LOC108025314|XP_016951213.1|DBIA
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC108031902|XP_016961196.1|DBIA
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC108033390|XP_016963198.1|DBIA
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC108023813|XP_016948948.1|DBIA
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC108025323|XP_016951236.1|DBIA
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC108024403|XP_016949804.1|DBIA
OG0000060	LOC6542766|XP_001968438.1|DERE	LOC108027722|XP_016954764.1|DBIA
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC108032412|XP_016961721.1|DBIA
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC108032443|XP_016961757.1|DBIA
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC108032400|XP_016961710.1|DBIA
OG0000061	LOC6542105|XP_001968978.2|DERE	LOC108032401|XP_016961711.1|DBIA
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC108024224|XP_016949584.1|DBIA
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC108033678|XP_016963623.1|DBIA
OG0000062	LOC113564055|XP_026834234.1|DERE	LOC108027642|XP_016954648.1|DBIA
OG0000063	LOC6553303|XP_001980169.2|DERE	LOC108024640|XP_016950181.1|DBIA
OG0000063	LOC6553302|XP_001980168.1|DERE	LOC108024653|XP_016950205.1|DBIA
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC108024632|XP_016950168.1|DBIA
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC108034681|XP_016965111.1|DBIA
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC108035615|XP_016966791.1|DBIA
OG0000063	LOC6546126|XP_026832754.1|DERE	LOC108035614|XP_016966789.1|DBIA
OG0000063	LOC6546127|XP_001972261.2|DERE	LOC108034510|XP_016964923.1|DBIA
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC108027234|XP_016954057.1|DBIA
OG0000065	LOC6553677|XP_026832116.1|DERE	LOC108027236|XP_016954058.1|DBIA
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC108023319|XP_016948114.1|DBIA
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC108023329|XP_016948142.1|DBIA
OG0000065	LOC6552532|XP_001979846.1|DERE	LOC108023328|XP_016948127.1|DBIA
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC108024355|XP_016949747.1|DBIA
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC108027312|XP_016954195.1|DBIA
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC108024442|XP_016949849.1|DBIA
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC108033498|XP_016963327.1|DBIA
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC108026077|XP_016952264.1|DBIA
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC108025758|XP_016951842.1|DBIA
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC108022830|XP_016947464.1|DBIA
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC108027215|XP_016954031.1|DBIA
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC108028025|XP_016955150.1|DBIA
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC108036631|XP_016968394.1|DBIA
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC108028052|XP_016955180.1|DBIA
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC108028075|XP_016955204.1|DBIA
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC108027959|XP_016955073.1|DBIA
OG0000068	LOC6553949|XP_001979475.2|DERE	LOC108031521|XP_016960528.1|DBIA
OG0000068	LOC6546278|XP_001972902.2|DERE	LOC108034448|XP_016964821.1|DBIA
OG0000068	LOC6547621|XP_001974885.1|DERE	LOC108029590|XP_016957445.1|DBIA
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC108027565|XP_016954535.1|DBIA
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC108022204|XP_016946546.1|DBIA
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC108028712|XP_016956151.1|DBIA
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC108033786|XP_016963881.1|DBIA
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC108023296|XP_016948086.1|DBIA
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC108034500|XP_016964894.1|DBIA
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC108034394|XP_016964765.1|DBIA
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC108036662|XP_016968433.1|DBIA
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC108036290|XP_016967791.1|DBIA
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC108036249|XP_016967747.1|DBIA
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC108022685|XP_016947244.1|DBIA
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC108023361|XP_016948233.1|DBIA
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC108027157|XP_016953875.1|DBIA
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC108028307|XP_016955519.1|DBIA
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC108028433|XP_016955751.1|DBIA
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC108030338|XP_016958695.1|DBIA
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC108031173|XP_016959885.1|DBIA
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC108031227|XP_016959955.1|DBIA
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC108030349|XP_016958707.1|DBIA
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC108035061|XP_016965936.1|DBIA
OG0000076	LOC6553873|XP_001980472.1|DERE	LOC108031057|XP_016959747.1|DBIA
OG0000076	LOC6553871|XP_001980470.2|DERE	LOC108031198|XP_016959909.1|DBIA
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC108027529|XP_016954462.1|DBIA
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC108027531|XP_016954464.1|DBIA
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC108026696|XP_016953273.1|DBIA
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC108032098|XP_016961415.1|DBIA
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC108026817|XP_016953471.1|DBIA
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC108024645|XP_016950184.1|DBIA
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC108026559|XP_016952999.1|DBIA
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC108030890|XP_016959551.1|DBIA
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC108027078|XP_016953782.1|DBIA
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC108027590|XP_016954597.1|DBIA
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC108023624|XP_016948723.1|DBIA
OG0000079	LOC6543392|XP_001968596.1|DERE, LOC6541779|XP_001968603.1|DERE, LOC26526742|XP_015015558.1|DERE, LOC6542476|XP_001968597.1|DERE	LOC108029252|XP_016956936.1|DBIA, LOC108029253|XP_016956937.1|DBIA
OG0000079	LOC6541720|XP_001968600.3|DERE	LOC108028935|XP_016956443.1|DBIA
OG0000079	LOC6542307|XP_001968601.1|DERE	LOC108029251|XP_016956935.1|DBIA
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC108029014|XP_016956549.1|DBIA
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC108036474|XP_016968140.1|DBIA
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC108026719|XP_016953316.1|DBIA
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC108032144|XP_016961473.1|DBIA
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC108034224|XP_016964555.1|DBIA
OG0000083	LOC6543321|XP_001969237.1|DERE	LOC108036802|XP_016968638.1|DBIA
OG0000083	LOC6543404|XP_001969234.1|DERE	LOC108036697|XP_016968476.1|DBIA
OG0000083	LOC6543089|XP_001969235.1|DERE	LOC108036696|XP_016968475.1|DBIA
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC108034049|XP_016964289.1|DBIA
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC108029487|XP_016957244.1|DBIA
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC108030446|XP_016958828.1|DBIA
OG0000085	LOC6542162|XP_001970595.2|DERE	LOC108029919|XP_016957901.1|DBIA
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC108029899|XP_016957878.1|DBIA
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC108030346|XP_016958700.1|DBIA
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC108030036|XP_016958096.1|DBIA
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC108026716|XP_016953312.1|DBIA
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC108033838|XP_016963957.1|DBIA
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC108032464|XP_016961778.1|DBIA
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC108033704|XP_016963704.1|DBIA
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC108030164|XP_016958382.1|DBIA
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC108029008|XP_016956541.1|DBIA
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC108028140|XP_016955285.1|DBIA
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC108036273|XP_016967772.1|DBIA
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC108028134|XP_016955279.1|DBIA
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC108027303|XP_016954184.1|DBIA
OG0000089	LOC6553281|XP_001979199.1|DERE	LOC108027149|XP_016953860.1|DBIA
OG0000089	LOC6552316|XP_001980769.1|DERE	LOC108031913|XP_016961170.1|DBIA
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC108034931|XP_016965678.1|DBIA
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC108036323|XP_016967826.1|DBIA
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC108036321|XP_016967823.1|DBIA
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC108035651|XP_016966846.1|DBIA
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC108029154|XP_016956781.1|DBIA
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC108026296|XP_016952657.1|DBIA
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC108034140|XP_016964423.1|DBIA
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC108024396|XP_016949800.1|DBIA
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC108025529|XP_016951546.1|DBIA
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC108026462|XP_016952892.1|DBIA
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC108026448|XP_016952876.1|DBIA
OG0000092	LOC6554283|XP_001981751.1|DERE	LOC108026029|XP_016952209.1|DBIA
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC108026468|XP_016952900.1|DBIA
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC108036087|XP_016967526.1|DBIA
OG0000093	LOC26527034|XP_015012902.1|DERE	LOC108022062|XP_016946396.1|DBIA
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC108023730|XP_016948856.1|DBIA
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC108034459|XP_016964832.1|DBIA
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC108027023|XP_016953706.1|DBIA
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC108034354|XP_016964729.1|DBIA
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC108032607|XP_016962024.1|DBIA
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC108024684|XP_016950250.1|DBIA
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC108032371|XP_016961681.1|DBIA
OG0000097	LOC26526342|XP_015014261.2|DERE	LOC108028124|XP_016955263.1|DBIA
OG0000097	LOC6546171|XP_001972868.2|DERE	LOC108028121|XP_016955258.1|DBIA
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC108027233|XP_016954056.1|DBIA
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC108023646|XP_016948752.1|DBIA
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC108023446|XP_016948427.1|DBIA
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC108023711|XP_016948830.1|DBIA
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC108036385|XP_016967979.1|DBIA
OG0000100	LOC6554315|XP_001981746.1|DERE	LOC108026088|XP_016952275.1|DBIA
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC108031432|XP_016960333.1|DBIA
OG0000100	LOC6552647|XP_001979907.2|DERE	LOC108031433|XP_016960334.1|DBIA
OG0000100	LOC6552646|XP_001979906.1|DERE	LOC108031252|XP_016959980.1|DBIA
OG0000100	LOC6552900|XP_001980983.1|DERE	LOC108032000|XP_016961285.1|DBIA
OG0000101	LOC6545510|XP_015012990.1|DERE	LOC108035923|XP_016967190.1|DBIA
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC108022873|XP_016947552.1|DBIA
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC108036452|XP_016968100.1|DBIA
OG0000102	LOC6547312|XP_001976339.1|DERE	LOC108026512|XP_016952947.1|DBIA
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC108028249|XP_016955425.1|DBIA
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC108028438|XP_016955757.1|DBIA
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC108028436|XP_016955755.1|DBIA
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC108022796|XP_016947418.1|DBIA
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC108035283|XP_016966339.1|DBIA
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC108032687|XP_016962152.1|DBIA
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC108034533|XP_016964948.1|DBIA
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC108031026|XP_016959715.1|DBIA
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC108031245|XP_016959970.1|DBIA, LOC108031263|XP_016959991.1|DBIA
OG0000106	LOC6548062|XP_001975064.1|DERE	LOC108026644|XP_016953156.1|DBIA
OG0000106	LOC6553061|XP_001980080.2|DERE	LOC108025976|XP_016952157.1|DBIA
OG0000106	LOC6547123|XP_001975477.1|DERE	LOC108030383|XP_016958745.1|DBIA
OG0000107	LOC6547875|XP_001976351.1|DERE	LOC108022138|XP_016946469.1|DBIA
OG0000107	LOC6549578|XP_001974463.3|DERE	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA
OG0000107	LOC6549577|XP_001974462.2|DERE	LOC108033277|XP_016963032.1|DBIA
OG0000107	LOC6547876|XP_001976352.1|DERE	LOC108022432|XP_016946806.1|DBIA
OG0000109	LOC6541724|XP_026834322.1|DERE	LOC108033292|XP_016963047.1|DBIA
OG0000109	LOC6541702|XP_026835082.1|DERE	LOC108034197|XP_016964514.1|DBIA
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC108034262|XP_016964608.1|DBIA
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC108028113|XP_016955251.1|DBIA
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC108028807|XP_016956281.1|DBIA
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC108028040|XP_016955167.1|DBIA
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC108028752|XP_016956212.1|DBIA
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC108026543|XP_016952982.1|DBIA
OG0000111	LOC6547572|XP_026836839.1|DERE	LOC108026931|XP_016953634.1|DBIA
OG0000112	LOC6549919|XP_001978671.1|DERE	LOC108027552|XP_016954506.1|DBIA
OG0000112	LOC6550010|XP_001977476.1|DERE	LOC108023986|XP_016949205.1|DBIA
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC108027490|XP_016954423.1|DBIA
OG0000113	LOC113564127|XP_026835137.1|DERE	LOC108033114|XP_016962807.1|DBIA, LOC108023899|XP_016949074.1|DBIA, LOC108034036|XP_016964270.1|DBIA
OG0000113	LOC6552710|XP_026831517.1|DERE	LOC108027444|XP_016954385.1|DBIA
OG0000113	LOC6549195|XP_026836393.1|DERE	LOC108033272|XP_016963026.1|DBIA
OG0000114	LOC113564096|XP_026834770.1|DERE	LOC108033614|XP_016963466.1|DBIA
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC108033611|XP_016963463.1|DBIA
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC108033613|XP_016963465.1|DBIA
OG0000114	LOC6541219|XP_001969806.1|DERE	LOC108033612|XP_016963464.1|DBIA
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC108026375|XP_016952785.1|DBIA
OG0000116	LOC6554989|XP_001981814.1|DERE	LOC108026461|XP_016952890.1|DBIA
OG0000116	LOC6554994|XP_001981819.1|DERE	LOC108026374|XP_016952784.1|DBIA
OG0000116	LOC6554993|XP_001981818.2|DERE	LOC108026373|XP_016952783.1|DBIA
OG0000117	LOC6540738|XP_001969562.1|DERE	LOC108032547|XP_016961914.1|DBIA
OG0000117	LOC6540920|XP_001969563.1|DERE	LOC108032549|XP_016961915.1|DBIA
OG0000117	LOC6540785|XP_001969564.1|DERE	LOC108032550|XP_016961916.1|DBIA
OG0000117	LOC6540760|XP_001969565.1|DERE	LOC108032552|XP_016961919.1|DBIA
OG0000118	LOC6540609|XP_001968779.3|DERE	LOC108029064|XP_016956623.1|DBIA
OG0000118	LOC6540594|XP_001968778.1|DERE	LOC108028954|XP_016956481.1|DBIA
OG0000118	LOC6543468|XP_001969543.1|DERE	LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA
OG0000119	LOC6552165|XP_001980717.1|DERE	LOC108031872|XP_016961119.1|DBIA, LOC108026922|XP_016953622.1|DBIA
OG0000119	LOC6552163|XP_001980715.1|DERE	LOC108031272|XP_016960002.1|DBIA
OG0000119	LOC6552164|XP_001980716.1|DERE	LOC108031192|XP_016959902.1|DBIA
OG0000120	LOC6555510|XP_015008783.1|DERE	LOC108023244|XP_016948011.1|DBIA
OG0000120	LOC6546603|XP_001976042.1|DERE	LOC108030087|XP_016958214.1|DBIA
OG0000120	LOC6545155|XP_001971017.1|DERE	LOC108028084|XP_016955219.1|DBIA
OG0000121	LOC6549747|XP_001977350.1|DERE	LOC108023267|XP_016948040.1|DBIA, LOC108023312|XP_016948104.1|DBIA
OG0000121	LOC6552855|XP_001979940.1|DERE	LOC108024429|XP_016949836.1|DBIA
OG0000121	LOC6552857|XP_026831855.1|DERE	LOC108024540|XP_016949998.1|DBIA
OG0000121	LOC6552856|XP_001979941.1|DERE	LOC108024542|XP_016949999.1|DBIA
OG0000122	LOC6541936|XP_001968351.2|DERE	LOC108032496|XP_016961805.1|DBIA
OG0000122	LOC6551621|XP_001977124.1|DERE	LOC108023300|XP_016948090.1|DBIA
OG0000122	LOC6543179|XP_001969187.2|DERE	LOC108036632|XP_016968395.1|DBIA
OG0000122	LOC6541798|XP_001968644.1|DERE	LOC108029050|XP_016956602.1|DBIA
OG0000123	LOC6548565|XP_001976637.1|DERE	LOC108022341|XP_016946693.1|DBIA
OG0000123	LOC6553667|XP_026839511.1|DERE	LOC108023693|XP_016948810.1|DBIA
OG0000123	LOC6553075|XP_001979096.1|DERE	LOC108027082|XP_016953785.1|DBIA
OG0000123	LOC6553074|XP_001979095.1|DERE	LOC108027106|XP_016953813.1|DBIA
OG0000123	LOC6553076|XP_001979097.1|DERE	LOC108027083|XP_016953787.1|DBIA
OG0000124	LOC6548499|XP_026835634.1|DERE	LOC108036376|XP_016967964.1|DBIA
OG0000124	LOC6541590|XP_001970428.1|DERE	LOC108029804|XP_016957808.1|DBIA
OG0000124	LOC6543273|XP_001970427.1|DERE	LOC108029444|XP_016957182.1|DBIA
OG0000124	LOC6540959|XP_001970425.3|DERE	LOC108029778|XP_016957777.1|DBIA
OG0000125	LOC6554806|XP_015009019.2|DERE	LOC108025392|XP_016951356.1|DBIA
OG0000125	LOC6553712|XP_001980356.1|DERE	LOC108024815|XP_016950433.1|DBIA
OG0000125	LOC6548842|XP_001975356.1|DERE	LOC108036489|XP_016968169.1|DBIA
OG0000125	LOC6548843|XP_001975357.1|DERE	LOC108036490|XP_016968171.1|DBIA
OG0000126	LOC6554336|XP_001981300.2|DERE	LOC108021876|XP_016946157.1|DBIA, LOC108021888|XP_016946169.1|DBIA, LOC108021886|XP_016946167.1|DBIA, LOC108025016|XP_016950761.1|DBIA
OG0000126	LOC6543059|XP_001968919.2|DERE	LOC108028993|XP_016956523.1|DBIA
OG0000127	LOC6553214|XP_001979216.1|DERE	LOC108027453|XP_016954394.1|DBIA
OG0000127	LOC6553215|XP_001979217.1|DERE	LOC108027073|XP_016953776.1|DBIA
OG0000127	LOC6553213|XP_001979215.1|DERE	LOC108027452|XP_016954393.1|DBIA
OG0000127	LOC6553212|XP_001979214.2|DERE	LOC108027034|XP_016953720.1|DBIA
OG0000128	LOC6547674|XP_026836856.1|DERE	LOC108026935|XP_016953637.1|DBIA
