Orthogroup	DERE.longest_only	DSUB.longest_only
OG0000052	LOC6552259|XP_001980740.3|DERE, LOC6552256|XP_001980737.2|DERE, LOC6552257|XP_001980738.1|DERE	LOC117898249|XP_034663387.1|DSUB
OG0000052	LOC6547302|XP_001974728.1|DERE	LOC117892469|XP_034654613.1|DSUB
OG0000052	LOC6547301|XP_001974727.1|DERE	LOC117892468|XP_034654612.1|DSUB
OG0000053	LOC6542707|XP_001970455.1|DERE	LOC117890537|XP_034651353.1|DSUB
OG0000053	LOC6542876|XP_001970456.1|DERE	LOC117890535|XP_034651347.1|DSUB
OG0000053	LOC6542254|XP_001970457.1|DERE	LOC117890534|XP_034651344.1|DSUB
OG0000053	LOC6542856|XP_001970461.3|DERE	LOC117890538|XP_034651354.1|DSUB
OG0000054	LOC6553130|XP_001980075.1|DERE	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB
OG0000054	LOC6553131|XP_001980076.1|DERE	LOC117898651|XP_034664113.1|DSUB
OG0000054	LOC6553059|XP_001980078.1|DERE	LOC117898655|XP_034664119.1|DSUB
OG0000054	LOC6553132|XP_026836543.1|DERE	LOC117898654|XP_034664118.1|DSUB
OG0000055	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE	LOC117897281|XP_034661904.1|DSUB
OG0000056	LOC6554751|XP_001982187.1|DERE	LOC117898462|XP_034663775.1|DSUB
OG0000056	LOC6554750|XP_001982186.1|DERE	LOC117898463|XP_034663777.1|DSUB
OG0000056	LOC6554782|XP_001982185.1|DERE, LOC6554781|XP_001982184.3|DERE	LOC117898461|XP_034663774.1|DSUB
OG0000056	LOC6551980|XP_001980665.2|DERE	LOC117897243|XP_034661853.1|DSUB
OG0000058	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE	LOC117890151|XP_034650732.1|DSUB
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC117902359|XP_034669562.1|DSUB
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC117897005|XP_034661462.1|DSUB
OG0000059	LOC6555433|XP_001981659.1|DERE	LOC117896653|XP_034660990.1|DSUB
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC117899423|XP_034665309.1|DSUB
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC117896652|XP_034660989.1|DSUB
OG0000059	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB
OG0000059	LOC6555439|XP_001981665.1|DERE	LOC117896696|XP_034661039.1|DSUB
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC117903129|XP_034670852.1|DSUB
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC117901895|XP_034668749.1|DSUB
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC117896666|XP_034661004.1|DSUB
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC117896503|XP_034660743.1|DSUB
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC117891116|XP_034652214.1|DSUB
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC117901880|XP_034668728.1|DSUB
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC117901276|XP_034667861.1|DSUB
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC117901832|XP_034668656.1|DSUB
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC117903497|XP_034671468.1|DSUB
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC117901308|XP_034667909.1|DSUB
OG0000063	LOC6553303|XP_001980169.2|DERE, LOC6553302|XP_001980168.1|DERE	LOC117896095|XP_034660037.1|DSUB
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC117896094|XP_034660036.1|DSUB
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC117893344|XP_034655825.1|DSUB
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC117894179|XP_034656976.1|DSUB
OG0000063	LOC6546126|XP_026832754.1|DERE, LOC6546127|XP_001972261.2|DERE	LOC117894178|XP_034656974.1|DSUB
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC117898583|XP_034664016.1|DSUB
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC117899737|XP_034665873.1|DSUB
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC117899738|XP_034665874.1|DSUB
OG0000065	LOC6552532|XP_001979846.1|DERE	LOC117899736|XP_034665872.1|DSUB
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC117903671|XP_034671892.1|DSUB
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC117896596|XP_034660913.1|DSUB
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC117896671|XP_034661009.1|DSUB
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC117901021|XP_034667513.1|DSUB
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC117897646|XP_034662513.1|DSUB
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC117893060|XP_034655357.1|DSUB
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC117902112|XP_034669115.1|DSUB
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC117899613|XP_034665647.1|DSUB
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC117895462|XP_034659028.1|DSUB
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC117890918|XP_034651937.1|DSUB
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC117895461|XP_034659026.1|DSUB
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC117894476|XP_034657468.1|DSUB
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC117893343|XP_034655824.1|DSUB
OG0000068	LOC6553949|XP_001979475.2|DERE, LOC6546278|XP_001972902.2|DERE, LOC6547621|XP_001974885.1|DERE	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC117902385|XP_034669640.1|DSUB
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC117891341|XP_034652652.1|DSUB
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC117900906|XP_034667357.1|DSUB
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC117896707|XP_034661058.1|DSUB
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC117900907|XP_034667358.1|DSUB
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC117893134|XP_034655476.1|DSUB
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC117895747|XP_034659509.1|DSUB
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC117895750|XP_034659511.1|DSUB
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC117895746|XP_034659508.1|DSUB
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC117891009|XP_034652056.1|DSUB
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC117889765|XP_034650103.1|DSUB
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC117891008|XP_034652055.1|DSUB
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC117890320|XP_034650999.1|DSUB
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC117901954|XP_034668826.1|DSUB
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC117897070|XP_034661568.1|DSUB
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC117894701|XP_034657775.1|DSUB
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC117895498|XP_034659085.1|DSUB
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC117895520|XP_034659115.1|DSUB
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC117895524|XP_034659120.1|DSUB
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC117895522|XP_034659118.1|DSUB
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC117895853|XP_034659710.1|DSUB
OG0000076	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC117898747|XP_034664263.1|DSUB
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC117898737|XP_034664252.1|DSUB
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC117891833|XP_034653474.1|DSUB
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC117897634|XP_034662499.1|DSUB
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC117890642|XP_034651485.1|DSUB
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC117897194|XP_034661786.1|DSUB
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC117890243|XP_034650880.1|DSUB
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC117897889|XP_034662857.1|DSUB
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC117892312|XP_034654358.1|DSUB
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC117899598|XP_034665610.1|DSUB
OG0000079	LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE	LOC117900594|XP_034666895.1|DSUB
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC117900593|XP_034666894.1|DSUB
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC117892007|XP_034653785.1|DSUB
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC117895630|XP_034659277.1|DSUB
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC117890838|XP_034651812.1|DSUB
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC117897518|XP_034662325.1|DSUB
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC117898678|XP_034664152.1|DSUB
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC117900198|XP_034666350.1|DSUB
OG0000083	LOC6543321|XP_001969237.1|DERE, LOC6543013|XP_001969236.1|DERE	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC117900197|XP_034666347.1|DSUB
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC117892465|XP_034654607.1|DSUB
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC117890458|XP_034651195.1|DSUB
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC117892536|XP_034654735.1|DSUB
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC117892091|XP_034653974.1|DSUB
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC117892532|XP_034654727.1|DSUB
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC117890386|XP_034651078.1|DSUB
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC117900830|XP_034667229.1|DSUB
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC117901046|XP_034667544.1|DSUB
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC117900544|XP_034666835.1|DSUB
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC117890038|XP_034650547.1|DSUB
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC117900355|XP_034666594.1|DSUB
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC117893265|XP_034655723.1|DSUB
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC117890268|XP_034650918.1|DSUB
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC117893266|XP_034655724.1|DSUB
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC117897397|XP_034662107.1|DSUB
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC117894210|XP_034657016.1|DSUB
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC117891387|XP_034652719.1|DSUB
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC117891384|XP_034652714.1|DSUB
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC117894963|XP_034658187.1|DSUB
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC117893528|XP_034656062.1|DSUB
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC117896287|XP_034660384.1|DSUB
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC117901338|XP_034667939.1|DSUB
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC117897051|XP_034661532.1|DSUB
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC117897050|XP_034661529.1|DSUB
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC117897269|XP_034661886.1|DSUB
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC117897821|XP_034662765.1|DSUB
OG0000092	LOC6554283|XP_001981751.1|DERE	LOC117898608|XP_034664049.1|DSUB
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC117897864|XP_034662828.1|DSUB
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC117902810|XP_034670324.1|DSUB
OG0000093	LOC6549680|XP_001977422.1|DERE, LOC26527034|XP_015012902.1|DERE, LOC6546756|XP_001974546.1|DERE	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC117898813|XP_034664362.1|DSUB
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC117893841|XP_034656498.1|DSUB
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC117896040|XP_034659940.1|DSUB
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC117898392|XP_034663640.1|DSUB
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC117898393|XP_034663641.1|DSUB
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC117898696|XP_034664202.1|DSUB
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC117900262|XP_034666462.1|DSUB
OG0000097	LOC26526342|XP_015014261.2|DERE, LOC6546172|XP_001972869.2|DERE, LOC6546171|XP_001972868.2|DERE	LOC117893163|XP_034655530.1|DSUB
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC117898582|XP_034664015.1|DSUB
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC117903172|XP_034670908.1|DSUB
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC117896382|XP_034660577.1|DSUB
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC117891933|XP_034653664.1|DSUB
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC117890766|XP_034651723.1|DSUB
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB
OG0000101	LOC113563950|XP_026833684.1|DERE	LOC117893149|XP_034655501.1|DSUB
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC117891856|XP_034653505.1|DSUB
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC117890056|XP_034650578.1|DSUB
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC117894294|XP_034657145.1|DSUB
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC117893174|XP_034655541.1|DSUB
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC117895790|XP_034659583.1|DSUB
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC117891545|XP_034652951.1|DSUB
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC117894807|XP_034657931.1|DSUB
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC117901076|XP_034667579.1|DSUB
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC117894809|XP_034657935.1|DSUB
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC117898284|XP_034663430.1|DSUB
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC117898760|XP_034664276.1|DSUB
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC117898251|XP_034663389.1|DSUB, LOC117898250|XP_034663388.1|DSUB
OG0000107	LOC6547875|XP_001976351.1|DERE	LOC117889797|XP_034650164.1|DSUB
OG0000107	LOC6549578|XP_001974463.3|DERE, LOC6549577|XP_001974462.2|DERE	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB
OG0000107	LOC6547876|XP_001976352.1|DERE	LOC117891678|XP_034653144.1|DSUB
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC117901646|XP_034668372.1|DSUB
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC117895604|XP_034659243.1|DSUB
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC117895606|XP_034659245.1|DSUB
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC117895605|XP_034659244.1|DSUB
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC117895607|XP_034659246.1|DSUB
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC117890933|XP_034651959.1|DSUB
OG0000111	LOC6547573|XP_001974850.1|DERE	LOC117890150|XP_034650731.1|DSUB
OG0000111	LOC6547572|XP_026836839.1|DERE	LOC117890935|XP_034651960.1|DSUB
OG0000112	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE	LOC117903430|XP_034671344.1|DSUB
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC117902763|XP_034670250.1|DSUB
OG0000113	LOC6552710|XP_026831517.1|DERE	LOC117897174|XP_034661763.1|DSUB
OG0000114	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE	LOC117902141|XP_034669168.1|DSUB
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC117902139|XP_034669166.1|DSUB
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC117902140|XP_034669167.1|DSUB
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC117898981|XP_034664612.1|DSUB
OG0000116	LOC6554994|XP_001981819.1|DERE	LOC117898985|XP_034664618.1|DSUB
OG0000116	LOC6554993|XP_001981818.2|DERE	LOC117898982|XP_034664615.1|DSUB
OG0000117	LOC6540738|XP_001969562.1|DERE	LOC117902128|XP_034669147.1|DSUB
OG0000117	LOC6540920|XP_001969563.1|DERE	LOC117902129|XP_034669148.1|DSUB
OG0000117	LOC6540785|XP_001969564.1|DERE	LOC117902130|XP_034669149.1|DSUB
OG0000117	LOC6540760|XP_001969565.1|DERE	LOC117902132|XP_034669152.1|DSUB
OG0000118	LOC6540609|XP_001968779.3|DERE, LOC6540594|XP_001968778.1|DERE	LOC117901945|XP_034668808.1|DSUB
OG0000118	LOC6543468|XP_001969543.1|DERE	LOC117903909|XP_034672306.1|DSUB
OG0000119	LOC6552165|XP_001980717.1|DERE	LOC117897103|XP_034661639.1|DSUB
OG0000119	LOC6552163|XP_001980715.1|DERE	LOC117896957|XP_034661393.1|DSUB
OG0000119	LOC6552164|XP_001980716.1|DERE	LOC117896767|XP_034661133.1|DSUB
OG0000120	LOC6555510|XP_015008783.1|DERE	LOC117889781|XP_034650140.1|DSUB
OG0000120	LOC6546603|XP_001976042.1|DERE	LOC117890793|XP_034651759.1|DSUB
OG0000120	LOC6545155|XP_001971017.1|DERE	LOC117893084|XP_034655396.1|DSUB
OG0000121	LOC6549747|XP_001977350.1|DERE	LOC117897123|XP_034661670.1|DSUB
OG0000121	LOC6552855|XP_001979940.1|DERE	LOC117897204|XP_034661798.1|DSUB
OG0000121	LOC6552857|XP_026831855.1|DERE	LOC117897203|XP_034661797.1|DSUB
OG0000122	LOC6541936|XP_001968351.2|DERE	LOC117901107|XP_034667631.1|DSUB
OG0000122	LOC6551621|XP_001977124.1|DERE	LOC117903442|XP_034671364.1|DSUB
OG0000122	LOC6543179|XP_001969187.2|DERE	LOC117890920|XP_034651941.1|DSUB
OG0000122	LOC6541798|XP_001968644.1|DERE	LOC117900850|XP_034667261.1|DSUB
OG0000123	LOC6553075|XP_001979096.1|DERE, LOC6553074|XP_001979095.1|DERE	LOC117898288|XP_034663435.1|DSUB
OG0000123	LOC6553076|XP_001979097.1|DERE	LOC117898289|XP_034663436.1|DSUB
OG0000124	LOC6548499|XP_026835634.1|DERE, LOC113564261|XP_026836019.1|DERE, LOC6541590|XP_001970428.1|DERE	LOC117891609|XP_034653033.1|DSUB
OG0000124	LOC6543273|XP_001970427.1|DERE	LOC117891035|XP_034652093.1|DSUB
OG0000124	LOC6540959|XP_001970425.3|DERE	LOC117891034|XP_034652092.1|DSUB
OG0000125	LOC6554806|XP_015009019.2|DERE	LOC117896898|XP_034661322.1|DSUB
OG0000125	LOC6553712|XP_001980356.1|DERE	LOC117897758|XP_034662692.1|DSUB
OG0000125	LOC6548842|XP_001975356.1|DERE	LOC117889864|XP_034650261.1|DSUB
OG0000127	LOC6553214|XP_001979216.1|DERE	LOC117899404|XP_034665281.1|DSUB
OG0000127	LOC6553215|XP_001979217.1|DERE	LOC117899406|XP_034665283.1|DSUB
OG0000127	LOC6553213|XP_001979215.1|DERE	LOC117899403|XP_034665280.1|DSUB
OG0000127	LOC6553212|XP_001979214.2|DERE	LOC117898149|XP_034663239.1|DSUB
OG0000128	LOC6547674|XP_026836856.1|DERE	LOC117892245|XP_034654249.1|DSUB
OG0000128	LOC6547673|XP_026837174.1|DERE	LOC117892247|XP_034654250.1|DSUB
OG0000129	LOC6551485|XP_001978469.1|DERE	LOC117893897|XP_034656603.1|DSUB
OG0000129	LOC6544586|XP_001972385.1|DERE	LOC117893675|XP_034656254.1|DSUB
OG0000129	LOC26527022|XP_015015590.1|DERE	LOC117901205|XP_034667750.1|DSUB
OG0000130	LOC6545208|XP_001972099.1|DERE	LOC117895254|XP_034658662.1|DSUB
OG0000130	LOC6544918|XP_026833930.1|DERE	LOC117895250|XP_034658656.1|DSUB
OG0000131	LOC6553736|XP_026832080.1|DERE	LOC117898539|XP_034663904.1|DSUB
OG0000132	LOC6541657|XP_001969760.1|DERE	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB
OG0000132	LOC6551904|XP_001979665.1|DERE	LOC117896761|XP_034661126.1|DSUB
OG0000134	LOC6552776|XP_001979961.1|DERE	LOC117896539|XP_034660813.1|DSUB
OG0000134	LOC6551363|XP_001978376.3|DERE	LOC117891342|XP_034652657.1|DSUB
OG0000134	LOC6542600|XP_001969921.1|DERE	LOC117900962|XP_034667428.1|DSUB
OG0000137	LOC6552702|XP_001979021.1|DERE	LOC117898920|XP_034664521.1|DSUB
OG0000137	LOC6544719|XP_001971526.1|DERE	LOC117893964|XP_034656656.1|DSUB
OG0000138	LOC6552595|XP_001980924.1|DERE	LOC117898377|XP_034663610.1|DSUB
OG0000138	LOC6552594|XP_001980923.1|DERE	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB
OG0000138	LOC6552592|XP_001980921.1|DERE	LOC117898371|XP_034663600.1|DSUB
OG0000140	LOC6554805|XP_001981583.1|DERE	LOC117898015|XP_034663034.1|DSUB
OG0000141	LOC6545774|XP_001971641.3|DERE	LOC117895145|XP_034658465.1|DSUB
OG0000141	LOC6545776|XP_001971643.2|DERE	LOC117895146|XP_034658469.1|DSUB
OG0000141	LOC6545777|XP_026833843.1|DERE	LOC117895143|XP_034658460.1|DSUB
OG0000141	LOC6545778|XP_001971645.1|DERE	LOC117895147|XP_034658471.1|DSUB
OG0000142	LOC6554784|XP_001981981.3|DERE	LOC117897016|XP_034661478.1|DSUB
OG0000142	LOC6544493|XP_001973798.3|DERE	LOC117899539|XP_034665507.1|DSUB
OG0000142	LOC6550529|XP_026837492.1|DERE	LOC117889604|XP_034649912.1|DSUB
OG0000143	LOC6546315|XP_001972823.1|DERE	LOC117895094|XP_034658382.1|DSUB
OG0000143	LOC6546316|XP_001972824.2|DERE	LOC117895095|XP_034658383.1|DSUB
OG0000144	LOC6552889|XP_001979989.2|DERE	LOC117897699|XP_034662611.1|DSUB
OG0000144	LOC6550597|XP_001978174.1|DERE	LOC117896455|XP_034660679.1|DSUB
OG0000144	LOC26525957|XP_026838622.1|DERE	LOC117901842|XP_034668675.1|DSUB
OG0000145	LOC6551708|XP_001977287.1|DERE	LOC117897170|XP_034661747.1|DSUB
OG0000145	LOC6547581|XP_001976219.1|DERE	LOC117902772|XP_034670256.1|DSUB
OG0000145	LOC6547583|XP_001976221.2|DERE	LOC117902771|XP_034670255.1|DSUB
OG0000147	LOC6542355|XP_001969708.2|DERE	LOC117900255|XP_034666445.1|DSUB
OG0000147	LOC6553244|XP_001979064.2|DERE	LOC117896221|XP_034660245.1|DSUB
OG0000147	LOC6553243|XP_001979063.1|DERE	LOC117896222|XP_034660247.1|DSUB
OG0000148	LOC6541587|XP_001968573.1|DERE	LOC117902375|XP_034669584.1|DSUB
OG0000148	LOC6541249|XP_001969268.1|DERE	LOC117901505|XP_034668166.1|DSUB
OG0000149	LOC6543066|XP_001970166.1|DERE	LOC117902756|XP_034670237.1|DSUB
OG0000149	LOC6550329|XP_001977887.1|DERE	LOC117902650|XP_034670071.1|DSUB
OG0000150	LOC6542719|XP_001968321.1|DERE	LOC117901373|XP_034667974.1|DSUB
OG0000150	LOC6542102|XP_001968319.1|DERE, LOC6541669|XP_001968322.1|DERE	LOC117901370|XP_034667971.1|DSUB
OG0000150	LOC6541161|XP_001968323.1|DERE	LOC117900981|XP_034667465.1|DSUB
OG0000150	LOC6541440|XP_001968324.1|DERE	LOC117901369|XP_034667970.1|DSUB
OG0000151	LOC6545794|XP_001973444.1|DERE	LOC117894759|XP_034657867.1|DSUB
OG0000151	LOC6545750|XP_001973448.2|DERE	LOC117894764|XP_034657872.1|DSUB
OG0000151	LOC6545749|XP_001973447.1|DERE	LOC117894763|XP_034657871.1|DSUB
OG0000151	LOC6544375|XP_015013186.1|DERE	LOC117894890|XP_034658063.1|DSUB
OG0000152	LOC6555092|XP_001981403.1|DERE	LOC117896893|XP_034661316.1|DSUB
OG0000152	LOC6555310|XP_001982083.2|DERE, LOC6555091|XP_026835783.1|DERE, LOC6555090|XP_001981401.1|DERE	LOC117896892|XP_034661315.1|DSUB
OG0000152	LOC6555089|XP_001981400.1|DERE	LOC117896894|XP_034661318.1|DSUB
OG0000153	LOC6552563|XP_001979901.1|DERE	LOC117898085|XP_034663155.1|DSUB
OG0000153	LOC6552560|XP_001979898.1|DERE	LOC117897538|XP_034662350.1|DSUB
OG0000153	LOC6552561|XP_001979899.1|DERE	LOC117897537|XP_034662349.1|DSUB
OG0000154	LOC6554893|XP_001982204.1|DERE	LOC117895969|XP_034659819.1|DSUB
OG0000154	LOC6554767|XP_001982203.1|DERE	LOC117895972|XP_034659823.1|DSUB
OG0000154	LOC26526154|XP_015014231.1|DERE	LOC117893214|XP_034655639.1|DSUB
OG0000155	LOC6544072|XP_026832725.1|DERE	LOC117894277|XP_034657124.1|DSUB
OG0000155	LOC6544096|XP_026833302.1|DERE	LOC117893600|XP_034656166.1|DSUB
OG0000155	LOC6544095|XP_001971436.1|DERE	LOC117893601|XP_034656167.1|DSUB
OG0000157	LOC6541492|XP_001970424.1|DERE, LOC6541003|XP_001970426.1|DERE	LOC117891037|XP_034652096.1|DSUB, LOC117891036|XP_034652094.1|DSUB
OG0000157	LOC6541745|XP_001970423.1|DERE	LOC117889940|XP_034650366.1|DSUB
OG0000158	LOC6547270|XP_001974875.2|DERE	LOC117891297|XP_034652594.1|DSUB
