Orthogroup	DERE.longest_only	DGUA.longest_only
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC117588075|XP_034135031.1|DGUA
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC117582883|XP_034126847.1|DGUA
OG0000059	LOC6555433|XP_001981659.1|DERE	LOC117583116|XP_034127192.1|DGUA
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC117583225|XP_034127335.1|DGUA
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC117582882|XP_034126846.1|DGUA
OG0000059	LOC6555439|XP_001981665.1|DERE	LOC117582940|XP_034126935.1|DGUA
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC117591001|XP_034139974.1|DGUA
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC117587653|XP_034134434.1|DGUA
OG0000063	LOC6553303|XP_001980169.2|DERE, LOC6553302|XP_001980168.1|DERE	LOC117586757|XP_034132957.1|DGUA
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC6546126|XP_026832754.1|DERE, LOC6546127|XP_001972261.2|DERE	LOC117579291|XP_034120986.1|DGUA
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC117582935|XP_034126927.1|DGUA
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC117582936|XP_034126928.1|DGUA
OG0000065	LOC6552532|XP_001979846.1|DERE	LOC117582933|XP_034126925.1|DGUA
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC117581501|XP_034124644.1|DGUA
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC117586042|XP_034131778.1|DGUA
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC117580519|XP_034123003.1|DGUA
OG0000068	LOC6553949|XP_001979475.2|DERE, LOC6546278|XP_001972902.2|DERE, LOC6547621|XP_001974885.1|DERE	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC117580534|XP_034123019.1|DGUA
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC117579679|XP_034121558.1|DGUA
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC117579678|XP_034121557.1|DGUA
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC117592297|XP_034141858.1|DGUA
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC6543392|XP_001968596.1|DERE	LOC117584146|XP_034128797.1|DGUA
OG0000079	LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC117584370|XP_034129100.1|DGUA
OG0000083	LOC6543321|XP_001969237.1|DERE, LOC6543013|XP_001969236.1|DERE	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC117584787|XP_034129794.1|DGUA
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC117592638|XP_034142472.1|DGUA
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC6549680|XP_001977422.1|DERE, LOC26527034|XP_015012902.1|DERE, LOC6546756|XP_001974546.1|DERE	LOC117591822|XP_034141050.1|DGUA
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC117587944|XP_034134834.1|DGUA
OG0000097	LOC26526342|XP_015014261.2|DERE, LOC6546172|XP_001972869.2|DERE, LOC6546171|XP_001972868.2|DERE	LOC117579430|XP_034121203.1|DGUA
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC117580852|XP_034123490.1|DGUA
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA
OG0000101	LOC113563952|XP_026833685.1|DERE	LOC117579631|XP_034121489.1|DGUA
OG0000101	LOC113563950|XP_026833684.1|DERE	LOC117580405|XP_034122843.1|DGUA
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC117579797|XP_034121756.1|DGUA
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC117586422|XP_034132350.1|DGUA
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC117586439|XP_034132368.1|DGUA, LOC117586438|XP_034132367.1|DGUA
OG0000107	LOC6547875|XP_001976351.1|DERE	LOC117592386|XP_034141988.1|DGUA
OG0000107	LOC6549578|XP_001974463.3|DERE, LOC6549577|XP_001974462.2|DERE	LOC117584664|XP_034129583.1|DGUA
OG0000107	LOC6547876|XP_001976352.1|DERE	LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC117579137|XP_034120769.1|DGUA
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC117590789|XP_034139634.1|DGUA
OG0000111	LOC6547573|XP_001974850.1|DERE	LOC117580091|XP_034122239.1|DGUA
OG0000111	LOC6547572|XP_026836839.1|DERE	LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC6552710|XP_026831517.1|DERE	LOC117585197|XP_034130465.1|DGUA
OG0000114	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC6554989|XP_001981814.1|DERE	LOC117585923|XP_034131581.1|DGUA
OG0000116	LOC6554994|XP_001981819.1|DERE	LOC117585913|XP_034131567.1|DGUA
OG0000116	LOC6554993|XP_001981818.2|DERE	LOC117585911|XP_034131564.1|DGUA
OG0000117	LOC6540738|XP_001969562.1|DERE	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC6540920|XP_001969563.1|DERE	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC6540785|XP_001969564.1|DERE	LOC117584694|XP_034129618.1|DGUA
OG0000117	LOC6540760|XP_001969565.1|DERE	LOC117584696|XP_034129620.1|DGUA
OG0000118	LOC6540609|XP_001968779.3|DERE, LOC6540594|XP_001968778.1|DERE	LOC117582588|XP_034126325.1|DGUA
OG0000118	LOC6543468|XP_001969543.1|DERE	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC6552165|XP_001980717.1|DERE	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC6552163|XP_001980715.1|DERE	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC6552164|XP_001980716.1|DERE	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC6555510|XP_015008783.1|DERE	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC6546603|XP_001976042.1|DERE	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC6545155|XP_001971017.1|DERE	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC6549747|XP_001977350.1|DERE	LOC117590268|XP_034138644.1|DGUA
OG0000121	LOC6552855|XP_001979940.1|DERE	LOC117584909|XP_034129943.1|DGUA
OG0000121	LOC6552857|XP_026831855.1|DERE	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC6541936|XP_001968351.2|DERE	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC6551621|XP_001977124.1|DERE	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC6543179|XP_001969187.2|DERE	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC6541798|XP_001968644.1|DERE	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC6553075|XP_001979096.1|DERE, LOC6553074|XP_001979095.1|DERE	LOC117586147|XP_034131933.1|DGUA
OG0000123	LOC6553076|XP_001979097.1|DERE	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC6548499|XP_026835634.1|DERE, LOC113564261|XP_026836019.1|DERE, LOC6541590|XP_001970428.1|DERE	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC6543273|XP_001970427.1|DERE	LOC117578607|XP_034120092.1|DGUA
OG0000124	LOC6540959|XP_001970425.3|DERE	LOC117578608|XP_034120093.1|DGUA
OG0000125	LOC6554806|XP_015009019.2|DERE	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC6553712|XP_001980356.1|DERE	LOC117589767|XP_034137851.1|DGUA
OG0000125	LOC6548843|XP_001975357.1|DERE	LOC117592294|XP_034141852.1|DGUA
OG0000126	LOC6554336|XP_001981300.2|DERE	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA
OG0000127	LOC6553214|XP_001979216.1|DERE	LOC117586302|XP_034132151.1|DGUA
OG0000127	LOC6553215|XP_001979217.1|DERE	LOC117586442|XP_034132370.1|DGUA
OG0000127	LOC6553213|XP_001979215.1|DERE	LOC117586301|XP_034132149.1|DGUA
OG0000127	LOC6553212|XP_001979214.2|DERE	LOC117586433|XP_034132360.1|DGUA
OG0000128	LOC6547674|XP_026836856.1|DERE	LOC117581834|XP_034125176.1|DGUA
OG0000128	LOC6547673|XP_026837174.1|DERE	LOC117581848|XP_034125197.1|DGUA
OG0000129	LOC6551485|XP_001978469.1|DERE	LOC117580643|XP_034123127.1|DGUA
OG0000129	LOC6544586|XP_001972385.1|DERE	LOC117579252|XP_034120930.1|DGUA
OG0000129	LOC26527022|XP_015015590.1|DERE	LOC117587783|XP_034134618.1|DGUA
OG0000130	LOC6545208|XP_001972099.1|DERE	LOC117587114|XP_034133499.1|DGUA
OG0000130	LOC6544918|XP_026833930.1|DERE	LOC117587111|XP_034133495.1|DGUA
OG0000131	LOC6553736|XP_026832080.1|DERE	LOC117589815|XP_034137935.1|DGUA
OG0000132	LOC6541657|XP_001969760.1|DERE	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA
OG0000132	LOC6551904|XP_001979665.1|DERE	LOC117586091|XP_034131838.1|DGUA
OG0000134	LOC6552776|XP_001979961.1|DERE	LOC117589485|XP_034137338.1|DGUA
OG0000134	LOC6551363|XP_001978376.3|DERE	LOC117580864|XP_034123504.1|DGUA
OG0000134	LOC6542600|XP_001969921.1|DERE	LOC117584812|XP_034129823.1|DGUA
OG0000137	LOC6552702|XP_001979021.1|DERE	LOC117582737|XP_034126559.1|DGUA
OG0000137	LOC6544719|XP_001971526.1|DERE	LOC117588859|XP_034136252.1|DGUA
OG0000138	LOC6552595|XP_001980924.1|DERE	LOC117586701|XP_034132859.1|DGUA
OG0000138	LOC6552594|XP_001980923.1|DERE	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA
OG0000138	LOC6552592|XP_001980921.1|DERE	LOC117586696|XP_034132854.1|DGUA
OG0000140	LOC6554805|XP_001981583.1|DERE	LOC117583410|XP_034127589.1|DGUA
OG0000141	LOC6545774|XP_001971641.3|DERE	LOC117589332|XP_034137073.1|DGUA
OG0000141	LOC6545776|XP_001971643.2|DERE	LOC117589333|XP_034137075.1|DGUA
OG0000141	LOC6545777|XP_026833843.1|DERE	LOC117589334|XP_034137077.1|DGUA
OG0000141	LOC6545778|XP_001971645.1|DERE	LOC117589335|XP_034137078.1|DGUA
OG0000142	LOC6554784|XP_001981981.3|DERE	LOC117585694|XP_034131199.1|DGUA
OG0000142	LOC6544493|XP_001973798.3|DERE	LOC117590199|XP_034138533.1|DGUA
OG0000142	LOC6550529|XP_026837492.1|DERE	LOC117588458|XP_034135635.1|DGUA
OG0000143	LOC6546315|XP_001972823.1|DERE	LOC117579028|XP_034120604.1|DGUA
OG0000143	LOC6546316|XP_001972824.2|DERE	LOC117579031|XP_034120607.1|DGUA
OG0000144	LOC6552889|XP_001979989.2|DERE	LOC117585409|XP_034130768.1|DGUA
OG0000144	LOC6550597|XP_001978174.1|DERE	LOC117590246|XP_034138608.1|DGUA
OG0000144	LOC26525957|XP_026838622.1|DERE	LOC117584066|XP_034128699.1|DGUA
OG0000145	LOC6551708|XP_001977287.1|DERE	LOC117580967|XP_034123648.1|DGUA
OG0000145	LOC6547581|XP_001976219.1|DERE	LOC117582661|XP_034126465.1|DGUA
OG0000145	LOC6547583|XP_001976221.2|DERE	LOC117582226|XP_034125724.1|DGUA
OG0000147	LOC6542355|XP_001969708.2|DERE	LOC117583999|XP_034128619.1|DGUA
OG0000147	LOC6553244|XP_001979064.2|DERE	LOC117582746|XP_034126577.1|DGUA
OG0000147	LOC6553243|XP_001979063.1|DERE	LOC117582747|XP_034126578.1|DGUA
OG0000148	LOC6541587|XP_001968573.1|DERE	LOC117582434|XP_034126028.1|DGUA
OG0000148	LOC6541249|XP_001969268.1|DERE	LOC117588221|XP_034135257.1|DGUA
OG0000149	LOC6543066|XP_001970166.1|DERE	LOC117588085|XP_034135045.1|DGUA
OG0000149	LOC6550329|XP_001977887.1|DERE	LOC117581583|XP_034124825.1|DGUA
OG0000150	LOC6542719|XP_001968321.1|DERE	LOC117582222|XP_034125721.1|DGUA
OG0000150	LOC6542102|XP_001968319.1|DERE, LOC6541669|XP_001968322.1|DERE	LOC117582223|XP_034125722.1|DGUA
OG0000150	LOC6541161|XP_001968323.1|DERE	LOC117582224|XP_034125723.1|DGUA
OG0000150	LOC6541440|XP_001968324.1|DERE	LOC117582365|XP_034125914.1|DGUA
OG0000151	LOC6545794|XP_001973444.1|DERE	LOC117587222|XP_034133673.1|DGUA
OG0000151	LOC6545750|XP_001973448.2|DERE	LOC117587226|XP_034133679.1|DGUA
OG0000151	LOC6545749|XP_001973447.1|DERE	LOC117587225|XP_034133678.1|DGUA
OG0000151	LOC6544375|XP_015013186.1|DERE	LOC117586870|XP_034133058.1|DGUA
OG0000152	LOC6555092|XP_001981403.1|DERE	LOC117589721|XP_034137781.1|DGUA
OG0000152	LOC6555089|XP_001981400.1|DERE	LOC117589723|XP_034137784.1|DGUA
OG0000153	LOC6552563|XP_001979901.1|DERE	LOC117589779|XP_034137867.1|DGUA
OG0000153	LOC6552560|XP_001979898.1|DERE	LOC117589704|XP_034137758.1|DGUA
OG0000153	LOC6552561|XP_001979899.1|DERE	LOC117589705|XP_034137759.1|DGUA
OG0000154	LOC6554893|XP_001982204.1|DERE	LOC117585351|XP_034130686.1|DGUA
OG0000154	LOC6554767|XP_001982203.1|DERE	LOC117584922|XP_034129963.1|DGUA
OG0000154	LOC26526154|XP_015014231.1|DERE	LOC117580197|XP_034122464.1|DGUA
OG0000155	LOC6544072|XP_026832725.1|DERE	LOC117579730|XP_034121618.1|DGUA
OG0000155	LOC6544096|XP_026833302.1|DERE	LOC117579513|XP_034121310.1|DGUA
OG0000155	LOC6544095|XP_001971436.1|DERE	LOC117579431|XP_034121204.1|DGUA
OG0000157	LOC6541492|XP_001970424.1|DERE, LOC6541003|XP_001970426.1|DERE	LOC117578614|XP_034120104.1|DGUA, LOC117578613|XP_034120103.1|DGUA, LOC117578612|XP_034120100.1|DGUA, LOC117591727|XP_034140934.1|DGUA
OG0000157	LOC6541745|XP_001970423.1|DERE	LOC117578615|XP_034120105.1|DGUA
OG0000158	LOC6547270|XP_001974875.2|DERE	LOC117579769|XP_034121719.1|DGUA
OG0000158	LOC6544710|XP_001971486.1|DERE	LOC117579414|XP_034121184.1|DGUA
OG0000159	LOC6544265|XP_026832803.1|DERE	LOC117589013|XP_034136524.1|DGUA
OG0000159	LOC6546356|XP_001972888.2|DERE	LOC117580574|XP_034123068.1|DGUA
OG0000159	LOC6544310|XP_026833410.1|DERE	LOC117579521|XP_034121320.1|DGUA
OG0000160	LOC6552942|XP_001981019.1|DERE	LOC117585809|XP_034131420.1|DGUA
OG0000160	LOC6552943|XP_001981020.1|DERE	LOC117585807|XP_034131416.1|DGUA
OG0000161	LOC6545063|XP_001971041.2|DERE	LOC117588975|XP_034136453.1|DGUA
OG0000161	LOC6551234|XP_001978346.3|DERE	LOC117590986|XP_034139952.1|DGUA
OG0000162	LOC6545016|XP_001972606.2|DERE, LOC6546535|XP_001971269.1|DERE, LOC6548593|XP_001973957.3|DERE	LOC117584558|XP_034129407.1|DGUA
OG0000162	LOC6540758|XP_015015116.1|DERE, LOC113563685|XP_015015117.1|DERE	LOC117582601|XP_034126355.1|DGUA
OG0000163	LOC6546347|XP_001970966.1|DERE	LOC117584450|XP_034129258.1|DGUA
OG0000163	LOC6542489|XP_001968232.1|DERE	LOC117584932|XP_034129982.1|DGUA
OG0000164	LOC6549422|XP_001975702.1|DERE	LOC117582026|XP_034125446.1|DGUA
OG0000165	LOC6549661|XP_001978710.1|DERE	LOC117581657|XP_034124927.1|DGUA
OG0000166	LOC6547742|XP_001974996.1|DERE	LOC117586001|XP_034131724.1|DGUA
OG0000166	LOC6547745|XP_001974999.3|DERE	LOC117586032|XP_034131768.1|DGUA
OG0000166	LOC6547744|XP_001974998.1|DERE	LOC117585993|XP_034131712.1|DGUA
OG0000167	LOC6545520|XP_001971597.2|DERE	LOC117579746|XP_034121655.1|DGUA
OG0000167	LOC6544779|XP_001971599.1|DERE	LOC117579278|XP_034120965.1|DGUA
OG0000167	LOC6545519|XP_026833077.1|DERE	LOC117579747|XP_034121656.1|DGUA
OG0000167	LOC6545521|XP_001971598.1|DERE	LOC117579748|XP_034121657.1|DGUA
OG0000168	LOC6543384|XP_001969088.2|DERE	LOC117580171|XP_034122391.1|DGUA
OG0000168	LOC6555429|XP_001981444.2|DERE	LOC117583435|XP_034127625.1|DGUA
