Orthogroup	DERE.longest_only	DBUS.longest_only
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC108596347|XP_017837491.1|DBUS
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC108600356|XP_017843371.2|DBUS
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC108598075|XP_017840177.1|DBUS
OG0000068	LOC6547621|XP_001974885.1|DERE	LOC108596576|XP_017837985.1|DBUS
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC108604996|XP_017850051.2|DBUS
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC108597146|XP_017839029.1|DBUS
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC108606170|XP_017851511.2|DBUS
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC108600264|XP_017843206.1|DBUS
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC108601682|XP_017845084.1|DBUS
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC108600865|XP_017844159.2|DBUS
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC108599237|XP_017841523.1|DBUS
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC108599153|XP_017841429.1|DBUS
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC108599099|XP_017841377.1|DBUS
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC108595719|XP_017836490.1|DBUS
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC108594812|XP_017835440.1|DBUS
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC108595671|XP_017836439.1|DBUS
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC108596382|XP_017837542.1|DBUS
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC108606257|XP_017851695.1|DBUS
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC108602957|XP_017846798.1|DBUS
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC108598567|XP_017840740.2|DBUS
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC108598547|XP_017840720.1|DBUS
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC108598795|XP_017841028.2|DBUS
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC108598386|XP_017840493.1|DBUS
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC108600032|XP_017842842.1|DBUS
OG0000076	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE	LOC108602295|XP_017845864.1|DBUS
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC108607277|XP_017853461.1|DBUS
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC108606263|XP_017851709.1|DBUS
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC108596705|XP_017838216.1|DBUS
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC108603705|XP_017848234.1|DBUS
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC108597238|XP_017839176.1|DBUS
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC108603566|XP_017847972.1|DBUS
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC108598842|XP_017841085.1|DBUS
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC108602138|XP_017845655.1|DBUS
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC108607118|XP_017853240.1|DBUS
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC108607224|XP_017853386.1|DBUS
OG0000079	LOC6543392|XP_001968596.1|DERE, LOC6541779|XP_001968603.1|DERE, LOC26526742|XP_015015558.1|DERE, LOC6542476|XP_001968597.1|DERE, LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE	LOC108605780|XP_033150835.1|DBUS
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC108604682|XP_017849730.1|DBUS
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC108597403|XP_017839438.1|DBUS
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC108596751|XP_017838316.1|DBUS
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC108598616|XP_017840803.1|DBUS
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC108594984|XP_017835606.1|DBUS
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC108601638|XP_017845027.1|DBUS
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC108602837|XP_017846578.1|DBUS
OG0000083	LOC6541689|XP_026834543.1|DERE, LOC6543321|XP_001969237.1|DERE, LOC6543013|XP_001969236.1|DERE, LOC6543404|XP_001969234.1|DERE, LOC6543089|XP_001969235.1|DERE	LOC108598442|XP_017840564.2|DBUS
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC108608236|XP_017855013.1|DBUS
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC108596367|XP_017837520.1|DBUS
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC108596833|XP_017838444.1|DBUS
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC108597194|XP_017839111.1|DBUS
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC108602830|XP_017846606.2|DBUS
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC108594397|XP_017835055.2|DBUS
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC108594213|XP_017834809.1|DBUS
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC108596419|XP_017837625.1|DBUS
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC108600586|XP_017843752.1|DBUS
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC108598974|XP_017841236.1|DBUS
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC108600741|XP_017843975.1|DBUS
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC108599008|XP_017841274.1|DBUS
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC108603673|XP_017848160.1|DBUS
OG0000089	LOC6552316|XP_001980769.1|DERE	LOC108602744|XP_033149214.1|DBUS
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC108599916|XP_017842604.1|DBUS
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC108596533|XP_017837911.1|DBUS
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC108595000|XP_017835621.1|DBUS
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC108598990|XP_017841255.1|DBUS
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC108598575|XP_017840751.1|DBUS
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC108603501|XP_017847855.1|DBUS
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC108594365|XP_017835015.1|DBUS
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC108603403|XP_017847679.1|DBUS
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC108603402|XP_017847678.1|DBUS
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC108603711|XP_017848239.1|DBUS
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC108603710|XP_017848238.1|DBUS
OG0000092	LOC6554283|XP_001981751.1|DERE, LOC6554983|XP_001981826.1|DERE	LOC108603712|XP_017848241.1|DBUS
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC108606302|XP_017851781.1|DBUS
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC108601416|XP_017844804.1|DBUS
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC108604818|XP_017849916.1|DBUS
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC108604817|XP_017849915.2|DBUS
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC108598852|XP_017841102.2|DBUS
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC108602947|XP_017846786.1|DBUS
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC108594985|XP_017835607.1|DBUS
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC108606769|XP_017852670.1|DBUS
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC108606666|XP_017852484.1|DBUS
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC108595699|XP_017836470.2|DBUS
OG0000100	LOC6554315|XP_001981746.1|DERE	LOC108601485|XP_017844872.2|DBUS
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC108602051|XP_017845552.1|DBUS
OG0000100	LOC6552647|XP_001979907.2|DERE	LOC108602577|XP_017846204.1|DBUS
OG0000101	LOC113563952|XP_026833685.1|DERE	LOC108600820|XP_017844099.2|DBUS
OG0000101	LOC113563950|XP_026833684.1|DERE	LOC108597898|XP_017840006.1|DBUS
OG0000101	LOC6545510|XP_015012990.1|DERE	LOC117134769|XP_033149322.1|DBUS
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC108596624|XP_017838058.1|DBUS
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC108594981|XP_017835603.1|DBUS
OG0000103	LOC6545153|XP_001971583.1|DERE, LOC6546214|XP_001972909.1|DERE	LOC108598786|XP_017841018.2|DBUS
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC108598520|XP_017840689.2|DBUS
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC108596814|XP_017838418.1|DBUS
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC108600928|XP_017844252.1|DBUS
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC108600531|XP_017843673.2|DBUS
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC108599046|XP_017841315.1|DBUS
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC117134791|XP_033149540.1|DBUS
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC108601437|XP_017844824.1|DBUS
OG0000107	LOC6547875|XP_001976351.1|DERE, LOC6549578|XP_001974463.3|DERE, LOC6549577|XP_001974462.2|DERE, LOC6547876|XP_001976352.1|DERE	LOC108594739|XP_017835366.1|DBUS
OG0000109	LOC6541724|XP_026834322.1|DERE, LOC6541702|XP_026835082.1|DERE	LOC108594532|XP_017835224.1|DBUS
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC108598653|XP_033149257.1|DBUS
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC108597992|XP_017840097.1|DBUS
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC108597995|XP_033149356.1|DBUS
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC108598479|XP_017840618.1|DBUS
OG0000111	LOC6547573|XP_001974850.1|DERE, LOC6547572|XP_026836839.1|DERE	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS
OG0000112	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE	LOC108605061|XP_017850117.1|DBUS
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS
OG0000113	LOC6549603|XP_001975736.1|DERE	LOC108600652|XP_017843838.2|DBUS
OG0000114	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE	LOC108607383|XP_017853614.2|DBUS
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC117134785|XP_033149477.1|DBUS
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC108607386|XP_017853628.1|DBUS
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC108602168|XP_017845690.1|DBUS
OG0000116	LOC6554993|XP_001981818.2|DERE	LOC108602362|XP_017845952.1|DBUS
OG0000117	LOC6540738|XP_001969562.1|DERE	LOC108602137|XP_017845657.1|DBUS
OG0000117	LOC6540920|XP_001969563.1|DERE	LOC108603069|XP_017847020.1|DBUS
OG0000117	LOC6540785|XP_001969564.1|DERE	LOC108603222|XP_017845754.1|DBUS
OG0000117	LOC6540760|XP_001969565.1|DERE	LOC108603273|XP_033150795.1|DBUS
OG0000118	LOC6540609|XP_001968779.3|DERE, LOC6540594|XP_001968778.1|DERE	LOC108606418|XP_017852007.1|DBUS
OG0000118	LOC6543468|XP_001969543.1|DERE	LOC108606874|XP_017852886.1|DBUS
OG0000119	LOC6552165|XP_001980717.1|DERE	LOC108604291|XP_017849192.1|DBUS
OG0000119	LOC6552163|XP_001980715.1|DERE	LOC108602574|XP_017846201.1|DBUS
OG0000119	LOC6552164|XP_001980716.1|DERE	LOC108602566|XP_017846189.1|DBUS
OG0000120	LOC6555510|XP_015008783.1|DERE	LOC108597208|XP_017839139.1|DBUS, LOC108605238|XP_017850340.1|DBUS
OG0000120	LOC6546603|XP_001976042.1|DERE	LOC108596912|XP_017838608.1|DBUS
OG0000120	LOC6545155|XP_001971017.1|DERE	LOC108601049|XP_017844430.1|DBUS
OG0000121	LOC6549747|XP_001977350.1|DERE	LOC108606058|XP_017851394.1|DBUS
OG0000121	LOC6552857|XP_026831855.1|DERE, LOC6552856|XP_001979941.1|DERE	LOC108602647|XP_017846282.1|DBUS
OG0000122	LOC6541936|XP_001968351.2|DERE	LOC108595833|XP_017836616.1|DBUS
OG0000122	LOC6551621|XP_001977124.1|DERE	LOC108605338|XP_033150253.1|DBUS
OG0000122	LOC6543179|XP_001969187.2|DERE	LOC108594762|XP_017835390.1|DBUS
OG0000122	LOC6541798|XP_001968644.1|DERE	LOC108605067|XP_017850560.1|DBUS
OG0000123	LOC6548565|XP_001976637.1|DERE	LOC108595656|XP_017836420.1|DBUS
OG0000123	LOC6553076|XP_001979097.1|DERE	LOC108602509|XP_017846128.1|DBUS
OG0000124	LOC6548499|XP_026835634.1|DERE, LOC113564261|XP_026836019.1|DERE, LOC6541590|XP_001970428.1|DERE	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS
OG0000125	LOC6554806|XP_015009019.2|DERE	LOC108602946|XP_017846784.1|DBUS
OG0000125	LOC6553712|XP_001980356.1|DERE	LOC108604285|XP_017849183.1|DBUS
OG0000125	LOC6548842|XP_001975356.1|DERE	LOC108596689|XP_017838198.1|DBUS
OG0000125	LOC6548843|XP_001975357.1|DERE	LOC108596690|XP_017838199.1|DBUS
OG0000126	LOC6543059|XP_001968919.2|DERE	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS
OG0000127	LOC6553214|XP_001979216.1|DERE, LOC6553215|XP_001979217.1|DERE	LOC108602433|XP_017846041.1|DBUS
OG0000127	LOC6553213|XP_001979215.1|DERE	LOC108602111|XP_017845625.1|DBUS
OG0000127	LOC6553212|XP_001979214.2|DERE	LOC108602067|XP_017845575.1|DBUS
OG0000128	LOC6547674|XP_026836856.1|DERE, LOC6547673|XP_026837174.1|DERE, LOC6553622|XP_001979280.3|DERE	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS
OG0000129	LOC6551485|XP_001978469.1|DERE	LOC108606979|XP_017853037.1|DBUS
OG0000129	LOC6544586|XP_001972385.1|DERE	LOC108598557|XP_017840732.2|DBUS
OG0000129	LOC26527022|XP_015015590.1|DERE	LOC108600868|XP_017844168.1|DBUS
OG0000129	LOC6551486|XP_001978470.2|DERE	LOC108606980|XP_017853040.1|DBUS
OG0000130	LOC6545208|XP_001972099.1|DERE	LOC108598755|XP_017840979.2|DBUS
OG0000130	LOC6544918|XP_026833930.1|DERE	LOC108598612|XP_017840799.1|DBUS
OG0000131	LOC6553736|XP_026832080.1|DERE	LOC108601558|XP_017844945.1|DBUS
OG0000132	LOC6541175|XP_001969759.3|DERE, LOC6541657|XP_001969760.1|DERE	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS
OG0000132	LOC6551904|XP_001979665.1|DERE	LOC108602868|XP_017846646.1|DBUS
OG0000134	LOC6552776|XP_001979961.1|DERE	LOC108603028|XP_017846927.1|DBUS
OG0000134	LOC6551363|XP_001978376.3|DERE	LOC108606038|XP_017851357.1|DBUS
OG0000134	LOC6542600|XP_001969921.1|DERE	LOC108597009|XP_017838780.1|DBUS
OG0000137	LOC6552702|XP_001979021.1|DERE	LOC108603879|XP_017848540.1|DBUS
OG0000137	LOC6544719|XP_001971526.1|DERE	LOC108599893|XP_017842571.1|DBUS
OG0000138	LOC6552595|XP_001980924.1|DERE	LOC108603086|XP_017847065.1|DBUS
OG0000138	LOC6552594|XP_001980923.1|DERE	LOC108603084|XP_017847063.1|DBUS
OG0000138	LOC6552592|XP_001980921.1|DERE	LOC108603561|XP_017847968.1|DBUS
OG0000138	LOC6552593|XP_001980922.1|DERE	LOC108603085|XP_017847064.1|DBUS
OG0000139	LOC6546331|XP_001971807.1|DERE, LOC6543195|XP_001969031.3|DERE, LOC6545872|XP_001972723.1|DERE	LOC108605895|XP_017851200.1|DBUS
OG0000140	LOC6554805|XP_001981583.1|DERE	LOC108601804|XP_017845230.1|DBUS
OG0000141	LOC6545776|XP_001971643.2|DERE	LOC108601014|XP_017844377.1|DBUS
OG0000141	LOC6545777|XP_026833843.1|DERE	LOC108601015|XP_017844378.1|DBUS
OG0000141	LOC6545778|XP_001971645.1|DERE	LOC108598911|XP_017841162.1|DBUS
OG0000142	LOC6554784|XP_001981981.3|DERE	LOC108602123|XP_017845639.1|DBUS
OG0000142	LOC6544493|XP_001973798.3|DERE	LOC108603285|XP_017847441.1|DBUS
OG0000142	LOC6550529|XP_026837492.1|DERE	LOC108605452|XP_017850626.2|DBUS
OG0000143	LOC6546315|XP_001972823.1|DERE	LOC108599728|XP_017842219.1|DBUS
OG0000143	LOC6546316|XP_001972824.2|DERE	LOC108599729|XP_017842220.1|DBUS
OG0000144	LOC6552889|XP_001979989.2|DERE	LOC108604352|XP_017849272.1|DBUS
OG0000144	LOC6550597|XP_001978174.1|DERE	LOC108607001|XP_017853067.1|DBUS
OG0000144	LOC26525957|XP_026838622.1|DERE	LOC108594255|XP_033150587.1|DBUS
OG0000145	LOC6551708|XP_001977287.1|DERE	LOC108607135|XP_017853261.1|DBUS
OG0000145	LOC6547583|XP_001976221.2|DERE	LOC108608037|XP_017854707.2|DBUS
OG0000147	LOC6542355|XP_001969708.2|DERE	LOC108608365|XP_017855203.2|DBUS
OG0000147	LOC6553244|XP_001979064.2|DERE	LOC108602069|XP_017845578.1|DBUS
OG0000147	LOC6553243|XP_001979063.1|DERE	LOC108602063|XP_017845572.1|DBUS
OG0000148	LOC6541587|XP_001968573.1|DERE	LOC108596445|XP_017837681.1|DBUS
OG0000148	LOC6541249|XP_001969268.1|DERE	LOC108608076|XP_017854761.1|DBUS
OG0000149	LOC6543066|XP_001970166.1|DERE	LOC108607653|XP_017854084.1|DBUS
OG0000149	LOC6550329|XP_001977887.1|DERE	LOC108606918|XP_017852948.1|DBUS
OG0000150	LOC6542719|XP_001968321.1|DERE, LOC6542102|XP_001968319.1|DERE, LOC6541669|XP_001968322.1|DERE, LOC6541161|XP_001968323.1|DERE, LOC6541440|XP_001968324.1|DERE	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS
OG0000151	LOC6545794|XP_001973444.1|DERE	LOC108599278|XP_017841563.2|DBUS
OG0000151	LOC6545750|XP_001973448.2|DERE	LOC108599144|XP_017841420.2|DBUS
OG0000151	LOC6545749|XP_001973447.1|DERE	LOC108607641|XP_017854058.1|DBUS
OG0000151	LOC6544375|XP_015013186.1|DERE	LOC108598778|XP_017841008.1|DBUS
OG0000152	LOC6555092|XP_001981403.1|DERE	LOC108601725|XP_017845133.1|DBUS
OG0000152	LOC6555310|XP_001982083.2|DERE, LOC6555091|XP_026835783.1|DERE, LOC6555090|XP_001981401.1|DERE	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS
OG0000152	LOC6555089|XP_001981400.1|DERE	LOC108604171|XP_017848992.1|DBUS
OG0000153	LOC6552563|XP_001979901.1|DERE	LOC108602243|XP_017845781.1|DBUS
OG0000153	LOC6552560|XP_001979898.1|DERE	LOC108601757|XP_017845170.1|DBUS
OG0000153	LOC6552561|XP_001979899.1|DERE	LOC108602141|XP_017845661.1|DBUS
OG0000154	LOC6554893|XP_001982204.1|DERE, LOC6554767|XP_001982203.1|DERE	LOC108601228|XP_017844616.2|DBUS
OG0000155	LOC6544096|XP_026833302.1|DERE	LOC108600838|XP_017844123.1|DBUS
OG0000155	LOC6544095|XP_001971436.1|DERE	LOC108597991|XP_017840096.1|DBUS
OG0000157	LOC6541492|XP_001970424.1|DERE, LOC6541003|XP_001970426.1|DERE	LOC108595635|XP_017836395.1|DBUS
OG0000157	LOC6541745|XP_001970423.1|DERE	LOC108595528|XP_017836272.1|DBUS
OG0000158	LOC6547270|XP_001974875.2|DERE	LOC108595174|XP_017835840.1|DBUS
OG0000158	LOC6544710|XP_001971486.1|DERE	LOC108598137|XP_017840243.2|DBUS
OG0000158	LOC6544709|XP_001971485.1|DERE	LOC108599375|XP_017841670.2|DBUS
OG0000159	LOC6544265|XP_026832803.1|DERE	LOC108601113|XP_017844521.2|DBUS
OG0000159	LOC6546356|XP_001972888.2|DERE	LOC108600352|XP_017843365.1|DBUS
OG0000159	LOC6544310|XP_026833410.1|DERE	LOC108600784|XP_017844045.2|DBUS
OG0000160	LOC6552942|XP_001981019.1|DERE	LOC117134623|XP_033150023.1|DBUS
OG0000160	LOC6552943|XP_001981020.1|DERE	LOC108604426|XP_017849383.1|DBUS
OG0000161	LOC6545063|XP_001971041.2|DERE	LOC108599217|XP_017841500.1|DBUS
OG0000161	LOC6551234|XP_001978346.3|DERE	LOC108605223|XP_017850321.1|DBUS
OG0000162	LOC6545016|XP_001972606.2|DERE, LOC6546535|XP_001971269.1|DERE, LOC6548593|XP_001973957.3|DERE	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS
OG0000162	LOC6540758|XP_015015116.1|DERE, LOC113563685|XP_015015117.1|DERE	LOC108607792|XP_033150876.1|DBUS
OG0000163	LOC6546347|XP_001970966.1|DERE	LOC108599070|XP_017841346.2|DBUS
OG0000163	LOC6542489|XP_001968232.1|DERE	LOC108603638|XP_017848088.1|DBUS
OG0000164	LOC6549422|XP_001975702.1|DERE	LOC108596055|XP_017836938.1|DBUS
OG0000165	LOC6549661|XP_001978710.1|DERE	LOC108607067|XP_017853172.1|DBUS
OG0000166	LOC6547742|XP_001974996.1|DERE	LOC108596342|XP_017837485.1|DBUS
OG0000166	LOC6547745|XP_001974999.3|DERE, LOC6547744|XP_001974998.1|DERE	LOC117134998|XP_033150624.1|DBUS
OG0000167	LOC6544779|XP_001971599.1|DERE	LOC108598263|XP_017840368.2|DBUS
OG0000167	LOC6545519|XP_026833077.1|DERE	LOC117134799|XP_033149608.1|DBUS
OG0000168	LOC6543384|XP_001969088.2|DERE	LOC108595397|XP_017836111.1|DBUS
OG0000169	LOC6554354|XP_001982052.1|DERE	LOC108604060|XP_017848812.1|DBUS
OG0000169	LOC6545616|XP_001972150.2|DERE	LOC108598522|XP_017840691.1|DBUS
OG0000169	LOC6553714|XP_001980358.1|DERE	LOC108603800|XP_017848387.1|DBUS
OG0000170	LOC6549146|XP_001974399.2|DERE, LOC6549145|XP_001974398.1|DERE	LOC108594386|XP_017835039.1|DBUS
OG0000170	LOC6549429|XP_026836425.1|DERE	LOC108594385|XP_017835037.1|DBUS
OG0000171	LOC6543431|XP_026834333.1|DERE	LOC108606868|XP_017852882.2|DBUS
OG0000171	LOC6542123|XP_001969351.2|DERE	LOC108597130|XP_033150794.1|DBUS
OG0000171	LOC6550361|XP_001977767.2|DERE	LOC117134931|XP_033150352.1|DBUS
OG0000172	LOC6543644|XP_026832503.1|DERE	LOC108600470|XP_017843569.2|DBUS
OG0000173	LOC6549319|XP_001974490.1|DERE	LOC108597066|XP_017838880.1|DBUS, LOC108597068|XP_017838883.1|DBUS, LOC108597067|XP_017838882.1|DBUS
OG0000174	LOC6543205|XP_001970653.1|DERE	LOC108594728|XP_017835356.1|DBUS
OG0000174	LOC6541195|XP_026834803.1|DERE	LOC108605156|XP_017850227.1|DBUS
OG0000174	LOC6546634|XP_001975850.1|DERE	LOC108595968|XP_017836744.1|DBUS
OG0000175	LOC6553921|XP_001980568.1|DERE	LOC108604206|XP_017849055.1|DBUS
OG0000175	LOC6554532|XP_026839551.1|DERE	LOC108603650|XP_017848106.1|DBUS
OG0000176	LOC6543950|XP_001971927.1|DERE	LOC108597890|XP_017839998.1|DBUS
OG0000176	LOC6544075|XP_001971932.1|DERE	LOC108597942|XP_017840047.1|DBUS
OG0000176	LOC6544081|XP_001971938.1|DERE	LOC108597946|XP_017840051.1|DBUS
OG0000176	LOC6544079|XP_001971936.2|DERE	LOC108597944|XP_017840049.1|DBUS
OG0000177	LOC6550560|XP_001977960.1|DERE	LOC108606425|XP_017852017.1|DBUS
OG0000177	LOC6554198|XP_001981464.2|DERE	LOC108604406|XP_017849360.1|DBUS
OG0000177	LOC6545704|XP_001972717.2|DERE	LOC108598794|XP_017841027.1|DBUS, LOC108598411|XP_017840525.1|DBUS
OG0000178	LOC6555794|XP_001982464.1|DERE	LOC108606135|XP_017851477.1|DBUS
OG0000179	LOC6541913|XP_026834959.1|DERE	LOC108597113|XP_017838978.1|DBUS
OG0000179	LOC6546848|XP_026836600.1|DERE	LOC108595307|XP_017836013.1|DBUS
OG0000179	LOC6541623|XP_026834996.1|DERE	LOC108608474|XP_017855351.2|DBUS
OG0000180	LOC6546580|XP_001974679.1|DERE, LOC6546579|XP_001974678.1|DERE, LOC6546578|XP_001974677.2|DERE	LOC108595139|XP_017835794.2|DBUS, LOC108595023|XP_017835647.2|DBUS
OG0000181	LOC6552111|XP_001978807.1|DERE	LOC108601926|XP_017845391.1|DBUS
OG0000181	LOC6554638|XP_001981553.1|DERE	LOC108602410|XP_017846011.1|DBUS
OG0000182	LOC6552781|XP_001978967.1|DERE	LOC108603930|XP_017848614.1|DBUS
OG0000182	LOC6552779|XP_001978965.1|DERE	LOC108603929|XP_017848613.1|DBUS
OG0000182	LOC6552556|XP_001978964.1|DERE	LOC108603928|XP_033149798.1|DBUS, LOC117134833|XP_033149799.1|DBUS
OG0000183	LOC6555798|XP_026838925.1|DERE	LOC108605805|XP_017851100.1|DBUS
OG0000183	LOC6544952|XP_001971546.1|DERE	LOC108599037|XP_017841306.1|DBUS
OG0000183	LOC6545624|XP_026832536.1|DERE	LOC108600857|XP_017844149.1|DBUS
OG0000184	LOC6541771|XP_001970177.1|DERE	LOC108607593|XP_017853984.2|DBUS
