Orthogroup	DERE.longest_only	DYAK.longest_only
OG0000041	LOC6554990|XP_001981815.1|DERE	LOC6538533|XP_002099055.1|DYAK
OG0000041	LOC6554992|XP_001981817.1|DERE	LOC6538535|XP_039230997.1|DYAK
OG0000041	LOC6554991|XP_001981816.2|DERE	LOC6538534|XP_002099056.1|DYAK
OG0000042	LOC6549797|XP_001977320.1|DERE	LOC6525924|XP_002101744.1|DYAK
OG0000042	LOC6547072|XP_001974652.1|DERE	LOC6531112|XP_002091946.1|DYAK
OG0000042	LOC6547084|XP_001974656.1|DERE	LOC6531108|XP_002091942.2|DYAK
OG0000042	LOC6547081|XP_026835970.1|DERE	LOC6531111|XP_002091945.1|DYAK
OG0000042	LOC6547083|XP_026836041.1|DERE	LOC6531109|XP_039228701.1|DYAK
OG0000042	LOC6547082|XP_001974654.1|DERE	LOC6531110|XP_002091944.2|DYAK
OG0000042	LOC6547085|XP_001974657.2|DERE	LOC6531107|XP_002091941.2|DYAK
OG0000043	LOC6551884|XP_001980608.2|DERE	LOC6536588|XP_002097164.1|DYAK
OG0000043	LOC6551882|XP_001980606.1|DERE	LOC6536590|XP_002097166.1|DYAK
OG0000043	LOC6551883|XP_001980607.1|DERE	LOC6536589|XP_002097165.1|DYAK
OG0000043	LOC6551896|XP_001980611.1|DERE	LOC6536584|XP_002097160.1|DYAK
OG0000043	LOC6554744|XP_001981087.1|DERE	LOC6539005|XP_002099507.1|DYAK
OG0000043	LOC6549065|XP_026836066.1|DERE, LOC6551880|XP_001980604.1|DERE	LOC6536594|XP_002097170.1|DYAK
OG0000044	LOC6554933|XP_001981812.1|DERE	LOC6538530|XP_002099052.1|DYAK
OG0000044	LOC6554929|XP_001981808.1|DERE	LOC6538526|XP_002099048.1|DYAK
OG0000044	LOC6554928|XP_001981807.1|DERE	LOC6538525|XP_002099047.1|DYAK
OG0000044	LOC6554932|XP_026836683.1|DERE	LOC6538529|XP_002099051.1|DYAK
OG0000044	LOC6554930|XP_001981809.1|DERE	LOC6538527|XP_002099049.1|DYAK
OG0000044	LOC6554931|XP_001981810.2|DERE	LOC6538528|XP_002099050.1|DYAK
OG0000044	LOC6553968|XP_001980526.3|DERE	LOC6537407|XP_002097963.3|DYAK
OG0000045	LOC6543777|XP_001972312.1|DERE	LOC6533631|XP_002094338.1|DYAK
OG0000045	LOC6543776|XP_001972311.2|DERE, LOC6543775|XP_001972310.1|DERE	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK
OG0000045	LOC6544619|XP_001971501.1|DERE	LOC6533265|XP_002093991.2|DYAK
OG0000045	LOC6544620|XP_001971502.1|DERE	LOC6533264|XP_002093990.1|DYAK
OG0000046	LOC6553418|XP_001979316.1|DERE	LOC6535912|XP_002096528.1|DYAK
OG0000046	LOC6550460|XP_001977787.1|DERE	LOC6525174|XP_002101012.1|DYAK
OG0000046	LOC6554301|XP_001982125.2|DERE	LOC6537904|XP_002098445.2|DYAK
OG0000046	LOC6554302|XP_001982126.1|DERE	LOC6537901|XP_002098442.1|DYAK
OG0000047	LOC6548915|XP_026836112.1|DERE	LOC6531393|XP_002092196.1|DYAK
OG0000047	LOC6548919|XP_001975347.1|DERE	LOC6531396|XP_002092199.1|DYAK
OG0000047	LOC6549604|XP_001975737.1|DERE	LOC6529920|XP_002090877.1|DYAK
OG0000047	LOC6546188|XP_001972281.1|DERE	LOC6533594|XP_002094302.1|DYAK
OG0000047	LOC6549507|XP_001975729.1|DERE	LOC6529913|XP_002090870.1|DYAK
OG0000047	LOC6546189|XP_001972282.1|DERE	LOC6533595|XP_002094303.1|DYAK
OG0000048	LOC6545047|XP_001973229.1|DERE	LOC6539643|XP_002086528.1|DYAK
OG0000048	LOC6545045|XP_001973227.2|DERE	LOC6539644|XP_002086526.2|DYAK
OG0000048	LOC6544963|XP_001973230.1|DERE	LOC6539640|XP_002086529.1|DYAK
OG0000049	LOC6552334|XP_001979793.1|DERE	LOC6536652|XP_002097224.1|DYAK
OG0000049	LOC6552331|XP_001979790.1|DERE	LOC6537437|XP_002097993.1|DYAK
OG0000049	LOC6552229|XP_001979794.1|DERE	LOC6536653|XP_002097225.1|DYAK
OG0000049	LOC6552231|XP_001979796.1|DERE	LOC6536655|XP_002097227.1|DYAK
OG0000049	LOC6552230|XP_001979795.1|DERE	LOC6536654|XP_002097226.1|DYAK
OG0000049	LOC6552330|XP_001979789.1|DERE	LOC6537438|XP_002097994.1|DYAK
OG0000050	LOC6544231|XP_001973747.1|DERE	LOC6535164|XP_002095826.2|DYAK
OG0000050	LOC6544204|XP_026833494.1|DERE	LOC6535163|XP_002095825.2|DYAK
OG0000050	LOC26526578|XP_026833595.1|DERE	LOC120320448|XP_039230150.1|DYAK
OG0000050	LOC6544232|XP_026833594.1|DERE	LOC6535165|XP_002095827.2|DYAK
OG0000050	LOC6544203|XP_001973745.2|DERE	LOC6535162|XP_002095824.2|DYAK
OG0000051	LOC6552520|XP_001980945.1|DERE	LOC6536236|XP_002096825.1|DYAK
OG0000051	LOC6553748|XP_001980366.1|DERE	LOC6536859|XP_002097428.1|DYAK
OG0000051	LOC6553801|XP_001980449.1|DERE	LOC6536777|XP_002097348.1|DYAK
OG0000051	LOC6552141|XP_001979934.1|DERE	LOC6537302|XP_002097860.1|DYAK
OG0000051	LOC6553800|XP_001980448.1|DERE	LOC6536778|XP_002097349.1|DYAK
OG0000051	LOC6553799|XP_001980447.1|DERE	LOC6536779|XP_002097350.1|DYAK
OG0000052	LOC6552258|XP_001980739.1|DERE	LOC6536447|XP_002097028.1|DYAK
OG0000052	LOC6555308|XP_001982081.1|DERE	LOC6537955|XP_002098492.1|DYAK
OG0000052	LOC6552259|XP_001980740.3|DERE	LOC6536445|XP_002097026.2|DYAK
OG0000052	LOC6552256|XP_001980737.2|DERE	LOC6536449|XP_002097030.1|DYAK
OG0000052	LOC6552257|XP_001980738.1|DERE	LOC6536448|XP_002097029.1|DYAK
OG0000052	LOC6547302|XP_001974728.1|DERE	LOC6531034|XP_002091870.1|DYAK
OG0000052	LOC6547301|XP_001974727.1|DERE	LOC6531035|XP_002091871.1|DYAK
OG0000053	LOC6541123|XP_001970454.1|DERE	LOC6528601|XP_002089644.1|DYAK
OG0000053	LOC6542707|XP_001970455.1|DERE	LOC6528600|XP_002089643.1|DYAK
OG0000053	LOC6542876|XP_001970456.1|DERE	LOC6528599|XP_002089642.1|DYAK
OG0000053	LOC6542254|XP_001970457.1|DERE	LOC6528598|XP_002089641.2|DYAK
OG0000053	LOC6542856|XP_001970461.3|DERE	LOC6528594|XP_002089637.3|DYAK
OG0000054	LOC6553130|XP_001980075.1|DERE	LOC6537158|XP_002097719.1|DYAK
OG0000054	LOC6553131|XP_001980076.1|DERE	LOC6537157|XP_002097718.1|DYAK
OG0000054	LOC6553059|XP_001980078.1|DERE	LOC6537155|XP_002097716.1|DYAK
OG0000054	LOC6553132|XP_026836543.1|DERE	LOC6537156|XP_002097717.1|DYAK
OG0000055	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE	LOC6538864|XP_002099370.1|DYAK
OG0000055	LOC6555461|XP_001981219.1|DERE	LOC6538866|XP_002099372.1|DYAK
OG0000055	LOC113564309|XP_026836595.1|DERE	LOC26536326|XP_015049075.1|DYAK
OG0000056	LOC6554751|XP_001982187.1|DERE	LOC6537842|XP_002098383.1|DYAK
OG0000056	LOC6554750|XP_001982186.1|DERE	LOC6537843|XP_002098384.1|DYAK
OG0000056	LOC6554782|XP_001982185.1|DERE	LOC6537844|XP_002098385.1|DYAK
OG0000056	LOC6554781|XP_001982184.3|DERE	LOC6537845|XP_002098386.1|DYAK
OG0000056	LOC6551980|XP_001980665.2|DERE	LOC6536529|XP_002097105.1|DYAK
OG0000058	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE	LOC6529786|XP_002090770.1|DYAK
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC6527116|XP_002088209.1|DYAK
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC6538372|XP_002098896.1|DYAK
OG0000059	LOC6555433|XP_001981659.1|DERE	LOC6538374|XP_002098898.1|DYAK
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC6538375|XP_002098899.1|DYAK
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC6538373|XP_002098897.1|DYAK
OG0000059	LOC6555439|XP_001981665.1|DERE	LOC6538380|XP_002098904.1|DYAK
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC6524523|XP_002100380.1|DYAK
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC6529446|XP_002090448.1|DYAK
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC6535405|XP_015047137.2|DYAK
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC6538963|XP_002099466.1|DYAK
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC6524492|XP_002100349.2|DYAK
OG0000060	LOC6542766|XP_001968438.1|DERE	LOC6526594|XP_002087702.1|DYAK
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC6528992|XP_002090024.1|DYAK
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC6528987|XP_002090019.1|DYAK
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC6528990|XP_002090022.1|DYAK
OG0000061	LOC6542105|XP_001968978.2|DERE	LOC6528989|XP_002090021.1|DYAK
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC6525291|XP_002101127.1|DYAK
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC6529702|XP_002090695.1|DYAK
OG0000062	LOC6549488|XP_001974262.1|DERE	LOC6529703|XP_002090696.1|DYAK
OG0000062	LOC113564055|XP_026834234.1|DERE	LOC26536280|XP_015054717.1|DYAK
OG0000063	LOC6553303|XP_001980169.2|DERE	LOC6537057|XP_002097622.1|DYAK
OG0000063	LOC6553302|XP_001980168.1|DERE	LOC6537058|XP_015048091.1|DYAK
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC6537056|XP_002097621.1|DYAK
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC26535015|XP_015050152.1|DYAK
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC6533568|XP_039229911.1|DYAK
OG0000063	LOC6546126|XP_026832754.1|DERE	LOC6533569|XP_002094279.1|DYAK
OG0000063	LOC6546127|XP_001972261.2|DERE	LOC6533570|XP_002094280.2|DYAK
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC6536808|XP_002097378.1|DYAK
OG0000065	LOC6542088|XP_001969217.1|DERE	LOC6527757|XP_002088837.1|DYAK
OG0000065	LOC6553677|XP_026832116.1|DERE	LOC6536809|XP_002097379.1|DYAK
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC6536708|XP_002097280.1|DYAK
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC6536710|XP_015047907.1|DYAK
OG0000065	LOC6552532|XP_001979846.1|DERE	LOC6536709|XP_002097281.1|DYAK
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC6524569|XP_002100426.1|DYAK
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC6537626|XP_002098171.1|DYAK
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC6538183|XP_002098711.2|DYAK
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC6529191|XP_002090198.1|DYAK
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC6537142|XP_002097703.1|DYAK
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC6526033|XP_002101850.1|DYAK
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC6531786|XP_002092573.1|DYAK
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC6535876|XP_002096492.1|DYAK
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC6533078|XP_002093810.1|DYAK
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC6528771|XP_039227562.1|DYAK
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC6533077|XP_002093809.1|DYAK
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC6539372|XP_002086266.2|DYAK
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC6534297|XP_039230811.1|DYAK
OG0000068	LOC6553949|XP_001979475.2|DERE	LOC6535752|XP_002096375.3|DYAK
OG0000068	LOC6546278|XP_001972902.2|DERE	LOC6534288|XP_002094969.2|DYAK
OG0000068	LOC6547621|XP_001974885.1|DERE	LOC6530829|XP_002091712.2|DYAK
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC6526162|XP_039231832.1|DYAK
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC6532175|XP_002092948.2|DYAK
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC6527107|XP_002088200.1|DYAK
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC6523840|XP_002099713.1|DYAK
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC6527108|XP_002088201.1|DYAK
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC6525751|XP_002101573.1|DYAK
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC6533773|XP_002094477.1|DYAK
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC6534017|XP_002094704.2|DYAK
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC6534016|XP_002094703.3|DYAK
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC6534018|XP_002094705.1|DYAK
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC6531405|XP_002092208.1|DYAK
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC6531398|XP_002092201.1|DYAK
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC6531403|XP_002092206.1|DYAK
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC6531137|XP_002091971.1|DYAK
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC6523936|XP_039227706.1|DYAK
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC6535942|XP_039231524.1|DYAK
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC6533148|XP_002093874.3|DYAK
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC6534311|XP_002094991.1|DYAK
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC6532580|XP_002093324.1|DYAK
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC6532578|XP_002093322.1|DYAK
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC6532579|XP_002093323.1|DYAK
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC6532581|XP_002093325.1|DYAK
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC6532992|XP_002093727.1|DYAK
OG0000076	LOC6553873|XP_001980472.1|DERE	LOC6536752|XP_002097324.1|DYAK
OG0000076	LOC6553871|XP_001980470.2|DERE	LOC6536754|XP_002097326.3|DYAK
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC6525884|XP_002101704.3|DYAK
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC6525885|XP_002101705.1|DYAK
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC6530939|XP_002091781.1|DYAK
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC6536356|XP_002096938.1|DYAK
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC6532023|XP_002092801.1|DYAK
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC6538194|XP_002098722.2|DYAK
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC6530900|XP_002091752.1|DYAK
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC6539800|XP_002086683.2|DYAK
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC6536046|XP_015047532.1|DYAK
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC6526129|XP_002101946.1|DYAK
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC6525682|XP_002101504.1|DYAK
OG0000079	LOC6543392|XP_001968596.1|DERE, LOC6541779|XP_001968603.1|DERE, LOC26526742|XP_015015558.1|DERE, LOC6542476|XP_001968597.1|DERE	LOC26535989|XP_015054680.1|DYAK, LOC26535629|XP_015054648.1|DYAK, LOC26536219|XP_015054707.1|DYAK, LOC26534965|XP_015054567.1|DYAK
OG0000079	LOC6541720|XP_001968600.3|DERE	LOC6526756|XP_002087859.1|DYAK
OG0000079	LOC6542307|XP_001968601.1|DERE	LOC6526757|XP_002087860.1|DYAK
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC6526758|XP_002087861.1|DYAK
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC6531377|XP_002092180.1|DYAK
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC6532337|XP_002093097.1|DYAK
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC6531302|XP_002092106.3|DYAK
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC6537790|XP_002098331.1|DYAK
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC6537368|XP_002097924.1|DYAK
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC6527136|XP_002088230.2|DYAK
OG0000083	LOC6543321|XP_001969237.1|DERE	LOC6527785|XP_002088858.1|DYAK
OG0000083	LOC6543013|XP_001969236.1|DERE	LOC6527784|XP_002088857.1|DYAK
OG0000083	LOC6543404|XP_001969234.1|DERE	LOC6527782|XP_002088855.1|DYAK
OG0000083	LOC6543089|XP_001969235.1|DERE	LOC6527783|XP_002088856.1|DYAK
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC26535515|XP_015054631.2|DYAK
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC6531040|XP_002091876.1|DYAK
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC6531494|XP_002092293.1|DYAK
OG0000085	LOC6542162|XP_001970595.2|DERE	LOC6528458|XP_002089504.1|DYAK
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC6528456|XP_015053956.1|DYAK
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC6528460|XP_002089506.3|DYAK
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC6528455|XP_039227178.1|DYAK
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC6530960|XP_002091798.1|DYAK
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC6527930|XP_002088998.1|DYAK
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC6528232|XP_002089294.1|DYAK
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC6527955|XP_002089022.1|DYAK
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC6528290|XP_002089343.1|DYAK
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC6527178|XP_002088272.1|DYAK
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC6533709|XP_002094414.1|DYAK
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC6531716|XP_002092506.1|DYAK
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC6533710|XP_002094415.1|DYAK
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC6536099|XP_002096707.1|DYAK
OG0000089	LOC6553281|XP_001979199.1|DERE	LOC6536028|XP_002096643.1|DYAK
OG0000089	LOC6552316|XP_001980769.1|DERE	LOC6536414|XP_002096996.1|DYAK
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC6532521|XP_002093267.1|DYAK
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC6528787|XP_002089821.1|DYAK
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC6528791|XP_002089825.1|DYAK
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC6532959|XP_002093694.1|DYAK
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC6532328|XP_002093088.2|DYAK
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC6538091|XP_015048654.1|DYAK
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC6527294|XP_002088388.1|DYAK
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC6535563|XP_015047216.1|DYAK
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC6535562|XP_002096191.1|DYAK
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC6538546|XP_002099068.1|DYAK
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC26535729|XP_015048909.1|DYAK
OG0000092	LOC6554283|XP_001981751.1|DERE	LOC6538467|XP_002098991.1|DYAK
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC6538545|XP_002099067.1|DYAK
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC6527671|XP_002088757.1|DYAK
OG0000093	LOC26527034|XP_015012902.1|DERE	LOC26534678|XP_015051176.1|DYAK
OG0000093	LOC6546756|XP_001974546.1|DERE	LOC6531242|XP_002092054.1|DYAK
OG0000093	LOC6543242|XP_001968689.1|DERE	LOC6526841|XP_002087941.2|DYAK
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC6525246|XP_002101083.1|DYAK
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC6533581|XP_002094291.1|DYAK
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC6537561|XP_002098107.2|DYAK
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC6529683|XP_002090676.1|DYAK
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC6528976|XP_002090008.1|DYAK
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC6536489|XP_002097067.1|DYAK
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC6529746|XP_002090736.1|DYAK
OG0000097	LOC26526342|XP_015014261.2|DERE	LOC6534250|XP_015050525.1|DYAK
OG0000097	LOC6546172|XP_001972869.2|DERE	LOC6534252|XP_002094934.2|DYAK
OG0000097	LOC6546171|XP_001972868.2|DERE	LOC6534251|XP_015050528.1|DYAK
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC6536810|XP_002097380.1|DYAK
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC6524441|XP_002100299.2|DYAK
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC6524440|XP_002100298.3|DYAK
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC6524444|XP_002100302.2|DYAK
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC26534750|XP_015051264.1|DYAK
OG0000100	LOC6554315|XP_001981746.1|DERE	LOC6538462|XP_002098986.1|DYAK
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC6537329|XP_002097886.1|DYAK
OG0000100	LOC6552647|XP_001979907.2|DERE	LOC6537330|XP_002097887.2|DYAK
OG0000100	LOC6552646|XP_001979906.1|DERE	LOC6537331|XP_002097888.1|DYAK
OG0000100	LOC6552900|XP_001980983.1|DERE	LOC6536198|XP_002096789.1|DYAK
OG0000101	LOC113563952|XP_026833685.1|DERE	LOC6539439|XP_002086331.3|DYAK
OG0000101	LOC6545510|XP_015012990.1|DERE	LOC6534953|XP_039230714.1|DYAK
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC6531176|XP_002092005.1|DYAK
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC6528685|XP_002089727.1|DYAK
OG0000102	LOC6547312|XP_001976339.1|DERE	LOC6531759|XP_002092549.1|DYAK
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC6532637|XP_002093381.1|DYAK
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC6534296|XP_002094977.1|DYAK
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC26534987|XP_015050551.1|DYAK
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC6529323|XP_015052185.1|DYAK
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC6539474|XP_002086359.2|DYAK
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC6527852|XP_002088924.1|DYAK
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC6539477|XP_002086366.2|DYAK
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC6536226|XP_002096817.1|DYAK
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC6536221|XP_002096812.1|DYAK, LOC6536220|XP_002096811.1|DYAK
OG0000106	LOC6548062|XP_001975064.1|DERE	LOC6530611|XP_002091524.1|DYAK
OG0000106	LOC6553061|XP_001980080.2|DERE	LOC6537154|XP_002097715.2|DYAK
OG0000106	LOC6553062|XP_001980081.1|DERE	LOC120321944|XP_039232226.1|DYAK
OG0000106	LOC6543193|XP_001968912.2|DERE	LOC26535927|XP_039227266.1|DYAK
OG0000106	LOC113564304|XP_026836538.1|DERE	LOC6531540|XP_002092339.2|DYAK
OG0000106	LOC6547123|XP_001975477.1|DERE	LOC6531537|XP_002092336.1|DYAK
OG0000107	LOC6547875|XP_001976351.1|DERE	LOC6531775|XP_002092562.1|DYAK
OG0000107	LOC6549578|XP_001974463.3|DERE	LOC6529480|XP_002090482.1|DYAK
OG0000107	LOC6549577|XP_001974462.2|DERE	LOC6529479|XP_002090481.3|DYAK
OG0000107	LOC6547876|XP_001976352.1|DERE	LOC6531776|XP_002092563.1|DYAK
OG0000109	LOC6541724|XP_026834322.1|DERE	LOC6527159|XP_002088253.3|DYAK
OG0000109	LOC6541702|XP_026835082.1|DERE	LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC6527148|XP_002088242.1|DYAK
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC6533315|XP_002094041.3|DYAK
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC6533316|XP_002094042.1|DYAK
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC6533317|XP_002094043.1|DYAK
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC6533318|XP_002094044.1|DYAK
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC6530898|XP_002091750.1|DYAK
OG0000111	LOC6547573|XP_001974850.1|DERE	LOC6530894|XP_002091746.1|DYAK
OG0000111	LOC6547572|XP_026836839.1|DERE	LOC6530895|XP_002091747.2|DYAK
OG0000112	LOC6549919|XP_001978671.1|DERE	LOC6526156|XP_002101970.1|DYAK
OG0000112	LOC6550010|XP_001977476.1|DERE	LOC6525567|XP_002101402.1|DYAK
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC6526126|XP_002101943.1|DYAK
OG0000113	LOC113564127|XP_026835137.1|DERE	LOC6527037|XP_002088131.1|DYAK
OG0000113	LOC6549603|XP_001975736.1|DERE	LOC26535914|XP_015052937.1|DYAK
OG0000113	LOC6552710|XP_026831517.1|DERE	LOC6537541|XP_039232498.1|DYAK
OG0000113	LOC6549195|XP_026836393.1|DERE	LOC6529429|XP_015052342.1|DYAK
OG0000114	LOC113564097|XP_026834771.1|DERE	LOC120320673|XP_039226970.1|DYAK
OG0000114	LOC113564096|XP_026834770.1|DERE	LOC6527306|XP_002088399.1|DYAK
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC6527308|XP_002088401.1|DYAK
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC26535341|XP_039226967.1|DYAK
OG0000114	LOC6541219|XP_001969806.1|DERE	LOC120320422|XP_039226968.1|DYAK
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC6538538|XP_002099060.2|DYAK
OG0000116	LOC6554989|XP_001981814.1|DERE	LOC6538532|XP_002099054.1|DYAK
OG0000116	LOC6554994|XP_001981819.1|DERE	LOC6538537|XP_002099059.1|DYAK
