Orthogroup	DERE.longest_only	DHYD.longest_only
OG0000060	LOC6542766|XP_001968438.1|DERE	LOC111596076|XP_023165902.2|DHYD
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC111601172|XP_023173419.2|DHYD
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC111601168|XP_023173414.2|DHYD
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC111601143|XP_023173378.2|DHYD
OG0000061	LOC6542105|XP_001968978.2|DERE	LOC111601144|XP_023173379.1|DHYD
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC111598288|XP_023169239.1|DHYD
OG0000062	LOC6549489|XP_001974263.1|DERE, LOC6549488|XP_001974262.1|DERE	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD
OG0000063	LOC6553303|XP_001980169.2|DERE, LOC6553302|XP_001980168.1|DERE, LOC6553304|XP_001980170.1|DERE	LOC111602944|XP_023176073.2|DHYD, LOC111602943|XP_023176072.2|DHYD, LOC111602946|XP_023176074.2|DHYD
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC111597578|XP_023168144.2|DHYD
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC111597466|XP_023167982.2|DHYD
OG0000063	LOC6546126|XP_026832754.1|DERE, LOC6546127|XP_001972261.2|DERE	LOC111597464|XP_023167980.2|DHYD
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC111598539|XP_023169599.2|DHYD
OG0000065	LOC6542088|XP_001969217.1|DERE, LOC6553677|XP_026832116.1|DERE, LOC6552530|XP_001979844.1|DERE, LOC6552533|XP_001979847.1|DERE, LOC6552532|XP_001979846.1|DERE	LOC111599010|XP_023170294.2|DHYD, LOC111604341|XP_023178171.2|DHYD
OG0000066	LOC6553068|XP_026839624.1|DERE, LOC6554272|XP_001981468.2|DERE	LOC111596465|XP_023166485.1|DHYD
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC111603713|XP_023177187.1|DHYD
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC111604865|XP_023178868.2|DHYD
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC111595983|XP_023165737.1|DHYD
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC111603187|XP_023176438.2|DHYD
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC111603515|XP_023176907.2|DHYD
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC111593087|XP_023161450.1|DHYD
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC111604531|XP_023178401.2|DHYD
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC111593109|XP_023161477.2|DHYD
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC111601094|XP_023173298.2|DHYD
OG0000068	LOC6547621|XP_001974885.1|DERE	LOC111593542|XP_023162133.2|DHYD
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC111598177|XP_023169045.2|DHYD
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC111593948|XP_023162811.1|DHYD
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC111602191|XP_023174921.2|DHYD
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC111591972|XP_023159687.1|DHYD
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC111602192|XP_023174922.2|DHYD
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC111602194|XP_023174924.2|DHYD
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC111599791|XP_030081795.1|DHYD
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC111604605|XP_023178486.1|DHYD
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC111594128|XP_023163054.2|DHYD
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC111594127|XP_023163053.2|DHYD
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC111595450|XP_023164945.1|DHYD
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC111597481|XP_023168396.1|DHYD
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC111602674|XP_023175635.2|DHYD
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC111601089|XP_023173284.2|DHYD
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC111595080|XP_023164404.2|DHYD
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC111595078|XP_023164402.1|DHYD
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC111595081|XP_023164405.1|DHYD
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC111599682|XP_023171158.1|DHYD
OG0000076	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC111600172|XP_023171933.1|DHYD
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC111594068|XP_023162969.2|DHYD
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC111599997|XP_023171665.1|DHYD
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC111595708|XP_023165321.1|DHYD
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC111599697|XP_023171187.1|DHYD
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC111592482|XP_023160465.1|DHYD
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC111604289|XP_023178073.2|DHYD
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC111603428|XP_023176780.2|DHYD
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC111603133|XP_023176376.1|DHYD
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC111596540|XP_023166579.2|DHYD
OG0000079	LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE	LOC111601222|XP_023173489.2|DHYD
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD
OG0000079	LOC113564118|XP_026835025.1|DERE	LOC111600916|XP_023173050.2|DHYD, LOC111597758|XP_023168380.1|DHYD, LOC115483215|XP_030080368.1|DHYD, LOC111599530|XP_023170953.1|DHYD
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC111600911|XP_023173040.2|DHYD
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC111592557|XP_023160621.1|DHYD
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC111595375|XP_023164839.2|DHYD
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC111600682|XP_023172704.2|DHYD
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC111595221|XP_023164604.2|DHYD
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC111595651|XP_023165246.2|DHYD
OG0000083	LOC6541689|XP_026834543.1|DERE, LOC6543321|XP_001969237.1|DERE, LOC6543013|XP_001969236.1|DERE, LOC6543404|XP_001969234.1|DERE, LOC6543089|XP_001969235.1|DERE	LOC111605744|XP_023180216.2|DHYD
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC111592658|XP_030079136.1|DHYD
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC111604038|XP_023177666.2|DHYD
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC111594007|XP_023162872.2|DHYD
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC111604178|XP_023177892.1|DHYD
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC111598477|XP_023169504.1|DHYD
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC111604004|XP_023177629.2|DHYD
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC111592149|XP_023159964.1|DHYD
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC111598938|XP_023170184.1|DHYD
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC111593116|XP_023161484.1|DHYD
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC111604481|XP_023178334.1|DHYD
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC111593117|XP_023161486.2|DHYD
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC111603588|XP_023177012.1|DHYD
OG0000089	LOC6552316|XP_001980769.1|DERE	LOC111598635|XP_023169747.1|DHYD
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC111603721|XP_023177200.1|DHYD
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC111592171|XP_023159993.2|DHYD
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC111592119|XP_023159918.2|DHYD
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC111592435|XP_023160386.1|DHYD
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC111598762|XP_023169942.2|DHYD
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC111601403|XP_023173720.2|DHYD
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC111599470|XP_023170907.2|DHYD
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC111592942|XP_023161174.1|DHYD
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC111592941|XP_023161173.1|DHYD
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC111599699|XP_023171192.2|DHYD
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC111597499|XP_023168028.2|DHYD
OG0000092	LOC6554283|XP_001981751.1|DERE, LOC6554983|XP_001981826.1|DERE	LOC111597484|XP_023168003.2|DHYD
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC111601939|XP_023174562.2|DHYD
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC111593071|XP_023161417.1|DHYD
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC111597580|XP_023168146.2|DHYD
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC111599491|XP_023170925.1|DHYD
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC111595909|XP_023165620.2|DHYD
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC111595917|XP_023165636.1|DHYD
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC111595908|XP_023165619.2|DHYD
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC111594349|XP_023163377.2|DHYD
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC111596482|XP_023166511.1|DHYD
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC111595394|XP_023164864.2|DHYD
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC111601225|XP_023173488.1|DHYD
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC111602698|XP_030078699.1|DHYD, LOC111593272|XP_023161711.2|DHYD
OG0000101	LOC6545510|XP_015012990.1|DERE	LOC115483448|XP_030081298.1|DHYD
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC111597672|XP_023168266.1|DHYD
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC111597731|XP_023168344.2|DHYD
OG0000103	LOC6545153|XP_001971583.1|DERE, LOC6546214|XP_001972909.1|DERE	LOC111601118|XP_023173340.1|DHYD, LOC111601119|XP_023173341.2|DHYD
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC111601117|XP_023173339.2|DHYD
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC111605234|XP_023179437.1|DHYD
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC111604659|XP_023178583.1|DHYD
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC111604693|XP_023178632.2|DHYD
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC111603935|XP_023177532.2|DHYD
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC111597554|XP_023168119.2|DHYD
OG0000107	LOC6547875|XP_001976351.1|DERE, LOC6549578|XP_001974463.3|DERE, LOC6549577|XP_001974462.2|DERE, LOC6547876|XP_001976352.1|DERE	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD
OG0000109	LOC6541724|XP_026834322.1|DERE, LOC6541702|XP_026835082.1|DERE	LOC111600828|XP_023172903.2|DHYD
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC111601018|XP_023173193.2|DHYD
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC111602899|XP_030081123.1|DHYD
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC111602896|XP_023176001.2|DHYD
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC111602908|XP_030081181.1|DHYD
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC111602891|XP_023175994.1|DHYD
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC111593853|XP_023162670.1|DHYD
OG0000111	LOC6547573|XP_001974850.1|DERE, LOC6547572|XP_026836839.1|DERE	LOC111592679|XP_023160814.1|DHYD, LOC111594826|XP_023164062.1|DHYD
OG0000112	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE	LOC111605329|XP_023179566.2|DHYD
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC111605332|XP_023179568.2|DHYD, LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD
OG0000113	LOC6549603|XP_001975736.1|DERE	LOC111604401|XP_023178220.2|DHYD
OG0000113	LOC6552710|XP_026831517.1|DERE	LOC111603366|XP_023176683.2|DHYD, LOC111604045|XP_023177669.1|DHYD
OG0000114	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE	LOC111603785|XP_023177294.1|DHYD
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC111603782|XP_023177292.2|DHYD
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC111603784|XP_023177293.1|DHYD
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC111604852|XP_023178853.1|DHYD
OG0000116	LOC6554989|XP_001981814.1|DERE	LOC111604823|XP_023178815.2|DHYD
OG0000116	LOC6554993|XP_001981818.2|DERE	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD
OG0000117	LOC6540738|XP_001969562.1|DERE	LOC111600402|XP_023172250.2|DHYD
OG0000117	LOC6540920|XP_001969563.1|DERE	LOC111600404|XP_023172253.2|DHYD
OG0000117	LOC6540785|XP_001969564.1|DERE	LOC111600405|XP_023172254.1|DHYD
OG0000117	LOC6540760|XP_001969565.1|DERE	LOC111600409|XP_023172258.2|DHYD
OG0000118	LOC6543468|XP_001969543.1|DERE	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD
OG0000119	LOC6552165|XP_001980717.1|DERE	LOC111594626|XP_023163785.1|DHYD
OG0000119	LOC6552163|XP_001980715.1|DERE	LOC111594598|XP_023163731.1|DHYD
OG0000119	LOC6552164|XP_001980716.1|DERE	LOC111594582|XP_023163708.1|DHYD
OG0000120	LOC6555510|XP_015008783.1|DERE	LOC111604779|XP_023178762.1|DHYD
OG0000120	LOC6546603|XP_001976042.1|DERE	LOC111600604|XP_023172567.2|DHYD
OG0000120	LOC6545155|XP_001971017.1|DERE	LOC111601088|XP_023173283.1|DHYD
OG0000121	LOC6549747|XP_001977350.1|DERE	LOC111603179|XP_023176430.1|DHYD
OG0000121	LOC6552855|XP_001979940.1|DERE	LOC111597218|XP_030080606.1|DHYD
OG0000121	LOC6552857|XP_026831855.1|DERE, LOC6552856|XP_001979941.1|DERE	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD
OG0000122	LOC6541936|XP_001968351.2|DERE	LOC111594761|XP_023163978.2|DHYD
OG0000122	LOC6551621|XP_001977124.1|DERE	LOC111601844|XP_023174446.2|DHYD
OG0000122	LOC6543179|XP_001969187.2|DERE	LOC111604606|XP_023178487.1|DHYD
OG0000122	LOC6541798|XP_001968644.1|DERE	LOC111602177|XP_030079238.1|DHYD
OG0000123	LOC6548565|XP_001976637.1|DERE	LOC111604152|XP_023177844.1|DHYD, LOC111604143|XP_023177833.1|DHYD
OG0000123	LOC6553076|XP_001979097.1|DERE	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD
OG0000124	LOC6548499|XP_026835634.1|DERE, LOC113564261|XP_026836019.1|DERE, LOC6541590|XP_001970428.1|DERE	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD
OG0000124	LOC6543273|XP_001970427.1|DERE, LOC6540959|XP_001970425.3|DERE	LOC111597130|XP_023167459.2|DHYD
OG0000125	LOC6554806|XP_015009019.2|DERE	LOC111598816|XP_023170014.1|DHYD
OG0000125	LOC6553712|XP_001980356.1|DERE	LOC111596553|XP_023166598.2|DHYD
OG0000125	LOC6548842|XP_001975356.1|DERE	LOC111594119|XP_023163047.2|DHYD
OG0000126	LOC6543059|XP_001968919.2|DERE	LOC111600358|XP_023172204.2|DHYD, LOC111598993|XP_023170265.1|DHYD
OG0000127	LOC6553214|XP_001979216.1|DERE, LOC6553215|XP_001979217.1|DERE	LOC111602713|XP_023175721.1|DHYD
OG0000127	LOC6553213|XP_001979215.1|DERE	LOC111602743|XP_023175763.2|DHYD
OG0000127	LOC6553212|XP_001979214.2|DERE	LOC111602747|XP_023175766.2|DHYD
OG0000128	LOC6547674|XP_026836856.1|DERE	LOC111604073|XP_030081308.1|DHYD
OG0000128	LOC6553622|XP_001979280.3|DERE	LOC111604098|XP_023177766.2|DHYD, LOC115483459|XP_030081391.1|DHYD, LOC115483450|XP_030081307.1|DHYD
OG0000129	LOC6551485|XP_001978469.1|DERE	LOC111597362|XP_023167785.1|DHYD
OG0000129	LOC6544586|XP_001972385.1|DERE	LOC111600994|XP_023173154.2|DHYD
OG0000129	LOC26527022|XP_015015590.1|DERE	LOC111600993|XP_023173153.1|DHYD
OG0000129	LOC6551486|XP_001978470.2|DERE	LOC111597361|XP_023167784.1|DHYD
OG0000130	LOC6545208|XP_001972099.1|DERE	LOC111595665|XP_023165255.2|DHYD
OG0000130	LOC6544918|XP_026833930.1|DERE	LOC111595642|XP_023165234.2|DHYD
OG0000131	LOC6553736|XP_026832080.1|DERE	LOC111594556|XP_023163679.2|DHYD
OG0000132	LOC6541657|XP_001969760.1|DERE	LOC111595014|XP_023164289.2|DHYD
OG0000132	LOC6551904|XP_001979665.1|DERE	LOC111603549|XP_023176951.2|DHYD
OG0000134	LOC6552776|XP_001979961.1|DERE	LOC111602019|XP_023174685.1|DHYD
OG0000134	LOC6551363|XP_001978376.3|DERE	LOC111598831|XP_030078873.1|DHYD
OG0000134	LOC6542600|XP_001969921.1|DERE	LOC111601548|XP_023173960.1|DHYD
OG0000137	LOC6552702|XP_001979021.1|DERE	LOC111594447|XP_023163503.2|DHYD
OG0000137	LOC6544719|XP_001971526.1|DERE	LOC111601021|XP_023173196.2|DHYD
OG0000138	LOC6552595|XP_001980924.1|DERE	LOC111603648|XP_023177095.2|DHYD
OG0000138	LOC6552594|XP_001980923.1|DERE	LOC111603646|XP_023177093.2|DHYD
OG0000138	LOC6552592|XP_001980921.1|DERE	LOC111603667|XP_023177119.1|DHYD
OG0000138	LOC6552593|XP_001980922.1|DERE	LOC111603600|XP_023177027.2|DHYD, LOC111603668|XP_023177120.2|DHYD
OG0000140	LOC6554805|XP_001981583.1|DERE	LOC111598783|XP_023169969.2|DHYD
OG0000141	LOC6545776|XP_001971643.2|DERE	LOC111601723|XP_023174214.2|DHYD
OG0000141	LOC6545777|XP_026833843.1|DERE	LOC111601724|XP_023174215.1|DHYD
OG0000141	LOC6545778|XP_001971645.1|DERE	LOC111601725|XP_023174216.2|DHYD
OG0000142	LOC6554784|XP_001981981.3|DERE	LOC111593371|XP_023161855.1|DHYD
OG0000142	LOC6544493|XP_001973798.3|DERE	LOC111598639|XP_030081632.1|DHYD
OG0000142	LOC6550529|XP_026837492.1|DERE	LOC111605339|XP_030080112.1|DHYD
OG0000143	LOC6546315|XP_001972823.1|DERE	LOC111593521|XP_023162080.2|DHYD
OG0000143	LOC6546316|XP_001972824.2|DERE	LOC111593524|XP_023162085.1|DHYD, LOC111593522|XP_023162082.1|DHYD
OG0000144	LOC6552889|XP_001979989.2|DERE	LOC111604227|XP_023177966.2|DHYD
OG0000144	LOC6550597|XP_001978174.1|DERE	LOC111596455|XP_023166450.1|DHYD
OG0000144	LOC26525957|XP_026838622.1|DERE	LOC111604000|XP_023177617.1|DHYD
OG0000145	LOC6551708|XP_001977287.1|DERE	LOC111603372|XP_023176692.1|DHYD
OG0000145	LOC6547581|XP_001976219.1|DERE	LOC111594179|XP_023163129.2|DHYD, LOC115483303|XP_030080517.1|DHYD
OG0000145	LOC6547583|XP_001976221.2|DERE	LOC115483293|XP_030080502.1|DHYD, LOC111594177|XP_023163128.2|DHYD
OG0000147	LOC6542355|XP_001969708.2|DERE	LOC111595831|XP_023165506.1|DHYD
OG0000147	LOC6553244|XP_001979064.2|DERE	LOC111594434|XP_030080605.1|DHYD
OG0000147	LOC6553243|XP_001979063.1|DERE	LOC111594518|XP_023163614.1|DHYD
OG0000148	LOC6541587|XP_001968573.1|DERE	LOC111601105|XP_023173316.2|DHYD
OG0000148	LOC6541249|XP_001969268.1|DERE	LOC111593768|XP_023162555.2|DHYD
OG0000149	LOC6543066|XP_001970166.1|DERE	LOC111592069|XP_023159843.2|DHYD
OG0000149	LOC6550329|XP_001977887.1|DERE	LOC111593628|XP_023162265.1|DHYD
OG0000150	LOC6542719|XP_001968321.1|DERE, LOC6542102|XP_001968319.1|DERE, LOC6541669|XP_001968322.1|DERE, LOC6541161|XP_001968323.1|DERE, LOC6541440|XP_001968324.1|DERE	LOC111596269|XP_023166174.2|DHYD
OG0000151	LOC6545794|XP_001973444.1|DERE	LOC111600942|XP_023173081.2|DHYD
OG0000151	LOC6545750|XP_001973448.2|DERE	LOC115483388|XP_030081010.1|DHYD
OG0000151	LOC6545749|XP_001973447.1|DERE	LOC111595796|XP_023165454.1|DHYD
OG0000151	LOC6544375|XP_015013186.1|DERE	LOC111599240|XP_023170605.2|DHYD
OG0000152	LOC6555092|XP_001981403.1|DERE	LOC111596245|XP_023166145.2|DHYD
OG0000152	LOC6555310|XP_001982083.2|DERE, LOC6555091|XP_026835783.1|DERE, LOC6555090|XP_001981401.1|DERE	LOC111596244|XP_023166144.1|DHYD
OG0000152	LOC6555089|XP_001981400.1|DERE	LOC111596246|XP_023166146.2|DHYD
OG0000153	LOC6552563|XP_001979901.1|DERE	LOC111593253|XP_023161680.1|DHYD
OG0000153	LOC6552560|XP_001979898.1|DERE	LOC111593270|XP_023161709.2|DHYD
OG0000153	LOC6552561|XP_001979899.1|DERE	LOC111593271|XP_023161710.2|DHYD
OG0000154	LOC6554893|XP_001982204.1|DERE	LOC111603479|XP_030081666.1|DHYD
OG0000154	LOC6554767|XP_001982203.1|DERE	LOC115483717|XP_030081665.1|DHYD
OG0000154	LOC26526154|XP_015014231.1|DERE	LOC111604282|XP_023178065.2|DHYD
OG0000155	LOC6544072|XP_026832725.1|DERE	LOC115483421|XP_030081184.1|DHYD, LOC115483481|XP_030081492.1|DHYD, LOC111593220|XP_023161639.2|DHYD
OG0000155	LOC6544096|XP_026833302.1|DERE	LOC111593221|XP_023161640.2|DHYD
OG0000155	LOC6544095|XP_001971436.1|DERE	LOC111593218|XP_023161637.2|DHYD
OG0000157	LOC6541492|XP_001970424.1|DERE, LOC6541003|XP_001970426.1|DERE	LOC111597018|XP_023167292.1|DHYD, LOC111597019|XP_023167293.1|DHYD
OG0000157	LOC6541745|XP_001970423.1|DERE	LOC111597009|XP_023167281.2|DHYD
OG0000158	LOC6547270|XP_001974875.2|DERE	LOC111594715|XP_023163921.2|DHYD
OG0000158	LOC6544710|XP_001971486.1|DERE	LOC111597574|XP_023168141.2|DHYD
OG0000158	LOC6544709|XP_001971485.1|DERE	LOC111597584|XP_023168151.2|DHYD
OG0000159	LOC6544265|XP_026832803.1|DERE	LOC111592870|XP_030079690.1|DHYD
OG0000159	LOC6546356|XP_001972888.2|DERE	LOC111601281|XP_030081817.1|DHYD
OG0000159	LOC6544310|XP_026833410.1|DERE	LOC111595118|XP_023164454.2|DHYD
OG0000160	LOC6552943|XP_001981020.1|DERE	LOC111605455|XP_030080648.1|DHYD, LOC111601382|XP_030080693.1|DHYD
OG0000161	LOC6545063|XP_001971041.2|DERE	LOC111598769|XP_023169951.1|DHYD
OG0000161	LOC6551234|XP_001978346.3|DERE	LOC111602406|XP_023175200.1|DHYD
OG0000162	LOC6545016|XP_001972606.2|DERE, LOC6546535|XP_001971269.1|DERE, LOC6548593|XP_001973957.3|DERE	LOC111592657|XP_023160776.2|DHYD, LOC111592641|XP_023160755.2|DHYD
OG0000162	LOC6540758|XP_015015116.1|DERE, LOC113563685|XP_015015117.1|DERE	LOC111591954|XP_023159656.2|DHYD
OG0000163	LOC6546347|XP_001970966.1|DERE	LOC111599502|XP_023170939.2|DHYD
OG0000163	LOC6542489|XP_001968232.1|DERE	LOC111602700|XP_023175704.2|DHYD
OG0000164	LOC6549422|XP_001975702.1|DERE	LOC111592230|XP_023160082.2|DHYD
OG0000165	LOC6549661|XP_001978710.1|DERE	LOC111603343|XP_023176647.1|DHYD
OG0000166	LOC6547742|XP_001974996.1|DERE	LOC111597953|XP_023168683.2|DHYD
OG0000166	LOC6547744|XP_001974998.1|DERE	LOC115483425|XP_030081238.1|DHYD, LOC111600135|XP_030081251.1|DHYD
OG0000167	LOC6544779|XP_001971599.1|DERE	LOC111592759|XP_030081498.1|DHYD
OG0000167	LOC6545521|XP_001971598.1|DERE	LOC111592745|XP_023160910.2|DHYD
OG0000168	LOC6543384|XP_001969088.2|DERE	LOC111604815|XP_023178808.2|DHYD, LOC111596608|XP_023166697.2|DHYD
OG0000168	LOC6555429|XP_001981444.2|DERE	LOC111600692|XP_023172714.2|DHYD
OG0000169	LOC6554354|XP_001982052.1|DERE	LOC111604198|XP_023177922.2|DHYD
OG0000169	LOC6545616|XP_001972150.2|DERE	LOC111595145|XP_023164486.2|DHYD
OG0000169	LOC6553714|XP_001980358.1|DERE	LOC111598084|XP_023168899.1|DHYD
OG0000170	LOC6549146|XP_001974399.2|DERE	LOC111600553|XP_023172469.2|DHYD
OG0000170	LOC6549145|XP_001974398.1|DERE	LOC111600538|XP_023172446.2|DHYD
OG0000170	LOC6549429|XP_026836425.1|DERE	LOC111600552|XP_023172466.2|DHYD
OG0000171	LOC6543431|XP_026834333.1|DERE	LOC111600441|XP_023172300.2|DHYD
OG0000171	LOC6542123|XP_001969351.2|DERE	LOC111594697|XP_030079122.1|DHYD
