Orthogroup	DERE.longest_only	DFIC.longest_only
OG0000048	LOC6544966|XP_001973233.1|DERE, LOC6544967|XP_001973234.1|DERE	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC
OG0000048	LOC6545047|XP_001973229.1|DERE	LOC108089538|XP_017043363.1|DFIC
OG0000048	LOC6545045|XP_001973227.2|DERE	LOC108089535|XP_017043361.1|DFIC
OG0000048	LOC6544963|XP_001973230.1|DERE	LOC108089542|XP_017043368.1|DFIC
OG0000049	LOC6552334|XP_001979793.1|DERE	LOC108091886|XP_017046759.1|DFIC
OG0000049	LOC6552331|XP_001979790.1|DERE	LOC108091864|XP_017046732.1|DFIC
OG0000049	LOC6552229|XP_001979794.1|DERE	LOC108091860|XP_017046729.1|DFIC
OG0000049	LOC6552231|XP_001979796.1|DERE	LOC108091991|XP_017046904.1|DFIC
OG0000049	LOC6552230|XP_001979795.1|DERE	LOC108091993|XP_017046906.1|DFIC
OG0000049	LOC6552330|XP_001979789.1|DERE	LOC108092198|XP_017047214.1|DFIC
OG0000050	LOC6544231|XP_001973747.1|DERE	LOC108088744|XP_017042181.1|DFIC
OG0000050	LOC6544204|XP_026833494.1|DERE	LOC108088745|XP_017042182.1|DFIC
OG0000050	LOC26526578|XP_026833595.1|DERE	LOC108088747|XP_017042184.1|DFIC
OG0000050	LOC6544232|XP_026833594.1|DERE	LOC108088743|XP_017042180.1|DFIC
OG0000050	LOC6544203|XP_001973745.2|DERE	LOC108088746|XP_017042183.1|DFIC
OG0000051	LOC6552520|XP_001980945.1|DERE	LOC108099282|XP_017058161.1|DFIC
OG0000051	LOC6553748|XP_001980366.1|DERE	LOC108087911|XP_017040982.1|DFIC
OG0000051	LOC6552141|XP_001979934.1|DERE	LOC108092094|XP_017047073.1|DFIC
OG0000051	LOC6553800|XP_001980448.1|DERE	LOC108087894|XP_017040960.1|DFIC
OG0000051	LOC6553799|XP_001980447.1|DERE	LOC108087917|XP_017040992.1|DFIC
OG0000052	LOC6555308|XP_001982081.1|DERE	LOC108087102|XP_017039773.1|DFIC
OG0000052	LOC6552259|XP_001980740.3|DERE	LOC108098807|XP_017057437.1|DFIC
OG0000052	LOC6552256|XP_001980737.2|DERE	LOC108098902|XP_017057587.1|DFIC
OG0000052	LOC6552257|XP_001980738.1|DERE	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC
OG0000052	LOC6547302|XP_001974728.1|DERE	LOC108087760|XP_017040779.1|DFIC
OG0000052	LOC6547301|XP_001974727.1|DERE	LOC108087818|XP_017040874.1|DFIC
OG0000053	LOC6541123|XP_001970454.1|DERE	LOC108090322|XP_017044423.1|DFIC
OG0000053	LOC6542707|XP_001970455.1|DERE	LOC108090310|XP_017044412.1|DFIC
OG0000053	LOC6542876|XP_001970456.1|DERE	LOC108090321|XP_017044422.1|DFIC
OG0000053	LOC6542254|XP_001970457.1|DERE	LOC108090309|XP_017044411.1|DFIC
OG0000053	LOC6542856|XP_001970461.3|DERE	LOC108090323|XP_017044424.1|DFIC
OG0000054	LOC6553130|XP_001980075.1|DERE	LOC108097528|XP_017055365.1|DFIC
OG0000054	LOC6553131|XP_001980076.1|DERE	LOC108096334|XP_017053362.1|DFIC
OG0000054	LOC6553059|XP_001980078.1|DERE	LOC108096244|XP_017053162.1|DFIC
OG0000054	LOC6553132|XP_026836543.1|DERE	LOC108097685|XP_017055644.1|DFIC
OG0000055	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE	LOC108099258|XP_017058122.1|DFIC
OG0000055	LOC6555461|XP_001981219.1|DERE	LOC108099260|XP_017058123.1|DFIC
OG0000056	LOC6554751|XP_001982187.1|DERE	LOC108091640|XP_017046431.1|DFIC
OG0000056	LOC6554750|XP_001982186.1|DERE	LOC108091639|XP_017046430.1|DFIC
OG0000056	LOC6554782|XP_001982185.1|DERE	LOC108091643|XP_017046434.1|DFIC
OG0000056	LOC6554781|XP_001982184.3|DERE	LOC108091642|XP_017046433.1|DFIC
OG0000056	LOC6551980|XP_001980665.2|DERE	LOC108098940|XP_017057636.1|DFIC
OG0000058	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC108093385|XP_017048892.1|DFIC
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC108095725|XP_017052388.1|DFIC
OG0000059	LOC6555433|XP_001981659.1|DERE	LOC108095914|XP_017052731.1|DFIC
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC108095915|XP_017052732.1|DFIC
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC108095912|XP_017052729.1|DFIC
OG0000059	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC
OG0000059	LOC6555439|XP_001981665.1|DERE	LOC108096013|XP_017052851.1|DFIC
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC108091169|XP_017045705.1|DFIC
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC108090629|XP_017044896.1|DFIC
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC108090119|XP_017044139.1|DFIC
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC108086822|XP_017039354.1|DFIC
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC108101966|XP_017062037.1|DFIC
OG0000060	LOC6542766|XP_001968438.1|DERE	LOC108092553|XP_017047676.1|DFIC
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC108094528|XP_017050618.1|DFIC
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC108094524|XP_017050615.1|DFIC
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC
OG0000061	LOC6542105|XP_001968978.2|DERE	LOC108094527|XP_017050617.1|DFIC
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC108094292|XP_017050285.1|DFIC
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC
OG0000063	LOC6553303|XP_001980169.2|DERE	LOC108102253|XP_017062492.1|DFIC
OG0000063	LOC6553302|XP_001980168.1|DERE	LOC108102254|XP_017062493.1|DFIC
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC108102252|XP_017062491.1|DFIC
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC108089709|XP_017043545.1|DFIC
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC108089764|XP_017043644.1|DFIC
OG0000063	LOC6546126|XP_026832754.1|DERE	LOC108089767|XP_017043647.1|DFIC
OG0000063	LOC6546127|XP_001972261.2|DERE	LOC108089761|XP_017043640.1|DFIC
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC108087975|XP_017041064.1|DFIC
OG0000065	LOC6542088|XP_001969217.1|DERE	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC
OG0000065	LOC6553677|XP_026832116.1|DERE	LOC108087976|XP_017041066.1|DFIC
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC108087006|XP_017039644.1|DFIC
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC108087009|XP_017039646.1|DFIC
OG0000065	LOC6552532|XP_001979846.1|DERE	LOC108087007|XP_017039645.1|DFIC
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC108095590|XP_017052241.1|DFIC
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC108091801|XP_017046658.1|DFIC
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC108102277|XP_017062516.1|DFIC
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC108094357|XP_017050387.1|DFIC
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC108096246|XP_017053178.1|DFIC
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC108091186|XP_017045747.1|DFIC
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC108096709|XP_017054033.1|DFIC
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC108098544|XP_017057031.1|DFIC
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC108089737|XP_017043607.1|DFIC
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC108090972|XP_017045416.1|DFIC
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC108089736|XP_017043606.1|DFIC
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC108093275|XP_017048744.1|DFIC
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC108099862|XP_017058999.1|DFIC
OG0000068	LOC6553949|XP_001979475.2|DERE	LOC108101069|XP_017060747.1|DFIC
OG0000068	LOC6546278|XP_001972902.2|DERE	LOC108086952|XP_017039554.1|DFIC
OG0000068	LOC6547621|XP_001974885.1|DERE	LOC108094867|XP_017051178.1|DFIC
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC108098038|XP_017056186.1|DFIC
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC108095205|XP_017051701.1|DFIC
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC108093013|XP_017048405.1|DFIC
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC108097315|XP_017055021.1|DFIC
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC108093017|XP_017048410.1|DFIC
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC108093018|XP_017048411.1|DFIC
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC108100141|XP_017059383.1|DFIC
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC108095396|XP_017051968.1|DFIC
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC108095397|XP_017051969.1|DFIC
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC108095466|XP_017052069.1|DFIC
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC108090389|XP_017044527.1|DFIC
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC108090306|XP_017044405.1|DFIC
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC108090388|XP_017044526.1|DFIC
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC108093786|XP_017049554.1|DFIC
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC108097185|XP_017054817.1|DFIC
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC108098509|XP_017056925.1|DFIC
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC108093150|XP_017048585.1|DFIC
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC108099854|XP_017058989.1|DFIC
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC108096303|XP_017053279.1|DFIC
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC108096448|XP_017053541.1|DFIC
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC108096307|XP_017053282.1|DFIC
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC108096304|XP_017053280.1|DFIC
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC108096321|XP_017053338.1|DFIC
OG0000076	LOC6553873|XP_001980472.1|DERE	LOC108087907|XP_017040976.1|DFIC
OG0000076	LOC6553871|XP_001980470.2|DERE	LOC108088087|XP_017041231.1|DFIC
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC108094504|XP_017050597.1|DFIC
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC108094514|XP_017050608.1|DFIC
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC108094895|XP_017051224.1|DFIC
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC108099491|XP_017058540.1|DFIC
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC108101896|XP_017061947.1|DFIC
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC108088470|XP_017041744.1|DFIC
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC108094965|XP_017051317.1|DFIC
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC108088926|XP_017042437.1|DFIC
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC108093529|XP_017049111.1|DFIC
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC108098116|XP_017056325.1|DFIC
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC108098159|XP_017056384.1|DFIC
OG0000079	LOC6542307|XP_001968601.1|DERE	LOC108092477|XP_017047558.1|DFIC
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC108090461|XP_017044643.1|DFIC
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC108100698|XP_017060209.1|DFIC
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC108096757|XP_017054106.1|DFIC
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC108092010|XP_017046931.1|DFIC
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC108089266|XP_017042925.1|DFIC
OG0000083	LOC6543321|XP_001969237.1|DERE	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC
OG0000083	LOC6543013|XP_001969236.1|DERE	LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC
OG0000083	LOC6543404|XP_001969234.1|DERE	LOC108098717|XP_017057324.1|DFIC
OG0000083	LOC6543089|XP_001969235.1|DERE	LOC108098712|XP_017057316.1|DFIC
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC108089245|XP_017042898.1|DFIC
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC108087862|XP_017040935.1|DFIC
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC108093919|XP_017049775.1|DFIC
OG0000085	LOC6542162|XP_001970595.2|DERE	LOC108101444|XP_017061270.1|DFIC
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC108101595|XP_017061496.1|DFIC
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC108101582|XP_017061483.1|DFIC
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC108101594|XP_017061495.1|DFIC
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC108096752|XP_017054097.1|DFIC
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC108101150|XP_017060862.1|DFIC
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC108090029|XP_017044014.1|DFIC
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC108094304|XP_017050312.1|DFIC
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC108101734|XP_017061675.1|DFIC
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC108100188|XP_017059448.1|DFIC
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC108093949|XP_017049834.1|DFIC
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC108100212|XP_017059477.1|DFIC
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC108098591|XP_017057133.1|DFIC
OG0000089	LOC6552316|XP_001980769.1|DERE	LOC108098939|XP_017057635.1|DFIC
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC108087422|XP_017040258.1|DFIC
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC108090757|XP_017045079.1|DFIC
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC108090961|XP_017045394.1|DFIC
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC108096450|XP_017053542.1|DFIC
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC108100299|XP_017059587.1|DFIC
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC108086553|XP_017038985.1|DFIC
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC108102111|XP_017062264.1|DFIC
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC108087170|XP_017039900.1|DFIC
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC108087365|XP_017040194.1|DFIC
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC108096020|XP_017052859.1|DFIC
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC108095984|XP_017052817.1|DFIC
OG0000092	LOC6554283|XP_001981751.1|DERE	LOC108095732|XP_017052397.1|DFIC
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC108096015|XP_017052854.1|DFIC
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC108092694|XP_017047894.1|DFIC
OG0000093	LOC26527034|XP_015012902.1|DERE	LOC108093808|XP_017049610.1|DFIC
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC108088659|XP_017042076.1|DFIC
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC108089688|XP_017043524.1|DFIC
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC108091775|XP_017046611.1|DFIC
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC108094544|XP_017050641.1|DFIC
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC108087280|XP_017040078.1|DFIC
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC
OG0000097	LOC26526342|XP_015014261.2|DERE	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC
OG0000097	LOC6546172|XP_001972869.2|DERE	LOC108099737|XP_017058847.1|DFIC
OG0000097	LOC6546171|XP_001972868.2|DERE	LOC108099759|XP_017058878.1|DFIC
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC108087974|XP_017041063.1|DFIC
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC108097067|XP_017054593.1|DFIC
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC108097066|XP_017054592.1|DFIC
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC108097065|XP_017054590.1|DFIC
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC108090525|XP_017044732.1|DFIC
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC108092048|XP_017046984.1|DFIC
OG0000100	LOC6552646|XP_001979906.1|DERE	LOC108092049|XP_017046985.1|DFIC
OG0000100	LOC6552900|XP_001980983.1|DERE	LOC108097691|XP_017055649.1|DFIC
OG0000101	LOC113563950|XP_026833684.1|DERE	LOC108088258|XP_017041465.1|DFIC
OG0000101	LOC6545510|XP_015012990.1|DERE	LOC108088292|XP_017041511.1|DFIC
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC108093909|XP_017049764.1|DFIC
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC108090478|XP_017044665.1|DFIC
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC108094023|XP_017049946.1|DFIC
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC108099865|XP_017059002.1|DFIC
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC108086454|XP_017038864.1|DFIC
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC108089623|XP_017043475.1|DFIC
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC108089503|XP_017043297.1|DFIC
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC108091851|XP_017046719.1|DFIC
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC108099251|XP_017058111.1|DFIC
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC108099504|XP_017058556.1|DFIC, LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC
OG0000106	LOC6548062|XP_001975064.1|DERE	LOC108101407|XP_017061221.1|DFIC
OG0000106	LOC6553061|XP_001980080.2|DERE	LOC108096338|XP_017053375.1|DFIC
OG0000106	LOC6553062|XP_001980081.1|DERE	LOC108098423|XP_017056805.1|DFIC, LOC108098436|XP_017056816.1|DFIC
OG0000106	LOC6541488|XP_001968913.1|DERE	LOC108100916|XP_017060521.1|DFIC
OG0000106	LOC6543193|XP_001968912.2|DERE	LOC108100923|XP_017060536.1|DFIC
OG0000106	LOC113564304|XP_026836538.1|DERE	LOC108087643|XP_017040596.1|DFIC
OG0000106	LOC6547123|XP_001975477.1|DERE	LOC108087641|XP_017040594.1|DFIC
OG0000107	LOC6547875|XP_001976351.1|DERE	LOC108096602|XP_017053789.1|DFIC
OG0000107	LOC6549578|XP_001974463.3|DERE	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC
OG0000107	LOC6547876|XP_001976352.1|DERE	LOC108096607|XP_017053803.1|DFIC
OG0000109	LOC6541724|XP_026834322.1|DERE	LOC108099999|XP_017059189.1|DFIC
OG0000109	LOC6541702|XP_026835082.1|DERE	LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC108088246|XP_017041452.1|DFIC
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC108088248|XP_017041454.1|DFIC
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC108088256|XP_017041463.1|DFIC
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC108094777|XP_017051039.1|DFIC
OG0000111	LOC6547573|XP_001974850.1|DERE	LOC108094927|XP_017051274.1|DFIC
OG0000111	LOC6547572|XP_026836839.1|DERE	LOC108094929|XP_017051277.1|DFIC
OG0000112	LOC6550010|XP_001977476.1|DERE	LOC108098021|XP_017056163.1|DFIC
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC108097867|XP_017055891.1|DFIC
OG0000113	LOC113564127|XP_026835137.1|DERE	LOC108088714|XP_017042147.1|DFIC, LOC108088715|XP_017042148.1|DFIC
OG0000113	LOC6552710|XP_026831517.1|DERE	LOC108090089|XP_017044080.1|DFIC
OG0000113	LOC6549195|XP_026836393.1|DERE	LOC108100512|XP_017059956.1|DFIC
OG0000114	LOC113564097|XP_026834771.1|DERE	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC108102107|XP_017062260.1|DFIC
OG0000114	LOC6541219|XP_001969806.1|DERE	LOC108102108|XP_017062261.1|DFIC, LOC108088497|XP_017041852.1|DFIC
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC108096024|XP_017052862.1|DFIC
OG0000116	LOC6554989|XP_001981814.1|DERE	LOC108095865|XP_017052658.1|DFIC
OG0000116	LOC6554994|XP_001981819.1|DERE	LOC108095695|XP_017052354.1|DFIC
OG0000116	LOC6554993|XP_001981818.2|DERE	LOC108096016|XP_017052855.1|DFIC
OG0000117	LOC6540738|XP_001969562.1|DERE	LOC108098321|XP_017056635.1|DFIC
OG0000117	LOC6540920|XP_001969563.1|DERE	LOC108098322|XP_017056636.1|DFIC
OG0000117	LOC6540785|XP_001969564.1|DERE	LOC108098323|XP_017056637.1|DFIC
OG0000117	LOC6540760|XP_001969565.1|DERE	LOC108098326|XP_017056639.1|DFIC
OG0000118	LOC6540609|XP_001968779.3|DERE	LOC108089816|XP_017043707.1|DFIC
OG0000118	LOC6540594|XP_001968778.1|DERE	LOC108089784|XP_017043668.1|DFIC
OG0000118	LOC6543468|XP_001969543.1|DERE	LOC108098379|XP_017056731.1|DFIC
OG0000119	LOC6552165|XP_001980717.1|DERE	LOC108098930|XP_017057624.1|DFIC
OG0000119	LOC6552163|XP_001980715.1|DERE	LOC108098763|XP_017057383.1|DFIC
OG0000119	LOC6552164|XP_001980716.1|DERE	LOC108098929|XP_017057623.1|DFIC
OG0000120	LOC6555510|XP_015008783.1|DERE	LOC108092896|XP_017048233.1|DFIC
OG0000120	LOC6546603|XP_001976042.1|DERE	LOC108093778|XP_017049539.1|DFIC
OG0000120	LOC6545155|XP_001971017.1|DERE	LOC108098999|XP_017057719.1|DFIC
OG0000121	LOC6549747|XP_001977350.1|DERE	LOC108088578|XP_017041917.1|DFIC
OG0000121	LOC6552855|XP_001979940.1|DERE	LOC108091875|XP_017046745.1|DFIC
OG0000121	LOC6552857|XP_026831855.1|DERE	LOC108091877|XP_017046748.1|DFIC
OG0000122	LOC6541936|XP_001968351.2|DERE	LOC108094131|XP_017050042.1|DFIC
OG0000122	LOC6551621|XP_001977124.1|DERE	LOC108091045|XP_017045485.1|DFIC
OG0000122	LOC6543179|XP_001969187.2|DERE	LOC108090686|XP_017044961.1|DFIC
OG0000122	LOC6541798|XP_001968644.1|DERE	LOC108091442|XP_017046125.1|DFIC
OG0000123	LOC6548565|XP_001976637.1|DERE	LOC108101851|XP_017061859.1|DFIC
OG0000123	LOC6553075|XP_001979096.1|DERE	LOC108091750|XP_017046584.1|DFIC
OG0000123	LOC6553074|XP_001979095.1|DERE	LOC108091747|XP_017046578.1|DFIC
OG0000123	LOC6553076|XP_001979097.1|DERE	LOC108091756|XP_017046588.1|DFIC
OG0000124	LOC6548499|XP_026835634.1|DERE	LOC108090422|XP_017044578.1|DFIC
OG0000124	LOC6541590|XP_001970428.1|DERE	LOC108090270|XP_017044368.1|DFIC
OG0000124	LOC6543273|XP_001970427.1|DERE	LOC108090304|XP_017044403.1|DFIC
OG0000124	LOC6540959|XP_001970425.3|DERE	LOC108090548|XP_017044775.1|DFIC
OG0000125	LOC6554806|XP_015009019.2|DERE	LOC108086573|XP_017039017.1|DFIC
OG0000125	LOC6553712|XP_001980356.1|DERE	LOC108087297|XP_017040098.1|DFIC
OG0000125	LOC6548842|XP_001975356.1|DERE	LOC108090386|XP_017044523.1|DFIC
OG0000125	LOC6548843|XP_001975357.1|DERE	LOC108090387|XP_017044524.1|DFIC
OG0000126	LOC6554336|XP_001981300.2|DERE	LOC108088380|XP_017041617.1|DFIC
OG0000126	LOC6543059|XP_001968919.2|DERE	LOC108100938|XP_017060576.1|DFIC, LOC108091036|XP_017045475.1|DFIC, LOC108100917|XP_017060519.1|DFIC, LOC108091039|XP_017045480.1|DFIC, LOC108091038|XP_017045478.1|DFIC, LOC108099760|XP_017058879.1|DFIC
OG0000127	LOC6553214|XP_001979216.1|DERE	LOC108096135|XP_017053003.1|DFIC
OG0000127	LOC6553215|XP_001979217.1|DERE	LOC108096137|XP_017053005.1|DFIC
OG0000127	LOC6553213|XP_001979215.1|DERE	LOC108096133|XP_017053002.1|DFIC
OG0000127	LOC6553212|XP_001979214.2|DERE	LOC108096108|XP_017052974.1|DFIC
OG0000128	LOC6547674|XP_026836856.1|DERE	LOC108087875|XP_017040949.1|DFIC
