Orthogroup	DERE.longest_only	DMEL.longest_only
OG0000044	LOC6554932|XP_026836683.1|DERE	CG10559|NP_651382.2|DMEL
OG0000044	LOC6554930|XP_001981809.1|DERE	CG10560|NP_651384.2|DMEL
OG0000044	LOC6554931|XP_001981810.2|DERE	CG10553|NP_651383.1|DMEL
OG0000044	LOC6553968|XP_001980526.3|DERE	CG6908|NP_650105.1|DMEL
OG0000045	LOC6543777|XP_001972312.1|DERE	Cpr67Fb|NP_648420.1|DMEL
OG0000045	LOC6543776|XP_001972311.2|DERE, LOC6543775|XP_001972310.1|DERE	Cpr67Fa1|NP_648418.1|DMEL, Cpr67Fa2|NP_648419.1|DMEL
OG0000045	LOC6544619|XP_001971501.1|DERE	Cpr65Ec|NP_648077.1|DMEL
OG0000045	LOC6544620|XP_001971502.1|DERE	Cpr65Eb|NP_648076.3|DMEL
OG0000046	LOC6553418|XP_001979316.1|DERE	CG5892|NP_650959.2|DMEL
OG0000046	LOC6550460|XP_001977787.1|DERE	CG14205|NP_608323.1|DMEL
OG0000046	LOC6554301|XP_001982125.2|DERE	CG16723|NP_651159.3|DMEL
OG0000046	LOC6554302|XP_001982126.1|DERE	CG10182|NP_651158.1|DMEL
OG0000047	LOC6548915|XP_026836112.1|DERE	loopin-1|NP_001097338.1|DMEL
OG0000047	LOC6548919|XP_001975347.1|DERE	S-Lap8|NP_611132.1|DMEL
OG0000047	LOC6549604|XP_001975737.1|DERE	S-Lap5|NP_610892.1|DMEL
OG0000047	LOC6546188|XP_001972281.1|DERE	S-Lap3|NP_648394.1|DMEL
OG0000047	LOC6549507|XP_001975729.1|DERE	S-Lap7|NP_610900.1|DMEL
OG0000047	LOC6546189|XP_001972282.1|DERE	S-Lap4|NP_729613.1|DMEL
OG0000048	LOC6545047|XP_001973229.1|DERE	CG13063|NP_648869.1|DMEL
OG0000048	LOC6545045|XP_001973227.2|DERE	CG13044|NP_648867.1|DMEL
OG0000048	LOC6544963|XP_001973230.1|DERE	CG13042|NP_648870.1|DMEL
OG0000049	LOC6552334|XP_001979793.1|DERE	CG4053|NP_650601.2|DMEL
OG0000049	LOC6552331|XP_001979790.1|DERE	CG5246|NP_650603.1|DMEL
OG0000049	LOC6552229|XP_001979794.1|DERE	CG17475|NP_650600.2|DMEL
OG0000049	LOC6552231|XP_001979796.1|DERE	CG31269|NP_001097818.1|DMEL
OG0000049	LOC6552230|XP_001979795.1|DERE	CG31265|NP_650599.1|DMEL
OG0000049	LOC6552330|XP_001979789.1|DERE	CG5255|NP_650604.1|DMEL
OG0000050	LOC6544231|XP_001973747.1|DERE	CG33770|NP_001027144.2|DMEL
OG0000050	LOC6544204|XP_026833494.1|DERE	CG33769|NP_001027143.1|DMEL
OG0000050	LOC26526578|XP_026833595.1|DERE	CG33767|NP_001027141.1|DMEL
OG0000050	LOC6544232|XP_026833594.1|DERE	CG33771|NP_001027145.3|DMEL
OG0000050	LOC6544203|XP_001973745.2|DERE	CG33768|NP_001027142.2|DMEL
OG0000051	LOC6552520|XP_001980945.1|DERE	Cyp313b1|NP_649807.1|DMEL
OG0000051	LOC6553748|XP_001980366.1|DERE	Cyp313a4|NP_650224.3|DMEL
OG0000051	LOC6553801|XP_001980449.1|DERE	Cyp313a5|NP_650168.1|DMEL
OG0000051	LOC6552141|XP_001979934.1|DERE	Cyp313a1|NP_650368.1|DMEL
OG0000051	LOC6553800|XP_001980448.1|DERE	Cyp313a2|NP_650169.3|DMEL
OG0000051	LOC6553799|XP_001980447.1|DERE	Cyp313a3|NP_650170.2|DMEL
OG0000052	LOC6552258|XP_001980739.1|DERE	CG16904|NP_649957.1|DMEL
OG0000052	LOC6555308|XP_001982081.1|DERE	CG31141|NP_732912.2|DMEL
OG0000052	LOC6552259|XP_001980740.3|DERE	CG8534|NP_649955.1|DMEL
OG0000052	LOC6552256|XP_001980737.2|DERE	CG9458|NP_731419.1|DMEL
OG0000052	LOC6552257|XP_001980738.1|DERE	CG9459|NP_649958.2|DMEL
OG0000052	LOC6547302|XP_001974728.1|DERE	CG17821|NP_725820.2|DMEL
OG0000052	LOC6547301|XP_001974727.1|DERE	CG18609|NP_611365.2|DMEL
OG0000053	LOC6541123|XP_001970454.1|DERE	Mal-A8|NP_610384.1|DMEL
OG0000053	LOC6542707|XP_001970455.1|DERE	Mal-A7|NP_610383.1|DMEL
OG0000053	LOC6542876|XP_001970456.1|DERE	Mal-A6|NP_995779.2|DMEL
OG0000053	LOC6542254|XP_001970457.1|DERE	Mal-A5|NP_610382.2|DMEL
OG0000053	LOC6542856|XP_001970461.3|DERE	Mal-A1|NP_476627.3|DMEL
OG0000054	LOC6553130|XP_001980075.1|DERE	AOX1|NP_650475.1|DMEL
OG0000054	LOC6553131|XP_001980076.1|DERE	AOX2|NP_732047.2|DMEL
OG0000054	LOC6553059|XP_001980078.1|DERE	AOX4|NP_650478.1|DMEL
OG0000054	LOC6553132|XP_026836543.1|DERE	AOX3|NP_650477.1|DMEL
OG0000055	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL
OG0000055	LOC6555461|XP_001981219.1|DERE	CecB|NP_524590.1|DMEL
OG0000056	LOC6554751|XP_001982187.1|DERE	CG6726|NP_651120.1|DMEL
OG0000056	LOC6554750|XP_001982186.1|DERE	CG17110|NP_651121.1|DMEL
OG0000056	LOC6554782|XP_001982185.1|DERE	CG17109|NP_651122.2|DMEL
OG0000056	LOC6554781|XP_001982184.3|DERE	CG6733|NP_651123.1|DMEL
OG0000056	LOC6551980|XP_001980665.2|DERE	CG6465|NP_650004.1|DMEL
OG0000058	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE	AANATL3|NP_610018.1|DMEL
OG0000058	LOC6543269|XP_001969993.1|DERE	AANATL2|NP_609005.1|DMEL
OG0000059	LOC6555431|XP_001981657.1|DERE	TwdlH|NP_651490.1|DMEL
OG0000059	LOC6555433|XP_001981659.1|DERE	TwdlJ|NP_651489.2|DMEL
OG0000059	LOC6555434|XP_001981660.1|DERE	TwdlK|NP_651488.1|DMEL
OG0000059	LOC6555432|XP_001981658.1|DERE	TwdlN|NP_733160.1|DMEL
OG0000059	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL
OG0000059	LOC6555439|XP_001981665.1|DERE	TwdlM|NP_651484.1|DMEL
OG0000060	LOC6551123|XP_026838344.1|DERE	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC6549244|XP_001974429.1|DERE	CG7094|NP_609851.2|DMEL
OG0000060	LOC6552399|XP_001978925.3|DERE	CG12147|NP_649536.1|DMEL
OG0000060	LOC6554918|XP_026832695.1|DERE	dco|NP_001356928.1|DMEL
OG0000060	LOC6551264|XP_001978379.1|DERE	CG2577|NP_572794.1|DMEL
OG0000060	LOC6542766|XP_001968438.1|DERE	CG9962|NP_608697.1|DMEL
OG0000061	LOC6541628|XP_001968975.1|DERE	CG15255|NP_609755.1|DMEL
OG0000061	LOC6542667|XP_001968981.1|DERE	CG7631|NP_609760.1|DMEL
OG0000061	LOC6541823|XP_001968977.1|DERE	CG15254|NP_609757.1|DMEL
OG0000061	LOC6542105|XP_001968978.2|DERE	CG15253|NP_609758.1|DMEL
OG0000062	LOC6549684|XP_001977426.1|DERE	CG12111|NP_572491.1|DMEL
OG0000062	LOC6549489|XP_001974263.1|DERE	Lectin-galC1|NP_477200.1|DMEL
OG0000062	LOC6549488|XP_001974262.1|DERE	lectin-37Da|NP_001188846.1|DMEL
OG0000062	LOC113564055|XP_026834234.1|DERE	CG43055|NP_001245867.1|DMEL
OG0000063	LOC6553303|XP_001980169.2|DERE	CG17929|NP_650532.2|DMEL
OG0000063	LOC6553302|XP_001980168.1|DERE	CG6901|NP_650531.1|DMEL
OG0000063	LOC6553304|XP_001980170.1|DERE	CG17930|NP_650533.1|DMEL
OG0000063	LOC6546128|XP_001972262.1|DERE	CG42826|NP_001189079.1|DMEL
OG0000063	LOC6546125|XP_001972259.1|DERE	CG32053|NP_729587.1|DMEL
OG0000063	LOC6546126|XP_026832754.1|DERE	CG32054|NP_729588.1|DMEL
OG0000063	LOC6546127|XP_001972261.2|DERE	CG42825|NP_729590.1|DMEL
OG0000065	LOC6553678|XP_001980420.1|DERE	CG10096|NP_001027183.1|DMEL
OG0000065	LOC6542088|XP_001969217.1|DERE	Sgp|NP_609241.1|DMEL
OG0000065	LOC6553677|XP_026832116.1|DERE	CG10097|NP_731699.2|DMEL
OG0000065	LOC6552530|XP_001979844.1|DERE	CG14893|NP_650568.2|DMEL
OG0000065	LOC6552533|XP_001979847.1|DERE	CG17562|NP_650566.1|DMEL
OG0000065	LOC6552532|XP_001979846.1|DERE	CG17560|NP_650567.1|DMEL
OG0000066	LOC6551042|XP_001978309.1|DERE	CG15717|NP_572856.1|DMEL
OG0000066	LOC6553068|XP_026839624.1|DERE	CG2336|NP_731094.3|DMEL
OG0000066	LOC6554272|XP_001981468.2|DERE	CG12516|NP_651615.2|DMEL
OG0000066	LOC6548358|XP_001973961.1|DERE	CG11634|NP_610128.2|DMEL
OG0000066	LOC6553030|XP_001980092.1|DERE	CG5623|NP_650485.1|DMEL
OG0000066	LOC6551730|XP_001977216.1|DERE	CG12637|NP_572645.1|DMEL
OG0000066	LOC6547937|XP_026836122.1|DERE	CG13539|NP_611768.1|DMEL
OG0000067	LOC6553482|XP_001979359.1|DERE	Alp5|NP_650931.1|DMEL
OG0000067	LOC6544666|XP_001972003.3|DERE	Alp9|NP_647977.1|DMEL
OG0000067	LOC6543302|XP_001969186.1|DERE	Alp6|NP_610496.1|DMEL
OG0000067	LOC6544665|XP_001972002.1|DERE	Alp10|NP_647976.1|DMEL
OG0000067	LOC6543541|XP_001973625.1|DERE	Alp1|NP_001262159.1|DMEL
OG0000068	LOC6546215|XP_001972910.3|DERE	CG6052|NP_649002.3|DMEL
OG0000068	LOC6553949|XP_001979475.2|DERE	CG31213|NP_001262752.1|DMEL
OG0000068	LOC6546278|XP_001972902.2|DERE	CG42816|NP_730301.3|DMEL
OG0000068	LOC6547621|XP_001974885.1|DERE	CG8908|NP_611464.3|DMEL
OG0000068	LOC6549927|XP_026837643.1|DERE	ABCA|NP_608445.2|DMEL
OG0000069	LOC6548333|XP_026835742.1|DERE	CG30428|NP_726513.1|DMEL
OG0000070	LOC6541526|XP_001970002.1|DERE	CG9498|NP_609015.2|DMEL
OG0000070	LOC6555523|XP_001982429.1|DERE	CG13360|NP_569859.1|DMEL
OG0000070	LOC6542508|XP_001970001.1|DERE	CG9497|NP_609014.3|DMEL
OG0000070	LOC6550273|XP_001977632.1|DERE	CG7135|NP_573269.1|DMEL
OG0000071	LOC6544447|XP_001972434.2|DERE	Muc68D|NP_648504.2|DMEL
OG0000071	LOC6544819|XP_026832512.1|DERE	CG10725|NP_648647.1|DMEL
OG0000071	LOC6544818|XP_026832511.1|DERE	CG10154|NP_001189089.1|DMEL
OG0000071	LOC6544820|XP_001972656.1|DERE	CG10140|NP_648648.2|DMEL
OG0000072	LOC6548840|XP_001975354.1|DERE	jtb|NP_611126.1|DMEL
OG0000072	LOC6548921|XP_001975349.1|DERE	CG15712|NP_611131.2|DMEL
OG0000072	LOC6548838|XP_001975352.2|DERE	CG4409|NP_001097337.1|DMEL
OG0000073	LOC6547037|XP_026835680.1|DERE	lolal|NP_524778.1|DMEL
OG0000073	LOC6555769|XP_026837941.1|DERE	br|NP_001162638.2|DMEL
OG0000073	LOC6553627|XP_015009630.1|DERE	pre-mod_mdg4_-E|NP_001287451.1|DMEL
OG0000074	LOC6545304|XP_001972062.2|DERE	CG10472|NP_648017.1|DMEL
OG0000074	LOC6546439|XP_001972925.1|DERE	CG7542|NP_648995.3|DMEL
OG0000075	LOC6545620|XP_001972154.1|DERE	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC6545622|XP_001972156.1|DERE	Hsp27|NP_524000.1|DMEL
OG0000075	LOC6545621|XP_001972155.1|DERE	Hsp23|NP_523999.1|DMEL
OG0000075	LOC6545619|XP_026832620.1|DERE	Hsp26|NP_523997.1|DMEL
OG0000076	LOC6544188|XP_015013837.1|DERE	CG42540|NP_001246627.1|DMEL
OG0000076	LOC6553873|XP_001980472.1|DERE	CG31358|NP_650147.1|DMEL
OG0000076	LOC6553871|XP_001980470.2|DERE	CG14736|NP_731666.2|DMEL
OG0000076	LOC6550413|XP_001977744.3|DERE	CG33253|NP_001259699.1|DMEL
OG0000076	LOC6550414|XP_001977745.1|DERE	Mec2|NP_573357.1|DMEL
OG0000077	LOC6547656|XP_001974813.2|DERE	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC6552303|XP_001980828.1|DERE	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC6548296|XP_001976581.1|DERE	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC6554318|XP_001981477.2|DERE	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC6547567|XP_001974844.1|DERE	CG15128|NP_611441.1|DMEL
OG0000078	LOC6543899|XP_001973650.1|DERE	CG7634|NP_649332.1|DMEL
OG0000078	LOC6553294|XP_001979187.1|DERE	wa-cup|NP_649721.2|DMEL
OG0000078	LOC6549869|XP_001978650.1|DERE	r-cup|NP_608419.1|DMEL
OG0000078	LOC6550069|XP_001977566.1|DERE	p-cup|NP_573216.1|DMEL
OG0000079	LOC6543392|XP_001968596.1|DERE	Acp24A4|NP_001036330.1|DMEL
OG0000079	LOC6542307|XP_001968601.1|DERE	CG16713|NP_608799.1|DMEL
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	IM33|NP_608800.1|DMEL
OG0000079	LOC113564118|XP_026835025.1|DERE	CG43165|NP_001245858.1|DMEL
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC6548314|XP_001975327.1|DERE	Amyrel|NP_477262.1|DMEL
OG0000081	LOC6545544|XP_001971109.1|DERE	tfc|NP_612091.1|DMEL
OG0000082	LOC6549322|XP_026837009.1|DERE	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC6554914|XP_001982236.1|DERE	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC6552838|XP_001979871.1|DERE	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC6541689|XP_026834543.1|DERE	LManI|NP_609407.1|DMEL
OG0000083	LOC6543321|XP_001969237.1|DERE	LManVI|NP_609253.1|DMEL
OG0000083	LOC6543013|XP_001969236.1|DERE	LManV|NP_609252.1|DMEL
OG0000083	LOC6543404|XP_001969234.1|DERE	LManIII|NP_609250.2|DMEL
OG0000083	LOC6543089|XP_001969235.1|DERE	LManIV|NP_609251.2|DMEL
OG0000083	LOC6542300|XP_001969971.2|DERE	LManII|NP_609408.1|DMEL
OG0000084	LOC6547297|XP_001974723.1|DERE	CG15073|NP_611362.2|DMEL
OG0000084	LOC6548751|XP_001975436.1|DERE	CG8388|NP_611075.1|DMEL
OG0000085	LOC6542162|XP_001970595.2|DERE	CG2070|NP_610308.2|DMEL
OG0000085	LOC6542080|XP_026834936.1|DERE	CG30495|NP_001260785.1|DMEL
OG0000085	LOC6542172|XP_001970594.1|DERE	CG2064|NP_610310.2|DMEL
OG0000085	LOC6541232|XP_001970598.1|DERE	CG30491|NP_610306.1|DMEL
OG0000086	LOC6547336|XP_001974796.1|DERE	fest|NP_611412.1|DMEL
OG0000087	LOC6541207|XP_001969370.1|DERE	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC6540621|XP_001968888.1|DERE	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC6541897|XP_001969393.1|DERE	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC6543073|XP_015014662.1|DERE	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC6542500|XP_001969926.1|DERE	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC6544587|XP_026832902.1|DERE	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC6547958|XP_001975286.1|DERE	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC6544588|XP_001972387.1|DERE	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC6553054|XP_001979141.1|DERE	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC6553281|XP_001979199.1|DERE	alphaTub84D|NP_524264.1|DMEL
OG0000089	LOC6552316|XP_001980769.1|DERE	alphaTub85E|NP_524297.1|DMEL
OG0000089	LOC6543975|XP_026832426.1|DERE	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC6543160|XP_026835138.1|DERE	CG30339|NP_724813.1|DMEL
OG0000090	LOC6542384|XP_026835110.1|DERE	CG12926|NP_610510.2|DMEL
OG0000090	LOC6543999|XP_001971891.1|DERE	CG33514|NP_001014558.1|DMEL
OG0000090	LOC6545497|XP_001971099.2|DERE	CG33966|NP_001033984.1|DMEL
OG0000091	LOC6555007|XP_015009056.1|DERE	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC6541159|XP_001969819.1|DERE	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC113563760|XP_026831978.1|DERE	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC6551848|XP_026831615.1|DERE	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC6554984|XP_001981827.3|DERE	CG10513|NP_651370.2|DMEL
OG0000092	LOC6554982|XP_001981825.1|DERE	CG11892|NP_651372.1|DMEL
OG0000092	LOC6554283|XP_001981751.1|DERE	CG31380|NP_733121.1|DMEL
OG0000092	LOC6554983|XP_001981826.1|DERE	CG10514|NP_651371.1|DMEL
OG0000093	LOC6541764|XP_026834401.1|DERE	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC26527034|XP_015012902.1|DERE	rhi|NP_536794.1|DMEL
OG0000093	LOC6546756|XP_001974546.1|DERE	Oxp|NP_611240.1|DMEL
OG0000093	LOC6543242|XP_001968689.1|DERE	HP6|NP_608842.1|DMEL
OG0000093	LOC6549902|XP_001977378.1|DERE	HP1b|NP_572521.2|DMEL
OG0000094	LOC6546506|XP_026832953.1|DERE	Or67d|NP_648390.2|DMEL
OG0000094	LOC6552799|XP_001979027.1|DERE	Or83c|NP_524244.2|DMEL
OG0000096	LOC6549153|XP_001974282.1|DERE	CG17568|NP_609951.2|DMEL
OG0000096	LOC6541172|XP_026834907.1|DERE	wek|NP_524930.1|DMEL
OG0000096	LOC6552105|XP_001980699.1|DERE	CG6254|NP_649983.2|DMEL
OG0000096	LOC6549084|XP_001974223.1|DERE	CG10366|NP_609995.1|DMEL
OG0000097	LOC6546172|XP_001972869.2|DERE	CG44006|NP_001262002.1|DMEL
OG0000097	LOC6546171|XP_001972868.2|DERE	CG44005|NP_001262003.1|DMEL
OG0000098	LOC6553676|XP_001980418.1|DERE	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC6555585|XP_001982610.1|DERE	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC6555586|XP_001982611.2|DERE	Cyp4d2|NP_525043.1|DMEL
OG0000099	LOC6555581|XP_015008726.1|DERE	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC26526541|XP_026836248.1|DERE	CG34459|NP_001097348.1|DMEL
OG0000100	LOC6554315|XP_001981746.1|DERE	CG14354|NP_651433.1|DMEL
OG0000100	LOC6552648|XP_001979908.1|DERE	CG14839|NP_650351.2|DMEL
OG0000100	LOC6552647|XP_001979907.2|DERE	CG14841|NP_650350.1|DMEL
OG0000100	LOC6552646|XP_001979906.1|DERE	CG14840|NP_650349.1|DMEL
OG0000100	LOC6552900|XP_001980983.1|DERE	CG11694|NP_649786.1|DMEL
OG0000101	LOC6545510|XP_015012990.1|DERE	pip|NP_788536.1|DMEL
OG0000102	LOC6546722|XP_001974594.1|DERE	PPO1|NP_476812.1|DMEL
OG0000102	LOC6540855|XP_001970375.1|DERE	PPO2|NP_610443.1|DMEL
OG0000102	LOC6547312|XP_001976339.1|DERE	PPO3|NP_524760.1|DMEL
OG0000103	LOC6545153|XP_001971583.1|DERE	CG5653|NP_648269.1|DMEL
OG0000103	LOC6546214|XP_001972909.1|DERE	CG6034|NP_649005.1|DMEL
OG0000103	LOC26526609|XP_015014313.1|DERE	CG7460|NP_649004.1|DMEL
OG0000103	LOC6547246|XP_026836375.1|DERE	CG7737|NP_001286308.1|DMEL
OG0000104	LOC6545260|XP_001973250.2|DERE	Pdh|NP_524105.2|DMEL
OG0000104	LOC6541678|XP_001969298.1|DERE	Fbp2|NP_523522.1|DMEL
OG0000104	LOC6545266|XP_001973256.1|DERE	CG4842|NP_648885.1|DMEL
OG0000105	LOC6545983|XP_001972191.2|DERE	Or67a|NP_524005.2|DMEL
OG0000105	LOC6552845|XP_001980953.1|DERE	Or85d|NP_524281.1|DMEL
OG0000105	LOC6552850|XP_001980958.2|DERE	Or85c|NP_524280.2|DMEL, Or85b|NP_524279.2|DMEL
OG0000106	LOC6548062|XP_001975064.1|DERE	CG30286|NP_726082.3|DMEL
OG0000106	LOC6553061|XP_001980080.2|DERE	CG43335|NP_001247121.1|DMEL
OG0000106	LOC6553062|XP_001980081.1|DERE	CG43336|NP_001247122.1|DMEL
OG0000106	LOC6541488|XP_001968913.1|DERE	CG18420|NP_995715.1|DMEL
OG0000106	LOC113564304|XP_026836538.1|DERE	CG30082|NP_001188942.1|DMEL
OG0000106	LOC6547123|XP_001975477.1|DERE	CG30090|NP_725487.1|DMEL
OG0000107	LOC6547875|XP_001976351.1|DERE	Gr59c|NP_726292.1|DMEL
OG0000107	LOC6549578|XP_001974463.3|DERE	Gr36b|NP_724039.1|DMEL
OG0000107	LOC6549577|XP_001974462.2|DERE	Gr36c|NP_724040.1|DMEL
OG0000107	LOC6547876|XP_001976352.1|DERE	Gr59d|NP_611758.2|DMEL
OG0000109	LOC6541724|XP_026834322.1|DERE	CG17097|NP_609429.1|DMEL
OG0000109	LOC6541702|XP_026835082.1|DERE	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL
OG0000109	LOC6542019|XP_001969959.1|DERE	Lip4|NP_001260356.1|DMEL
OG0000110	LOC6544572|XP_001971451.2|DERE	CG32379|NP_729252.2|DMEL
OG0000110	LOC6544308|XP_001971450.1|DERE	CG8562|NP_648118.1|DMEL
OG0000110	LOC6544307|XP_001971449.3|DERE	CG18417|NP_648119.1|DMEL
OG0000110	LOC6544306|XP_001971448.1|DERE	CG8560|NP_648120.3|DMEL
OG0000111	LOC6547569|XP_001974846.1|DERE	Obp56a|NP_611442.1|DMEL
OG0000111	LOC6547573|XP_001974850.1|DERE	Obp56e|NP_611445.1|DMEL
OG0000111	LOC6547572|XP_026836839.1|DERE	Obp56d|NP_611444.2|DMEL
OG0000112	LOC6549919|XP_001978671.1|DERE	CG32523|NP_728401.1|DMEL
OG0000112	LOC6550010|XP_001977476.1|DERE	CG9676|NP_728008.1|DMEL
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	CG1304|NP_608418.1|DMEL
OG0000113	LOC113564127|XP_026835137.1|DERE	CG44271|NP_001285689.1|DMEL
OG0000113	LOC6549603|XP_001975736.1|DERE	CG43058|NP_001246302.1|DMEL
OG0000113	LOC6552710|XP_026831517.1|DERE	dgrn|NP_649596.1|DMEL
OG0000113	LOC6549195|XP_026836393.1|DERE	elfless|NP_001163003.1|DMEL
OG0000114	LOC113564097|XP_026834771.1|DERE	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL
OG0000114	LOC113564096|XP_026834770.1|DERE	Sfp33A3|NP_001162959.1|DMEL
OG0000114	LOC6542271|XP_001969808.1|DERE	CG44008|NP_001260398.1|DMEL
OG0000114	LOC6542543|XP_001969807.3|DERE	CG14933|NP_652566.1|DMEL
OG0000114	LOC6541219|XP_001969806.1|DERE	CG42486|NP_001162960.1|DMEL
OG0000116	LOC6554995|XP_001981820.2|DERE	CG31102|NP_001262951.1|DMEL
OG0000116	LOC6554989|XP_001981814.1|DERE	CG10550|NP_651380.2|DMEL
OG0000116	LOC6554994|XP_001981819.1|DERE	CG31097|NP_733093.2|DMEL
OG0000116	LOC6554993|XP_001981818.2|DERE	CG31288|NP_733094.1|DMEL
OG0000117	LOC6540738|XP_001969562.1|DERE	CG7953|NP_609683.1|DMEL
OG0000117	LOC6540920|XP_001969563.1|DERE	CG7916|NP_609682.1|DMEL
OG0000117	LOC6540785|XP_001969564.1|DERE	CG8997|NP_609681.1|DMEL
OG0000117	LOC6540760|XP_001969565.1|DERE	CG33306|NP_995706.1|DMEL
OG0000118	LOC6540609|XP_001968779.3|DERE	Cyp28d1|NP_608912.1|DMEL
OG0000118	LOC6543468|XP_001969543.1|DERE	Cyp28a5|NP_609694.1|DMEL
OG0000119	LOC6552165|XP_001980717.1|DERE	Npc2e|NP_731439.2|DMEL
OG0000119	LOC6552163|XP_001980715.1|DERE	Npc2c|NP_649976.1|DMEL
OG0000119	LOC6552164|XP_001980716.1|DERE	Npc2d|NP_649975.1|DMEL
OG0000120	LOC6555510|XP_015008783.1|DERE	Roc1a|NP_001138143.2|DMEL
OG0000120	LOC6546603|XP_001976042.1|DERE	Roc2|NP_610691.1|DMEL
OG0000120	LOC6545155|XP_001971017.1|DERE	Roc1b|NP_652613.1|DMEL
OG0000121	LOC6549747|XP_001977350.1|DERE	CG15369|NP_572542.1|DMEL
OG0000121	LOC6552855|XP_001979940.1|DERE	CG31313|NP_731919.1|DMEL
OG0000121	LOC6552857|XP_026831855.1|DERE	Cys|NP_476856.1|DMEL
OG0000121	LOC6552856|XP_001979941.1|DERE	CG8066|NP_650374.1|DMEL
OG0000122	LOC6541936|XP_001968351.2|DERE	Or22c|NP_523454.2|DMEL
OG0000122	LOC6551621|XP_001977124.1|DERE	Or10a|NP_511122.1|DMEL
OG0000122	LOC6543179|XP_001969187.2|DERE	Or45b|NP_523667.1|DMEL
OG0000122	LOC6541798|XP_001968644.1|DERE	Or24a|NP_523470.3|DMEL
OG0000123	LOC6548565|XP_001976637.1|DERE	CG3565|NP_611942.1|DMEL
OG0000123	LOC6553667|XP_026839511.1|DERE	d-cup|NP_650235.1|DMEL
OG0000123	LOC6553075|XP_001979096.1|DERE	CG15177|NP_649672.1|DMEL
OG0000123	LOC6553074|XP_001979095.1|DERE	sowi|NP_649671.2|DMEL
OG0000123	LOC6553076|XP_001979097.1|DERE	sunz|NP_649673.1|DMEL
OG0000124	LOC6548499|XP_026835634.1|DERE	CG5348|NP_611156.3|DMEL
OG0000124	LOC6541590|XP_001970428.1|DERE	CG12376|NP_610405.3|DMEL
OG0000124	LOC6543273|XP_001970427.1|DERE	CG14744|NP_001097232.2|DMEL
OG0000124	LOC6540959|XP_001970425.3|DERE	CG14743|NP_610408.2|DMEL
OG0000125	LOC6554806|XP_015009019.2|DERE	Men-b|NP_001163750.1|DMEL
OG0000125	LOC6553712|XP_001980356.1|DERE	Men|NP_524880.2|DMEL
OG0000125	LOC6548842|XP_001975356.1|DERE	Menl-1|NP_001027428.1|DMEL
OG0000125	LOC6548843|XP_001975357.1|DERE	Menl-2|NP_001027424.2|DMEL
OG0000126	LOC6554336|XP_001981300.2|DERE	Prtl99C|NP_651735.3|DMEL
OG0000126	LOC6543059|XP_001968919.2|DERE	ProtA|NP_477050.1|DMEL, ProtB|NP_477051.1|DMEL, CG46191|NP_001303590.1|DMEL, CG46192|NP_001303591.1|DMEL, CG46193|NP_001303592.1|DMEL
