Orthogroup	DERE.longest_only	DSIM.longest_only
OG0000041	LOC6554990|XP_001981815.1|DERE	LOC6729598|XP_002104906.1|DSIM
OG0000041	LOC6554992|XP_001981817.1|DERE	LOC6729596|XP_002104904.1|DSIM
OG0000041	LOC6554991|XP_001981816.2|DERE	LOC6729597|XP_016036238.1|DSIM
OG0000042	LOC6549797|XP_001977320.1|DERE	LOC27209427|XP_016038683.1|DSIM
OG0000042	LOC6547072|XP_001974652.1|DERE	LOC6735085|XP_039148041.1|DSIM
OG0000042	LOC6547084|XP_001974656.1|DERE	LOC6735089|XP_039148042.1|DSIM
OG0000042	LOC6547081|XP_026835970.1|DERE	LOC6735086|XP_002082063.1|DSIM, LOC120284425|XP_039148040.1|DSIM
OG0000042	LOC6547083|XP_026836041.1|DERE	LOC6735088|XP_039148043.1|DSIM
OG0000042	LOC6547082|XP_001974654.1|DERE	LOC120284426|XP_039148044.1|DSIM, LOC6735087|XP_002082064.1|DSIM
OG0000042	LOC6547085|XP_001974657.2|DERE	LOC6735090|XP_016028363.1|DSIM
OG0000043	LOC6551884|XP_001980608.2|DERE	LOC27207593|XP_016035207.2|DSIM
OG0000043	LOC6551882|XP_001980606.1|DERE	LOC6728570|XP_016035206.2|DSIM
OG0000043	LOC6551883|XP_001980607.1|DERE	LOC6728571|XP_002103912.1|DSIM
OG0000043	LOC6551896|XP_001980611.1|DERE	LOC6728574|XP_002103915.1|DSIM
OG0000043	LOC6554744|XP_001981087.1|DERE	LOC6730335|XP_016037102.1|DSIM
OG0000044	LOC6554933|XP_001981812.1|DERE	LOC6729601|XP_016036243.1|DSIM
OG0000044	LOC6554929|XP_001981808.1|DERE	LOC6729605|XP_002104913.1|DSIM
OG0000044	LOC6554928|XP_001981807.1|DERE	LOC6729606|XP_002104914.1|DSIM
OG0000044	LOC6554932|XP_026836683.1|DERE	LOC6729602|XP_016036244.1|DSIM
OG0000044	LOC6554930|XP_001981809.1|DERE	LOC6729604|XP_002104912.1|DSIM
OG0000044	LOC6554931|XP_001981810.2|DERE	LOC6729603|XP_016036245.1|DSIM
OG0000044	LOC6553968|XP_001980526.3|DERE	LOC6728484|XP_016035123.1|DSIM
OG0000045	LOC6543777|XP_001972312.1|DERE	LOC27207701|XP_016031376.1|DSIM
OG0000045	LOC6543776|XP_001972311.2|DERE, LOC6543775|XP_001972310.1|DERE	LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM
OG0000045	LOC6544619|XP_001971501.1|DERE	LOC6737082|XP_002083929.1|DSIM
OG0000045	LOC6544620|XP_001971502.1|DERE	LOC6737081|XP_002083928.1|DSIM
OG0000046	LOC6553418|XP_001979316.1|DERE	LOC6727218|XP_002102610.2|DSIM
OG0000046	LOC6550460|XP_001977787.1|DERE	LOC6726461|XP_002107418.1|DSIM
OG0000046	LOC6554301|XP_001982125.2|DERE	LOC6729249|XP_002104570.1|DSIM
OG0000046	LOC6554302|XP_001982126.1|DERE	LOC6729246|XP_002104567.2|DSIM
OG0000047	LOC6548915|XP_026836112.1|DERE	LOC6734785|XP_039147648.1|DSIM
OG0000047	LOC6548919|XP_001975347.1|DERE	LOC6734782|XP_002081785.2|DSIM
OG0000047	LOC6549604|XP_001975737.1|DERE	LOC6734347|XP_002081368.2|DSIM
OG0000047	LOC6546188|XP_001972281.1|DERE	LOC27206290|XP_016031336.1|DSIM
OG0000047	LOC6549507|XP_001975729.1|DERE	LOC6734356|XP_002081377.1|DSIM
OG0000047	LOC6546189|XP_001972282.1|DERE	LOC6737553|XP_016031338.1|DSIM
OG0000048	LOC6545047|XP_001973229.1|DERE	LOC6738290|XP_002085101.1|DSIM
OG0000048	LOC6545045|XP_001973227.2|DERE	LOC6738287|XP_039149226.1|DSIM
OG0000048	LOC6544963|XP_001973230.1|DERE	LOC6738291|XP_002085102.1|DSIM
OG0000049	LOC6552334|XP_001979793.1|DERE	LOC6727737|XP_002103099.1|DSIM
OG0000049	LOC6552331|XP_001979790.1|DERE	LOC6727734|XP_002103096.1|DSIM
OG0000049	LOC6552229|XP_001979794.1|DERE	LOC6727738|XP_002103100.1|DSIM
OG0000049	LOC6552231|XP_001979796.1|DERE	LOC6727740|XP_002103102.1|DSIM
OG0000049	LOC6552230|XP_001979795.1|DERE	LOC6727739|XP_002103101.1|DSIM
OG0000049	LOC6552330|XP_001979789.1|DERE	LOC6727733|XP_002103095.1|DSIM
OG0000050	LOC6544231|XP_001973747.1|DERE	LOC6739125|XP_002085918.1|DSIM
OG0000050	LOC6544204|XP_026833494.1|DERE	LOC6739124|XP_002085917.1|DSIM
OG0000050	LOC26526578|XP_026833595.1|DERE	LOC27208454|XP_016032970.1|DSIM
OG0000050	LOC6544232|XP_026833594.1|DERE	LOC6739126|XP_002085919.1|DSIM
OG0000050	LOC6544203|XP_001973745.2|DERE	LOC6739123|XP_016032971.1|DSIM
OG0000051	LOC6552520|XP_001980945.1|DERE	LOC6728912|XP_016035601.1|DSIM
OG0000051	LOC6553748|XP_001980366.1|DERE	LOC6728321|XP_002103670.1|DSIM
OG0000051	LOC6552141|XP_001979934.1|DERE	LOC6728085|XP_002103437.1|DSIM
OG0000051	LOC6553800|XP_001980448.1|DERE	LOC6728404|XP_039151489.1|DSIM
OG0000052	LOC6552258|XP_001980739.1|DERE	LOC6728714|XP_002104050.1|DSIM
OG0000052	LOC6555308|XP_001982081.1|DERE	LOC6729302|XP_002104619.1|DSIM
OG0000052	LOC6552259|XP_001980740.3|DERE	LOC6728716|XP_002104052.1|DSIM
OG0000052	LOC6552256|XP_001980737.2|DERE	LOC6728712|XP_002104048.2|DSIM
OG0000052	LOC6552257|XP_001980738.1|DERE	LOC6728713|XP_002104049.1|DSIM
OG0000052	LOC6547302|XP_001974728.1|DERE	LOC6735169|XP_016028453.1|DSIM
OG0000052	LOC6547301|XP_001974727.1|DERE	LOC6735168|XP_002082143.1|DSIM
OG0000053	LOC6541123|XP_001970454.1|DERE	LOC6733546|XP_002080601.2|DSIM
OG0000053	LOC6542707|XP_001970455.1|DERE	LOC6733544|XP_016026500.1|DSIM
OG0000053	LOC6542876|XP_001970456.1|DERE	LOC6733543|XP_002080598.2|DSIM
OG0000053	LOC6542254|XP_001970457.1|DERE	LOC6733541|XP_002080596.2|DSIM
OG0000053	LOC6542856|XP_001970461.3|DERE	LOC6733535|XP_002080590.2|DSIM
OG0000054	LOC6553130|XP_001980075.1|DERE	LOC6727939|XP_039151973.1|DSIM
OG0000054	LOC6553131|XP_001980076.1|DERE	LOC6727938|XP_016034544.1|DSIM
OG0000054	LOC6553059|XP_001980078.1|DERE	LOC6727936|XP_002103291.1|DSIM
OG0000054	LOC6553132|XP_026836543.1|DERE	LOC6727937|XP_016034543.1|DSIM
OG0000055	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE	LOC6730202|XP_002105487.1|DSIM
OG0000055	LOC6555461|XP_001981219.1|DERE	LOC6730203|XP_002105488.1|DSIM
OG0000056	LOC6554751|XP_001982187.1|DERE	LOC6729191|XP_016035843.1|DSIM
OG0000056	LOC6554750|XP_001982186.1|DERE	LOC6729192|XP_016035844.1|DSIM
OG0000056	LOC6554782|XP_001982185.1|DERE	LOC6729193|XP_002104514.1|DSIM
OG0000056	LOC6554781|XP_001982184.3|DERE	LOC6729194|XP_002104515.1|DSIM
OG0000056	LOC6551980|XP_001980665.2|DERE	LOC6728631|XP_016035267.1|DSIM
OG0000058	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE	LOC6732889|XP_002079994.1|DSIM
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC6731187|XP_002078346.1|DSIM
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC6729758|XP_002105064.1|DSIM
OG0000059	LOC6555433|XP_001981659.1|DERE	LOC6729756|XP_002105062.1|DSIM
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC6729755|XP_002105061.1|DSIM
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC6729757|XP_002105063.1|DSIM
OG0000059	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE	LOC6729753|XP_002105059.1|DSIM, LOC27207094|XP_016036447.1|DSIM
OG0000059	LOC6555439|XP_001981665.1|DERE	LOC6729751|XP_002105057.1|DSIM
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC6740094|XP_016039113.1|DSIM
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC6732627|XP_002079746.2|DSIM
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC27207681|XP_016033309.1|DSIM
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC27206381|XP_016037061.1|DSIM
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC6725775|XP_002106774.1|DSIM
OG0000060	LOC6542766|XP_001968438.1|DERE	LOC6730742|XP_002077910.1|DSIM
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC6732437|XP_002079558.1|DSIM
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC6732443|XP_002079564.1|DSIM
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC6732439|XP_002079560.1|DSIM
OG0000061	LOC6542105|XP_001968978.2|DERE	LOC6732440|XP_002079561.1|DSIM
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC6740030|XP_002076916.1|DSIM
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC6732805|XP_002079918.1|DSIM
OG0000062	LOC6549488|XP_001974262.1|DERE	LOC6732806|XP_002079919.1|DSIM
OG0000062	LOC113564055|XP_026834234.1|DERE	LOC27209077|XP_016023423.1|DSIM
OG0000063	LOC6553303|XP_001980169.2|DERE	LOC6727842|XP_002103201.1|DSIM
OG0000063	LOC6553302|XP_001980168.1|DERE	LOC6727843|XP_002103202.1|DSIM
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC6727841|XP_002103200.1|DSIM
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC27208797|XP_016031320.1|DSIM
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC6737522|XP_002084358.1|DSIM
OG0000063	LOC6546126|XP_026832754.1|DERE	LOC6737523|XP_002084359.2|DSIM
OG0000063	LOC6546127|XP_001972261.2|DERE	LOC6737524|XP_016031319.1|DSIM
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC6728371|XP_002103719.1|DSIM
OG0000065	LOC6542088|XP_001969217.1|DERE	LOC6731536|XP_002078683.1|DSIM
OG0000065	LOC6553677|XP_026832116.1|DERE	LOC6728370|XP_002103718.1|DSIM
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC6727792|XP_002103153.2|DSIM
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC6727793|XP_016034382.1|DSIM
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC6725823|XP_002106819.2|DSIM
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC6726978|XP_002102379.1|DSIM
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC6729920|XP_002105222.1|DSIM
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC6733106|XP_002080183.1|DSIM
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC6727922|XP_002103277.1|DSIM
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC6725614|XP_002106621.2|DSIM
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC6735832|XP_002082742.1|DSIM
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC6727258|XP_016033773.1|DSIM
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC6736894|XP_016030541.1|DSIM
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC6733725|XP_016026693.1|DSIM
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC6736893|XP_002083746.1|DSIM
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC6738999|XP_016032827.1|DSIM
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC6738497|XP_016032344.1|DSIM
OG0000068	LOC6553949|XP_001979475.2|DERE	LOC6727391|XP_016033933.1|DSIM
OG0000068	LOC6546278|XP_001972902.2|DERE	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM
OG0000068	LOC6547621|XP_001974885.1|DERE	LOC6735356|XP_016028689.1|DSIM
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC6726193|XP_016040252.1|DSIM
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC6731198|XP_002078357.1|DSIM
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC6724811|XP_016037593.1|DSIM
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC6731197|XP_016023746.1|DSIM
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC6739846|XP_002076739.1|DSIM
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC6737710|XP_039150099.1|DSIM
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC6737960|XP_016031706.1|DSIM
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC6737959|XP_039149304.1|DSIM
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC6737961|XP_002084777.1|DSIM
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC6734771|XP_002081774.1|DSIM
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC6734779|XP_002081782.1|DSIM
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC6734773|XP_016027978.1|DSIM
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC6735060|XP_016028345.1|DSIM
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC27206379|XP_039153085.1|DSIM
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC6736960|XP_002083807.1|DSIM
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC27206301|XP_016032324.1|DSIM
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC6737411|XP_016031172.1|DSIM
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC6737413|XP_002084251.2|DSIM
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC6737412|XP_016031174.1|DSIM
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC6737410|XP_002084248.1|DSIM
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC6736800|XP_016030455.1|DSIM
OG0000076	LOC6553873|XP_001980472.1|DERE	LOC6728433|XP_016035035.1|DSIM
OG0000076	LOC6553871|XP_001980470.2|DERE	LOC6728430|XP_016035033.1|DSIM
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC6726415|XP_002107372.3|DSIM
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC6735263|XP_002082233.1|DSIM
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC6728793|XP_002104128.1|DSIM
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC27208378|XP_016029441.1|DSIM
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC6739786|XP_016036667.1|DSIM
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC6735299|XP_002082259.1|DSIM
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC6739023|XP_002085818.1|DSIM
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC6727087|XP_002102484.1|DSIM
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC6727351|XP_016040222.1|DSIM
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC6726287|XP_002107248.2|DSIM
OG0000079	LOC6543392|XP_001968596.1|DERE	LOC6730899|XP_016023328.1|DSIM
OG0000079	LOC6542307|XP_001968601.1|DERE	LOC6730900|XP_002078064.2|DSIM
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC6730901|XP_002078065.1|DSIM
OG0000079	LOC113564118|XP_026835025.1|DERE	LOC27208402|XP_016023330.1|DSIM
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC6734800|XP_002081803.1|DSIM
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC6736307|XP_002083191.1|DSIM
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC6735734|XP_016029105.1|DSIM
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC6729147|XP_002104468.1|DSIM
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC6728152|XP_002103502.1|DSIM
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC6731833|XP_002078968.2|DSIM
OG0000083	LOC6543321|XP_001969237.1|DERE	LOC6731564|XP_002078705.1|DSIM
OG0000083	LOC6543013|XP_001969236.1|DERE	LOC6731563|XP_016024230.1|DSIM
OG0000083	LOC6543404|XP_001969234.1|DERE	LOC6731560|XP_002078701.1|DSIM
OG0000083	LOC6543089|XP_001969235.1|DERE	LOC6731562|XP_016024229.1|DSIM
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC6731834|XP_002078969.1|DSIM
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC6735164|XP_016028449.1|DSIM
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC6734690|XP_002081697.1|DSIM
OG0000085	LOC6542162|XP_001970595.2|DERE	LOC6733409|XP_002080466.2|DSIM
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC6733407|XP_039148683.1|DSIM
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC6733411|XP_016026348.1|DSIM
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC6733406|XP_039148680.1|DSIM
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC6735244|XP_002082217.1|DSIM
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC6731703|XP_002078839.2|DSIM
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC6732326|XP_002079454.1|DSIM
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC6731729|XP_002078864.1|DSIM
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC6733235|XP_016026114.1|DSIM
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC6731877|XP_039147209.1|DSIM
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC6737664|XP_016031426.1|DSIM
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC6734839|XP_002081841.1|DSIM
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC27206292|XP_016031427.1|DSIM
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC6727037|XP_002102435.1|DSIM
OG0000089	LOC6553281|XP_001979199.1|DERE	LOC6727103|XP_002102496.1|DSIM
OG0000089	LOC6552316|XP_001980769.1|DERE	LOC6728738|XP_002104073.1|DSIM
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC6737468|XP_002084304.1|DSIM
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC6733740|XP_002080786.2|DSIM
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC6733746|XP_016026706.1|DSIM
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC6736772|XP_002083628.1|DSIM
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC6736298|XP_016029779.1|DSIM
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC6730014|XP_016036778.1|DSIM
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC6732003|XP_016024679.1|DSIM
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC6727564|XP_016034162.1|DSIM
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC6727565|XP_016034164.1|DSIM
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC6729582|XP_002104890.2|DSIM
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC6729585|XP_002104893.2|DSIM
OG0000092	LOC6554283|XP_001981751.1|DERE	LOC6729663|XP_002104969.1|DSIM
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC6729583|XP_002104891.1|DSIM
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC6731455|XP_016024109.1|DSIM
OG0000093	LOC26527034|XP_015012902.1|DERE	LOC27206936|XP_016028260.1|DSIM
OG0000093	LOC6546756|XP_001974546.1|DERE	LOC6734956|XP_002081950.1|DSIM
OG0000093	LOC6543242|XP_001968689.1|DERE	LOC27206522|XP_039148883.1|DSIM
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC6725499|XP_002106513.1|DSIM
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC6737538|XP_002084373.2|DSIM
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC6726915|XP_002102317.1|DSIM
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC6732786|XP_016025498.1|DSIM
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC6732455|XP_002079575.1|DSIM
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC6728671|XP_016035335.1|DSIM
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC6732853|XP_002079963.2|DSIM
OG0000097	LOC26526342|XP_015014261.2|DERE	LOC27207237|XP_016032392.1|DSIM
OG0000097	LOC6546172|XP_001972869.2|DERE	LOC27208790|XP_016032388.1|DSIM
OG0000097	LOC6546171|XP_001972868.2|DERE	LOC27207702|XP_016032389.1|DSIM
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC6728369|XP_002103717.1|DSIM
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC6724926|XP_002105963.2|DSIM
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC6724927|XP_002105964.2|DSIM
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC6724923|XP_016037782.1|DSIM
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC27209016|XP_016028054.1|DSIM
OG0000100	LOC6554315|XP_001981746.1|DERE	LOC6729668|XP_002104974.2|DSIM
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC6728116|XP_002103467.2|DSIM
OG0000100	LOC6552647|XP_001979907.2|DERE	LOC6728117|XP_002103468.1|DSIM
OG0000100	LOC6552646|XP_001979906.1|DERE	LOC6728118|XP_002103469.1|DSIM
OG0000100	LOC6552900|XP_001980983.1|DERE	LOC27207461|XP_039150801.1|DSIM
OG0000101	LOC113563952|XP_026833685.1|DERE	LOC27207047|XP_016032497.2|DSIM
OG0000101	LOC6545510|XP_015012990.1|DERE	LOC6738674|XP_016032493.2|DSIM
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC6735023|XP_002082004.1|DSIM
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC6733641|XP_016026602.1|DSIM
OG0000102	LOC6547312|XP_001976339.1|DERE	LOC6735806|XP_002082719.1|DSIM
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC6737362|XP_002084200.1|DSIM
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC6738500|XP_002085306.1|DSIM
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC27207409|XP_016032345.1|DSIM
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC6733940|XP_016026992.1|DSIM
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC6738313|XP_002085123.2|DSIM
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC6731627|XP_002078767.1|DSIM
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC6738319|XP_002085129.2|DSIM
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC6728924|XP_002104252.1|DSIM
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC6728929|XP_002104257.2|DSIM, LOC6728930|XP_002104258.1|DSIM
OG0000106	LOC6548062|XP_001975064.1|DERE	LOC6735576|XP_016028938.2|DSIM
OG0000106	LOC6553061|XP_001980080.2|DERE	LOC6727935|XP_002103290.2|DSIM
OG0000106	LOC6553062|XP_001980081.1|DERE	LOC6727934|XP_002103289.2|DSIM, LOC6727933|XP_002103288.2|DSIM
OG0000106	LOC6541488|XP_001968913.1|DERE	LOC6732366|XP_002079487.1|DSIM
OG0000106	LOC6543193|XP_001968912.2|DERE	LOC6732364|XP_016025012.2|DSIM
OG0000106	LOC113564304|XP_026836538.1|DERE	LOC6734646|XP_016027818.1|DSIM
OG0000106	LOC6547123|XP_001975477.1|DERE	LOC6734648|XP_002081655.1|DSIM
OG0000107	LOC6547875|XP_001976351.1|DERE	LOC6735822|XP_002082732.2|DSIM
OG0000107	LOC6549578|XP_001974463.3|DERE	LOC6732592|XP_002079711.1|DSIM
OG0000107	LOC6549577|XP_001974462.2|DERE	LOC6732593|XP_002079712.2|DSIM
OG0000107	LOC6547876|XP_001976352.1|DERE	LOC6739496|XP_002076393.1|DSIM
OG0000109	LOC6541724|XP_026834322.1|DERE	LOC6731858|XP_002078993.1|DSIM
OG0000109	LOC6541702|XP_026835082.1|DERE	LOC6731857|XP_016024540.1|DSIM
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC27208206|XP_016024529.1|DSIM
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC6737135|XP_002083982.1|DSIM
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC6737136|XP_002083983.2|DSIM
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC6737137|XP_002083984.1|DSIM
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC6737138|XP_002083985.1|DSIM
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC6735301|XP_002082261.1|DSIM
OG0000111	LOC6547573|XP_001974850.1|DERE	LOC6735304|XP_002082264.1|DSIM
OG0000111	LOC6547572|XP_026836839.1|DERE	LOC6739475|XP_002076375.1|DSIM
OG0000112	LOC6549919|XP_001978671.1|DERE	LOC6726584|XP_002107536.1|DSIM
OG0000112	LOC6550010|XP_001977476.1|DERE	LOC6726167|XP_002107143.1|DSIM
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC6726553|XP_002107507.1|DSIM
OG0000113	LOC113564127|XP_026835137.1|DERE	LOC6731264|XP_002078422.2|DSIM
OG0000113	LOC6549603|XP_001975736.1|DERE	LOC6734348|XP_002081369.1|DSIM
OG0000113	LOC6552710|XP_026831517.1|DERE	LOC6726892|XP_002102294.1|DSIM
OG0000114	LOC113564097|XP_026834771.1|DERE	LOC27208211|XP_016024714.1|DSIM, LOC27207189|XP_016024713.1|DSIM
OG0000114	LOC113564096|XP_026834770.1|DERE	LOC27207795|XP_016024715.1|DSIM
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC27206508|XP_016024716.1|DSIM
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC27206554|XP_016024717.1|DSIM
OG0000114	LOC6541219|XP_001969806.1|DERE	LOC27208601|XP_039154398.1|DSIM
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC6729593|XP_002104901.1|DSIM
OG0000116	LOC6554989|XP_001981814.1|DERE	LOC6729599|XP_016036240.1|DSIM
OG0000116	LOC6554994|XP_001981819.1|DERE	LOC6729594|XP_002104902.3|DSIM
OG0000116	LOC6554993|XP_001981818.2|DERE	LOC6729595|XP_002104903.1|DSIM
OG0000117	LOC6540738|XP_001969562.1|DERE	LOC6732271|XP_016024938.1|DSIM
OG0000117	LOC6540920|XP_001969563.1|DERE	LOC6732270|XP_002079399.2|DSIM
OG0000117	LOC6540785|XP_001969564.1|DERE	LOC27208966|XP_016024937.1|DSIM
OG0000117	LOC6540760|XP_001969565.1|DERE	LOC6732269|XP_002079398.1|DSIM
OG0000118	LOC6540609|XP_001968779.3|DERE	LOC6731055|XP_039150598.1|DSIM
