Orthogroup	DERE.longest_only	DEUG.longest_only
OG0000047	LOC6548915|XP_026836112.1|DERE	LOC108112199|XP_017077502.1|DEUG
OG0000047	LOC6548919|XP_001975347.1|DERE	LOC108113383|XP_017079444.1|DEUG
OG0000047	LOC6549604|XP_001975737.1|DERE	LOC108106728|XP_017069453.1|DEUG
OG0000047	LOC6546188|XP_001972281.1|DERE	LOC108114731|XP_017081330.1|DEUG
OG0000047	LOC6549507|XP_001975729.1|DERE	LOC108106783|XP_017069514.1|DEUG
OG0000047	LOC6546189|XP_001972282.1|DERE	LOC108113976|XP_017080206.1|DEUG
OG0000048	LOC6544966|XP_001973233.1|DERE, LOC6544967|XP_001973234.1|DERE	LOC108114267|XP_017080653.1|DEUG
OG0000048	LOC6545047|XP_001973229.1|DERE	LOC108114269|XP_017080655.1|DEUG
OG0000048	LOC6545045|XP_001973227.2|DERE	LOC108113900|XP_017080095.1|DEUG
OG0000048	LOC6544963|XP_001973230.1|DERE	LOC108114275|XP_017080660.1|DEUG
OG0000049	LOC6552334|XP_001979793.1|DERE	LOC108117079|XP_017084741.1|DEUG
OG0000049	LOC6552331|XP_001979790.1|DERE	LOC108117054|XP_017084715.1|DEUG
OG0000049	LOC6552229|XP_001979794.1|DERE	LOC108117035|XP_017084693.1|DEUG
OG0000049	LOC6552231|XP_001979796.1|DERE	LOC108117069|XP_017084731.1|DEUG
OG0000049	LOC6552230|XP_001979795.1|DERE	LOC108117036|XP_017084694.1|DEUG
OG0000049	LOC6552330|XP_001979789.1|DERE	LOC108117318|XP_017085175.1|DEUG
OG0000050	LOC6544231|XP_001973747.1|DERE	LOC108116756|XP_017084264.1|DEUG
OG0000050	LOC6544204|XP_026833494.1|DERE	LOC108116757|XP_017084265.1|DEUG
OG0000050	LOC26526578|XP_026833595.1|DERE	LOC108116725|XP_017084231.1|DEUG
OG0000050	LOC6544232|XP_026833594.1|DERE	LOC108116727|XP_017084233.1|DEUG
OG0000050	LOC6544203|XP_001973745.2|DERE	LOC108116726|XP_017084232.1|DEUG
OG0000051	LOC6552520|XP_001980945.1|DERE	LOC108109429|XP_017073417.1|DEUG
OG0000051	LOC6553748|XP_001980366.1|DERE	LOC108117064|XP_017084724.1|DEUG
OG0000051	LOC6553801|XP_001980449.1|DERE	LOC108111705|XP_017076743.1|DEUG
OG0000051	LOC6552141|XP_001979934.1|DERE	LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG
OG0000051	LOC6553800|XP_001980448.1|DERE	LOC108111706|XP_017076744.1|DEUG
OG0000051	LOC6553799|XP_001980447.1|DERE	LOC108111732|XP_017076775.1|DEUG
OG0000052	LOC6552258|XP_001980739.1|DERE	LOC108109404|XP_017073394.1|DEUG
OG0000052	LOC6555308|XP_001982081.1|DERE	LOC108116631|XP_017084099.1|DEUG
OG0000052	LOC6552259|XP_001980740.3|DERE	LOC108110610|XP_017075201.1|DEUG
OG0000052	LOC6552256|XP_001980737.2|DERE	LOC108110028|XP_017074367.1|DEUG
OG0000052	LOC6552257|XP_001980738.1|DERE	LOC108110036|XP_017074380.1|DEUG
OG0000052	LOC6547302|XP_001974728.1|DERE	LOC108111978|XP_017077180.1|DEUG
OG0000052	LOC6547301|XP_001974727.1|DERE	LOC108111977|XP_017077179.1|DEUG
OG0000053	LOC6541123|XP_001970454.1|DERE	LOC108104547|XP_017066177.1|DEUG
OG0000053	LOC6542707|XP_001970455.1|DERE	LOC108104546|XP_017066176.1|DEUG
OG0000053	LOC6542876|XP_001970456.1|DERE	LOC108104610|XP_017066273.1|DEUG
OG0000053	LOC6542254|XP_001970457.1|DERE	LOC108104585|XP_017066235.1|DEUG
OG0000053	LOC6542856|XP_001970461.3|DERE	LOC108113522|XP_017079606.1|DEUG
OG0000054	LOC6553130|XP_001980075.1|DERE	LOC108116465|XP_017083884.1|DEUG
OG0000054	LOC6553131|XP_001980076.1|DERE	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG
OG0000054	LOC6553059|XP_001980078.1|DERE	LOC108116517|XP_017083943.1|DEUG
OG0000054	LOC6553132|XP_026836543.1|DERE	LOC108116481|XP_017083903.1|DEUG
OG0000055	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG
OG0000055	LOC6555461|XP_001981219.1|DERE	LOC108111363|XP_017076285.1|DEUG
OG0000056	LOC6554751|XP_001982187.1|DERE	LOC108115632|XP_017082673.1|DEUG
OG0000056	LOC6554750|XP_001982186.1|DERE	LOC108115630|XP_017082671.1|DEUG
OG0000056	LOC6554782|XP_001982185.1|DERE	LOC108115634|XP_017082675.1|DEUG
OG0000056	LOC6554781|XP_001982184.3|DERE	LOC108115633|XP_017082674.1|DEUG
OG0000056	LOC6551980|XP_001980665.2|DERE	LOC108116270|XP_017083548.1|DEUG
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC108113468|XP_017079539.1|DEUG
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC108113647|XP_017079807.1|DEUG
OG0000059	LOC6555433|XP_001981659.1|DERE	LOC108113544|XP_017079627.1|DEUG
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC108113548|XP_017079631.1|DEUG
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC108113646|XP_017079806.1|DEUG
OG0000059	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG
OG0000059	LOC6555439|XP_001981665.1|DERE	LOC108113524|XP_017079604.1|DEUG
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC108103845|XP_017065030.1|DEUG
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC108103085|XP_017063927.1|DEUG
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC108115377|XP_017082302.1|DEUG
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC108104222|XP_017065654.1|DEUG
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC108103803|XP_017064973.1|DEUG
OG0000060	LOC6542766|XP_001968438.1|DERE	LOC108110620|XP_017075208.1|DEUG
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC108105141|XP_017067063.1|DEUG
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC108105148|XP_017067072.1|DEUG
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC108105132|XP_017067054.1|DEUG
OG0000061	LOC6542105|XP_001968978.2|DERE	LOC108105140|XP_017067062.1|DEUG
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC108118092|XP_017086134.1|DEUG
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC108106953|XP_017069718.1|DEUG
OG0000063	LOC6553303|XP_001980169.2|DERE	LOC108111516|XP_017076523.1|DEUG
OG0000063	LOC6553302|XP_001980168.1|DERE	LOC108111518|XP_017076525.1|DEUG
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC108114063|XP_017080306.1|DEUG
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC108113978|XP_017080208.1|DEUG
OG0000063	LOC6546126|XP_026832754.1|DERE	LOC108113990|XP_017080222.1|DEUG
OG0000063	LOC6546127|XP_001972261.2|DERE	LOC108113962|XP_017080165.1|DEUG
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC108111755|XP_017076801.1|DEUG
OG0000065	LOC6542088|XP_001969217.1|DERE	LOC108111216|XP_017076106.1|DEUG
OG0000065	LOC6553677|XP_026832116.1|DERE	LOC108111756|XP_017076802.1|DEUG
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC108111472|XP_017076433.1|DEUG
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC108111537|XP_017076550.1|DEUG
OG0000065	LOC6552532|XP_001979846.1|DERE	LOC108111531|XP_017076543.1|DEUG
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC108103887|XP_017065107.1|DEUG
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC108116142|XP_017083360.1|DEUG
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC108115952|XP_017083078.1|DEUG
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC108114786|XP_017081387.1|DEUG
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC108116291|XP_017083569.1|DEUG
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC108110127|XP_017074522.1|DEUG
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC108112986|XP_017078881.1|DEUG
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC108110201|XP_017074664.1|DEUG
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC108108193|XP_017071634.1|DEUG
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC108104759|XP_017066483.1|DEUG
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC108107601|XP_017070655.1|DEUG
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC108113955|XP_017080157.1|DEUG
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC108108396|XP_017071938.1|DEUG
OG0000068	LOC6553949|XP_001979475.2|DERE	LOC108117125|XP_017084845.1|DEUG
OG0000068	LOC6546278|XP_001972902.2|DERE	LOC108108595|XP_017072182.1|DEUG
OG0000068	LOC6547621|XP_001974885.1|DERE	LOC108109162|XP_017073074.1|DEUG
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC108117707|XP_017085744.1|DEUG
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC108107209|XP_017070114.1|DEUG
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC108113477|XP_017079549.1|DEUG
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC108105517|XP_017067632.1|DEUG
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC108113476|XP_017079548.1|DEUG
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC108117153|XP_017084908.1|DEUG
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC108113923|XP_017080119.1|DEUG
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC108113853|XP_017080051.1|DEUG
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC108113829|XP_017080027.1|DEUG
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC108113830|XP_017080028.1|DEUG
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC108112416|XP_017077748.1|DEUG
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC108112101|XP_017077339.1|DEUG
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC108112923|XP_017078801.1|DEUG
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC108102436|XP_017062902.1|DEUG
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC108115124|XP_017081864.1|DEUG
OG0000073	LOC6550857|XP_026837405.1|DERE	LOC108102888|XP_017063576.1|DEUG
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC108107571|XP_017070620.1|DEUG
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC108108501|XP_017072057.1|DEUG
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC108117400|XP_017085296.1|DEUG
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC108117379|XP_017085261.1|DEUG
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC108117401|XP_017085297.1|DEUG
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC108117381|XP_017085265.1|DEUG
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC108107737|XP_017070877.1|DEUG
OG0000076	LOC6553873|XP_001980472.1|DERE	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG
OG0000076	LOC6553871|XP_001980470.2|DERE	LOC108111731|XP_017076774.1|DEUG
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC108103550|XP_017064568.1|DEUG
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC108103567|XP_017064581.1|DEUG
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC108109158|XP_017073068.1|DEUG
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC108109792|XP_017073986.1|DEUG
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC108107356|XP_017070344.1|DEUG
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC108116009|XP_017083176.1|DEUG
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC108108942|XP_017072686.1|DEUG
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC108108692|XP_017072286.1|DEUG
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC108115080|XP_017081817.1|DEUG
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC108115236|XP_017082120.1|DEUG
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC108105339|XP_017067321.1|DEUG
OG0000079	LOC6541720|XP_001968600.3|DERE	LOC108110990|XP_017075788.1|DEUG
OG0000079	LOC6542307|XP_001968601.1|DERE	LOC108110575|XP_017075161.1|DEUG
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC108110510|XP_017075079.1|DEUG
OG0000079	LOC113564118|XP_026835025.1|DERE	LOC108110989|XP_017075787.1|DEUG
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC108112904|XP_017078751.1|DEUG
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC108102865|XP_017063558.1|DEUG
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC108112180|XP_017077478.1|DEUG
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC108116863|XP_017084418.1|DEUG
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC108111226|XP_017076117.1|DEUG
OG0000083	LOC6543321|XP_001969237.1|DERE	LOC108111194|XP_017076078.1|DEUG
OG0000083	LOC6543013|XP_001969236.1|DERE	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG
OG0000083	LOC6543404|XP_001969234.1|DERE	LOC108110531|XP_017075102.1|DEUG
OG0000083	LOC6543089|XP_001969235.1|DERE	LOC108110509|XP_017075078.1|DEUG
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC108111080|XP_017075904.1|DEUG
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC108112025|XP_017077258.1|DEUG
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC108112786|XP_017078554.1|DEUG
OG0000085	LOC6542162|XP_001970595.2|DERE	LOC108112272|XP_017077584.1|DEUG
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC108112566|XP_017078016.1|DEUG
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC108113263|XP_017079301.1|DEUG
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC108112567|XP_017078019.1|DEUG
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC108112934|XP_017078816.1|DEUG
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC108110461|XP_017075018.1|DEUG
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC108105764|XP_017067973.1|DEUG
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC108110497|XP_017075066.1|DEUG
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC108114909|XP_017081575.1|DEUG
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC108105118|XP_017067040.1|DEUG
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC108113980|XP_017080211.1|DEUG
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC108112340|XP_017077658.1|DEUG
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC108114015|XP_017080251.1|DEUG
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC108116217|XP_017083494.1|DEUG
OG0000089	LOC6553281|XP_001979199.1|DERE	LOC108115116|XP_017081857.1|DEUG
OG0000089	LOC6552316|XP_001980769.1|DERE	LOC108110281|XP_017074767.1|DEUG
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC108114313|XP_017080713.1|DEUG
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC108104816|XP_017066589.1|DEUG
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC108104868|XP_017066681.1|DEUG
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC108107791|XP_017070990.1|DEUG
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC108102781|XP_017063431.1|DEUG
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC108116035|XP_017083214.1|DEUG
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC108104140|XP_017065530.1|DEUG
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC108116874|XP_017084454.1|DEUG
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC108117005|XP_017084662.1|DEUG
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC108113681|XP_017079847.1|DEUG
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC108113814|XP_017080011.1|DEUG
OG0000092	LOC6554283|XP_001981751.1|DERE	LOC108113547|XP_017079630.1|DEUG
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC108113683|XP_017079849.1|DEUG
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC108106152|XP_017068542.1|DEUG
OG0000093	LOC26527034|XP_015012902.1|DERE	LOC108112753|XP_017078493.1|DEUG
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC108117628|XP_017085645.1|DEUG
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC108113907|XP_017080103.1|DEUG
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC108115240|XP_017082086.1|DEUG
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC108107140|XP_017070033.1|DEUG
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC108105161|XP_017067089.1|DEUG
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC108105237|XP_017067197.1|DEUG
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC108114809|XP_017081419.1|DEUG
OG0000097	LOC6546172|XP_001972869.2|DERE	LOC108108416|XP_017071958.1|DEUG
OG0000097	LOC6546171|XP_001972868.2|DERE	LOC108108441|XP_017071983.1|DEUG
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC108111754|XP_017076799.1|DEUG
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC108103640|XP_017064680.1|DEUG
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC108103641|XP_017064681.1|DEUG
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC108103645|XP_017064690.1|DEUG
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC108112739|XP_017078466.1|DEUG
OG0000100	LOC6554315|XP_001981746.1|DERE	LOC108113550|XP_017079633.1|DEUG
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC108111672|XP_017076695.1|DEUG
OG0000100	LOC6552647|XP_001979907.2|DERE	LOC108111637|XP_017076657.1|DEUG
OG0000100	LOC6552646|XP_001979906.1|DERE	LOC108111638|XP_017076658.1|DEUG
OG0000100	LOC6552900|XP_001980983.1|DERE	LOC108109450|XP_017073438.1|DEUG
OG0000101	LOC113563952|XP_026833685.1|DERE	LOC108108399|XP_017071941.1|DEUG
OG0000101	LOC6545510|XP_015012990.1|DERE	LOC108108525|XP_017072086.1|DEUG
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC108112823|XP_017078615.1|DEUG
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC108104532|XP_017066151.1|DEUG
OG0000102	LOC6547312|XP_001976339.1|DERE	LOC108112196|XP_017077498.1|DEUG, LOC108112194|XP_017077494.1|DEUG
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC108108264|XP_017071711.1|DEUG
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC108108575|XP_017072156.1|DEUG
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC108108573|XP_017072153.1|DEUG
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC108106655|XP_017069366.1|DEUG
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC108114702|XP_017081288.1|DEUG
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC108108275|XP_017071764.1|DEUG
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC108114429|XP_017080906.1|DEUG
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC108113904|XP_017080100.1|DEUG
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC108109406|XP_017073392.1|DEUG
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC108109430|XP_017073419.1|DEUG, LOC108109438|XP_017073428.1|DEUG
OG0000106	LOC6548062|XP_001975064.1|DERE	LOC108109051|XP_017072857.1|DEUG
OG0000106	LOC6553061|XP_001980080.2|DERE	LOC108116307|XP_017083585.1|DEUG
OG0000106	LOC6541488|XP_001968913.1|DERE	LOC108105733|XP_017067937.1|DEUG
OG0000106	LOC6543193|XP_001968912.2|DERE	LOC108105731|XP_017067935.1|DEUG
OG0000106	LOC113564304|XP_026836538.1|DERE	LOC108113119|XP_017079108.1|DEUG
OG0000106	LOC6547123|XP_001975477.1|DERE	LOC108112181|XP_017077479.1|DEUG
OG0000107	LOC6547875|XP_001976351.1|DERE	LOC108112143|XP_017077380.1|DEUG
OG0000107	LOC6549578|XP_001974463.3|DERE	LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG
OG0000107	LOC6549577|XP_001974462.2|DERE	LOC108118401|XP_017086566.1|DEUG
OG0000107	LOC6547876|XP_001976352.1|DERE	LOC108112145|XP_017077381.1|DEUG
OG0000109	LOC6541724|XP_026834322.1|DERE	LOC108110457|XP_017075013.1|DEUG
OG0000109	LOC6541702|XP_026835082.1|DERE	LOC108110593|XP_017075180.1|DEUG
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC108111190|XP_017076066.1|DEUG
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC108102707|XP_017063338.1|DEUG
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC108102709|XP_017063339.1|DEUG
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC108102713|XP_017063342.1|DEUG
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC108102757|XP_017063405.1|DEUG
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC108108929|XP_017072669.1|DEUG
OG0000111	LOC6547573|XP_001974850.1|DERE	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG
OG0000111	LOC6547572|XP_026836839.1|DERE	LOC108108887|XP_017072593.1|DEUG
OG0000112	LOC6549919|XP_001978671.1|DERE	LOC108117698|XP_017085724.1|DEUG
OG0000112	LOC6550010|XP_001977476.1|DERE	LOC108103986|XP_017065262.1|DEUG
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC108109712|XP_017073832.1|DEUG
OG0000113	LOC113564127|XP_026835137.1|DERE	LOC108106859|XP_017069592.1|DEUG
OG0000113	LOC6552710|XP_026831517.1|DERE	LOC108115254|XP_017082100.1|DEUG
OG0000113	LOC6549195|XP_026836393.1|DERE	LOC108103515|XP_017064515.1|DEUG
OG0000114	LOC113564096|XP_026834770.1|DERE	LOC108104067|XP_017065417.1|DEUG
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC108104063|XP_017065414.1|DEUG
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC108104065|XP_017065416.1|DEUG
OG0000114	LOC6541219|XP_001969806.1|DERE	LOC108104064|XP_017065415.1|DEUG
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC108113693|XP_017079859.1|DEUG
OG0000116	LOC6554989|XP_001981814.1|DERE	LOC108113810|XP_017080008.1|DEUG
OG0000116	LOC6554994|XP_001981819.1|DERE	LOC108113673|XP_017079837.1|DEUG
OG0000116	LOC6554993|XP_001981818.2|DERE	LOC108113688|XP_017079853.1|DEUG
OG0000117	LOC6540738|XP_001969562.1|DERE	LOC108105784|XP_017067999.1|DEUG
OG0000117	LOC6540920|XP_001969563.1|DERE	LOC108105785|XP_017068000.1|DEUG
OG0000117	LOC6540785|XP_001969564.1|DERE	LOC108105786|XP_017068001.1|DEUG
OG0000117	LOC6540760|XP_001969565.1|DERE	LOC108105788|XP_017068004.1|DEUG
OG0000118	LOC6540609|XP_001968779.3|DERE	LOC108102545|XP_017063093.1|DEUG
OG0000118	LOC6540594|XP_001968778.1|DERE	LOC108102520|XP_017063045.1|DEUG
OG0000118	LOC6543468|XP_001969543.1|DERE	LOC108105815|XP_017068045.1|DEUG
OG0000119	LOC6552165|XP_001980717.1|DERE	LOC108108384|XP_017071922.1|DEUG
OG0000119	LOC6552163|XP_001980715.1|DERE	LOC108108359|XP_017071890.1|DEUG
OG0000119	LOC6552164|XP_001980716.1|DERE	LOC108108370|XP_017071907.1|DEUG
OG0000120	LOC6555510|XP_015008783.1|DERE	LOC108105484|XP_017067590.1|DEUG
OG0000120	LOC6546603|XP_001976042.1|DERE	LOC108106341|XP_017068810.1|DEUG
OG0000120	LOC6545155|XP_001971017.1|DERE	LOC108104718|XP_017066428.1|DEUG
OG0000121	LOC6549747|XP_001977350.1|DERE	LOC108103118|XP_017063973.1|DEUG, LOC108103117|XP_017063972.1|DEUG
OG0000121	LOC6552855|XP_001979940.1|DERE	LOC108105232|XP_017067189.1|DEUG
OG0000121	LOC6552857|XP_026831855.1|DERE	LOC108105221|XP_017067172.1|DEUG, LOC108105223|XP_017067174.1|DEUG, LOC108114347|XP_017080817.1|DEUG
OG0000122	LOC6541936|XP_001968351.2|DERE	LOC108111528|XP_017076541.1|DEUG
OG0000122	LOC6551621|XP_001977124.1|DERE	LOC108117063|XP_017084727.1|DEUG
OG0000122	LOC6543179|XP_001969187.2|DERE	LOC108104772|XP_017066497.1|DEUG
OG0000122	LOC6541798|XP_001968644.1|DERE	LOC108110643|XP_017075233.1|DEUG
OG0000123	LOC6548565|XP_001976637.1|DERE	LOC108107365|XP_017070356.1|DEUG
OG0000123	LOC6553667|XP_026839511.1|DERE	LOC108116839|XP_017084384.1|DEUG
OG0000123	LOC6553075|XP_001979096.1|DERE	LOC108116125|XP_017083337.1|DEUG
OG0000123	LOC6553074|XP_001979095.1|DERE	LOC108116124|XP_017083336.1|DEUG
OG0000123	LOC6553076|XP_001979097.1|DERE	LOC108116127|XP_017083340.1|DEUG
OG0000124	LOC6548499|XP_026835634.1|DERE	LOC108112716|XP_017078437.1|DEUG
OG0000124	LOC6541590|XP_001970428.1|DERE	LOC108104451|XP_017066003.1|DEUG
OG0000124	LOC6543273|XP_001970427.1|DERE	LOC108104471|XP_017066025.1|DEUG
OG0000124	LOC6540959|XP_001970425.3|DERE	LOC108104442|XP_017065992.1|DEUG
OG0000125	LOC6554806|XP_015009019.2|DERE	LOC108115856|XP_017082970.1|DEUG
OG0000125	LOC6553712|XP_001980356.1|DERE	LOC108116946|XP_017084583.1|DEUG
OG0000125	LOC6548842|XP_001975356.1|DERE	LOC108112733|XP_017078459.1|DEUG
OG0000125	LOC6548843|XP_001975357.1|DERE	LOC108112731|XP_017078458.1|DEUG
