Orthogroup	DERE.longest_only	DSUP.longest_only
OG0000036	LOC6554160|XP_026832544.1|DERE, LOC113563885|XP_026832533.1|DERE	LOC119545810|XP_037707622.1|DSUP
OG0000037	LOC6547304|XP_026836461.1|DERE	LOC119549907|XP_037714155.1|DSUP
OG0000037	LOC6553809|XP_001979566.1|DERE	LOC119560063|XP_037729297.1|DSUP
OG0000037	LOC6553808|XP_001979565.1|DERE	LOC119560052|XP_037729285.1|DSUP, LOC119559867|XP_037728904.1|DSUP
OG0000038	LOC6545503|XP_001973343.1|DERE	LOC119555136|XP_037722291.1|DSUP
OG0000038	LOC6545505|XP_026833772.1|DERE	LOC119555124|XP_037722276.1|DSUP
OG0000039	LOC6553078|XP_001979073.2|DERE	LOC119560141|XP_037729421.1|DSUP
OG0000039	LOC6550737|XP_001978160.1|DERE	LOC119556467|XP_037724643.1|DSUP
OG0000039	LOC6550622|XP_026837736.1|DERE	LOC119556870|XP_037725271.1|DSUP
OG0000039	LOC6551666|XP_001977244.1|DERE	LOC119555839|XP_037723395.1|DSUP
OG0000040	LOC6551893|XP_026835202.1|DERE	LOC119556456|XP_037724634.1|DSUP
OG0000040	LOC6551780|XP_001980593.1|DERE	LOC119563112|XP_037732283.1|DSUP
OG0000040	LOC6551781|XP_001980594.1|DERE	LOC119563113|XP_037732284.1|DSUP
OG0000040	LOC6551892|XP_001979714.2|DERE	LOC119556472|XP_037724654.1|DSUP
OG0000040	LOC6551891|XP_001979713.1|DERE	LOC119556482|XP_037724666.1|DSUP, LOC119555315|XP_037722571.1|DSUP
OG0000040	LOC6551889|XP_001979711.1|DERE	LOC119552243|XP_037717993.1|DSUP
OG0000040	LOC6554299|XP_001981067.1|DERE	LOC119546490|XP_037708720.1|DSUP
OG0000041	LOC6554981|XP_001981824.1|DERE	LOC119554437|XP_037721279.1|DSUP
OG0000041	LOC26526627|XP_015009397.2|DERE	LOC119554447|XP_037721290.1|DSUP
OG0000041	LOC6554997|XP_001981822.1|DERE	LOC119562401|XP_037731528.1|DSUP
OG0000041	LOC6554990|XP_001981815.1|DERE	LOC119550675|XP_037715466.1|DSUP
OG0000041	LOC6554992|XP_001981817.1|DERE, LOC6554991|XP_001981816.2|DERE	LOC119550683|XP_037715478.1|DSUP
OG0000042	LOC6549797|XP_001977320.1|DERE	LOC119548723|XP_037712139.1|DSUP
OG0000042	LOC6547072|XP_001974652.1|DERE	LOC119551176|XP_037716303.1|DSUP
OG0000042	LOC6547084|XP_001974656.1|DERE	LOC119551178|XP_037716307.1|DSUP
OG0000042	LOC6547081|XP_026835970.1|DERE	LOC119551177|XP_037716304.1|DSUP
OG0000042	LOC6547083|XP_026836041.1|DERE	LOC119549542|XP_037713620.1|DSUP
OG0000042	LOC6547082|XP_001974654.1|DERE	LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP
OG0000042	LOC6547085|XP_001974657.2|DERE	LOC119551182|XP_037716311.1|DSUP
OG0000043	LOC6551884|XP_001980608.2|DERE	LOC119563116|XP_037732288.1|DSUP
OG0000043	LOC6551882|XP_001980606.1|DERE	LOC119562926|XP_037732005.1|DSUP
OG0000043	LOC6551883|XP_001980607.1|DERE	LOC119563115|XP_037732286.1|DSUP
OG0000043	LOC6551896|XP_001980611.1|DERE	LOC119563048|XP_037732184.1|DSUP
OG0000043	LOC6554744|XP_001981087.1|DERE	LOC119554418|XP_037721239.1|DSUP
OG0000043	LOC6549065|XP_026836066.1|DERE, LOC6551880|XP_001980604.1|DERE	LOC119556264|XP_037724244.1|DSUP
OG0000044	LOC6554933|XP_001981812.1|DERE	LOC119558156|XP_037727329.1|DSUP
OG0000044	LOC6554929|XP_001981808.1|DERE	LOC119555966|XP_037723621.1|DSUP
OG0000044	LOC6554928|XP_001981807.1|DERE	LOC119555955|XP_037723600.1|DSUP
OG0000044	LOC6554932|XP_026836683.1|DERE	LOC119563136|XP_037732321.1|DSUP
OG0000044	LOC6554930|XP_001981809.1|DERE	LOC119555649|XP_037723141.1|DSUP
OG0000044	LOC6554931|XP_001981810.2|DERE	LOC119563137|XP_037732322.1|DSUP
OG0000044	LOC6553968|XP_001980526.3|DERE	LOC119548482|XP_037711687.1|DSUP
OG0000045	LOC6543777|XP_001972312.1|DERE	LOC119553763|XP_037720298.1|DSUP
OG0000045	LOC6543776|XP_001972311.2|DERE, LOC6543775|XP_001972310.1|DERE	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP
OG0000045	LOC6544619|XP_001971501.1|DERE	LOC119554102|XP_037720779.1|DSUP
OG0000045	LOC6544620|XP_001971502.1|DERE	LOC119553760|XP_037720293.1|DSUP
OG0000046	LOC6553418|XP_001979316.1|DERE	LOC119560295|XP_037729593.1|DSUP
OG0000046	LOC6550460|XP_001977787.1|DERE	LOC119555989|XP_037723648.1|DSUP
OG0000046	LOC6554302|XP_001982126.1|DERE	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP
OG0000047	LOC6548915|XP_026836112.1|DERE	LOC119550226|XP_037714721.1|DSUP
OG0000047	LOC6548919|XP_001975347.1|DERE	LOC119550295|XP_037714817.1|DSUP
OG0000047	LOC6549604|XP_001975737.1|DERE	LOC119559372|XP_037728340.1|DSUP
OG0000047	LOC6546188|XP_001972281.1|DERE	LOC119553262|XP_037719480.1|DSUP
OG0000047	LOC6549507|XP_001975729.1|DERE	LOC119559393|XP_037728384.1|DSUP
OG0000047	LOC6546189|XP_001972282.1|DERE	LOC119553673|XP_037720144.1|DSUP
OG0000048	LOC6544966|XP_001973233.1|DERE, LOC6544967|XP_001973234.1|DERE	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP
OG0000048	LOC6545047|XP_001973229.1|DERE	LOC119553986|XP_037720621.1|DSUP
OG0000048	LOC6545045|XP_001973227.2|DERE	LOC119553984|XP_037720618.1|DSUP
OG0000048	LOC6544963|XP_001973230.1|DERE	LOC119555323|XP_037722579.1|DSUP
OG0000049	LOC6552334|XP_001979793.1|DERE	LOC119563293|XP_037732549.1|DSUP
OG0000049	LOC6552331|XP_001979790.1|DERE	LOC119563399|XP_037732686.1|DSUP
OG0000049	LOC6552229|XP_001979794.1|DERE	LOC119553498|XP_037719841.1|DSUP
OG0000049	LOC6552231|XP_001979796.1|DERE	LOC119555362|XP_037722631.1|DSUP
OG0000049	LOC6552230|XP_001979795.1|DERE	LOC119555370|XP_037722644.1|DSUP
OG0000049	LOC6552330|XP_001979789.1|DERE	LOC119558111|XP_037727267.1|DSUP
OG0000050	LOC6544231|XP_001973747.1|DERE	LOC119554439|XP_037721277.1|DSUP
OG0000050	LOC6544204|XP_026833494.1|DERE	LOC119554992|XP_037722058.1|DSUP
OG0000050	LOC26526578|XP_026833595.1|DERE	LOC119555302|XP_037722547.1|DSUP
OG0000050	LOC6544232|XP_026833594.1|DERE	LOC119554440|XP_037721278.1|DSUP
OG0000050	LOC6544203|XP_001973745.2|DERE	LOC119554997|XP_037722064.1|DSUP
OG0000051	LOC6552520|XP_001980945.1|DERE	LOC119560029|XP_037729252.1|DSUP
OG0000051	LOC6553801|XP_001980449.1|DERE	LOC119551943|XP_037717559.1|DSUP
OG0000051	LOC6552141|XP_001979934.1|DERE	LOC119546183|XP_037708239.1|DSUP
OG0000051	LOC6553800|XP_001980448.1|DERE	LOC119556804|XP_037725175.1|DSUP
OG0000051	LOC6553799|XP_001980447.1|DERE	LOC119556794|XP_037725162.1|DSUP
OG0000052	LOC6552258|XP_001980739.1|DERE	LOC119560909|XP_037730537.1|DSUP
OG0000052	LOC6555308|XP_001982081.1|DERE	LOC119562894|XP_037731939.1|DSUP
OG0000052	LOC6552259|XP_001980740.3|DERE	LOC119560209|XP_037729495.1|DSUP
OG0000052	LOC6552256|XP_001980737.2|DERE	LOC119560185|XP_037729475.1|DSUP
OG0000052	LOC6552257|XP_001980738.1|DERE	LOC119560154|XP_037729437.1|DSUP
OG0000052	LOC6547302|XP_001974728.1|DERE	LOC119549090|XP_037712749.1|DSUP
OG0000052	LOC6547301|XP_001974727.1|DERE	LOC119549091|XP_037712751.1|DSUP
OG0000053	LOC6541123|XP_001970454.1|DERE	LOC119549495|XP_037713527.1|DSUP
OG0000053	LOC6542707|XP_001970455.1|DERE	LOC119551763|XP_037717217.1|DSUP
OG0000053	LOC6542254|XP_001970457.1|DERE	LOC119551749|XP_037717203.1|DSUP
OG0000053	LOC6542856|XP_001970461.3|DERE	LOC119551753|XP_037717206.1|DSUP
OG0000054	LOC6553130|XP_001980075.1|DERE	LOC119556528|XP_037724737.1|DSUP
OG0000054	LOC6553131|XP_001980076.1|DERE	LOC119563343|XP_037732618.1|DSUP
OG0000054	LOC6553059|XP_001980078.1|DERE	LOC119552964|XP_037718891.1|DSUP
OG0000054	LOC6553132|XP_026836543.1|DERE	LOC119555707|XP_037723302.1|DSUP
OG0000055	LOC6555461|XP_001981219.1|DERE	LOC119545658|XP_037707312.1|DSUP
OG0000056	LOC6554751|XP_001982187.1|DERE	LOC119563020|XP_037732144.1|DSUP
OG0000056	LOC6554750|XP_001982186.1|DERE	LOC119563019|XP_037732142.1|DSUP
OG0000056	LOC6554782|XP_001982185.1|DERE	LOC119563022|XP_037732148.1|DSUP
OG0000056	LOC6554781|XP_001982184.3|DERE	LOC119563021|XP_037732147.1|DSUP
OG0000056	LOC6551980|XP_001980665.2|DERE	LOC119553956|XP_037720582.1|DSUP
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC119546720|XP_037709134.1|DSUP
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC119559409|XP_037728412.1|DSUP
OG0000059	LOC6555433|XP_001981659.1|DERE	LOC119560931|XP_037730598.1|DSUP
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC119560508|XP_037729914.1|DSUP
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC119556499|XP_037724690.1|DSUP
OG0000059	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP
OG0000059	LOC6555439|XP_001981665.1|DERE	LOC119556184|XP_037724057.1|DSUP
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC119556360|XP_037724450.1|DSUP
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC119547032|XP_037709634.1|DSUP
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC119561007|XP_037730755.1|DSUP
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC119550934|XP_037715889.1|DSUP
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC119556787|XP_037725149.1|DSUP
OG0000060	LOC6542766|XP_001968438.1|DERE	LOC119547296|XP_037710013.1|DSUP
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC119547297|XP_037710014.1|DSUP
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC119547411|XP_037710188.1|DSUP
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC119547153|XP_037709799.1|DSUP
OG0000061	LOC6542105|XP_001968978.2|DERE	LOC119547482|XP_037710295.1|DSUP
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC119557553|XP_037726263.1|DSUP
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC119548633|XP_037711950.1|DSUP
OG0000062	LOC6549488|XP_001974262.1|DERE	LOC119548634|XP_037711951.1|DSUP
OG0000063	LOC6553303|XP_001980169.2|DERE	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP
OG0000063	LOC6553302|XP_001980168.1|DERE	LOC119547960|XP_037710940.1|DSUP
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC119554636|XP_037721561.1|DSUP
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC119553691|XP_037720174.1|DSUP
OG0000063	LOC6546126|XP_026832754.1|DERE	LOC119553169|XP_037719333.1|DSUP
OG0000063	LOC6546127|XP_001972261.2|DERE	LOC119553170|XP_037719334.1|DSUP
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC119561047|XP_037730805.1|DSUP
OG0000065	LOC6542088|XP_001969217.1|DERE	LOC119551150|XP_037716270.1|DSUP
OG0000065	LOC6553677|XP_026832116.1|DERE	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC119559981|XP_037729166.1|DSUP
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC119555273|XP_037722507.1|DSUP
OG0000065	LOC6552532|XP_001979846.1|DERE	LOC119563411|XP_037732707.1|DSUP
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC119557286|XP_037725904.1|DSUP
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC119560085|XP_037729330.1|DSUP
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC119560534|XP_037729953.1|DSUP
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC119547346|XP_037710087.1|DSUP
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC119560140|XP_037729424.1|DSUP
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC119558417|XP_037727894.1|DSUP
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC119550852|XP_037715749.1|DSUP
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC119560888|XP_037730510.1|DSUP
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC119553386|XP_037719671.1|DSUP
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC119550078|XP_037714475.1|DSUP
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC119553465|XP_037719795.1|DSUP
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC119553512|XP_037719863.1|DSUP
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC119552687|XP_037718340.1|DSUP
OG0000068	LOC6553949|XP_001979475.2|DERE	LOC119559817|XP_037728832.1|DSUP
OG0000068	LOC6546278|XP_001972902.2|DERE	LOC119555070|XP_037722207.1|DSUP
OG0000068	LOC6547621|XP_001974885.1|DERE	LOC119550979|XP_037715942.1|DSUP
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC119555964|XP_037723613.1|DSUP
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC119550426|XP_037715021.1|DSUP
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC119553795|XP_037720335.1|DSUP
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC119546705|XP_037709112.1|DSUP
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC119556647|XP_037724907.1|DSUP
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC119555204|XP_037722387.1|DSUP
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC119552553|XP_037718101.1|DSUP
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC119552552|XP_037718100.1|DSUP
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC119554936|XP_037721974.1|DSUP
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC119551080|XP_037716171.1|DSUP
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC119550992|XP_037715966.1|DSUP
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC119551079|XP_037716170.1|DSUP
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC119549420|XP_037713422.1|DSUP
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC119557222|XP_037725820.1|DSUP
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC119555627|XP_037723076.1|DSUP
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC119553528|XP_037719882.1|DSUP
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC119552995|XP_037718942.1|DSUP
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC119553014|XP_037718987.1|DSUP
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC119552996|XP_037718943.1|DSUP
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC119555219|XP_037722410.1|DSUP
OG0000076	LOC6553873|XP_001980472.1|DERE	LOC119558162|XP_037727356.1|DSUP
OG0000076	LOC6553871|XP_001980470.2|DERE	LOC119556941|XP_037725365.1|DSUP
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC119556781|XP_037725143.1|DSUP
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC119556782|XP_037725144.1|DSUP
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC119549138|XP_037712837.1|DSUP
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC119560232|XP_037729526.1|DSUP
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC119549259|XP_037713095.1|DSUP
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC119548360|XP_037711506.1|DSUP
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC119550532|XP_037715180.1|DSUP
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC119553881|XP_037720469.1|DSUP
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC119560420|XP_037729785.1|DSUP
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC119556490|XP_037724675.1|DSUP
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC119557021|XP_037725486.1|DSUP
OG0000079	LOC6541720|XP_001968600.3|DERE	LOC119547246|XP_037709953.1|DSUP
OG0000079	LOC6542307|XP_001968601.1|DERE	LOC119547249|XP_037709956.1|DSUP
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC119547248|XP_037709955.1|DSUP
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC119549434|XP_037713451.1|DSUP
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC119554911|XP_037721941.1|DSUP
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC119551581|XP_037716911.1|DSUP
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC119556198|XP_037724083.1|DSUP
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC119560897|XP_037730522.1|DSUP
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC119548097|XP_037711114.1|DSUP
OG0000083	LOC6543321|XP_001969237.1|DERE	LOC119546591|XP_037708932.1|DSUP
OG0000083	LOC6543013|XP_001969236.1|DERE	LOC119546708|XP_037709117.1|DSUP
OG0000083	LOC6543089|XP_001969235.1|DERE	LOC119547690|XP_037710586.1|DSUP
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC119547461|XP_037710270.1|DSUP
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC119550924|XP_037715869.1|DSUP
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC119551740|XP_037717169.1|DSUP
OG0000085	LOC6542162|XP_001970595.2|DERE	LOC119551864|XP_037717383.1|DSUP
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC119549285|XP_037713161.1|DSUP
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC119551142|XP_037716260.1|DSUP
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC119549284|XP_037713160.1|DSUP
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC119549877|XP_037714110.1|DSUP
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC119546360|XP_037708515.1|DSUP
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC119547736|XP_037710650.1|DSUP
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC119547060|XP_037709670.1|DSUP
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC119549208|XP_037712982.1|DSUP
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC119547300|XP_037710018.1|DSUP
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC119553792|XP_037720331.1|DSUP
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC119549647|XP_037713759.1|DSUP
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC119553816|XP_037720365.1|DSUP
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC119559948|XP_037729105.1|DSUP
OG0000089	LOC6553281|XP_001979199.1|DERE	LOC119559790|XP_037728799.1|DSUP
OG0000089	LOC6552316|XP_001980769.1|DERE	LOC119560639|XP_037730119.1|DSUP
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC119554444|XP_037721284.1|DSUP
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC119551577|XP_037716907.1|DSUP
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC119551295|XP_037716502.1|DSUP
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC119552801|XP_037718566.1|DSUP
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC119555352|XP_037722617.1|DSUP
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC119550132|XP_037714564.1|DSUP
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC119548319|XP_037711427.1|DSUP
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC119545780|XP_037707573.1|DSUP
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC119563325|XP_037732595.1|DSUP
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC119555984|XP_037723644.1|DSUP
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC119554434|XP_037721266.1|DSUP
OG0000092	LOC6554283|XP_001981751.1|DERE	LOC119563440|XP_037732759.1|DSUP
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC119563381|XP_037732661.1|DSUP
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC119548851|XP_037712400.1|DSUP
OG0000093	LOC26527034|XP_015012902.1|DERE	LOC119549355|XP_037713272.1|DSUP
OG0000093	LOC6543242|XP_001968689.1|DERE	LOC119546349|XP_037708504.1|DSUP
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC119553732|XP_037720249.1|DSUP
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC119560272|XP_037729566.1|DSUP
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC119548522|XP_037711741.1|DSUP
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC119547864|XP_037710825.1|DSUP
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC119548857|XP_037712415.1|DSUP
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC119548361|XP_037711504.1|DSUP
OG0000097	LOC26526342|XP_015014261.2|DERE	LOC119554179|XP_037720899.1|DSUP
OG0000097	LOC6546171|XP_001972868.2|DERE	LOC119553415|XP_037719720.1|DSUP
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC119558177|XP_037727371.1|DSUP
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC119558261|XP_037727536.1|DSUP
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC119550809|XP_037715676.1|DSUP
OG0000100	LOC6554315|XP_001981746.1|DERE	LOC119561232|XP_037730976.1|DSUP
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC119560440|XP_037729811.1|DSUP
OG0000100	LOC6552647|XP_001979907.2|DERE	LOC119560441|XP_037729812.1|DSUP
OG0000100	LOC6552646|XP_001979906.1|DERE	LOC119560505|XP_037729907.1|DSUP
OG0000100	LOC6552900|XP_001980983.1|DERE	LOC119560200|XP_037729491.1|DSUP
OG0000101	LOC113563952|XP_026833685.1|DERE	LOC119552822|XP_037718602.1|DSUP
OG0000101	LOC113563950|XP_026833684.1|DERE	LOC119554657|XP_037721586.1|DSUP
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC119549166|XP_037712887.1|DSUP
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC119552089|XP_037717794.1|DSUP
OG0000102	LOC6547312|XP_001976339.1|DERE	LOC119549711|XP_037713871.1|DSUP
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC119553070|XP_037719123.1|DSUP
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC119552691|XP_037718344.1|DSUP
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC119552690|XP_037718343.1|DSUP
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC119549539|XP_037713615.1|DSUP
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC119552682|XP_037718328.1|DSUP
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC119547526|XP_037710347.1|DSUP
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC119552753|XP_037718469.1|DSUP
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC119546005|XP_037707934.1|DSUP, LOC119559423|XP_037728445.1|DSUP
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC119561103|XP_037730925.1|DSUP
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC119559579|XP_037728528.1|DSUP, LOC119559963|XP_037729124.1|DSUP, LOC119559962|XP_037729123.1|DSUP, LOC119559578|XP_037728527.1|DSUP
OG0000106	LOC6548062|XP_001975064.1|DERE	LOC119552179|XP_037717942.1|DSUP
OG0000106	LOC6553061|XP_001980080.2|DERE	LOC119555687|XP_037723262.1|DSUP
OG0000106	LOC6543193|XP_001968912.2|DERE	LOC119548114|XP_037711136.1|DSUP
OG0000106	LOC6547123|XP_001975477.1|DERE	LOC119550450|XP_037715054.1|DSUP
OG0000107	LOC6547875|XP_001976351.1|DERE	LOC119551428|XP_037716699.1|DSUP, LOC119551427|XP_037716698.1|DSUP
OG0000107	LOC6549578|XP_001974463.3|DERE	LOC119546334|XP_037708462.1|DSUP, LOC119546335|XP_037708463.1|DSUP, LOC119548582|XP_037711828.1|DSUP
OG0000107	LOC6549577|XP_001974462.2|DERE	LOC119546337|XP_037708466.1|DSUP
OG0000107	LOC6547876|XP_001976352.1|DERE	LOC119551957|XP_037717579.1|DSUP
OG0000109	LOC6541724|XP_026834322.1|DERE	LOC119548022|XP_037711021.1|DSUP
OG0000109	LOC6541702|XP_026835082.1|DERE	LOC119548023|XP_037711024.1|DSUP
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC119548267|XP_037711341.1|DSUP
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC119553324|XP_037719581.1|DSUP
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC119553439|XP_037719757.1|DSUP
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC119554910|XP_037721940.1|DSUP
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC119551522|XP_037716837.1|DSUP
OG0000111	LOC6547573|XP_001974850.1|DERE	LOC119549723|XP_037713889.1|DSUP
OG0000111	LOC6547572|XP_026836839.1|DERE	LOC119551617|XP_037716958.1|DSUP
OG0000112	LOC6549919|XP_001978671.1|DERE	LOC119558344|XP_037727750.1|DSUP
OG0000112	LOC6550010|XP_001977476.1|DERE	LOC119555930|XP_037723558.1|DSUP
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC119556800|XP_037725166.1|DSUP
