Orthogroup	DERE.longest_only	DMIR.longest_only
OG0000041	LOC6554981|XP_001981824.1|DERE, LOC26526627|XP_015009397.2|DERE, LOC6554997|XP_001981822.1|DERE, LOC6554980|XP_001981823.2|DERE	LOC108156909|XP_017144147.1|DMIR, LOC108157457|XP_017145018.1|DMIR
OG0000041	LOC6554990|XP_001981815.1|DERE	LOC108154314|XP_017140061.1|DMIR
OG0000041	LOC6554992|XP_001981817.1|DERE, LOC6554991|XP_001981816.2|DERE	LOC108153890|XP_033244257.1|DMIR
OG0000042	LOC6549797|XP_001977320.1|DERE	LOC108163349|XP_017154082.1|DMIR
OG0000042	LOC6547072|XP_001974652.1|DERE	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR
OG0000042	LOC6547084|XP_001974656.1|DERE	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR
OG0000042	LOC6547081|XP_026835970.1|DERE, LOC6547083|XP_026836041.1|DERE, LOC6547082|XP_001974654.1|DERE	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR, LOC108161650|XP_017151442.1|DMIR
OG0000042	LOC6547085|XP_001974657.2|DERE	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR
OG0000043	LOC6551884|XP_001980608.2|DERE	LOC108157690|XP_017145347.1|DMIR
OG0000043	LOC6551882|XP_001980606.1|DERE	LOC108157417|XP_017144957.1|DMIR, LOC108155936|XP_017142583.1|DMIR
OG0000043	LOC6551883|XP_001980607.1|DERE	LOC108157770|XP_017145444.1|DMIR
OG0000043	LOC6551896|XP_001980611.1|DERE	LOC108157677|XP_017145331.1|DMIR
OG0000043	LOC6554744|XP_001981087.1|DERE	LOC108155937|XP_017142584.1|DMIR
OG0000043	LOC6549065|XP_026836066.1|DERE, LOC6551880|XP_001980604.1|DERE	LOC108155939|XP_017142587.1|DMIR
OG0000044	LOC6554933|XP_001981812.1|DERE	LOC108157774|XP_017145449.1|DMIR
OG0000044	LOC6554929|XP_001981808.1|DERE, LOC6554928|XP_001981807.1|DERE	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR
OG0000044	LOC6554932|XP_026836683.1|DERE, LOC6554930|XP_001981809.1|DERE, LOC6554931|XP_001981810.2|DERE	LOC108154298|XP_017140040.1|DMIR, LOC108154289|XP_017140029.1|DMIR
OG0000044	LOC6553968|XP_001980526.3|DERE	LOC108155225|XP_017141401.1|DMIR
OG0000045	LOC6543777|XP_001972312.1|DERE	LOC108152824|XP_017137906.1|DMIR
OG0000045	LOC6543776|XP_001972311.2|DERE, LOC6543775|XP_001972310.1|DERE	LOC108165537|XP_017157100.1|DMIR
OG0000045	LOC6544619|XP_001971501.1|DERE	LOC108150882|XP_017134679.1|DMIR
OG0000045	LOC6544620|XP_001971502.1|DERE	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR
OG0000046	LOC6553418|XP_001979316.1|DERE	LOC108157664|XP_017145312.1|DMIR
OG0000046	LOC6550460|XP_001977787.1|DERE	LOC108165135|XP_017156690.1|DMIR, LOC108165164|XP_017156723.1|DMIR
OG0000046	LOC6554301|XP_001982125.2|DERE, LOC6554302|XP_001982126.1|DERE	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR
OG0000047	LOC6548915|XP_026836112.1|DERE	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR
OG0000047	LOC6548919|XP_001975347.1|DERE	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR
OG0000047	LOC6549604|XP_001975737.1|DERE	LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR
OG0000047	LOC6546188|XP_001972281.1|DERE	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR
OG0000047	LOC6549507|XP_001975729.1|DERE	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR
OG0000047	LOC6546189|XP_001972282.1|DERE	LOC108151196|XP_017135155.1|DMIR
OG0000048	LOC6544966|XP_001973233.1|DERE, LOC6544967|XP_001973234.1|DERE	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR
OG0000048	LOC6545045|XP_001973227.2|DERE	LOC108151294|XP_017135319.1|DMIR
OG0000048	LOC6544963|XP_001973230.1|DERE	LOC108151307|XP_017135332.1|DMIR
OG0000049	LOC6552334|XP_001979793.1|DERE	LOC108157283|XP_017144770.1|DMIR
OG0000049	LOC6552331|XP_001979790.1|DERE	LOC108157278|XP_017144765.2|DMIR
OG0000049	LOC6552229|XP_001979794.1|DERE	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR
OG0000049	LOC6552231|XP_001979796.1|DERE	LOC108154871|XP_017140799.1|DMIR
OG0000049	LOC6552230|XP_001979795.1|DERE	LOC108154874|XP_017140802.1|DMIR
OG0000049	LOC6552330|XP_001979789.1|DERE	LOC108157280|XP_017144766.2|DMIR
OG0000050	LOC6544231|XP_001973747.1|DERE	LOC108165358|XP_017156881.1|DMIR
OG0000050	LOC6544204|XP_026833494.1|DERE	LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR
OG0000050	LOC26526578|XP_026833595.1|DERE	LOC108165361|XP_017156885.1|DMIR, LOC108165362|XP_033243537.1|DMIR
OG0000050	LOC6544232|XP_026833594.1|DERE	LOC108165357|XP_017156880.1|DMIR
OG0000050	LOC6544203|XP_001973745.2|DERE	LOC108165360|XP_017156884.1|DMIR
OG0000051	LOC6552520|XP_001980945.1|DERE	LOC108157823|XP_017145512.1|DMIR
OG0000051	LOC6553748|XP_001980366.1|DERE	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR
OG0000051	LOC6553801|XP_001980449.1|DERE, LOC6552141|XP_001979934.1|DERE, LOC6553800|XP_001980448.1|DERE, LOC6553799|XP_001980447.1|DERE	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR
OG0000052	LOC6552258|XP_001980739.1|DERE, LOC6555308|XP_001982081.1|DERE	LOC108154307|XP_017140052.1|DMIR
OG0000052	LOC6552259|XP_001980740.3|DERE, LOC6552256|XP_001980737.2|DERE, LOC6552257|XP_001980738.1|DERE	LOC108154354|XP_017140110.1|DMIR
OG0000052	LOC6547302|XP_001974728.1|DERE	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR
OG0000052	LOC6547301|XP_001974727.1|DERE	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR
OG0000053	LOC6541123|XP_001970454.1|DERE	LOC108160591|XP_017150175.2|DMIR
OG0000053	LOC6542707|XP_001970455.1|DERE	LOC108160590|XP_017150174.1|DMIR
OG0000053	LOC6542876|XP_001970456.1|DERE	LOC108160459|XP_017149964.1|DMIR
OG0000053	LOC6542254|XP_001970457.1|DERE	LOC108160458|XP_017149963.1|DMIR
OG0000053	LOC6542856|XP_001970461.3|DERE	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR
OG0000054	LOC6553130|XP_001980075.1|DERE	LOC108156883|XP_033244898.1|DMIR, LOC108156882|XP_017144105.2|DMIR
OG0000054	LOC6553131|XP_001980076.1|DERE	LOC108156958|XP_017144225.2|DMIR
OG0000054	LOC6553059|XP_001980078.1|DERE	LOC108156959|XP_017144226.2|DMIR
OG0000054	LOC6553132|XP_026836543.1|DERE	LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR
OG0000055	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE	LOC108155899|XP_017142529.1|DMIR, LOC108155898|XP_017142528.1|DMIR
OG0000056	LOC6554751|XP_001982187.1|DERE	LOC108156815|XP_017143999.1|DMIR
OG0000056	LOC6554750|XP_001982186.1|DERE	LOC108156818|XP_017144002.1|DMIR
OG0000056	LOC6554782|XP_001982185.1|DERE, LOC6554781|XP_001982184.3|DERE	LOC108156816|XP_017144001.1|DMIR
OG0000056	LOC6551980|XP_001980665.2|DERE	LOC108157010|XP_017144301.2|DMIR
OG0000058	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE	LOC108158257|XP_017145983.1|DMIR
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC108162139|XP_017152210.1|DMIR
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC108153965|XP_017139551.1|DMIR
OG0000059	LOC6555433|XP_001981659.1|DERE	LOC108154574|XP_017140363.2|DMIR
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC108153966|XP_033244050.1|DMIR
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC108154550|XP_017140342.2|DMIR
OG0000059	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE	LOC108154540|XP_017140331.1|DMIR, LOC108154512|XP_017140301.2|DMIR
OG0000059	LOC6555439|XP_001981665.1|DERE	LOC108154412|XP_017140173.2|DMIR
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC108152548|XP_017137449.1|DMIR
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC108164133|XP_033249747.1|DMIR
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC108157853|XP_033245987.1|DMIR
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC108156375|XP_017143272.1|DMIR
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC108165566|XP_017157129.1|DMIR
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC108161397|XP_017151135.2|DMIR
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC108161521|XP_017151288.2|DMIR
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC108161432|XP_017151184.1|DMIR
OG0000061	LOC6542105|XP_001968978.2|DERE	LOC108164261|XP_017155390.2|DMIR
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC108158918|XP_017147210.1|DMIR
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC108162998|XP_017153505.1|DMIR
OG0000062	LOC113564055|XP_026834234.1|DERE	LOC108164256|XP_017155384.1|DMIR
OG0000063	LOC6553303|XP_001980169.2|DERE, LOC6553302|XP_001980168.1|DERE	LOC108156463|XP_017143415.1|DMIR
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC108156462|XP_017143414.1|DMIR
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC108165314|XP_017156837.1|DMIR
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC108152681|XP_017137669.1|DMIR
OG0000063	LOC6546126|XP_026832754.1|DERE, LOC6546127|XP_001972261.2|DERE	LOC108152680|XP_017137666.1|DMIR
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC108154825|XP_017140715.1|DMIR
OG0000065	LOC6542088|XP_001969217.1|DERE, LOC6553677|XP_026832116.1|DERE	LOC108154824|XP_017140714.1|DMIR, LOC108159764|XP_017148812.1|DMIR
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC108156436|XP_017143382.1|DMIR
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC108156439|XP_017143386.1|DMIR
OG0000065	LOC6552532|XP_001979846.1|DERE	LOC108156437|XP_017143383.1|DMIR
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC108164297|XP_017155437.1|DMIR
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC108157301|XP_017144791.1|DMIR
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC108154343|XP_017140094.1|DMIR
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC108161205|XP_017150915.1|DMIR
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC108156584|XP_017143610.1|DMIR
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC108164548|XP_017155850.1|DMIR
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC117189025|XP_033249790.1|DMIR
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC108156681|XP_017143806.1|DMIR
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC108150910|XP_017134723.1|DMIR
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC108160959|XP_017150741.1|DMIR
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC108150909|XP_017134722.1|DMIR
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC108153593|XP_017139164.1|DMIR
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC108152679|XP_033242710.1|DMIR
OG0000068	LOC6553949|XP_001979475.2|DERE, LOC6546278|XP_001972902.2|DERE, LOC6547621|XP_001974885.1|DERE	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC108163289|XP_017153992.1|DMIR
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC108161360|XP_017151091.1|DMIR
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC108164841|XP_017156256.1|DMIR
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC108161362|XP_017151093.1|DMIR
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC108161363|XP_017151095.1|DMIR
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC117186448|XP_033243164.1|DMIR
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC108165608|XP_017157174.1|DMIR
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC108150751|XP_017134533.1|DMIR
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC108153450|XP_017138959.1|DMIR
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC108160257|XP_017149612.1|DMIR
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC108159396|XP_017148120.1|DMIR
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC108160256|XP_017149611.1|DMIR
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC108159670|XP_017148639.1|DMIR
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC108150973|XP_017134799.1|DMIR
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC108154478|XP_017140245.1|DMIR
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC108152480|XP_017137342.1|DMIR
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC108153512|XP_017139057.1|DMIR
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC108153054|XP_017138314.1|DMIR
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC108153055|XP_017138316.1|DMIR
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC108153442|XP_033243040.1|DMIR
OG0000076	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE	LOC108157401|XP_017144934.1|DMIR, LOC108157400|XP_033245750.1|DMIR
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC108164834|XP_017156246.1|DMIR
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC108164833|XP_017156244.1|DMIR
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC117192706|XP_033253334.1|DMIR
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC108154903|XP_017140844.1|DMIR
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC108157815|XP_017145503.1|DMIR
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC108164827|XP_033245184.1|DMIR
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC108165160|XP_017156716.1|DMIR
OG0000079	LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE	LOC108163877|XP_017154880.1|DMIR
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC108163879|XP_017154881.1|DMIR
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC108160659|XP_017150285.1|DMIR
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC108153681|XP_017139286.1|DMIR
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC108160171|XP_017149484.1|DMIR
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC108156489|XP_017143463.1|DMIR
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC108154939|XP_017140918.1|DMIR
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC108164109|XP_033249545.1|DMIR
OG0000083	LOC6543321|XP_001969237.1|DERE, LOC6543013|XP_001969236.1|DERE	LOC108164041|XP_017155108.2|DMIR, LOC108161224|XP_017150937.2|DMIR
OG0000083	LOC6543404|XP_001969234.1|DERE	LOC108164025|XP_017155088.2|DMIR
OG0000083	LOC6543089|XP_001969235.1|DERE	LOC108164026|XP_017155091.1|DMIR
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC108162999|XP_017153506.2|DMIR
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC108158120|XP_033247942.1|DMIR
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC108158660|XP_017146646.1|DMIR, LOC117191065|XP_033251922.1|DMIR
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC117194899|XP_033255253.1|DMIR, LOC117187923|XP_033246769.1|DMIR, LOC117187905|XP_033246736.1|DMIR, LOC117187907|XP_033246740.1|DMIR, LOC117187906|XP_033246738.1|DMIR
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC108161399|XP_017151137.1|DMIR
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC108162440|XP_017152666.1|DMIR
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC108161407|XP_017151147.1|DMIR
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC108159653|XP_017148610.1|DMIR, LOC117187979|XP_033246931.1|DMIR
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC108162539|XP_017152811.1|DMIR
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC108154400|XP_017140155.1|DMIR
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC117191303|XP_033252100.1|DMIR, LOC117191299|XP_033252095.1|DMIR, LOC108159193|XP_033246299.1|DMIR, LOC108159192|XP_017147736.2|DMIR, LOC117191300|XP_033252096.1|DMIR, LOC117191301|XP_033252097.1|DMIR
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC108154436|XP_017140196.1|DMIR, LOC117191019|XP_033251887.1|DMIR
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC108155180|XP_017141339.1|DMIR
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC108152982|XP_017138197.1|DMIR
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC108158810|XP_017146987.1|DMIR
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC117193654|XP_033254284.1|DMIR, LOC108158808|XP_017146985.1|DMIR
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC108153204|XP_017138513.1|DMIR
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC108165393|XP_017156920.1|DMIR
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC108154728|XP_033244852.1|DMIR
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC108162520|XP_017152790.1|DMIR
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC108156561|XP_017143573.1|DMIR
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC108154383|XP_017140136.2|DMIR, LOC108155576|XP_017141967.1|DMIR
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC108154687|XP_017140524.1|DMIR
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC108157456|XP_017145017.1|DMIR
OG0000092	LOC6554283|XP_001981751.1|DERE	LOC108157764|XP_017145435.1|DMIR
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC108157599|XP_017145216.1|DMIR
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC108162786|XP_017153175.1|DMIR
OG0000093	LOC6549680|XP_001977422.1|DERE, LOC26527034|XP_015012902.1|DERE, LOC6546756|XP_001974546.1|DERE	LOC117192257|XP_033252810.1|DMIR, LOC117187821|XP_033246573.1|DMIR, LOC108159687|XP_017148682.2|DMIR
OG0000093	LOC6543242|XP_001968689.1|DERE	LOC108164116|XP_017155201.1|DMIR
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC108158545|XP_017146446.1|DMIR
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC108152816|XP_017137892.1|DMIR
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC108153924|XP_017139508.1|DMIR
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC108156075|XP_017142850.1|DMIR
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC108156077|XP_017142852.1|DMIR
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC108156414|XP_017143351.1|DMIR
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC108163796|XP_017154775.1|DMIR
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC108154822|XP_017140713.1|DMIR
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC108155152|XP_017141305.1|DMIR
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC108155138|XP_017141293.2|DMIR
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC108164818|XP_017156227.1|DMIR
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC117188288|XP_033247762.1|DMIR, LOC117185793|XP_033254319.1|DMIR
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC108155805|XP_017142375.1|DMIR, LOC108155492|XP_017141806.1|DMIR
OG0000100	LOC6552647|XP_001979907.2|DERE	LOC108155491|XP_017141804.1|DMIR
OG0000101	LOC6545510|XP_015012990.1|DERE	LOC108152627|XP_017137590.1|DMIR
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC108160538|XP_017150092.1|DMIR
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC108160481|XP_017149990.1|DMIR
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC108151915|XP_017136317.1|DMIR
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC108152405|XP_017137197.1|DMIR
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC108152404|XP_017137196.1|DMIR
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC117193096|XP_033253709.1|DMIR, LOC108159675|XP_017148654.1|DMIR
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC108153245|XP_017138576.1|DMIR
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC108163569|XP_017154425.1|DMIR
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC108153719|XP_017139336.1|DMIR
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC108154606|XP_017140412.2|DMIR
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC108153878|XP_033245780.1|DMIR
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC108154531|XP_017140324.1|DMIR, LOC108157829|XP_033245806.1|DMIR
OG0000106	LOC6548062|XP_001975064.1|DERE	LOC108157935|XP_033246418.1|DMIR
