Orthogroup	DERE.longest_only	DMAU.longest_only
OG0000046	LOC6550460|XP_001977787.1|DERE	LOC117148363|XP_033171610.1|DMAU
OG0000046	LOC6554301|XP_001982125.2|DERE	LOC117144703|XP_033165923.1|DMAU
OG0000046	LOC6554302|XP_001982126.1|DERE	LOC117143844|XP_033164591.1|DMAU
OG0000047	LOC6548915|XP_026836112.1|DERE	LOC117137846|XP_033155439.1|DMAU
OG0000047	LOC6548919|XP_001975347.1|DERE	LOC117137896|XP_033155525.1|DMAU
OG0000047	LOC6549604|XP_001975737.1|DERE	LOC117136744|XP_033153666.1|DMAU
OG0000047	LOC6546188|XP_001972281.1|DERE	LOC117141645|XP_033161109.1|DMAU
OG0000047	LOC6549507|XP_001975729.1|DERE	LOC117137194|XP_033154412.1|DMAU
OG0000047	LOC6546189|XP_001972282.1|DERE	LOC117141646|XP_033161110.1|DMAU
OG0000048	LOC6545047|XP_001973229.1|DERE	LOC117140939|XP_033160026.1|DMAU
OG0000048	LOC6545045|XP_001973227.2|DERE	LOC117140935|XP_033160022.1|DMAU
OG0000048	LOC6544963|XP_001973230.1|DERE	LOC117140941|XP_033160028.1|DMAU
OG0000049	LOC6552334|XP_001979793.1|DERE	LOC117144267|XP_033165261.1|DMAU
OG0000049	LOC6552331|XP_001979790.1|DERE	LOC117143819|XP_033164555.1|DMAU
OG0000049	LOC6552229|XP_001979794.1|DERE	LOC117145062|XP_033166468.1|DMAU
OG0000049	LOC6552231|XP_001979796.1|DERE	LOC117145059|XP_033166464.1|DMAU
OG0000049	LOC6552230|XP_001979795.1|DERE	LOC117145061|XP_033166467.1|DMAU
OG0000049	LOC6552330|XP_001979789.1|DERE	LOC117144466|XP_033165523.1|DMAU
OG0000050	LOC6544231|XP_001973747.1|DERE	LOC117142027|XP_033161782.1|DMAU
OG0000050	LOC6544204|XP_026833494.1|DERE	LOC117142031|XP_033161786.1|DMAU
OG0000050	LOC26526578|XP_026833595.1|DERE	LOC117142029|XP_033161784.1|DMAU
OG0000050	LOC6544232|XP_026833594.1|DERE	LOC117142024|XP_033161778.1|DMAU
OG0000050	LOC6544203|XP_001973745.2|DERE	LOC117142028|XP_033161783.1|DMAU
OG0000051	LOC6552520|XP_001980945.1|DERE	LOC117143815|XP_033164552.1|DMAU
OG0000051	LOC6553748|XP_001980366.1|DERE	LOC117143638|XP_033164307.1|DMAU
OG0000051	LOC6552141|XP_001979934.1|DERE	LOC117142373|XP_033162194.1|DMAU
OG0000051	LOC6553800|XP_001980448.1|DERE	LOC117145370|XP_033166885.1|DMAU
OG0000051	LOC6553799|XP_001980447.1|DERE	LOC117145371|XP_033166886.1|DMAU
OG0000052	LOC6552258|XP_001980739.1|DERE	LOC117145316|XP_033166802.1|DMAU
OG0000052	LOC6555308|XP_001982081.1|DERE	LOC117143900|XP_033164697.1|DMAU
OG0000052	LOC6552259|XP_001980740.3|DERE	LOC117143488|XP_033164092.1|DMAU
OG0000052	LOC6552256|XP_001980737.2|DERE	LOC117143804|XP_033164539.1|DMAU
OG0000052	LOC6552257|XP_001980738.1|DERE	LOC117145315|XP_033166801.1|DMAU
OG0000052	LOC6547302|XP_001974728.1|DERE	LOC117136886|XP_033153888.1|DMAU
OG0000052	LOC6547301|XP_001974727.1|DERE	LOC117136885|XP_033153886.1|DMAU
OG0000053	LOC6541123|XP_001970454.1|DERE	LOC117137106|XP_033154284.1|DMAU
OG0000053	LOC6542707|XP_001970455.1|DERE	LOC117137105|XP_033154282.1|DMAU
OG0000053	LOC6542876|XP_001970456.1|DERE	LOC117137096|XP_033154272.1|DMAU
OG0000053	LOC6542254|XP_001970457.1|DERE	LOC117137094|XP_033154271.1|DMAU
OG0000053	LOC6542856|XP_001970461.3|DERE	LOC117137107|XP_033154285.1|DMAU
OG0000054	LOC6553130|XP_001980075.1|DERE	LOC117144491|XP_033165568.1|DMAU
OG0000054	LOC6553131|XP_001980076.1|DERE	LOC117145202|XP_033166655.1|DMAU
OG0000054	LOC6553059|XP_001980078.1|DERE	LOC117145522|XP_033167105.1|DMAU
OG0000054	LOC6553132|XP_026836543.1|DERE	LOC117144100|XP_033165007.1|DMAU
OG0000055	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE	LOC117143478|XP_033164083.1|DMAU
OG0000055	LOC6555461|XP_001981219.1|DERE	LOC117143727|XP_033164422.1|DMAU
OG0000056	LOC6554751|XP_001982187.1|DERE	LOC117145913|XP_033167658.1|DMAU
OG0000056	LOC6554750|XP_001982186.1|DERE	LOC117145909|XP_033167655.1|DMAU
OG0000056	LOC6554782|XP_001982185.1|DERE	LOC117145912|XP_033167657.1|DMAU
OG0000056	LOC6554781|XP_001982184.3|DERE	LOC117145911|XP_033167656.1|DMAU
OG0000056	LOC6551980|XP_001980665.2|DERE	LOC117144813|XP_033166080.1|DMAU
OG0000058	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE	LOC117146035|XP_033167861.1|DMAU
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC117141672|XP_033161161.1|DMAU
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC117144061|XP_033164961.1|DMAU
OG0000059	LOC6555433|XP_001981659.1|DERE	LOC117144560|XP_033165696.1|DMAU
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC117144394|XP_033165420.1|DMAU
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC117143436|XP_033164033.1|DMAU
OG0000059	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE	LOC117145280|XP_033166759.1|DMAU, LOC117145279|XP_033166758.1|DMAU
OG0000059	LOC6555439|XP_001981665.1|DERE	LOC117143722|XP_033164415.1|DMAU
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC117148535|XP_033171846.1|DMAU
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC117141177|XP_033160409.1|DMAU
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC117144989|XP_033166351.1|DMAU
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC117142997|XP_033163243.1|DMAU
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC117147337|XP_033170084.1|DMAU
OG0000060	LOC6542766|XP_001968438.1|DERE	LOC117150499|XP_033173294.1|DMAU
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC117144713|XP_033165946.1|DMAU
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC117147510|XP_033170317.1|DMAU
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC117146062|XP_033167897.1|DMAU
OG0000061	LOC6542105|XP_001968978.2|DERE	LOC117148009|XP_033171063.1|DMAU
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC117147633|XP_033170492.1|DMAU
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC117135280|XP_033151340.1|DMAU
OG0000062	LOC6549488|XP_001974262.1|DERE	LOC117135279|XP_033151338.1|DMAU
OG0000062	LOC113564055|XP_026834234.1|DERE	LOC117142762|XP_033162838.1|DMAU
OG0000063	LOC6553303|XP_001980169.2|DERE	LOC117142412|XP_033162254.1|DMAU
OG0000063	LOC6553302|XP_001980168.1|DERE	LOC117142413|XP_033162256.1|DMAU
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC117142411|XP_033162253.1|DMAU
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC117141841|XP_033161392.1|DMAU
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC117141839|XP_033161390.1|DMAU
OG0000063	LOC6546126|XP_026832754.1|DERE	LOC117141837|XP_033161388.1|DMAU
OG0000063	LOC6546127|XP_001972261.2|DERE	LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC117142873|XP_033163031.1|DMAU
OG0000065	LOC6542088|XP_001969217.1|DERE	LOC117150964|XP_033174035.1|DMAU
OG0000065	LOC6553677|XP_026832116.1|DERE	LOC117142874|XP_033163032.1|DMAU
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC117145328|XP_033166821.1|DMAU
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC117146647|XP_033168872.1|DMAU
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC117144480|XP_033165551.1|DMAU
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC117143752|XP_033164456.1|DMAU
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC117143335|XP_033163890.1|DMAU
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC117143919|XP_033164725.1|DMAU
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC117146587|XP_033168799.1|DMAU
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC117143290|XP_033163776.1|DMAU
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC117139071|XP_033157072.1|DMAU
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC117140079|XP_033158722.1|DMAU
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC117140267|XP_033158984.1|DMAU
OG0000068	LOC6553949|XP_001979475.2|DERE	LOC117142608|XP_033162579.1|DMAU
OG0000068	LOC6546278|XP_001972902.2|DERE	LOC117139306|XP_033157439.1|DMAU
OG0000068	LOC6547621|XP_001974885.1|DERE	LOC117135414|XP_033151458.1|DMAU
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC117147929|XP_033170959.1|DMAU
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC117138693|XP_033156843.1|DMAU
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC117140982|XP_033160124.1|DMAU
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC117137413|XP_033154736.1|DMAU
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC117139106|XP_033157130.1|DMAU
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC117139290|XP_033157411.1|DMAU
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC117139289|XP_033157410.1|DMAU
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC117139278|XP_033157396.1|DMAU
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC117147893|XP_033170883.1|DMAU
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC117142466|XP_033162348.1|DMAU
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC117142069|XP_033161840.1|DMAU
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC117139233|XP_033157330.1|DMAU
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC117141890|XP_033161477.1|DMAU
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC6553873|XP_001980472.1|DERE	LOC117145344|XP_033166850.1|DMAU
OG0000076	LOC6553871|XP_001980470.2|DERE	LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC117147320|XP_033170062.1|DMAU
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC117148840|XP_033172385.1|DMAU
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC117138525|XP_033156554.1|DMAU
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC117138008|XP_033155701.1|DMAU
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC117140111|XP_033158764.1|DMAU
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC117145393|XP_033166920.1|DMAU
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC117146596|XP_033168812.1|DMAU
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC6543392|XP_001968596.1|DERE	LOC117151011|XP_033174109.1|DMAU, LOC117151012|XP_033174110.1|DMAU
OG0000079	LOC6542307|XP_001968601.1|DERE	LOC117151008|XP_033174106.1|DMAU
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC117151007|XP_033174105.1|DMAU
OG0000079	LOC113564118|XP_026835025.1|DERE	LOC117136799|XP_033153755.1|DMAU
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC117145762|XP_033167461.1|DMAU
OG0000083	LOC6543321|XP_001969237.1|DERE	LOC117140536|XP_033159420.1|DMAU
OG0000083	LOC6543013|XP_001969236.1|DERE	LOC117146342|XP_033168371.1|DMAU
OG0000083	LOC6543404|XP_001969234.1|DERE	LOC117144457|XP_033165508.1|DMAU
OG0000083	LOC6543089|XP_001969235.1|DERE	LOC117144620|XP_033165809.1|DMAU
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC6542162|XP_001970595.2|DERE	LOC117136756|XP_033153683.1|DMAU
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC117136082|XP_033152643.1|DMAU
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC117137083|XP_033154202.1|DMAU
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC117136080|XP_033152640.1|DMAU
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC117147902|XP_033170903.1|DMAU
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC117147219|XP_033169927.1|DMAU
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC117140352|XP_033159099.1|DMAU
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC117137209|XP_033154454.1|DMAU
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC117144166|XP_033165097.1|DMAU
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC117140390|XP_033159148.1|DMAU
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC117135926|XP_033152385.1|DMAU
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC117140408|XP_033159171.1|DMAU
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC117142383|XP_033162216.1|DMAU
OG0000089	LOC6553281|XP_001979199.1|DERE	LOC117144287|XP_033165282.1|DMAU
OG0000089	LOC6552316|XP_001980769.1|DERE	LOC117143491|XP_033164095.1|DMAU
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC117137570|XP_033154966.1|DMAU
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC117137567|XP_033154963.1|DMAU
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC117140816|XP_033159812.1|DMAU
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC117140429|XP_033159236.1|DMAU
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC117150761|XP_033173689.1|DMAU
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC117146070|XP_033167902.1|DMAU
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC117143463|XP_033164065.1|DMAU
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC117145611|XP_033167217.1|DMAU
OG0000092	LOC6554283|XP_001981751.1|DERE	LOC117143680|XP_033164356.1|DMAU
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC26527034|XP_015012902.1|DERE	LOC117135736|XP_033152071.1|DMAU
OG0000093	LOC6546756|XP_001974546.1|DERE	LOC117135738|XP_033152074.1|DMAU
OG0000093	LOC6543242|XP_001968689.1|DERE	LOC117150273|XP_033172974.1|DMAU
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC117141136|XP_033160352.1|DMAU
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC117145630|XP_033167240.1|DMAU
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC117135195|XP_033151161.1|DMAU
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC117138374|XP_033156337.1|DMAU
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC117143020|XP_033163289.1|DMAU
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC117140669|XP_033159611.1|DMAU
OG0000097	LOC26526342|XP_015014261.2|DERE	LOC117139946|XP_033158525.1|DMAU
OG0000097	LOC6546172|XP_001972869.2|DERE	LOC117139906|XP_033158479.1|DMAU
OG0000097	LOC6546171|XP_001972868.2|DERE	LOC117141243|XP_033160496.1|DMAU
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC117142871|XP_033163030.1|DMAU
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC117148294|XP_033171506.1|DMAU
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC117148295|XP_033171507.1|DMAU
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC117148254|XP_033171448.1|DMAU
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC117136517|XP_033153352.1|DMAU
OG0000100	LOC6554315|XP_001981746.1|DERE	LOC117144118|XP_033165029.1|DMAU
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC117143502|XP_033164114.1|DMAU
OG0000100	LOC6552647|XP_001979907.2|DERE	LOC117143503|XP_033164115.1|DMAU
OG0000100	LOC6552646|XP_001979906.1|DERE	LOC117143996|XP_033164834.1|DMAU
OG0000100	LOC6552900|XP_001980983.1|DERE	LOC117143664|XP_033164335.1|DMAU
OG0000101	LOC113563952|XP_026833685.1|DERE	LOC117139153|XP_033157202.1|DMAU
OG0000101	LOC6545510|XP_015012990.1|DERE	LOC117139587|XP_033157892.1|DMAU
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC117136840|XP_033153811.1|DMAU
OG0000102	LOC6547312|XP_001976339.1|DERE	LOC117135879|XP_033152313.1|DMAU
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC117139741|XP_033158189.1|DMAU
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC117140271|XP_033158987.1|DMAU
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC117140269|XP_033158986.1|DMAU
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC117139673|XP_033158041.1|DMAU
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC117140901|XP_033159956.1|DMAU
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC117140646|XP_033159577.1|DMAU
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC117143467|XP_033164071.1|DMAU
OG0000106	LOC6548062|XP_001975064.1|DERE	LOC117136545|XP_033153388.1|DMAU
OG0000106	LOC6553061|XP_001980080.2|DERE	LOC117145360|XP_033166874.1|DMAU
OG0000106	LOC6553062|XP_001980081.1|DERE	LOC117145689|XP_033167321.1|DMAU, LOC117144404|XP_033165430.1|DMAU
OG0000106	LOC6541488|XP_001968913.1|DERE	LOC117150564|XP_033173406.1|DMAU
OG0000106	LOC6543193|XP_001968912.2|DERE	LOC117137432|XP_033154758.1|DMAU
OG0000106	LOC113564304|XP_026836538.1|DERE	LOC117135638|XP_033151904.1|DMAU
OG0000106	LOC6547123|XP_001975477.1|DERE	LOC117135635|XP_033151901.1|DMAU
OG0000107	LOC6547875|XP_001976351.1|DERE	LOC117138009|XP_033155703.1|DMAU
OG0000107	LOC6549578|XP_001974463.3|DERE	LOC117150529|XP_033173344.1|DMAU
OG0000107	LOC6549577|XP_001974462.2|DERE	LOC117150916|XP_033173959.1|DMAU
OG0000107	LOC6547876|XP_001976352.1|DERE	LOC117136822|XP_033153785.1|DMAU
OG0000109	LOC6541724|XP_026834322.1|DERE	LOC117150480|XP_033173269.1|DMAU
OG0000109	LOC6541702|XP_026835082.1|DERE	LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC117150298|XP_033173011.1|DMAU
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC117141555|XP_033160952.1|DMAU
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC117141556|XP_033160954.1|DMAU
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC117140295|XP_033159023.1|DMAU
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC117139048|XP_033157042.1|DMAU
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC117137612|XP_033155029.1|DMAU
OG0000111	LOC6547573|XP_001974850.1|DERE	LOC117137549|XP_033154938.1|DMAU
OG0000111	LOC6547572|XP_026836839.1|DERE	LOC117136205|XP_033152849.1|DMAU
OG0000112	LOC6549919|XP_001978671.1|DERE	LOC117147934|XP_033170970.1|DMAU
OG0000112	LOC6550010|XP_001977476.1|DERE	LOC117147426|XP_033170197.1|DMAU
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC117147670|XP_033170537.1|DMAU
OG0000113	LOC113564127|XP_026835137.1|DERE	LOC117150311|XP_033173029.1|DMAU
OG0000113	LOC6549603|XP_001975736.1|DERE	LOC117137340|XP_033154626.1|DMAU
OG0000113	LOC6552710|XP_026831517.1|DERE	LOC117144993|XP_033166357.1|DMAU
OG0000113	LOC6549195|XP_026836393.1|DERE	LOC117139674|XP_033158046.1|DMAU
OG0000114	LOC113564097|XP_026834771.1|DERE	LOC117150884|XP_033173909.1|DMAU, LOC117150882|XP_033173907.1|DMAU
OG0000114	LOC113564096|XP_026834770.1|DERE	LOC117150883|XP_033173908.1|DMAU
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC117150879|XP_033173904.1|DMAU
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC117150881|XP_033173906.1|DMAU
OG0000114	LOC6541219|XP_001969806.1|DERE	LOC117150880|XP_033173905.1|DMAU
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC117145509|XP_033167088.1|DMAU
OG0000116	LOC6554989|XP_001981814.1|DERE	LOC117145322|XP_033166809.1|DMAU
OG0000116	LOC6554994|XP_001981819.1|DERE	LOC117143957|XP_033164783.1|DMAU
OG0000116	LOC6554993|XP_001981818.2|DERE	LOC117143546|XP_033164176.1|DMAU
OG0000117	LOC6540738|XP_001969562.1|DERE	LOC117140280|XP_033159003.1|DMAU
OG0000117	LOC6540920|XP_001969563.1|DERE	LOC117140287|XP_033159016.1|DMAU
OG0000117	LOC6540785|XP_001969564.1|DERE	LOC117140343|XP_033159086.1|DMAU
OG0000117	LOC6540760|XP_001969565.1|DERE	LOC117140312|XP_033159052.1|DMAU
OG0000118	LOC6540609|XP_001968779.3|DERE	LOC117150387|XP_033173140.1|DMAU
OG0000118	LOC6543468|XP_001969543.1|DERE	LOC117135603|XP_033151847.1|DMAU
OG0000119	LOC6552165|XP_001980717.1|DERE	LOC117143976|XP_033164804.1|DMAU
OG0000119	LOC6552163|XP_001980715.1|DERE	LOC117144044|XP_033164905.1|DMAU
OG0000119	LOC6552164|XP_001980716.1|DERE	LOC117144043|XP_033164903.1|DMAU
OG0000120	LOC6555510|XP_015008783.1|DERE	LOC117148598|XP_033171970.1|DMAU
OG0000120	LOC6546603|XP_001976042.1|DERE	LOC117135556|XP_033151747.1|DMAU
OG0000120	LOC6545155|XP_001971017.1|DERE	LOC117140123|XP_033158778.1|DMAU
OG0000121	LOC6549747|XP_001977350.1|DERE	LOC117147561|XP_033170393.1|DMAU
OG0000121	LOC6552855|XP_001979940.1|DERE	LOC117142505|XP_033162432.1|DMAU
OG0000121	LOC6552857|XP_026831855.1|DERE	LOC117142503|XP_033162430.1|DMAU
OG0000121	LOC6552856|XP_001979941.1|DERE	LOC117142506|XP_033162433.1|DMAU
OG0000122	LOC6541936|XP_001968351.2|DERE	LOC117150526|XP_033173341.1|DMAU
OG0000122	LOC6551621|XP_001977124.1|DERE	LOC117147492|XP_033170284.1|DMAU
OG0000122	LOC6543179|XP_001969187.2|DERE	LOC117136699|XP_033153608.1|DMAU
OG0000122	LOC6541798|XP_001968644.1|DERE	LOC117141442|XP_033160827.1|DMAU
OG0000123	LOC6548565|XP_001976637.1|DERE	LOC117136062|XP_033152602.1|DMAU
OG0000123	LOC6553667|XP_026839511.1|DERE	LOC117143860|XP_033164616.1|DMAU
OG0000123	LOC6553075|XP_001979096.1|DERE	LOC117143990|XP_033164824.1|DMAU
OG0000123	LOC6553074|XP_001979095.1|DERE	LOC117144271|XP_033165263.1|DMAU
OG0000123	LOC6553076|XP_001979097.1|DERE	LOC117144217|XP_033165162.1|DMAU
OG0000124	LOC6548499|XP_026835634.1|DERE	LOC117135459|XP_033151542.1|DMAU
OG0000124	LOC6541590|XP_001970428.1|DERE	LOC117137979|XP_033155643.1|DMAU
OG0000124	LOC6543273|XP_001970427.1|DERE	LOC117136693|XP_033153599.1|DMAU
OG0000124	LOC6540959|XP_001970425.3|DERE	LOC117137964|XP_033155626.1|DMAU
OG0000125	LOC6554806|XP_015009019.2|DERE	LOC117143411|XP_033163996.1|DMAU
OG0000125	LOC6553712|XP_001980356.1|DERE	LOC117143914|XP_033164718.1|DMAU
