Orthogroup	DERE.longest_only	DPER.longest_only
OG0000051	LOC6552520|XP_001980945.1|DERE	LOC6588071|XP_002014115.1|DPER
OG0000051	LOC6553748|XP_001980366.1|DERE	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER
OG0000051	LOC6553801|XP_001980449.1|DERE, LOC6552141|XP_001979934.1|DERE, LOC6553800|XP_001980448.1|DERE, LOC6553799|XP_001980447.1|DERE	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER
OG0000052	LOC6552258|XP_001980739.1|DERE, LOC6555308|XP_001982081.1|DERE	LOC6588118|XP_002013763.1|DPER
OG0000052	LOC6552259|XP_001980740.3|DERE, LOC6552256|XP_001980737.2|DERE, LOC6552257|XP_001980738.1|DERE	LOC6588232|XP_026849799.1|DPER
OG0000052	LOC6547302|XP_001974728.1|DERE	LOC6590971|XP_002015907.1|DPER
OG0000052	LOC6547301|XP_001974727.1|DERE	LOC6591184|XP_002015908.1|DPER
OG0000053	LOC6541123|XP_001970454.1|DERE	LOC6589988|XP_002015740.1|DPER
OG0000053	LOC6542707|XP_001970455.1|DERE	LOC6589987|XP_002015739.1|DPER
OG0000053	LOC6542876|XP_001970456.1|DERE	LOC6589986|XP_002015738.1|DPER
OG0000053	LOC6542254|XP_001970457.1|DERE	LOC6589985|XP_002015737.2|DPER
OG0000053	LOC6542856|XP_001970461.3|DERE	LOC6590437|XP_002015733.2|DPER
OG0000054	LOC6553130|XP_001980075.1|DERE	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER
OG0000054	LOC6553131|XP_001980076.1|DERE	LOC6594491|XP_026850312.1|DPER
OG0000054	LOC6553059|XP_001980078.1|DERE	LOC6594493|XP_002019964.1|DPER
OG0000054	LOC6553132|XP_026836543.1|DERE	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER
OG0000055	LOC26527116|XP_015009429.1|DERE, LOC6555464|XP_001981222.1|DERE	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER
OG0000056	LOC6554751|XP_001982187.1|DERE	LOC6595083|XP_002020145.1|DPER
OG0000056	LOC6554750|XP_001982186.1|DERE	LOC6595082|XP_002020144.1|DPER
OG0000056	LOC6554782|XP_001982185.1|DERE, LOC6554781|XP_001982184.3|DERE	LOC6595081|XP_002020143.1|DPER
OG0000056	LOC6551980|XP_001980665.2|DERE	LOC6588046|XP_002012859.1|DPER
OG0000058	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER
OG0000058	LOC6543269|XP_001969993.1|DERE	LOC6593807|XP_002019274.1|DPER
OG0000059	LOC6555431|XP_001981657.1|DERE	LOC6588560|XP_026851114.1|DPER
OG0000059	LOC6555433|XP_001981659.1|DERE	LOC6588594|XP_026851089.1|DPER
OG0000059	LOC6555434|XP_001981660.1|DERE	LOC6588660|XP_026843599.1|DPER
OG0000059	LOC6555432|XP_001981658.1|DERE	LOC6588641|XP_002013982.1|DPER
OG0000059	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER
OG0000059	LOC6555439|XP_001981665.1|DERE	LOC6587355|XP_002013989.1|DPER
OG0000060	LOC6551123|XP_026838344.1|DERE	LOC6603233|XP_026845368.1|DPER
OG0000060	LOC6549244|XP_001974429.1|DERE	LOC6595658|XP_002020780.1|DPER
OG0000060	LOC6552399|XP_001978925.3|DERE	LOC6591405|XP_002017180.1|DPER
OG0000060	LOC6554918|XP_026832695.1|DERE	LOC6595218|XP_026848071.1|DPER
OG0000060	LOC6551264|XP_001978379.1|DERE	LOC6596974|XP_002022138.1|DPER
OG0000061	LOC6541628|XP_001968975.1|DERE	LOC6596401|XP_002021586.2|DPER
OG0000061	LOC6542667|XP_001968981.1|DERE	LOC6596505|XP_002021579.1|DPER
OG0000061	LOC6541823|XP_001968977.1|DERE	LOC6596398|XP_002021583.1|DPER
OG0000061	LOC6542105|XP_001968978.2|DERE	LOC6596397|XP_002021582.1|DPER
OG0000062	LOC6549684|XP_001977426.1|DERE	LOC6597499|XP_002022647.1|DPER
OG0000062	LOC6549489|XP_001974263.1|DERE	LOC6597957|XP_002023160.1|DPER
OG0000063	LOC6553303|XP_001980169.2|DERE, LOC6553302|XP_001980168.1|DERE	LOC6591531|XP_002017317.1|DPER
OG0000063	LOC6553304|XP_001980170.1|DERE	LOC6591530|XP_002017316.1|DPER
OG0000063	LOC6546128|XP_001972262.1|DERE	LOC6600252|XP_002025417.1|DPER
OG0000063	LOC6546125|XP_001972259.1|DERE	LOC6600250|XP_002025415.1|DPER
OG0000063	LOC6546126|XP_026832754.1|DERE, LOC6546127|XP_001972261.2|DERE	LOC6600251|XP_026849074.1|DPER
OG0000065	LOC6553678|XP_001980420.1|DERE	LOC6598720|XP_002023867.2|DPER
OG0000065	LOC6542088|XP_001969217.1|DERE, LOC6553677|XP_026832116.1|DERE	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER
OG0000065	LOC6552530|XP_001979844.1|DERE	LOC6598627|XP_002023839.1|DPER
OG0000065	LOC6552533|XP_001979847.1|DERE	LOC6598629|XP_002023841.1|DPER
OG0000065	LOC6552532|XP_001979846.1|DERE	LOC6598628|XP_002023840.1|DPER
OG0000066	LOC6551042|XP_001978309.1|DERE	LOC6599270|XP_002024265.1|DPER
OG0000066	LOC6553068|XP_026839624.1|DERE	LOC6591665|XP_002016994.1|DPER
OG0000066	LOC6554272|XP_001981468.2|DERE	LOC6588399|XP_002012948.2|DPER
OG0000066	LOC6548358|XP_001973961.1|DERE	LOC6593739|XP_002018997.1|DPER
OG0000066	LOC6553030|XP_001980092.1|DERE	LOC6594244|XP_002019977.1|DPER
OG0000066	LOC6551730|XP_001977216.1|DERE	LOC6599208|XP_002024332.1|DPER
OG0000066	LOC6547937|XP_026836122.1|DERE	LOC6597988|XP_002023084.2|DPER
OG0000067	LOC6553482|XP_001979359.1|DERE	LOC6587985|XP_002013720.1|DPER
OG0000067	LOC6544666|XP_001972003.3|DERE	LOC6600313|XP_026849051.1|DPER
OG0000067	LOC6543302|XP_001969186.1|DERE	LOC6592947|XP_002017691.1|DPER
OG0000067	LOC6544665|XP_001972002.1|DERE	LOC6600311|XP_002025365.2|DPER
OG0000067	LOC6543541|XP_001973625.1|DERE	LOC6599619|XP_026849500.1|DPER
OG0000068	LOC6546215|XP_001972910.3|DERE	LOC6600249|XP_026849073.1|DPER
OG0000068	LOC6553949|XP_001979475.2|DERE, LOC6546278|XP_001972902.2|DERE, LOC6547621|XP_001974885.1|DERE	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER
OG0000068	LOC6549927|XP_026837643.1|DERE	LOC6597733|XP_026846914.1|DPER
OG0000069	LOC6548333|XP_026835742.1|DERE	LOC6593153|XP_002018327.2|DPER
OG0000070	LOC6541526|XP_001970002.1|DERE	LOC6593928|XP_002019257.1|DPER
OG0000070	LOC6555523|XP_001982429.1|DERE	LOC6600003|XP_026849240.1|DPER
OG0000070	LOC6542508|XP_001970001.1|DERE	LOC6593930|XP_002019259.1|DPER
OG0000070	LOC6550273|XP_001977632.1|DERE	LOC6593929|XP_002019258.1|DPER
OG0000071	LOC6544447|XP_001972434.2|DERE	LOC113566413|XP_026847671.1|DPER
OG0000071	LOC6544819|XP_026832512.1|DERE	LOC6602203|XP_002027211.2|DPER
OG0000071	LOC6544818|XP_026832511.1|DERE	LOC6602202|XP_002027210.1|DPER
OG0000071	LOC6544820|XP_001972656.1|DERE	LOC6602204|XP_002027212.1|DPER
OG0000072	LOC6548840|XP_001975354.1|DERE	LOC6589942|XP_002015970.1|DPER
OG0000072	LOC6548921|XP_001975349.1|DERE	LOC6589935|XP_002015963.1|DPER
OG0000072	LOC6548838|XP_001975352.2|DERE	LOC6589940|XP_026842218.1|DPER
OG0000073	LOC6547037|XP_026835680.1|DERE	LOC6590059|XP_002016391.2|DPER
OG0000073	LOC6555769|XP_026837941.1|DERE	LOC6596773|XP_026845891.1|DPER
OG0000073	LOC6553627|XP_015009630.1|DERE	LOC6598784|XP_026845038.1|DPER
OG0000074	LOC6545304|XP_001972062.2|DERE	LOC6601461|XP_002026428.1|DPER
OG0000074	LOC6546439|XP_001972925.1|DERE	LOC6595912|XP_002021058.1|DPER
OG0000075	LOC6545620|XP_001972154.1|DERE	LOC6599641|XP_026849541.1|DPER
OG0000075	LOC6545622|XP_001972156.1|DERE	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER
OG0000075	LOC6545621|XP_001972155.1|DERE	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER
OG0000075	LOC6545619|XP_026832620.1|DERE	LOC6599642|XP_002024752.1|DPER
OG0000076	LOC6544188|XP_015013837.1|DERE	LOC6599674|XP_026847351.1|DPER
OG0000076	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER
OG0000076	LOC6550413|XP_001977744.3|DERE	LOC6597369|XP_002022410.2|DPER
OG0000076	LOC6550414|XP_001977745.1|DERE	LOC6597368|XP_002022409.1|DPER
OG0000077	LOC6547656|XP_001974813.2|DERE	LOC6592709|XP_002018511.1|DPER
OG0000077	LOC6552303|XP_001980828.1|DERE	LOC6594922|XP_002020130.2|DPER
OG0000077	LOC6548296|XP_001976581.1|DERE	LOC6601317|XP_026842235.1|DPER
OG0000077	LOC6554318|XP_001981477.2|DERE	LOC6588313|XP_026850466.1|DPER
OG0000078	LOC6547567|XP_001974844.1|DERE	LOC6590621|XP_002016708.1|DPER
OG0000078	LOC6543899|XP_001973650.1|DERE	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER
OG0000078	LOC6553294|XP_001979187.1|DERE	LOC6594273|XP_026849445.1|DPER
OG0000078	LOC6549869|XP_001978650.1|DERE	LOC6599452|XP_002024516.1|DPER
OG0000078	LOC6550069|XP_001977566.1|DERE	LOC6598424|XP_002023602.1|DPER
OG0000079	LOC6543392|XP_001968596.1|DERE	LOC6589088|XP_002014970.1|DPER
OG0000079	LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE	LOC6589089|XP_002014971.1|DPER
OG0000079	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE	LOC6589086|XP_002014968.1|DPER
OG0000080	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER
OG0000080	LOC6548314|XP_001975327.1|DERE	LOC6601604|XP_026841767.1|DPER
OG0000081	LOC6545544|XP_001971109.1|DERE	LOC6601043|XP_026849686.1|DPER
OG0000082	LOC6549322|XP_026837009.1|DERE	LOC6590930|XP_002016009.1|DPER
OG0000082	LOC6554914|XP_001982236.1|DERE	LOC6587757|XP_002012761.1|DPER
OG0000082	LOC6552838|XP_001979871.1|DERE	LOC6588213|XP_002013604.1|DPER
OG0000083	LOC6541689|XP_026834543.1|DERE	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER
OG0000083	LOC6543321|XP_001969237.1|DERE, LOC6543013|XP_001969236.1|DERE	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER
OG0000083	LOC6543404|XP_001969234.1|DERE	LOC113565380|XP_026842968.1|DPER
OG0000083	LOC6543089|XP_001969235.1|DERE	LOC6593875|XP_002019172.1|DPER
OG0000083	LOC6542300|XP_001969971.2|DERE	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER
OG0000084	LOC6547297|XP_001974723.1|DERE	LOC6591191|XP_002015915.1|DPER
OG0000084	LOC6548751|XP_001975436.1|DERE	LOC6600795|XP_002025966.1|DPER
OG0000085	LOC6542080|XP_026834936.1|DERE	LOC6602084|XP_026841580.1|DPER
OG0000085	LOC6542172|XP_001970594.1|DERE	LOC6590808|XP_002016354.1|DPER
OG0000085	LOC6541232|XP_001970598.1|DERE	LOC6602085|XP_002027163.1|DPER
OG0000086	LOC6547336|XP_001974796.1|DERE	LOC6589907|XP_002016516.1|DPER
OG0000087	LOC6541207|XP_001969370.1|DERE	LOC6589273|XP_026844109.1|DPER
OG0000087	LOC6540621|XP_001968888.1|DERE	LOC6593903|XP_002018780.1|DPER
OG0000087	LOC6541897|XP_001969393.1|DERE	LOC6589141|XP_002014431.1|DPER
OG0000088	LOC6543073|XP_015014662.1|DERE	LOC6601258|XP_002026327.1|DPER
OG0000088	LOC6542500|XP_001969926.1|DERE	LOC6593404|XP_002018858.2|DPER
OG0000088	LOC6544587|XP_026832902.1|DERE	LOC6591475|XP_002017466.2|DPER
OG0000088	LOC6547958|XP_001975286.1|DERE	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER
OG0000088	LOC6544588|XP_001972387.1|DERE	LOC6591474|XP_002017465.1|DPER
OG0000089	LOC6553054|XP_001979141.1|DERE	LOC113565706|XP_026844403.1|DPER
OG0000089	LOC6543975|XP_026832426.1|DERE	LOC6601937|XP_002026979.1|DPER
OG0000090	LOC6543160|XP_026835138.1|DERE	LOC6592691|XP_002017728.1|DPER
OG0000090	LOC6542384|XP_026835110.1|DERE	LOC6593093|XP_026842252.1|DPER
OG0000090	LOC6543999|XP_001971891.1|DERE	LOC113566321|XP_026847263.1|DPER
OG0000090	LOC6545497|XP_001971099.2|DERE	LOC6601034|XP_002026122.2|DPER
OG0000091	LOC6555007|XP_015009056.1|DERE	LOC6587436|XP_026850695.1|DPER
OG0000091	LOC6541159|XP_001969819.1|DERE	LOC6589208|XP_002014698.1|DPER
OG0000091	LOC113563760|XP_026831978.1|DERE	LOC6588440|XP_002013817.1|DPER
OG0000091	LOC6551848|XP_026831615.1|DERE	LOC6588470|XP_002013826.1|DPER
OG0000092	LOC6554984|XP_001981827.3|DERE	LOC6591879|XP_002017077.1|DPER
OG0000092	LOC6554982|XP_001981825.1|DERE	LOC6591877|XP_002017075.1|DPER
OG0000092	LOC6554283|XP_001981751.1|DERE	LOC6591761|XP_002017422.1|DPER
OG0000092	LOC6554983|XP_001981826.1|DERE	LOC6591878|XP_002017076.1|DPER
OG0000093	LOC6541764|XP_026834401.1|DERE	LOC6588885|XP_026844631.1|DPER
OG0000093	LOC6549680|XP_001977422.1|DERE, LOC26527034|XP_015012902.1|DERE, LOC6546756|XP_001974546.1|DERE	LOC6592489|XP_002018395.2|DPER
OG0000093	LOC6543242|XP_001968689.1|DERE	LOC6595624|XP_002020698.1|DPER
OG0000093	LOC6549902|XP_001977378.1|DERE	LOC6597406|XP_002022414.1|DPER
OG0000094	LOC6546506|XP_026832953.1|DERE	LOC6600289|XP_026849039.1|DPER
OG0000094	LOC6552799|XP_001979027.1|DERE	LOC6587848|XP_002013277.1|DPER
OG0000096	LOC6549153|XP_001974282.1|DERE	LOC6588640|XP_002013209.1|DPER
OG0000096	LOC6541172|XP_026834907.1|DERE	LOC6588001|XP_002013207.1|DPER
OG0000096	LOC6552105|XP_001980699.1|DERE	LOC6587692|XP_002012897.1|DPER
OG0000096	LOC6549084|XP_001974223.1|DERE	LOC6593471|XP_026843094.1|DPER
OG0000097	LOC26526342|XP_015014261.2|DERE, LOC6546172|XP_001972869.2|DERE, LOC6546171|XP_001972868.2|DERE	LOC6598928|XP_026848961.1|DPER
OG0000098	LOC6553676|XP_001980418.1|DERE	LOC6598722|XP_002023869.1|DPER
OG0000099	LOC6555585|XP_001982610.1|DERE	LOC6600180|XP_002025279.1|DPER
OG0000099	LOC6555586|XP_001982611.2|DERE	LOC6600179|XP_002025278.2|DPER
OG0000099	LOC6555581|XP_015008726.1|DERE	LOC6598378|XP_026846207.1|DPER
OG0000100	LOC26526541|XP_026836248.1|DERE	LOC113565196|XP_026842416.1|DPER
OG0000100	LOC6552648|XP_001979908.1|DERE	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER
OG0000101	LOC113563950|XP_026833684.1|DERE	LOC6602366|XP_026848564.1|DPER
OG0000101	LOC6545510|XP_015012990.1|DERE	LOC6602370|XP_026848567.1|DPER
OG0000102	LOC6546722|XP_001974594.1|DERE	LOC6589981|XP_002016329.1|DPER
OG0000102	LOC6540855|XP_001970375.1|DERE	LOC6593018|XP_002018259.1|DPER
OG0000103	LOC6545153|XP_001971583.1|DERE	LOC6600283|XP_002025396.1|DPER
OG0000103	LOC6546214|XP_001972909.1|DERE	LOC6596091|XP_026845530.1|DPER
OG0000103	LOC26526609|XP_015014313.1|DERE	LOC113566017|XP_026845529.1|DPER
OG0000103	LOC6547246|XP_026836375.1|DERE	LOC6601265|XP_002026394.1|DPER
OG0000104	LOC6545260|XP_001973250.2|DERE	LOC6599818|XP_026847290.1|DPER
OG0000104	LOC6541678|XP_001969298.1|DERE	LOC6593376|XP_002019042.1|DPER
OG0000104	LOC6545266|XP_001973256.1|DERE	LOC6599813|XP_002024913.1|DPER
OG0000105	LOC6545983|XP_001972191.2|DERE	LOC113567433|XP_026851048.1|DPER
OG0000105	LOC6552845|XP_001980953.1|DERE	LOC6591576|XP_002017405.2|DPER
OG0000105	LOC6552850|XP_001980958.2|DERE	LOC6591573|XP_026849170.1|DPER
OG0000106	LOC6553061|XP_001980080.2|DERE, LOC6553062|XP_001980081.1|DERE, LOC6541488|XP_001968913.1|DERE, LOC6543193|XP_001968912.2|DERE, LOC113564304|XP_026836538.1|DERE, LOC6547123|XP_001975477.1|DERE	LOC6601558|XP_002026678.2|DPER
OG0000107	LOC6547875|XP_001976351.1|DERE	LOC6590254|XP_002015884.1|DPER
OG0000107	LOC6549578|XP_001974463.3|DERE, LOC6549577|XP_001974462.2|DERE	LOC6603539|XP_002028510.1|DPER
OG0000107	LOC6547876|XP_001976352.1|DERE	LOC6590253|XP_002015883.1|DPER
OG0000109	LOC6541724|XP_026834322.1|DERE, LOC6541702|XP_026835082.1|DERE	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER
OG0000109	LOC6542019|XP_001969959.1|DERE	LOC6596622|XP_002021630.1|DPER
OG0000110	LOC6544572|XP_001971451.2|DERE	LOC6597183|XP_002022328.2|DPER
OG0000110	LOC6544308|XP_001971450.1|DERE	LOC6597184|XP_002022329.2|DPER
OG0000110	LOC6544307|XP_001971449.3|DERE	LOC6597186|XP_002022331.1|DPER
OG0000110	LOC6544306|XP_001971448.1|DERE	LOC6597187|XP_002022332.2|DPER
OG0000111	LOC6547569|XP_001974846.1|DERE	LOC6590619|XP_002016706.1|DPER
OG0000111	LOC6547573|XP_001974850.1|DERE	LOC6590615|XP_002016702.1|DPER
OG0000111	LOC6547572|XP_026836839.1|DERE	LOC6590616|XP_002016703.1|DPER
OG0000112	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE	LOC6600036|XP_002025083.2|DPER
OG0000112	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE	LOC113566310|XP_026847204.1|DPER
OG0000113	LOC6552710|XP_026831517.1|DERE	LOC6588309|XP_002013782.2|DPER
OG0000114	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE	LOC6595493|XP_002020598.1|DPER
OG0000114	LOC6542271|XP_001969808.1|DERE	LOC6604575|XP_002029459.1|DPER
OG0000114	LOC6542543|XP_001969807.3|DERE	LOC6595495|XP_002020600.1|DPER
OG0000116	LOC6554995|XP_001981820.2|DERE	LOC6591523|XP_026847060.1|DPER
OG0000116	LOC6554989|XP_001981814.1|DERE	LOC6591517|XP_002017065.1|DPER
OG0000116	LOC6554994|XP_001981819.1|DERE	LOC6591522|XP_002017070.1|DPER
OG0000116	LOC6554993|XP_001981818.2|DERE	LOC6591521|XP_002017069.1|DPER
OG0000117	LOC6540738|XP_001969562.1|DERE	LOC6597997|XP_002023222.1|DPER
OG0000117	LOC6540920|XP_001969563.1|DERE	LOC6598029|XP_002023221.1|DPER
OG0000117	LOC6540785|XP_001969564.1|DERE	LOC6598028|XP_002023220.1|DPER
OG0000117	LOC6540760|XP_001969565.1|DERE	LOC6598027|XP_002023219.1|DPER
OG0000118	LOC6540609|XP_001968779.3|DERE, LOC6540594|XP_001968778.1|DERE	LOC6589861|XP_002015166.1|DPER
OG0000118	LOC6543468|XP_001969543.1|DERE	LOC6599402|XP_026847098.1|DPER
OG0000119	LOC6552165|XP_001980717.1|DERE	LOC6598639|XP_002023820.1|DPER
OG0000119	LOC6552163|XP_001980715.1|DERE	LOC6598637|XP_002023818.1|DPER
OG0000119	LOC6552164|XP_001980716.1|DERE	LOC6598638|XP_002023819.1|DPER
OG0000120	LOC6555510|XP_015008783.1|DERE	LOC6600097|XP_002025205.2|DPER
OG0000120	LOC6546603|XP_001976042.1|DERE	LOC6590173|XP_002016107.1|DPER
OG0000120	LOC6545155|XP_001971017.1|DERE	LOC6599516|XP_002024644.1|DPER
OG0000121	LOC6549747|XP_001977350.1|DERE	LOC6599963|XP_002025040.1|DPER
OG0000121	LOC6552855|XP_001979940.1|DERE	LOC6587257|XP_002013500.1|DPER
OG0000121	LOC6552857|XP_026831855.1|DERE	LOC6587434|XP_002013499.1|DPER
OG0000122	LOC6541936|XP_001968351.2|DERE	LOC6595720|XP_002020578.1|DPER
OG0000122	LOC6551621|XP_001977124.1|DERE	LOC6599189|XP_002024346.1|DPER
OG0000122	LOC6543179|XP_001969187.2|DERE	LOC6592948|XP_002017692.1|DPER
OG0000122	LOC6541798|XP_001968644.1|DERE	LOC6589395|XP_002014644.1|DPER
OG0000123	LOC6548565|XP_001976637.1|DERE	LOC6600859|XP_002025996.1|DPER
OG0000123	LOC6553075|XP_001979096.1|DERE, LOC6553074|XP_001979095.1|DERE	LOC6591749|XP_002016987.1|DPER
OG0000123	LOC6553076|XP_001979097.1|DERE	LOC6591748|XP_002016986.1|DPER
OG0000124	LOC6548499|XP_026835634.1|DERE, LOC113564261|XP_026836019.1|DERE, LOC6541590|XP_001970428.1|DERE	LOC6592458|XP_002017793.1|DPER
OG0000124	LOC6543273|XP_001970427.1|DERE	LOC6592447|XP_002017792.2|DPER
OG0000124	LOC6540959|XP_001970425.3|DERE	LOC6592445|XP_026841433.1|DPER
OG0000125	LOC6554806|XP_015009019.2|DERE	LOC6587197|XP_026840187.1|DPER
OG0000125	LOC6553712|XP_001980356.1|DERE	LOC6587322|XP_026840529.1|DPER
OG0000125	LOC6548842|XP_001975356.1|DERE	LOC6589945|XP_002015973.1|DPER
OG0000125	LOC6548843|XP_001975357.1|DERE	LOC6589946|XP_002015974.1|DPER
OG0000126	LOC6554336|XP_001981300.2|DERE	LOC6595651|XP_002020775.1|DPER
OG0000126	LOC6543059|XP_001968919.2|DERE	LOC6593662|XP_026843526.1|DPER
OG0000127	LOC6553214|XP_001979216.1|DERE	LOC6594438|XP_002019550.1|DPER
OG0000127	LOC6553215|XP_001979217.1|DERE	LOC6594439|XP_002019551.2|DPER
OG0000127	LOC6553213|XP_001979215.1|DERE	LOC6594437|XP_002019549.1|DPER
OG0000127	LOC6553212|XP_001979214.2|DERE	LOC6594436|XP_002019548.2|DPER
OG0000128	LOC6547674|XP_026836856.1|DERE	LOC6591138|XP_026841346.1|DPER
OG0000128	LOC6547673|XP_026837174.1|DERE	LOC6591137|XP_002015931.1|DPER
OG0000129	LOC6551485|XP_001978469.1|DERE	LOC6600225|XP_026846733.1|DPER
OG0000129	LOC6544586|XP_001972385.1|DERE	LOC6595739|XP_002021356.1|DPER
OG0000129	LOC26527022|XP_015015590.1|DERE	LOC113565640|XP_026844003.1|DPER
OG0000129	LOC6551486|XP_001978470.2|DERE	LOC6604479|XP_026846732.1|DPER
OG0000130	LOC6545208|XP_001972099.1|DERE	LOC113566721|XP_026849408.1|DPER
OG0000130	LOC6544918|XP_026833930.1|DERE	LOC6601427|XP_026847802.1|DPER
OG0000131	LOC6553736|XP_026832080.1|DERE	LOC6587235|XP_002013890.1|DPER
OG0000132	LOC6541657|XP_001969760.1|DERE	LOC6589424|XP_002014544.2|DPER
OG0000132	LOC6551904|XP_001979665.1|DERE	LOC6591607|XP_002017102.1|DPER
OG0000134	LOC6552776|XP_001979961.1|DERE	LOC6588294|XP_002012910.1|DPER
OG0000134	LOC6551363|XP_001978376.3|DERE	LOC6597038|XP_026845611.1|DPER
OG0000134	LOC6542600|XP_001969921.1|DERE	LOC6596579|XP_026843085.1|DPER
OG0000137	LOC6552702|XP_001979021.1|DERE	LOC6587713|XP_026840068.1|DPER
OG0000137	LOC6544719|XP_001971526.1|DERE	LOC6604534|XP_026847613.1|DPER
OG0000138	LOC6552595|XP_001980924.1|DERE	LOC6594569|XP_002019588.1|DPER
OG0000138	LOC6552596|XP_001980925.1|DERE	LOC6594568|XP_002019587.1|DPER
OG0000138	LOC6552594|XP_001980923.1|DERE	LOC6594570|XP_026840494.1|DPER
OG0000138	LOC6552592|XP_001980921.1|DERE	LOC6594332|XP_002019590.1|DPER
OG0000140	LOC6554805|XP_001981583.1|DERE	LOC6587347|XP_002013026.1|DPER
OG0000141	LOC6545774|XP_001971641.3|DERE	LOC6601432|XP_026847826.1|DPER
OG0000141	LOC6545776|XP_001971643.2|DERE	LOC6601434|XP_002026469.1|DPER
OG0000141	LOC6545777|XP_026833843.1|DERE	LOC6601435|XP_002026471.1|DPER
OG0000141	LOC6545778|XP_001971645.1|DERE	LOC6601436|XP_002026472.1|DPER
OG0000142	LOC6554784|XP_001981981.3|DERE	LOC6592001|XP_002016826.1|DPER
OG0000142	LOC6544493|XP_001973798.3|DERE	LOC6591470|XP_026840208.1|DPER
OG0000142	LOC6550529|XP_026837492.1|DERE	LOC6598595|XP_026846352.1|DPER
OG0000143	LOC6546315|XP_001972823.1|DERE	LOC6599054|XP_002024170.1|DPER
OG0000143	LOC6546316|XP_001972824.2|DERE	LOC6599053|XP_002024169.2|DPER
OG0000144	LOC6552889|XP_001979989.2|DERE	LOC6591617|XP_002017119.2|DPER
OG0000144	LOC6550597|XP_001978174.1|DERE	LOC6598384|XP_026850061.1|DPER
OG0000144	LOC26525957|XP_026838622.1|DERE	LOC6589307|XP_026844454.1|DPER
OG0000145	LOC6551708|XP_001977287.1|DERE	LOC6597884|XP_026846962.1|DPER
OG0000145	LOC6547581|XP_001976219.1|DERE	LOC6589344|XP_002015319.1|DPER
OG0000145	LOC6547583|XP_001976221.2|DERE	LOC6589345|XP_002015320.1|DPER
OG0000147	LOC6542355|XP_001969708.2|DERE	LOC6603062|XP_002028055.1|DPER
OG0000147	LOC6553244|XP_001979064.2|DERE	LOC6588072|XP_002013315.1|DPER
OG0000148	LOC6541587|XP_001968573.1|DERE	LOC6588718|XP_002014991.1|DPER
OG0000148	LOC6541249|XP_001969268.1|DERE	LOC6593518|XP_002019209.2|DPER
OG0000149	LOC6543066|XP_001970166.1|DERE	LOC6593815|XP_002019062.1|DPER
OG0000149	LOC6550329|XP_001977887.1|DERE	LOC6599925|XP_002025053.1|DPER
OG0000150	LOC6542719|XP_001968321.1|DERE	LOC6589040|XP_002015352.1|DPER
OG0000150	LOC6542102|XP_001968319.1|DERE, LOC6541669|XP_001968322.1|DERE	LOC6589039|XP_002015351.1|DPER
OG0000150	LOC6541161|XP_001968323.1|DERE	LOC6589038|XP_002015350.1|DPER
