Orthogroup	DSUP.longest_only	DANA.longest_only
OG0000040	LOC119556472|XP_037724654.1|DSUP, LOC119556489|XP_037724679.1|DSUP	LOC6500946|XP_001954224.1|DANA
OG0000040	LOC119552243|XP_037717993.1|DSUP	LOC6500944|XP_001954222.1|DANA
OG0000040	LOC119546490|XP_037708720.1|DSUP	LOC6505623|XP_001964581.1|DANA
OG0000041	LOC119554447|XP_037721290.1|DSUP	LOC6500348|XP_001953017.1|DANA
OG0000041	LOC119562401|XP_037731528.1|DSUP	LOC6500350|XP_001953019.1|DANA, LOC6500351|XP_001953020.1|DANA
OG0000041	LOC119550675|XP_037715466.1|DSUP	LOC6500352|XP_001953027.2|DANA
OG0000041	LOC119550683|XP_037715478.1|DSUP	LOC26513865|XP_032307158.1|DANA
OG0000042	LOC119548723|XP_037712139.1|DSUP	LOC26515385|XP_014759495.2|DANA
OG0000042	LOC119551176|XP_037716303.1|DSUP	LOC6495008|XP_001959230.2|DANA
OG0000042	LOC119551178|XP_037716307.1|DSUP	LOC6495010|XP_001959228.2|DANA
OG0000042	LOC119551177|XP_037716304.1|DSUP	LOC6495011|XP_001959229.1|DANA
OG0000042	LOC119551182|XP_037716311.1|DSUP	LOC6495009|XP_001959227.2|DANA
OG0000043	LOC119563116|XP_037732288.1|DSUP	LOC6501040|XP_001954441.3|DANA
OG0000043	LOC119562926|XP_037732005.1|DSUP	LOC6499525|XP_001954440.1|DANA
OG0000043	LOC119556175|XP_037724028.1|DSUP, LOC119563048|XP_037732184.1|DSUP	LOC6499523|XP_032311279.1|DANA
OG0000043	LOC119556257|XP_037724233.1|DSUP, LOC119556250|XP_037724220.1|DSUP, LOC119554418|XP_037721239.1|DSUP	LOC6501039|XP_001954437.1|DANA
OG0000043	LOC119556264|XP_037724244.1|DSUP	LOC6502673|XP_001954436.1|DANA
OG0000044	LOC119558156|XP_037727329.1|DSUP	LOC6500203|XP_032305729.1|DANA
OG0000044	LOC119555966|XP_037723621.1|DSUP	LOC6500197|XP_001953036.1|DANA
OG0000044	LOC119555955|XP_037723600.1|DSUP	LOC26515569|XP_014767439.1|DANA
OG0000044	LOC119563136|XP_037732321.1|DSUP	LOC6500202|XP_001953032.2|DANA
OG0000044	LOC119555649|XP_037723141.1|DSUP, LOC119563137|XP_037732322.1|DSUP	LOC6500199|XP_001953034.1|DANA, LOC6500198|XP_001953035.1|DANA
OG0000044	LOC119548482|XP_037711687.1|DSUP	LOC6499418|XP_001954679.1|DANA
OG0000045	LOC119553763|XP_037720298.1|DSUP	LOC6493486|XP_001957849.1|DANA
OG0000045	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP	LOC6493484|XP_001957847.1|DANA, LOC6493485|XP_001957848.1|DANA
OG0000045	LOC119554102|XP_037720779.1|DSUP	LOC6507632|XP_001956043.1|DANA
OG0000045	LOC119553760|XP_037720293.1|DSUP	LOC6507423|XP_032310209.1|DANA
OG0000046	LOC119560295|XP_037729593.1|DSUP	LOC6501716|XP_001955838.3|DANA
OG0000046	LOC119555986|XP_037723641.1|DSUP	LOC6503183|XP_001963600.1|DANA
OG0000046	LOC119555989|XP_037723648.1|DSUP	LOC6502915|XP_001963599.1|DANA
OG0000046	LOC119556096|XP_037723888.1|DSUP	LOC6503185|XP_032311857.1|DANA
OG0000046	LOC119556859|XP_037725261.1|DSUP	LOC6501523|XP_001955420.3|DANA
OG0000046	LOC119553613|XP_037720003.1|DSUP, LOC119549774|XP_037713961.1|DSUP, LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP	LOC116654466|XP_032311125.1|DANA, LOC6501526|XP_001955423.1|DANA
OG0000047	LOC119550226|XP_037714721.1|DSUP	LOC6496443|XP_001960921.1|DANA
OG0000047	LOC119550295|XP_037714817.1|DSUP	LOC6496440|XP_001960917.1|DANA
OG0000047	LOC119559372|XP_037728340.1|DSUP	LOC6496543|XP_001961111.1|DANA
OG0000047	LOC119553262|XP_037719480.1|DSUP	LOC6493464|XP_001957813.1|DANA
OG0000047	LOC119559393|XP_037728384.1|DSUP	LOC6494029|XP_001961117.1|DANA
OG0000047	LOC119553673|XP_037720144.1|DSUP	LOC6493465|XP_001957814.1|DANA
OG0000048	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP	LOC6506814|XP_001957186.1|DANA, LOC6493168|XP_001957188.1|DANA
OG0000048	LOC119553984|XP_037720618.1|DSUP	LOC6493171|XP_001957195.2|DANA
OG0000048	LOC119555323|XP_037722579.1|DSUP	LOC6493169|XP_001957191.1|DANA
OG0000049	LOC119563293|XP_037732549.1|DSUP	LOC6500644|XP_001953636.2|DANA
OG0000049	LOC119563399|XP_037732686.1|DSUP	LOC6499920|XP_001953633.1|DANA
OG0000049	LOC119553498|XP_037719841.1|DSUP	LOC6500645|XP_001953637.1|DANA
OG0000049	LOC119555362|XP_037722631.1|DSUP	LOC6499917|XP_001953639.1|DANA
OG0000049	LOC119555370|XP_037722644.1|DSUP	LOC6502640|XP_001953638.1|DANA
OG0000049	LOC119558111|XP_037727267.1|DSUP	LOC6499921|XP_001953632.1|DANA
OG0000050	LOC119549468|XP_037713498.1|DSUP	LOC6494319|XP_001960538.2|DANA
OG0000050	LOC119555005|XP_037722074.1|DSUP	LOC6502855|XP_001958555.2|DANA
OG0000050	LOC119554439|XP_037721277.1|DSUP	LOC6493851|XP_001958559.1|DANA
OG0000050	LOC119554992|XP_037722058.1|DSUP	LOC6493850|XP_001958558.2|DANA
OG0000050	LOC119555302|XP_037722547.1|DSUP	LOC6502856|XP_032309510.1|DANA
OG0000050	LOC119554440|XP_037721278.1|DSUP	LOC6493852|XP_001958560.2|DANA
OG0000050	LOC119554997|XP_037722064.1|DSUP	LOC6502857|XP_001958557.2|DANA
OG0000051	LOC119560029|XP_037729252.1|DSUP	LOC6499129|XP_001955245.1|DANA
OG0000051	LOC119551943|XP_037717559.1|DSUP, LOC119546183|XP_037708239.1|DSUP, LOC119556804|XP_037725175.1|DSUP, LOC119556794|XP_037725162.1|DSUP	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA
OG0000052	LOC119560185|XP_037729475.1|DSUP	LOC6499936|XP_001953600.1|DANA
OG0000052	LOC119549090|XP_037712749.1|DSUP	LOC6496593|XP_001961216.2|DANA
OG0000052	LOC119549091|XP_037712751.1|DSUP	LOC6496594|XP_001961217.1|DANA
OG0000053	LOC119549495|XP_037713527.1|DSUP	LOC6495215|XP_001958835.1|DANA
OG0000053	LOC119551763|XP_037717217.1|DSUP	LOC6495434|XP_001958836.2|DANA
OG0000053	LOC119551749|XP_037717203.1|DSUP	LOC6495213|XP_001958838.1|DANA
OG0000053	LOC119551753|XP_037717206.1|DSUP	LOC6495436|XP_001958842.1|DANA
OG0000054	LOC119556528|XP_037724737.1|DSUP	LOC6499283|XP_001954953.1|DANA
OG0000054	LOC119563344|XP_037732619.1|DSUP, LOC119563343|XP_037732618.1|DSUP	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA
OG0000054	LOC119552964|XP_037718891.1|DSUP	LOC6499278|XP_001954958.1|DANA
OG0000054	LOC119555707|XP_037723302.1|DSUP	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA
OG0000055	LOC119545654|XP_037707308.1|DSUP, LOC119545656|XP_037707310.1|DSUP, LOC119545655|XP_037707309.1|DSUP	LOC6501597|XP_001955556.1|DANA
OG0000055	LOC119545658|XP_037707312.1|DSUP	LOC6498987|XP_001955555.1|DANA
OG0000056	LOC119563020|XP_037732144.1|DSUP	LOC6499765|XP_001953966.1|DANA
OG0000056	LOC119563019|XP_037732142.1|DSUP	LOC6499766|XP_001953965.2|DANA
OG0000056	LOC119563022|XP_037732148.1|DSUP	LOC6499767|XP_001953964.1|DANA
OG0000056	LOC119563021|XP_037732147.1|DSUP	LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA
OG0000056	LOC119556291|XP_037724281.1|DSUP	LOC6500303|XP_001952932.1|DANA
OG0000056	LOC119553956|XP_037720582.1|DSUP	LOC6500302|XP_001952931.2|DANA
OG0000058	LOC119546999|XP_037709593.1|DSUP, LOC119546998|XP_037709592.1|DSUP, LOC119548424|XP_037711591.1|DSUP	LOC6507265|XP_001956364.1|DANA
OG0000058	LOC119551928|XP_037717493.1|DSUP	LOC6502760|XP_001964984.2|DANA
OG0000058	LOC119546720|XP_037709134.1|DSUP	LOC6497335|XP_001962298.1|DANA
OG0000058	LOC119556721|XP_037725047.1|DSUP	LOC6503754|XP_001963803.1|DANA
OG0000059	LOC119559409|XP_037728412.1|DSUP	LOC6499242|XP_001955037.1|DANA
OG0000059	LOC119560931|XP_037730598.1|DSUP, LOC119560508|XP_037729914.1|DSUP	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA
OG0000059	LOC119556499|XP_037724690.1|DSUP	LOC6499241|XP_001955038.1|DANA
OG0000059	LOC119556184|XP_037724057.1|DSUP	LOC6499239|XP_001955045.1|DANA
OG0000060	LOC119556360|XP_037724450.1|DSUP	LOC6504067|XP_001964111.1|DANA
OG0000060	LOC119547032|XP_037709634.1|DSUP	LOC6497905|XP_001961691.1|DANA
OG0000060	LOC119561007|XP_037730755.1|DSUP	LOC26514467|XP_032305726.1|DANA
OG0000060	LOC119550934|XP_037715889.1|DSUP	LOC6505935|XP_001964647.1|DANA
OG0000060	LOC119556787|XP_037725149.1|DSUP	LOC6502151|XP_001966118.1|DANA
OG0000060	LOC119547296|XP_037710013.1|DSUP	LOC6496714|XP_014759262.1|DANA
OG0000061	LOC119547297|XP_037710014.1|DSUP	LOC6496734|XP_001967353.1|DANA
OG0000061	LOC119547411|XP_037710188.1|DSUP	LOC6496703|XP_001967348.1|DANA
OG0000061	LOC119547153|XP_037709799.1|DSUP	LOC6496732|XP_001967351.1|DANA
OG0000062	LOC119557553|XP_037726263.1|DSUP	LOC6504406|XP_001967034.1|DANA
OG0000062	LOC119548633|XP_037711950.1|DSUP	LOC6497538|XP_001961881.1|DANA
OG0000062	LOC119546355|XP_037708511.1|DSUP	LOC6496869|XP_001963239.2|DANA
OG0000062	LOC119551049|XP_037716093.1|DSUP	LOC26515349|XP_014760676.1|DANA, LOC26514282|XP_014760647.1|DANA
OG0000063	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP	LOC6501263|XP_001954874.3|DANA
OG0000063	LOC119547960|XP_037710940.1|DSUP	LOC6501262|XP_001954873.1|DANA
OG0000063	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP	LOC6501264|XP_001954875.1|DANA
OG0000063	LOC119554636|XP_037721561.1|DSUP	LOC6506480|XP_001957794.2|DANA
OG0000063	LOC119553691|XP_037720174.1|DSUP	LOC6506483|XP_001957791.1|DANA
OG0000063	LOC119553169|XP_037719333.1|DSUP	LOC6506482|XP_001957792.1|DANA
OG0000063	LOC119553170|XP_037719334.1|DSUP	LOC6506481|XP_001957793.1|DANA
OG0000065	LOC119561047|XP_037730805.1|DSUP	LOC6499838|XP_001953807.1|DANA
OG0000065	LOC119559981|XP_037729166.1|DSUP	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA
OG0000065	LOC119555273|XP_037722507.1|DSUP	LOC6499848|XP_001953774.1|DANA
OG0000066	LOC119557286|XP_037725904.1|DSUP	LOC6504003|XP_001963990.1|DANA
OG0000066	LOC119560085|XP_037729330.1|DSUP	LOC6501144|XP_001954630.1|DANA
OG0000066	LOC119560534|XP_037729953.1|DSUP	LOC6498927|XP_001955666.2|DANA
OG0000066	LOC119547346|XP_037710087.1|DSUP	LOC6504182|XP_001965172.1|DANA
OG0000066	LOC119560140|XP_037729424.1|DSUP	LOC6499276|XP_001954968.1|DANA
OG0000066	LOC119558417|XP_037727894.1|DSUP	LOC6504117|XP_001964219.1|DANA
OG0000066	LOC119550852|XP_037715749.1|DSUP	LOC6502602|XP_001965886.1|DANA
OG0000067	LOC119560888|XP_037730510.1|DSUP	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA
OG0000067	LOC119553386|XP_037719671.1|DSUP	LOC6506620|XP_001957527.1|DANA
OG0000067	LOC119550078|XP_037714475.1|DSUP	LOC6495325|XP_001958630.1|DANA
OG0000067	LOC119553465|XP_037719795.1|DSUP	LOC6493325|XP_001957528.1|DANA
OG0000067	LOC119553512|XP_037719863.1|DSUP	LOC6506201|XP_001958352.1|DANA
OG0000068	LOC119552687|XP_037718340.1|DSUP	LOC6506532|XP_001957704.2|DANA
OG0000068	LOC119559817|XP_037728832.1|DSUP	LOC6500414|XP_001953168.2|DANA
OG0000068	LOC119555070|XP_037722207.1|DSUP	LOC6507230|XP_001956426.2|DANA
OG0000068	LOC119550979|XP_037715942.1|DSUP	LOC6495108|XP_001959037.2|DANA
OG0000068	LOC119555964|XP_037723613.1|DSUP	LOC6504517|XP_032308101.1|DANA
OG0000069	LOC119550426|XP_037715021.1|DSUP	LOC6496205|XP_014763669.1|DANA
OG0000070	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP	LOC6503961|XP_001965215.1|DANA
OG0000070	LOC119553795|XP_037720335.1|DSUP	LOC6503769|XP_001963776.1|DANA
OG0000070	LOC119546705|XP_037709112.1|DSUP	LOC6498205|XP_001962291.1|DANA
OG0000070	LOC119556647|XP_037724907.1|DSUP	LOC6498204|XP_001962290.1|DANA
OG0000071	LOC119555204|XP_037722387.1|DSUP	LOC6507148|XP_001956586.1|DANA
OG0000071	LOC119552553|XP_037718101.1|DSUP	LOC6506125|XP_001958498.2|DANA
OG0000071	LOC119552552|XP_037718100.1|DSUP	LOC6493818|XP_001958499.2|DANA
OG0000071	LOC119554936|XP_037721974.1|DSUP	LOC6493817|XP_001958497.2|DANA
OG0000072	LOC119551080|XP_037716171.1|DSUP	LOC6496435|XP_001960911.2|DANA
OG0000072	LOC119550992|XP_037715966.1|DSUP	LOC6494126|XP_001960916.1|DANA
OG0000072	LOC119551079|XP_037716170.1|DSUP	LOC6496437|XP_001960913.2|DANA
OG0000073	LOC119549420|XP_037713422.1|DSUP	LOC6495130|XP_032306843.1|DANA
OG0000073	LOC119557222|XP_037725820.1|DSUP	LOC6504831|XP_032309092.1|DANA
OG0000074	LOC119555627|XP_037723076.1|DSUP	LOC6506390|XP_001957961.1|DANA
OG0000074	LOC119553528|XP_037719882.1|DSUP	LOC6493409|XP_001957690.2|DANA
OG0000075	LOC119552995|XP_037718942.1|DSUP	LOC6506377|XP_001957995.1|DANA
OG0000075	LOC119553014|XP_037718987.1|DSUP	LOC6493560|XP_001957997.1|DANA
OG0000075	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP	LOC6493559|XP_001957996.1|DANA
OG0000075	LOC119552996|XP_037718943.1|DSUP	LOC6506378|XP_001957994.1|DANA
OG0000076	LOC119555219|XP_037722410.1|DSUP	LOC6507708|XP_032310567.1|DANA
OG0000076	LOC119558162|XP_037727356.1|DSUP	LOC6500532|XP_001953403.2|DANA
OG0000076	LOC119556941|XP_037725365.1|DSUP	LOC6500015|XP_001953401.2|DANA
OG0000076	LOC119556781|XP_037725143.1|DSUP	LOC6498742|XP_001967290.3|DANA
OG0000076	LOC119556782|XP_037725144.1|DSUP	LOC6498743|XP_001967289.1|DANA
OG0000077	LOC119549138|XP_037712837.1|DSUP	LOC6495454|XP_001958879.1|DANA
OG0000077	LOC119560232|XP_037729526.1|DSUP	LOC6500548|XP_001953433.1|DANA
OG0000077	LOC119549259|XP_037713095.1|DSUP	LOC6494255|XP_001960658.2|DANA
OG0000077	LOC119548360|XP_037711506.1|DSUP	LOC6498930|XP_001955657.2|DANA
OG0000078	LOC119550532|XP_037715180.1|DSUP	LOC6496013|XP_001960040.1|DANA
OG0000078	LOC119553881|XP_037720469.1|DSUP	LOC6506366|XP_001958015.1|DANA
OG0000078	LOC119560420|XP_037729785.1|DSUP	LOC6500459|XP_001953252.2|DANA
OG0000078	LOC119556490|XP_037724675.1|DSUP	LOC6504531|XP_014759488.1|DANA
OG0000079	LOC119547249|XP_037709956.1|DSUP	LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA
OG0000079	LOC119547248|XP_037709955.1|DSUP	LOC6497476|XP_001961998.1|DANA
OG0000080	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA
OG0000080	LOC119549434|XP_037713451.1|DSUP	LOC6492912|XP_001960641.1|DANA
OG0000081	LOC119554911|XP_037721941.1|DSUP	LOC6507078|XP_001956706.2|DANA
OG0000082	LOC119551581|XP_037716911.1|DSUP	LOC6496417|XP_001960874.1|DANA
OG0000082	LOC119556198|XP_037724083.1|DSUP	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA
OG0000082	LOC119560897|XP_037730522.1|DSUP, LOC119560898|XP_037730523.1|DSUP	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA
OG0000083	LOC119548097|XP_037711114.1|DSUP	LOC6496922|XP_001963135.1|DANA
OG0000083	LOC119546591|XP_037708932.1|DSUP	LOC6497178|XP_001962608.1|DANA
OG0000083	LOC119546708|XP_037709117.1|DSUP	LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA
OG0000083	LOC119547690|XP_037710586.1|DSUP	LOC6497180|XP_001962606.1|DANA
OG0000083	LOC119547461|XP_037710270.1|DSUP	LOC6498600|XP_014762200.1|DANA
OG0000084	LOC119550924|XP_037715869.1|DSUP	LOC6493976|XP_001961222.1|DANA
OG0000084	LOC119551740|XP_037717169.1|DSUP	LOC6496169|XP_001960366.1|DANA
OG0000085	LOC119551864|XP_037717383.1|DSUP	LOC6496033|XP_001960086.1|DANA
OG0000085	LOC119549285|XP_037713161.1|DSUP	LOC6496032|XP_014763616.1|DANA
OG0000085	LOC119549927|XP_037714196.1|DSUP	LOC6496034|XP_001960087.2|DANA
OG0000085	LOC119551142|XP_037716260.1|DSUP	LOC6496036|XP_001960089.1|DANA
OG0000085	LOC119549284|XP_037713160.1|DSUP	LOC6496031|XP_001960084.1|DANA
OG0000086	LOC119549877|XP_037714110.1|DSUP	LOC6495180|XP_001958901.1|DANA
OG0000087	LOC119546360|XP_037708515.1|DSUP	LOC6496978|XP_001963012.1|DANA
OG0000087	LOC119547736|XP_037710650.1|DSUP	LOC6497827|XP_032307448.1|DANA
OG0000087	LOC119547060|XP_037709670.1|DSUP	LOC6498545|XP_001963033.1|DANA
OG0000088	LOC119549208|XP_037712982.1|DSUP	LOC6496644|XP_001961321.1|DANA
OG0000088	LOC119547300|XP_037710018.1|DSUP	LOC6502421|XP_001962636.2|DANA
OG0000088	LOC119553792|XP_037720331.1|DSUP	LOC6507889|XP_032310261.1|DANA
OG0000088	LOC119549647|XP_037713759.1|DSUP	LOC26514739|XP_014764045.1|DANA
OG0000088	LOC119553816|XP_037720365.1|DSUP	LOC6507890|XP_032309932.1|DANA
OG0000089	LOC119559948|XP_037729105.1|DSUP	LOC6500432|XP_001953205.1|DANA
OG0000089	LOC119560639|XP_037730119.1|DSUP	LOC6494393|XP_001965927.1|DANA
OG0000089	LOC119554444|XP_037721284.1|DSUP	LOC6507779|XP_001956330.2|DANA
OG0000090	LOC119551577|XP_037716907.1|DSUP	LOC6495340|XP_001958614.1|DANA
OG0000090	LOC119551295|XP_037716502.1|DSUP	LOC6495339|XP_032306761.1|DANA
OG0000090	LOC119552801|XP_037718566.1|DSUP	LOC6507692|XP_014765406.1|DANA
OG0000090	LOC119555352|XP_037722617.1|DSUP	LOC6507073|XP_032309532.1|DANA
OG0000091	LOC119550132|XP_037714564.1|DSUP	LOC6505932|XP_001964640.2|DANA
OG0000091	LOC119548319|XP_037711427.1|DSUP	LOC6497391|XP_001962180.1|DANA
OG0000091	LOC119545780|XP_037707573.1|DSUP	LOC6500890|XP_001954116.1|DANA
OG0000091	LOC119563325|XP_037732595.1|DSUP	LOC6500891|XP_001954117.1|DANA
OG0000092	LOC119555984|XP_037723644.1|DSUP	LOC6500214|XP_001953014.1|DANA
OG0000092	LOC119554434|XP_037721266.1|DSUP	LOC6500347|XP_001953016.1|DANA
OG0000092	LOC119563440|XP_037732759.1|DSUP	LOC6501008|XP_001954370.1|DANA
OG0000092	LOC119563381|XP_037732661.1|DSUP	LOC6500213|XP_001953015.1|DANA
OG0000093	LOC119548851|XP_037712400.1|DSUP	LOC6498089|XP_001962057.1|DANA
OG0000093	LOC119555990|XP_037723649.1|DSUP, LOC119549355|XP_037713272.1|DSUP	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA
OG0000093	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP	LOC6501951|XP_001966753.1|DANA
OG0000094	LOC119553732|XP_037720249.1|DSUP	LOC6493460|XP_001957805.1|DANA
OG0000094	LOC119560272|XP_037729566.1|DSUP	LOC6501401|XP_001955180.1|DANA
OG0000096	LOC119548522|XP_037711741.1|DSUP	LOC26515135|XP_032306053.1|DANA
OG0000096	LOC119547864|XP_037710825.1|DSUP	LOC26513823|XP_032305336.1|DANA
OG0000096	LOC119548857|XP_037712415.1|DSUP	LOC6500320|XP_001952965.1|DANA
OG0000096	LOC119548361|XP_037711504.1|DSUP	LOC6497252|XP_001962468.1|DANA
OG0000097	LOC119547844|XP_037710802.1|DSUP	LOC26515323|XP_032307637.1|DANA
OG0000097	LOC119554186|XP_037720908.1|DSUP	LOC6506261|XP_001958246.1|DANA
OG0000097	LOC119547675|XP_037710563.1|DSUP, LOC119554179|XP_037720899.1|DSUP, LOC119553943|XP_037720563.1|DSUP, LOC119553415|XP_037719720.1|DSUP	LOC6507844|XP_032310260.1|DANA
OG0000098	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP	LOC6499837|XP_001953808.1|DANA
OG0000099	LOC119558177|XP_037727371.1|DSUP	LOC6504649|XP_001966471.1|DANA
OG0000099	LOC119558261|XP_037727536.1|DSUP	LOC6503889|XP_001963789.1|DANA
OG0000100	LOC119550809|XP_037715676.1|DSUP	LOC26515131|XP_014764095.1|DANA
OG0000100	LOC119561232|XP_037730976.1|DSUP	LOC6499567|XP_001954364.1|DANA
OG0000100	LOC119560440|XP_037729811.1|DSUP	LOC6505697|XP_001964437.1|DANA
OG0000100	LOC119560505|XP_037729907.1|DSUP	LOC6505825|XP_001964439.1|DANA
OG0000100	LOC119560200|XP_037729491.1|DSUP	LOC6499464|XP_001954581.2|DANA
OG0000101	LOC119552818|XP_037718594.1|DSUP	LOC6493631|XP_032309640.1|DANA
OG0000101	LOC119552822|XP_037718602.1|DSUP	LOC6493637|XP_032310766.1|DANA
OG0000102	LOC119549166|XP_037712887.1|DSUP	LOC6496059|XP_001960131.2|DANA
OG0000102	LOC119552089|XP_037717794.1|DSUP	LOC6495563|XP_001959110.1|DANA
OG0000103	LOC119553070|XP_037719123.1|DSUP	LOC6493013|XP_001956853.1|DANA
OG0000103	LOC119552691|XP_037718344.1|DSUP	LOC6506530|XP_001957705.2|DANA
OG0000103	LOC119552690|XP_037718343.1|DSUP	LOC26514817|XP_014765666.1|DANA
OG0000103	LOC119549539|XP_037713615.1|DSUP	LOC6495378|XP_001958702.1|DANA
OG0000104	LOC119552682|XP_037718328.1|DSUP	LOC6507022|XP_001956806.1|DANA
OG0000104	LOC119552753|XP_037718469.1|DSUP	LOC6492993|XP_001956811.1|DANA
OG0000105	LOC119552073|XP_037717779.1|DSUP, LOC119551771|XP_037717229.1|DSUP, LOC119546005|XP_037707934.1|DSUP, LOC119559423|XP_037728445.1|DSUP	LOC6506095|XP_001965114.2|DANA
OG0000105	LOC119561103|XP_037730925.1|DSUP	LOC6500031|XP_001953356.1|DANA
OG0000105	LOC119559579|XP_037728528.1|DSUP, LOC119559963|XP_037729124.1|DSUP	LOC6500504|XP_032307642.1|DANA
OG0000105	LOC119559962|XP_037729123.1|DSUP, LOC119559578|XP_037728527.1|DSUP	LOC6500505|XP_001953361.1|DANA
OG0000106	LOC119556658|XP_037724932.1|DSUP, LOC119548114|XP_037711136.1|DSUP, LOC119548115|XP_037711138.1|DSUP	LOC6494361|XP_001960466.1|DANA
OG0000106	LOC119550340|XP_037714888.1|DSUP, LOC119549572|XP_037713653.1|DSUP	LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA
OG0000107	LOC119551428|XP_037716699.1|DSUP, LOC119551427|XP_037716698.1|DSUP	LOC6496163|XP_001960354.1|DANA
OG0000107	LOC119546334|XP_037708462.1|DSUP, LOC119546335|XP_037708463.1|DSUP	LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA
OG0000107	LOC119551957|XP_037717579.1|DSUP	LOC6496162|XP_032306051.1|DANA
OG0000107	LOC119551429|XP_037716700.1|DSUP	LOC6496160|XP_032306054.1|DANA
OG0000108	LOC119562368|XP_037731460.1|DSUP	LOC26513828|XP_014760352.2|DANA
OG0000108	LOC119558507|XP_037727941.1|DSUP	LOC116655862|XP_032310454.1|DANA, LOC116656588|XP_032312273.1|DANA, LOC116656445|XP_032311953.1|DANA, LOC116655567|XP_032309387.1|DANA, LOC116655312|XP_032308859.1|DANA
OG0000108	LOC119559665|XP_037728649.1|DSUP	LOC116656433|XP_032311921.1|DANA, LOC116655426|XP_032309210.1|DANA
OG0000109	LOC119548022|XP_037711021.1|DSUP	LOC6498617|XP_032311444.1|DANA
OG0000109	LOC119548023|XP_037711024.1|DSUP	LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA
OG0000109	LOC119548267|XP_037711341.1|DSUP	LOC6498606|XP_001963149.2|DANA
OG0000110	LOC119553324|XP_037719581.1|DSUP	LOC6493510|XP_001957896.1|DANA
OG0000110	LOC119553439|XP_037719757.1|DSUP	LOC6493511|XP_001957897.1|DANA
OG0000110	LOC119554910|XP_037721940.1|DSUP	LOC6506428|XP_001957898.1|DANA
OG0000111	LOC119551522|XP_037716837.1|DSUP	LOC6494597|XP_001960038.1|DANA
OG0000111	LOC119549723|XP_037713889.1|DSUP	LOC6494598|XP_001960034.3|DANA
OG0000111	LOC119551617|XP_037716958.1|DSUP	LOC6496010|XP_001960035.1|DANA
OG0000112	LOC119558344|XP_037727750.1|DSUP, LOC119555930|XP_037723558.1|DSUP	LOC6504959|XP_001965732.1|DANA
OG0000112	LOC119556800|XP_037725166.1|DSUP, LOC119556776|XP_037725132.1|DSUP	LOC6504534|XP_001967086.1|DANA
OG0000113	LOC119560721|XP_037730266.1|DSUP	LOC6499153|XP_001955201.2|DANA
OG0000113	LOC119547804|XP_037710747.1|DSUP	LOC26514152|XP_014765581.1|DANA
OG0000114	LOC119546354|XP_037708510.1|DSUP	LOC6502753|XP_001965083.1|DANA
OG0000114	LOC119548737|XP_037712180.1|DSUP	LOC6506027|XP_001965082.1|DANA
OG0000114	LOC119548739|XP_037712182.1|DSUP	LOC6504280|XP_001965081.1|DANA
OG0000116	LOC119552744|XP_037718442.1|DSUP	LOC6500211|XP_001953022.2|DANA
