Orthogroup	DSUP.longest_only	DYAK.longest_only
OG0000033	LOC119560194|XP_037729486.1|DSUP	LOC6535950|XP_002096566.1|DYAK
OG0000033	LOC119549869|XP_037714095.1|DSUP, LOC119549868|XP_037714094.1|DSUP	LOC6531400|XP_002092203.1|DYAK
OG0000033	LOC119549866|XP_037714089.1|DSUP	LOC6531401|XP_002092204.1|DYAK
OG0000034	LOC119548454|XP_037711646.1|DSUP	LOC6529512|XP_002090514.1|DYAK
OG0000034	LOC119547534|XP_037710356.1|DSUP	LOC6529510|XP_002090512.1|DYAK
OG0000034	LOC119546306|XP_037708427.1|DSUP	LOC6529821|XP_002090802.3|DYAK
OG0000034	LOC119563012|XP_037732131.1|DSUP	LOC6536872|XP_002097441.1|DYAK
OG0000034	LOC119546951|XP_037709518.1|DSUP	LOC6527117|XP_002088210.1|DYAK
OG0000035	LOC119558615|XP_037727955.1|DSUP, LOC119559671|XP_037728655.1|DSUP, LOC119558644|XP_037727969.1|DSUP, LOC119559600|XP_037728543.1|DSUP, LOC119547998|XP_037710985.1|DSUP, LOC119559682|XP_037728666.1|DSUP, LOC119562535|XP_037731659.1|DSUP, LOC119562491|XP_037731623.1|DSUP, LOC119562542|XP_037731666.1|DSUP	LOC120321795|XP_039231657.1|DYAK, LOC120321194|XP_039229093.1|DYAK, LOC120321943|XP_039232216.1|DYAK, LOC120321792|XP_039231639.1|DYAK
OG0000035	LOC119561804|XP_037731211.1|DSUP	LOC120321774|XP_039231579.1|DYAK
OG0000035	LOC119551694|XP_037717091.1|DSUP, LOC119553283|XP_037719521.1|DSUP	LOC120322270|XP_039233255.1|DYAK, LOC120321976|XP_039232324.1|DYAK, LOC120321184|XP_039228961.1|DYAK, LOC120320507|XP_039226197.1|DYAK
OG0000036	LOC119560416|XP_037729780.1|DSUP	LOC6536018|XP_002096633.1|DYAK
OG0000036	LOC119555899|XP_037723507.1|DSUP	LOC6537201|XP_002097759.1|DYAK
OG0000036	LOC119560377|XP_037729713.1|DSUP	LOC6535269|XP_002095925.1|DYAK
OG0000036	LOC119545810|XP_037707622.1|DSUP	LOC6537913|XP_002098453.1|DYAK, LOC6537914|XP_039232806.1|DYAK
OG0000037	LOC119549907|XP_037714155.1|DSUP	LOC6531032|XP_002091868.2|DYAK
OG0000037	LOC119560063|XP_037729297.1|DSUP	LOC6535647|XP_002096275.2|DYAK
OG0000037	LOC119560052|XP_037729285.1|DSUP, LOC119559867|XP_037728904.1|DSUP	LOC6535648|XP_002096276.2|DYAK
OG0000038	LOC119555136|XP_037722291.1|DSUP	LOC6539691|XP_002086577.2|DYAK
OG0000038	LOC119555124|XP_037722276.1|DSUP	LOC6534938|XP_039229728.1|DYAK
OG0000039	LOC119560141|XP_037729421.1|DSUP	LOC6537610|XP_002098156.2|DYAK
OG0000039	LOC119556467|XP_037724643.1|DSUP	LOC6524746|XP_002100590.1|DYAK
OG0000039	LOC119556870|XP_037725271.1|DSUP	LOC6524745|XP_002100589.2|DYAK
OG0000039	LOC119555839|XP_037723395.1|DSUP	LOC6526007|XP_002101825.1|DYAK
OG0000040	LOC119556456|XP_037724634.1|DSUP	LOC6535485|XP_002096116.3|DYAK
OG0000040	LOC119563112|XP_037732283.1|DSUP	LOC6536605|XP_002097181.1|DYAK
OG0000040	LOC119563113|XP_037732284.1|DSUP	LOC6536604|XP_002097180.1|DYAK
OG0000040	LOC119556472|XP_037724654.1|DSUP	LOC6535486|XP_002096117.1|DYAK
OG0000040	LOC119556482|XP_037724666.1|DSUP, LOC119555315|XP_037722571.1|DSUP	LOC6535487|XP_002096118.3|DYAK
OG0000040	LOC119552243|XP_037717993.1|DSUP	LOC6535489|XP_002096120.1|DYAK
OG0000040	LOC119546490|XP_037708720.1|DSUP	LOC6539025|XP_002099527.1|DYAK
OG0000041	LOC119554437|XP_037721279.1|DSUP	LOC6538543|XP_002099065.1|DYAK
OG0000041	LOC119554447|XP_037721290.1|DSUP	LOC6538542|XP_002099064.1|DYAK
OG0000041	LOC119562401|XP_037731528.1|DSUP	LOC6538540|XP_002099062.1|DYAK
OG0000041	LOC119550675|XP_037715466.1|DSUP	LOC6538533|XP_002099055.1|DYAK
OG0000041	LOC119550683|XP_037715478.1|DSUP	LOC6538535|XP_039230997.1|DYAK, LOC6538534|XP_002099056.1|DYAK
OG0000042	LOC119548723|XP_037712139.1|DSUP	LOC6525924|XP_002101744.1|DYAK
OG0000042	LOC119551176|XP_037716303.1|DSUP	LOC6531112|XP_002091946.1|DYAK
OG0000042	LOC119551178|XP_037716307.1|DSUP	LOC6531108|XP_002091942.2|DYAK
OG0000042	LOC119551177|XP_037716304.1|DSUP	LOC6531111|XP_002091945.1|DYAK
OG0000042	LOC119549542|XP_037713620.1|DSUP	LOC6531109|XP_039228701.1|DYAK
OG0000042	LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP	LOC6531110|XP_002091944.2|DYAK
OG0000042	LOC119551182|XP_037716311.1|DSUP	LOC6531107|XP_002091941.2|DYAK
OG0000043	LOC119563116|XP_037732288.1|DSUP	LOC6536588|XP_002097164.1|DYAK
OG0000043	LOC119562926|XP_037732005.1|DSUP	LOC6536590|XP_002097166.1|DYAK
OG0000043	LOC119563115|XP_037732286.1|DSUP	LOC6536589|XP_002097165.1|DYAK
OG0000043	LOC119563048|XP_037732184.1|DSUP	LOC6536584|XP_002097160.1|DYAK
OG0000043	LOC119556257|XP_037724233.1|DSUP	LOC6536592|XP_002097168.1|DYAK
OG0000043	LOC119556250|XP_037724220.1|DSUP	LOC6536593|XP_039231638.1|DYAK
OG0000043	LOC119554418|XP_037721239.1|DSUP	LOC6539005|XP_002099507.1|DYAK
OG0000043	LOC119556264|XP_037724244.1|DSUP	LOC6536594|XP_002097170.1|DYAK
OG0000044	LOC119558156|XP_037727329.1|DSUP	LOC6538530|XP_002099052.1|DYAK
OG0000044	LOC119555966|XP_037723621.1|DSUP	LOC6538526|XP_002099048.1|DYAK
OG0000044	LOC119555955|XP_037723600.1|DSUP	LOC6538525|XP_002099047.1|DYAK
OG0000044	LOC119563136|XP_037732321.1|DSUP	LOC6538529|XP_002099051.1|DYAK
OG0000044	LOC119555649|XP_037723141.1|DSUP	LOC6538527|XP_002099049.1|DYAK
OG0000044	LOC119563137|XP_037732322.1|DSUP	LOC6538528|XP_002099050.1|DYAK
OG0000044	LOC119548482|XP_037711687.1|DSUP	LOC6537407|XP_002097963.3|DYAK
OG0000045	LOC119553763|XP_037720298.1|DSUP	LOC6533631|XP_002094338.1|DYAK
OG0000045	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK
OG0000045	LOC119554102|XP_037720779.1|DSUP	LOC6533265|XP_002093991.2|DYAK
OG0000045	LOC119553760|XP_037720293.1|DSUP	LOC6533264|XP_002093990.1|DYAK
OG0000046	LOC119560295|XP_037729593.1|DSUP	LOC6535912|XP_002096528.1|DYAK
OG0000046	LOC119555986|XP_037723641.1|DSUP	LOC6525175|XP_002101013.1|DYAK
OG0000046	LOC119555989|XP_037723648.1|DSUP	LOC6525174|XP_002101012.1|DYAK
OG0000046	LOC119556096|XP_037723888.1|DSUP	LOC6525176|XP_002101014.2|DYAK
OG0000046	LOC119553613|XP_037720003.1|DSUP	LOC6537903|XP_002098444.1|DYAK, LOC6537902|XP_002098443.2|DYAK
OG0000046	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP	LOC6537901|XP_002098442.1|DYAK
OG0000047	LOC119550226|XP_037714721.1|DSUP	LOC6531393|XP_002092196.1|DYAK
OG0000047	LOC119550295|XP_037714817.1|DSUP	LOC6531396|XP_002092199.1|DYAK
OG0000047	LOC119559372|XP_037728340.1|DSUP	LOC6529920|XP_002090877.1|DYAK
OG0000047	LOC119553262|XP_037719480.1|DSUP	LOC6533594|XP_002094302.1|DYAK
OG0000047	LOC119559393|XP_037728384.1|DSUP	LOC6529913|XP_002090870.1|DYAK
OG0000047	LOC119553673|XP_037720144.1|DSUP	LOC6533595|XP_002094303.1|DYAK
OG0000048	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP	LOC6539501|XP_002086390.1|DYAK, LOC26534611|XP_015045057.1|DYAK
OG0000048	LOC119553986|XP_037720621.1|DSUP	LOC6539643|XP_002086528.1|DYAK
OG0000048	LOC119553984|XP_037720618.1|DSUP	LOC6539644|XP_002086526.2|DYAK
OG0000048	LOC119555323|XP_037722579.1|DSUP	LOC6539640|XP_002086529.1|DYAK
OG0000049	LOC119563293|XP_037732549.1|DSUP	LOC6536652|XP_002097224.1|DYAK
OG0000049	LOC119563399|XP_037732686.1|DSUP	LOC6537437|XP_002097993.1|DYAK
OG0000049	LOC119553498|XP_037719841.1|DSUP	LOC6536653|XP_002097225.1|DYAK
OG0000049	LOC119555362|XP_037722631.1|DSUP	LOC6536655|XP_002097227.1|DYAK
OG0000049	LOC119555370|XP_037722644.1|DSUP	LOC6536654|XP_002097226.1|DYAK
OG0000049	LOC119558111|XP_037727267.1|DSUP	LOC6537438|XP_002097994.1|DYAK
OG0000050	LOC119549468|XP_037713498.1|DSUP	LOC6530239|XP_002091176.2|DYAK
OG0000050	LOC119555005|XP_037722074.1|DSUP	LOC6535160|XP_039230152.1|DYAK
OG0000050	LOC119554439|XP_037721277.1|DSUP	LOC6535164|XP_002095826.2|DYAK
OG0000050	LOC119554992|XP_037722058.1|DSUP	LOC6535163|XP_002095825.2|DYAK
OG0000050	LOC119555302|XP_037722547.1|DSUP	LOC120320448|XP_039230150.1|DYAK
OG0000050	LOC119554440|XP_037721278.1|DSUP	LOC6535165|XP_002095827.2|DYAK
OG0000050	LOC119554997|XP_037722064.1|DSUP	LOC6535162|XP_002095824.2|DYAK
OG0000051	LOC119560029|XP_037729252.1|DSUP	LOC6536236|XP_002096825.1|DYAK
OG0000051	LOC119551943|XP_037717559.1|DSUP	LOC6536777|XP_002097348.1|DYAK
OG0000051	LOC119546183|XP_037708239.1|DSUP	LOC6537302|XP_002097860.1|DYAK
OG0000051	LOC119556804|XP_037725175.1|DSUP	LOC6536778|XP_002097349.1|DYAK
OG0000051	LOC119556794|XP_037725162.1|DSUP	LOC6536779|XP_002097350.1|DYAK
OG0000052	LOC119560909|XP_037730537.1|DSUP	LOC6536447|XP_002097028.1|DYAK
OG0000052	LOC119562894|XP_037731939.1|DSUP	LOC6537955|XP_002098492.1|DYAK
OG0000052	LOC119560209|XP_037729495.1|DSUP	LOC6536445|XP_002097026.2|DYAK
OG0000052	LOC119560185|XP_037729475.1|DSUP	LOC6536449|XP_002097030.1|DYAK
OG0000052	LOC119560154|XP_037729437.1|DSUP	LOC6536448|XP_002097029.1|DYAK
OG0000052	LOC119549090|XP_037712749.1|DSUP	LOC6531034|XP_002091870.1|DYAK
OG0000052	LOC119549091|XP_037712751.1|DSUP	LOC6531035|XP_002091871.1|DYAK
OG0000053	LOC119549495|XP_037713527.1|DSUP	LOC6528601|XP_002089644.1|DYAK
OG0000053	LOC119551763|XP_037717217.1|DSUP	LOC6528600|XP_002089643.1|DYAK
OG0000053	LOC119551749|XP_037717203.1|DSUP	LOC6528598|XP_002089641.2|DYAK
OG0000053	LOC119551753|XP_037717206.1|DSUP	LOC6528594|XP_002089637.3|DYAK
OG0000054	LOC119556528|XP_037724737.1|DSUP	LOC6537158|XP_002097719.1|DYAK
OG0000054	LOC119563343|XP_037732618.1|DSUP	LOC6537157|XP_002097718.1|DYAK
OG0000054	LOC119552964|XP_037718891.1|DSUP	LOC6537155|XP_002097716.1|DYAK
OG0000054	LOC119555707|XP_037723302.1|DSUP	LOC6537156|XP_002097717.1|DYAK
OG0000055	LOC119545658|XP_037707312.1|DSUP	LOC6538866|XP_002099372.1|DYAK
OG0000056	LOC119563020|XP_037732144.1|DSUP	LOC6537842|XP_002098383.1|DYAK
OG0000056	LOC119563019|XP_037732142.1|DSUP	LOC6537843|XP_002098384.1|DYAK
OG0000056	LOC119563022|XP_037732148.1|DSUP	LOC6537844|XP_002098385.1|DYAK
OG0000056	LOC119563021|XP_037732147.1|DSUP	LOC6537845|XP_002098386.1|DYAK
OG0000056	LOC119556291|XP_037724281.1|DSUP	LOC6536528|XP_002097104.1|DYAK
OG0000056	LOC119553956|XP_037720582.1|DSUP	LOC6536529|XP_002097105.1|DYAK
OG0000058	LOC119551503|XP_037716797.1|DSUP	LOC6530969|XP_002091807.2|DYAK
OG0000058	LOC119551928|XP_037717493.1|DSUP	LOC6530971|XP_002091809.1|DYAK
OG0000058	LOC119546720|XP_037709134.1|DSUP	LOC6527116|XP_002088209.1|DYAK
OG0000058	LOC119556721|XP_037725047.1|DSUP	LOC6524094|XP_002099958.2|DYAK
OG0000059	LOC119559409|XP_037728412.1|DSUP	LOC6538372|XP_002098896.1|DYAK
OG0000059	LOC119560931|XP_037730598.1|DSUP	LOC6538374|XP_002098898.1|DYAK
OG0000059	LOC119560508|XP_037729914.1|DSUP	LOC6538375|XP_002098899.1|DYAK
OG0000059	LOC119556499|XP_037724690.1|DSUP	LOC6538373|XP_002098897.1|DYAK
OG0000059	LOC119556184|XP_037724057.1|DSUP	LOC6538380|XP_002098904.1|DYAK
OG0000060	LOC119556360|XP_037724450.1|DSUP	LOC6524523|XP_002100380.1|DYAK
OG0000060	LOC119547032|XP_037709634.1|DSUP	LOC6529446|XP_002090448.1|DYAK
OG0000060	LOC119561007|XP_037730755.1|DSUP	LOC6535405|XP_015047137.2|DYAK
OG0000060	LOC119550934|XP_037715889.1|DSUP	LOC6538963|XP_002099466.1|DYAK
OG0000060	LOC119556787|XP_037725149.1|DSUP	LOC6524492|XP_002100349.2|DYAK
OG0000060	LOC119547296|XP_037710013.1|DSUP	LOC6526594|XP_002087702.1|DYAK
OG0000061	LOC119547297|XP_037710014.1|DSUP	LOC6528992|XP_002090024.1|DYAK
OG0000061	LOC119547411|XP_037710188.1|DSUP	LOC6528987|XP_002090019.1|DYAK
OG0000061	LOC119547153|XP_037709799.1|DSUP	LOC6528990|XP_002090022.1|DYAK
OG0000061	LOC119547482|XP_037710295.1|DSUP	LOC6528989|XP_002090021.1|DYAK
OG0000062	LOC119557553|XP_037726263.1|DSUP	LOC6525291|XP_002101127.1|DYAK
OG0000062	LOC119548633|XP_037711950.1|DSUP	LOC6529702|XP_002090695.1|DYAK
OG0000062	LOC119548634|XP_037711951.1|DSUP	LOC6529703|XP_002090696.1|DYAK
OG0000063	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP	LOC6537057|XP_002097622.1|DYAK
OG0000063	LOC119547960|XP_037710940.1|DSUP	LOC6537058|XP_015048091.1|DYAK
OG0000063	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP	LOC6537056|XP_002097621.1|DYAK
OG0000063	LOC119554636|XP_037721561.1|DSUP	LOC26535015|XP_015050152.1|DYAK
OG0000063	LOC119553691|XP_037720174.1|DSUP	LOC6533568|XP_039229911.1|DYAK
OG0000063	LOC119553169|XP_037719333.1|DSUP	LOC6533569|XP_002094279.1|DYAK
OG0000063	LOC119553170|XP_037719334.1|DSUP	LOC6533570|XP_002094280.2|DYAK
OG0000065	LOC119561047|XP_037730805.1|DSUP	LOC6536808|XP_002097378.1|DYAK
OG0000065	LOC119551150|XP_037716270.1|DSUP	LOC6527757|XP_002088837.1|DYAK
OG0000065	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP	LOC6536809|XP_002097379.1|DYAK
OG0000065	LOC119559981|XP_037729166.1|DSUP	LOC6536708|XP_002097280.1|DYAK
OG0000065	LOC119555273|XP_037722507.1|DSUP	LOC6536710|XP_015047907.1|DYAK
OG0000065	LOC119563411|XP_037732707.1|DSUP	LOC6536709|XP_002097281.1|DYAK
OG0000066	LOC119557286|XP_037725904.1|DSUP	LOC6524569|XP_002100426.1|DYAK
OG0000066	LOC119560085|XP_037729330.1|DSUP	LOC6537626|XP_002098171.1|DYAK
OG0000066	LOC119560534|XP_037729953.1|DSUP	LOC6538183|XP_002098711.2|DYAK
OG0000066	LOC119547346|XP_037710087.1|DSUP	LOC6529191|XP_002090198.1|DYAK
OG0000066	LOC119560140|XP_037729424.1|DSUP	LOC6537142|XP_002097703.1|DYAK
OG0000066	LOC119558417|XP_037727894.1|DSUP	LOC6526033|XP_002101850.1|DYAK
OG0000066	LOC119550852|XP_037715749.1|DSUP	LOC6531786|XP_002092573.1|DYAK
OG0000067	LOC119560888|XP_037730510.1|DSUP	LOC6535876|XP_002096492.1|DYAK
OG0000067	LOC119553386|XP_037719671.1|DSUP	LOC6533078|XP_002093810.1|DYAK
OG0000067	LOC119550078|XP_037714475.1|DSUP	LOC6528771|XP_039227562.1|DYAK
OG0000067	LOC119553465|XP_037719795.1|DSUP	LOC6533077|XP_002093809.1|DYAK
OG0000067	LOC119553512|XP_037719863.1|DSUP	LOC6539372|XP_002086266.2|DYAK
OG0000068	LOC119552687|XP_037718340.1|DSUP	LOC6534297|XP_039230811.1|DYAK
OG0000068	LOC119559817|XP_037728832.1|DSUP	LOC6535752|XP_002096375.3|DYAK
OG0000068	LOC119555070|XP_037722207.1|DSUP	LOC6534288|XP_002094969.2|DYAK
OG0000068	LOC119550979|XP_037715942.1|DSUP	LOC6530829|XP_002091712.2|DYAK
OG0000068	LOC119555964|XP_037723613.1|DSUP	LOC6526162|XP_039231832.1|DYAK
OG0000069	LOC119550426|XP_037715021.1|DSUP	LOC6532175|XP_002092948.2|DYAK
OG0000070	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP	LOC6527107|XP_002088200.1|DYAK
OG0000070	LOC119553795|XP_037720335.1|DSUP	LOC6523840|XP_002099713.1|DYAK
OG0000070	LOC119546705|XP_037709112.1|DSUP	LOC6527108|XP_002088201.1|DYAK
OG0000070	LOC119556647|XP_037724907.1|DSUP	LOC6525751|XP_002101573.1|DYAK
OG0000071	LOC119555204|XP_037722387.1|DSUP	LOC6533773|XP_002094477.1|DYAK
OG0000071	LOC119552553|XP_037718101.1|DSUP	LOC6534017|XP_002094704.2|DYAK
OG0000071	LOC119552552|XP_037718100.1|DSUP	LOC6534016|XP_002094703.3|DYAK
OG0000071	LOC119554936|XP_037721974.1|DSUP	LOC6534018|XP_002094705.1|DYAK
OG0000072	LOC119551080|XP_037716171.1|DSUP	LOC6531405|XP_002092208.1|DYAK
OG0000072	LOC119550992|XP_037715966.1|DSUP	LOC6531398|XP_002092201.1|DYAK
OG0000072	LOC119551079|XP_037716170.1|DSUP	LOC6531403|XP_002092206.1|DYAK
OG0000073	LOC119549420|XP_037713422.1|DSUP	LOC6531137|XP_002091971.1|DYAK
OG0000073	LOC119557222|XP_037725820.1|DSUP	LOC6523936|XP_039227706.1|DYAK
OG0000073	LOC119559869|XP_037728906.1|DSUP	LOC6535942|XP_039231524.1|DYAK
OG0000074	LOC119555627|XP_037723076.1|DSUP	LOC6533148|XP_002093874.3|DYAK
OG0000074	LOC119553528|XP_037719882.1|DSUP	LOC6534311|XP_002094991.1|DYAK
OG0000075	LOC119552995|XP_037718942.1|DSUP	LOC6532580|XP_002093324.1|DYAK
OG0000075	LOC119553014|XP_037718987.1|DSUP	LOC6532578|XP_002093322.1|DYAK
OG0000075	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP	LOC6532579|XP_002093323.1|DYAK
OG0000075	LOC119552996|XP_037718943.1|DSUP	LOC6532581|XP_002093325.1|DYAK
OG0000076	LOC119555219|XP_037722410.1|DSUP	LOC6532992|XP_002093727.1|DYAK
OG0000076	LOC119558162|XP_037727356.1|DSUP	LOC6536752|XP_002097324.1|DYAK
OG0000076	LOC119556941|XP_037725365.1|DSUP	LOC6536754|XP_002097326.3|DYAK
OG0000076	LOC119556781|XP_037725143.1|DSUP	LOC6525884|XP_002101704.3|DYAK
OG0000076	LOC119556782|XP_037725144.1|DSUP	LOC6525885|XP_002101705.1|DYAK
OG0000077	LOC119549138|XP_037712837.1|DSUP	LOC6530939|XP_002091781.1|DYAK
OG0000077	LOC119560232|XP_037729526.1|DSUP	LOC6536356|XP_002096938.1|DYAK
OG0000077	LOC119549259|XP_037713095.1|DSUP	LOC6532023|XP_002092801.1|DYAK
OG0000077	LOC119548360|XP_037711506.1|DSUP	LOC6538194|XP_002098722.2|DYAK
OG0000078	LOC119550532|XP_037715180.1|DSUP	LOC6530900|XP_002091752.1|DYAK
OG0000078	LOC119553881|XP_037720469.1|DSUP	LOC6539800|XP_002086683.2|DYAK
OG0000078	LOC119560420|XP_037729785.1|DSUP	LOC6536046|XP_015047532.1|DYAK
OG0000078	LOC119556490|XP_037724675.1|DSUP	LOC6526129|XP_002101946.1|DYAK
OG0000078	LOC119557021|XP_037725486.1|DSUP	LOC6525682|XP_002101504.1|DYAK
OG0000079	LOC119547246|XP_037709953.1|DSUP	LOC6526756|XP_002087859.1|DYAK
OG0000079	LOC119547249|XP_037709956.1|DSUP	LOC6526757|XP_002087860.1|DYAK
OG0000079	LOC119547248|XP_037709955.1|DSUP	LOC6526758|XP_002087861.1|DYAK
OG0000080	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK
OG0000080	LOC119549434|XP_037713451.1|DSUP	LOC6531377|XP_002092180.1|DYAK
OG0000081	LOC119554911|XP_037721941.1|DSUP	LOC6532337|XP_002093097.1|DYAK
OG0000082	LOC119551581|XP_037716911.1|DSUP	LOC6531302|XP_002092106.3|DYAK
OG0000082	LOC119556198|XP_037724083.1|DSUP	LOC6537790|XP_002098331.1|DYAK
OG0000082	LOC119560897|XP_037730522.1|DSUP	LOC6537368|XP_002097924.1|DYAK
OG0000083	LOC119548097|XP_037711114.1|DSUP	LOC6527136|XP_002088230.2|DYAK
OG0000083	LOC119546591|XP_037708932.1|DSUP	LOC6527785|XP_002088858.1|DYAK
OG0000083	LOC119546708|XP_037709117.1|DSUP	LOC6527784|XP_002088857.1|DYAK
OG0000083	LOC119547690|XP_037710586.1|DSUP	LOC6527783|XP_002088856.1|DYAK
OG0000083	LOC119547461|XP_037710270.1|DSUP	LOC26535515|XP_015054631.2|DYAK
OG0000084	LOC119550924|XP_037715869.1|DSUP	LOC6531040|XP_002091876.1|DYAK
OG0000084	LOC119551740|XP_037717169.1|DSUP	LOC6531494|XP_002092293.1|DYAK
OG0000085	LOC119551864|XP_037717383.1|DSUP	LOC6528458|XP_002089504.1|DYAK
OG0000085	LOC119549285|XP_037713161.1|DSUP	LOC6528456|XP_015053956.1|DYAK
OG0000085	LOC119549927|XP_037714196.1|DSUP	LOC6528459|XP_002089505.1|DYAK
OG0000085	LOC119551142|XP_037716260.1|DSUP	LOC6528460|XP_002089506.3|DYAK
OG0000085	LOC119549284|XP_037713160.1|DSUP	LOC6528455|XP_039227178.1|DYAK
OG0000086	LOC119549877|XP_037714110.1|DSUP	LOC6530960|XP_002091798.1|DYAK
OG0000087	LOC119546360|XP_037708515.1|DSUP	LOC6527930|XP_002088998.1|DYAK
OG0000087	LOC119547736|XP_037710650.1|DSUP	LOC6528232|XP_002089294.1|DYAK
OG0000087	LOC119547060|XP_037709670.1|DSUP	LOC6527955|XP_002089022.1|DYAK
OG0000088	LOC119549208|XP_037712982.1|DSUP	LOC6528290|XP_002089343.1|DYAK
OG0000088	LOC119547300|XP_037710018.1|DSUP	LOC6527178|XP_002088272.1|DYAK
OG0000088	LOC119553792|XP_037720331.1|DSUP	LOC6533709|XP_002094414.1|DYAK
OG0000088	LOC119549647|XP_037713759.1|DSUP	LOC6531716|XP_002092506.1|DYAK
OG0000088	LOC119553816|XP_037720365.1|DSUP	LOC6533710|XP_002094415.1|DYAK
OG0000089	LOC119559948|XP_037729105.1|DSUP	LOC6536099|XP_002096707.1|DYAK
OG0000089	LOC119559790|XP_037728799.1|DSUP	LOC6536028|XP_002096643.1|DYAK
OG0000089	LOC119560639|XP_037730119.1|DSUP	LOC6536414|XP_002096996.1|DYAK
OG0000089	LOC119554444|XP_037721284.1|DSUP	LOC6532521|XP_002093267.1|DYAK
OG0000090	LOC119551577|XP_037716907.1|DSUP	LOC6528787|XP_002089821.1|DYAK
OG0000090	LOC119551295|XP_037716502.1|DSUP	LOC6528791|XP_002089825.1|DYAK
OG0000090	LOC119552801|XP_037718566.1|DSUP	LOC6532959|XP_002093694.1|DYAK
OG0000090	LOC119555352|XP_037722617.1|DSUP	LOC6532328|XP_002093088.2|DYAK
OG0000091	LOC119550132|XP_037714564.1|DSUP	LOC6538091|XP_015048654.1|DYAK
OG0000091	LOC119548319|XP_037711427.1|DSUP	LOC6527294|XP_002088388.1|DYAK
OG0000091	LOC119545780|XP_037707573.1|DSUP	LOC6535563|XP_015047216.1|DYAK
OG0000091	LOC119563325|XP_037732595.1|DSUP	LOC6535562|XP_002096191.1|DYAK
OG0000092	LOC119555984|XP_037723644.1|DSUP	LOC6538546|XP_002099068.1|DYAK
OG0000092	LOC119554434|XP_037721266.1|DSUP	LOC26535729|XP_015048909.1|DYAK
OG0000092	LOC119563440|XP_037732759.1|DSUP	LOC6538467|XP_002098991.1|DYAK
OG0000092	LOC119563381|XP_037732661.1|DSUP	LOC6538545|XP_002099067.1|DYAK
OG0000093	LOC119548851|XP_037712400.1|DSUP	LOC6527671|XP_002088757.1|DYAK
OG0000093	LOC119555990|XP_037723649.1|DSUP	LOC6525289|XP_002101125.1|DYAK
OG0000093	LOC119549355|XP_037713272.1|DSUP	LOC26534678|XP_015051176.1|DYAK
OG0000093	LOC119546349|XP_037708504.1|DSUP	LOC6526841|XP_002087941.2|DYAK
OG0000093	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP	LOC6525246|XP_002101083.1|DYAK
OG0000094	LOC119553732|XP_037720249.1|DSUP	LOC6533581|XP_002094291.1|DYAK
OG0000094	LOC119560272|XP_037729566.1|DSUP	LOC6537561|XP_002098107.2|DYAK
OG0000096	LOC119548522|XP_037711741.1|DSUP	LOC6529683|XP_002090676.1|DYAK
OG0000096	LOC119547864|XP_037710825.1|DSUP	LOC6528976|XP_002090008.1|DYAK
OG0000096	LOC119548857|XP_037712415.1|DSUP	LOC6536489|XP_002097067.1|DYAK
OG0000096	LOC119548361|XP_037711504.1|DSUP	LOC6529746|XP_002090736.1|DYAK
OG0000097	LOC119554179|XP_037720899.1|DSUP	LOC6534250|XP_015050525.1|DYAK
OG0000097	LOC119553415|XP_037719720.1|DSUP	LOC6534251|XP_015050528.1|DYAK
OG0000098	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP	LOC6536810|XP_002097380.1|DYAK
OG0000099	LOC119558177|XP_037727371.1|DSUP	LOC6524441|XP_002100299.2|DYAK
OG0000099	LOC119558261|XP_037727536.1|DSUP	LOC6524444|XP_002100302.2|DYAK
OG0000100	LOC119550809|XP_037715676.1|DSUP	LOC26534750|XP_015051264.1|DYAK
OG0000100	LOC119561232|XP_037730976.1|DSUP	LOC6538462|XP_002098986.1|DYAK
OG0000100	LOC119560440|XP_037729811.1|DSUP	LOC6537329|XP_002097886.1|DYAK
OG0000100	LOC119560441|XP_037729812.1|DSUP	LOC6537330|XP_002097887.2|DYAK
OG0000100	LOC119560505|XP_037729907.1|DSUP	LOC6537331|XP_002097888.1|DYAK
OG0000100	LOC119560200|XP_037729491.1|DSUP	LOC6536198|XP_002096789.1|DYAK
OG0000101	LOC119552818|XP_037718594.1|DSUP	LOC6534957|XP_015050955.2|DYAK
