Orthogroup	DSUP.longest_only	DKIK.longest_only
OG0000033	LOC119552692|XP_037718345.1|DSUP	LOC108084001|XP_017035503.1|DKIK
OG0000033	LOC119560194|XP_037729486.1|DSUP	LOC108076855|XP_017025374.1|DKIK
OG0000033	LOC119549869|XP_037714095.1|DSUP, LOC119549868|XP_037714094.1|DSUP	LOC108076138|XP_017024355.1|DKIK
OG0000033	LOC119549866|XP_037714089.1|DSUP	LOC108076137|XP_017024354.1|DKIK, LOC108076136|XP_017024353.1|DKIK
OG0000034	LOC119548454|XP_037711646.1|DSUP	LOC108076887|XP_017025407.1|DKIK, LOC108076912|XP_017025444.1|DKIK
OG0000034	LOC119547534|XP_037710356.1|DSUP	LOC108076909|XP_017025438.1|DKIK, LOC108077295|XP_017026063.1|DKIK
OG0000034	LOC119546306|XP_037708427.1|DSUP, LOC119563012|XP_037732131.1|DSUP, LOC119552157|XP_037717904.1|DSUP, LOC119563011|XP_037732130.1|DSUP	LOC108082752|XP_017033757.1|DKIK, LOC108082754|XP_017033758.1|DKIK
OG0000034	LOC119546951|XP_037709518.1|DSUP	LOC108082755|XP_017033759.1|DKIK
OG0000035	LOC119558615|XP_037727955.1|DSUP, LOC119559671|XP_037728655.1|DSUP, LOC119558644|XP_037727969.1|DSUP, LOC119559600|XP_037728543.1|DSUP, LOC119547998|XP_037710985.1|DSUP, LOC119559682|XP_037728666.1|DSUP, LOC119562535|XP_037731659.1|DSUP, LOC119562491|XP_037731623.1|DSUP, LOC119562542|XP_037731666.1|DSUP	LOC108080462|XP_017030689.1|DKIK, LOC108072151|XP_017018687.1|DKIK
OG0000035	LOC119551694|XP_037717091.1|DSUP, LOC119553283|XP_037719521.1|DSUP	LOC108078054|XP_017027107.1|DKIK, LOC108081786|XP_017032493.1|DKIK
OG0000036	LOC119560416|XP_037729780.1|DSUP	LOC108084034|XP_017035539.1|DKIK
OG0000036	LOC119555899|XP_037723507.1|DSUP	LOC108081215|XP_017031778.1|DKIK
OG0000036	LOC119560377|XP_037729713.1|DSUP	LOC108080827|XP_017031220.1|DKIK
OG0000036	LOC119545810|XP_037707622.1|DSUP	LOC108081087|XP_017031565.1|DKIK
OG0000037	LOC119549907|XP_037714155.1|DSUP	LOC108082568|XP_017033513.1|DKIK
OG0000037	LOC119560063|XP_037729297.1|DSUP	LOC108073148|XP_017020150.1|DKIK
OG0000037	LOC119560052|XP_037729285.1|DSUP, LOC119559867|XP_037728904.1|DSUP	LOC108073159|XP_017020158.1|DKIK
OG0000038	LOC119555136|XP_037722291.1|DSUP	LOC108083255|XP_017034451.1|DKIK
OG0000038	LOC119555124|XP_037722276.1|DSUP	LOC108083246|XP_017034442.1|DKIK
OG0000039	LOC119560141|XP_037729421.1|DSUP	LOC108081169|XP_017031714.1|DKIK
OG0000039	LOC119556467|XP_037724643.1|DSUP	LOC108071695|XP_017017998.1|DKIK
OG0000039	LOC119556870|XP_037725271.1|DSUP	LOC108071709|XP_017018018.1|DKIK
OG0000039	LOC119555839|XP_037723395.1|DSUP	LOC108082955|XP_017034059.1|DKIK
OG0000040	LOC119556456|XP_037724634.1|DSUP	LOC108070642|XP_017016699.1|DKIK
OG0000040	LOC119563112|XP_037732283.1|DSUP	LOC108084882|XP_017036766.1|DKIK
OG0000040	LOC119563113|XP_037732284.1|DSUP	LOC108084883|XP_017036767.1|DKIK
OG0000040	LOC119556472|XP_037724654.1|DSUP, LOC119556489|XP_037724679.1|DSUP	LOC108070735|XP_017016822.1|DKIK, LOC108070736|XP_017016823.1|DKIK
OG0000040	LOC119556482|XP_037724666.1|DSUP, LOC119555315|XP_037722571.1|DSUP	LOC108070662|XP_017016722.1|DKIK
OG0000040	LOC119552243|XP_037717993.1|DSUP	LOC108070710|XP_017016793.1|DKIK
OG0000040	LOC119546490|XP_037708720.1|DSUP	LOC108084976|XP_017036887.1|DKIK
OG0000041	LOC119554437|XP_037721279.1|DSUP	LOC108071265|XP_017017445.1|DKIK
OG0000041	LOC119562401|XP_037731528.1|DSUP	LOC108071358|XP_017017589.1|DKIK
OG0000041	LOC119550675|XP_037715466.1|DSUP	LOC108072005|XP_017018471.1|DKIK, LOC108072016|XP_017018485.1|DKIK
OG0000041	LOC119550683|XP_037715478.1|DSUP	LOC108072162|XP_017018696.1|DKIK, LOC108071355|XP_017017584.1|DKIK
OG0000042	LOC119551176|XP_037716303.1|DSUP	LOC108076653|XP_017025076.1|DKIK, LOC108076654|XP_017025077.1|DKIK, LOC108076655|XP_017025078.1|DKIK, LOC108076549|XP_017024949.1|DKIK
OG0000042	LOC119551178|XP_037716307.1|DSUP	LOC108076658|XP_017025082.1|DKIK
OG0000042	LOC119551177|XP_037716304.1|DSUP	LOC108076656|XP_017025079.1|DKIK
OG0000042	LOC119549542|XP_037713620.1|DSUP, LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP	LOC108076652|XP_017025074.1|DKIK, LOC108076661|XP_017025084.1|DKIK, LOC108076660|XP_017025083.1|DKIK
OG0000042	LOC119551182|XP_037716311.1|DSUP	LOC108076657|XP_017025080.1|DKIK
OG0000043	LOC119563116|XP_037732288.1|DSUP	LOC108081486|XP_017032174.1|DKIK
OG0000043	LOC119562926|XP_037732005.1|DSUP	LOC108081508|XP_017032216.1|DKIK
OG0000043	LOC119563115|XP_037732286.1|DSUP	LOC108081485|XP_017032173.1|DKIK
OG0000043	LOC119556175|XP_037724028.1|DSUP, LOC119563048|XP_037732184.1|DSUP	LOC108081478|XP_017032164.1|DKIK, LOC108081500|XP_017032208.1|DKIK
OG0000043	LOC119556250|XP_037724220.1|DSUP	LOC108081483|XP_017032171.1|DKIK
OG0000043	LOC119554418|XP_037721239.1|DSUP	LOC108086038|XP_017038347.1|DKIK
OG0000043	LOC119556264|XP_037724244.1|DSUP	LOC108081480|XP_017032168.1|DKIK
OG0000044	LOC119558156|XP_037727329.1|DSUP	LOC108071988|XP_017018451.1|DKIK
OG0000044	LOC119555966|XP_037723621.1|DSUP	LOC108072003|XP_017018467.1|DKIK, LOC108072022|XP_017018491.1|DKIK, LOC108072004|XP_017018470.1|DKIK
OG0000044	LOC119555955|XP_037723600.1|DSUP	LOC108072010|XP_017018477.1|DKIK
OG0000044	LOC119563136|XP_037732321.1|DSUP	LOC108072006|XP_017018472.1|DKIK
OG0000044	LOC119555649|XP_037723141.1|DSUP	LOC108072020|XP_017018489.1|DKIK
OG0000044	LOC119563137|XP_037732322.1|DSUP	LOC108072017|XP_017018486.1|DKIK
OG0000044	LOC119548482|XP_037711687.1|DSUP	LOC108082753|XP_017033762.1|DKIK
OG0000045	LOC119553763|XP_037720298.1|DSUP	LOC108073518|XP_017020682.1|DKIK
OG0000045	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP	LOC108073353|XP_017020405.1|DKIK, LOC108073350|XP_017020403.1|DKIK
OG0000045	LOC119554102|XP_037720779.1|DSUP	LOC108073894|XP_017021172.1|DKIK
OG0000045	LOC119553760|XP_037720293.1|DSUP	LOC108073882|XP_017021156.1|DKIK
OG0000046	LOC119560295|XP_037729593.1|DSUP	LOC108075359|XP_017023259.1|DKIK
OG0000046	LOC119555986|XP_037723641.1|DSUP	LOC108083339|XP_017034572.1|DKIK
OG0000046	LOC119555989|XP_037723648.1|DSUP	LOC108083340|XP_017034573.1|DKIK
OG0000046	LOC119556096|XP_037723888.1|DSUP	LOC108083611|XP_017034972.1|DKIK, LOC108083337|XP_017034570.1|DKIK
OG0000046	LOC119556859|XP_037725261.1|DSUP	LOC108080931|XP_017031324.1|DKIK
OG0000046	LOC119553613|XP_037720003.1|DSUP, LOC119549774|XP_037713961.1|DSUP	LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK
OG0000046	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP	LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK
OG0000047	LOC119550226|XP_037714721.1|DSUP	LOC108076173|XP_017024393.1|DKIK
OG0000047	LOC119550295|XP_037714817.1|DSUP	LOC108076538|XP_017024940.1|DKIK
OG0000047	LOC119559372|XP_037728340.1|DSUP	LOC108080858|XP_017031251.1|DKIK
OG0000047	LOC119559393|XP_037728384.1|DSUP	LOC108078780|XP_017028320.1|DKIK
OG0000047	LOC119553673|XP_037720144.1|DSUP	LOC108071908|XP_017018345.1|DKIK
OG0000048	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK
OG0000048	LOC119553986|XP_037720621.1|DSUP	LOC108084434|XP_017036131.1|DKIK
OG0000048	LOC119553984|XP_037720618.1|DSUP	LOC108084433|XP_017036130.1|DKIK
OG0000048	LOC119555323|XP_037722579.1|DSUP	LOC108084436|XP_017036133.1|DKIK
OG0000049	LOC119563293|XP_037732549.1|DSUP	LOC108084080|XP_017035590.1|DKIK
OG0000049	LOC119563399|XP_037732686.1|DSUP	LOC108084068|XP_017035576.1|DKIK
OG0000049	LOC119553498|XP_037719841.1|DSUP	LOC108084077|XP_017035587.1|DKIK
OG0000049	LOC119555362|XP_037722631.1|DSUP	LOC108084022|XP_017035524.1|DKIK
OG0000049	LOC119555370|XP_037722644.1|DSUP	LOC108084023|XP_017035525.1|DKIK
OG0000049	LOC119558111|XP_037727267.1|DSUP	LOC108084019|XP_017035520.1|DKIK
OG0000050	LOC119549468|XP_037713498.1|DSUP	LOC108073068|XP_017020022.1|DKIK
OG0000050	LOC119555005|XP_037722074.1|DSUP	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK
OG0000050	LOC119554439|XP_037721277.1|DSUP	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK
OG0000050	LOC119554992|XP_037722058.1|DSUP	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK
OG0000050	LOC119555302|XP_037722547.1|DSUP	LOC108072596|XP_017019300.1|DKIK
OG0000050	LOC119554440|XP_037721278.1|DSUP	LOC108072619|XP_017019339.1|DKIK
OG0000050	LOC119554997|XP_037722064.1|DSUP	LOC108072601|XP_017019314.1|DKIK
OG0000051	LOC119560029|XP_037729252.1|DSUP	LOC108083217|XP_017034415.1|DKIK
OG0000051	LOC119546183|XP_037708239.1|DSUP, LOC119556804|XP_037725175.1|DSUP, LOC119556794|XP_037725162.1|DSUP	LOC108080428|XP_017030650.1|DKIK
OG0000052	LOC119560909|XP_037730537.1|DSUP, LOC119562894|XP_037731939.1|DSUP	LOC108084580|XP_017036343.1|DKIK
OG0000052	LOC119560209|XP_037729495.1|DSUP	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK
OG0000052	LOC119560185|XP_037729475.1|DSUP	LOC108084092|XP_017035606.1|DKIK
OG0000052	LOC119560154|XP_037729437.1|DSUP	LOC108084066|XP_017035574.1|DKIK
OG0000052	LOC119549090|XP_037712749.1|DSUP	LOC108082278|XP_017033098.1|DKIK
OG0000052	LOC119549091|XP_037712751.1|DSUP	LOC108082558|XP_017033497.1|DKIK
OG0000053	LOC119549495|XP_037713527.1|DSUP	LOC108070784|XP_017016873.1|DKIK
OG0000053	LOC119551763|XP_037717217.1|DSUP	LOC108070783|XP_017016872.1|DKIK
OG0000053	LOC119551749|XP_037717203.1|DSUP	LOC108070781|XP_017016869.1|DKIK
OG0000053	LOC119551753|XP_037717206.1|DSUP	LOC108070786|XP_017016875.1|DKIK
OG0000054	LOC119556528|XP_037724737.1|DSUP	LOC108081173|XP_017031718.1|DKIK
OG0000054	LOC119563344|XP_037732619.1|DSUP, LOC119563343|XP_037732618.1|DSUP	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK
OG0000054	LOC119552964|XP_037718891.1|DSUP	LOC108081160|XP_017031693.1|DKIK
OG0000054	LOC119555707|XP_037723302.1|DSUP	LOC108081159|XP_017031690.1|DKIK
OG0000055	LOC119545654|XP_037707308.1|DSUP, LOC119545656|XP_037707310.1|DSUP, LOC119545655|XP_037707309.1|DSUP	LOC108085845|XP_017038092.1|DKIK, LOC108085848|XP_017038094.1|DKIK
OG0000056	LOC119563020|XP_037732144.1|DSUP	LOC108071295|XP_017017484.1|DKIK
OG0000056	LOC119563019|XP_037732142.1|DSUP	LOC108071297|XP_017017486.1|DKIK
OG0000056	LOC119563022|XP_037732148.1|DSUP	LOC108071299|XP_017017488.1|DKIK
OG0000056	LOC119563021|XP_037732147.1|DSUP	LOC108071296|XP_017017485.1|DKIK
OG0000056	LOC119556291|XP_037724281.1|DSUP	LOC108077622|XP_017026519.1|DKIK
OG0000056	LOC119553956|XP_037720582.1|DSUP	LOC108077830|XP_017026845.1|DKIK
OG0000058	LOC119546999|XP_037709593.1|DSUP, LOC119546998|XP_037709592.1|DSUP, LOC119548424|XP_037711591.1|DSUP	LOC108082757|XP_017033763.1|DKIK
OG0000058	LOC119546720|XP_037709134.1|DSUP	LOC108082758|XP_017033764.1|DKIK
OG0000058	LOC119556721|XP_037725047.1|DSUP	LOC108070811|XP_017016903.1|DKIK
OG0000059	LOC119559409|XP_037728412.1|DSUP	LOC108085570|XP_017037699.1|DKIK
OG0000059	LOC119560931|XP_037730598.1|DSUP	LOC108085569|XP_017037698.1|DKIK
OG0000059	LOC119560508|XP_037729914.1|DSUP	LOC108085567|XP_017037695.1|DKIK
OG0000059	LOC119556499|XP_037724690.1|DSUP	LOC108085562|XP_017037690.1|DKIK
OG0000059	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP	LOC108085556|XP_017037683.1|DKIK, LOC108085561|XP_017037689.1|DKIK
OG0000059	LOC119556184|XP_037724057.1|DSUP	LOC108085559|XP_017037687.1|DKIK
OG0000060	LOC119556360|XP_037724450.1|DSUP	LOC108080522|XP_017030803.1|DKIK
OG0000060	LOC119547032|XP_037709634.1|DSUP	LOC108085335|XP_017037380.1|DKIK
OG0000060	LOC119561007|XP_037730755.1|DSUP	LOC108075427|XP_017023341.1|DKIK
OG0000060	LOC119550934|XP_037715889.1|DSUP	LOC108085322|XP_017037367.1|DKIK
OG0000060	LOC119556787|XP_037725149.1|DSUP	LOC108076086|XP_017024289.1|DKIK
OG0000060	LOC119547296|XP_037710013.1|DSUP	LOC108077343|XP_017026120.1|DKIK
OG0000061	LOC119547297|XP_037710014.1|DSUP	LOC108086185|XP_017038537.1|DKIK
OG0000061	LOC119547411|XP_037710188.1|DSUP	LOC108086197|XP_017038548.1|DKIK
OG0000061	LOC119547153|XP_037709799.1|DSUP	LOC108086191|XP_017038544.1|DKIK
OG0000061	LOC119547482|XP_037710295.1|DSUP	LOC108086182|XP_017038533.1|DKIK
OG0000062	LOC119557553|XP_037726263.1|DSUP	LOC108071778|XP_017018123.1|DKIK
OG0000062	LOC119548633|XP_037711950.1|DSUP	LOC108082791|XP_017033825.1|DKIK
OG0000062	LOC119551049|XP_037716093.1|DSUP	LOC108082253|XP_017033087.1|DKIK, LOC108082254|XP_017033088.1|DKIK
OG0000063	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP	LOC108071305|XP_017017501.1|DKIK
OG0000063	LOC119547960|XP_037710940.1|DSUP	LOC108071251|XP_017017426.1|DKIK
OG0000063	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP	LOC108071304|XP_017017500.1|DKIK
OG0000063	LOC119554636|XP_037721561.1|DSUP	LOC108071602|XP_017017872.1|DKIK
OG0000063	LOC119553691|XP_037720174.1|DSUP	LOC108071633|XP_017017906.1|DKIK
OG0000063	LOC119553169|XP_037719333.1|DSUP	LOC108071565|XP_017017835.1|DKIK
OG0000063	LOC119553170|XP_037719334.1|DSUP	LOC108071655|XP_017017940.1|DKIK
OG0000064	LOC119553545|XP_037719912.1|DSUP	LOC108080822|XP_017031214.1|DKIK
OG0000065	LOC119561047|XP_037730805.1|DSUP	LOC108077717|XP_017026657.1|DKIK
OG0000065	LOC119551150|XP_037716270.1|DSUP, LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP	LOC108077718|XP_017026658.1|DKIK
OG0000065	LOC119559981|XP_037729166.1|DSUP	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK
OG0000065	LOC119555273|XP_037722507.1|DSUP	LOC108077800|XP_017026803.1|DKIK
OG0000065	LOC119563411|XP_037732707.1|DSUP	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK
OG0000066	LOC119557286|XP_037725904.1|DSUP	LOC108083599|XP_017034957.1|DKIK
OG0000066	LOC119560085|XP_037729330.1|DSUP	LOC108080484|XP_017030727.1|DKIK
OG0000066	LOC119560534|XP_037729953.1|DSUP	LOC108077666|XP_017026575.1|DKIK
OG0000066	LOC119547346|XP_037710087.1|DSUP	LOC108081852|XP_017032582.1|DKIK
OG0000066	LOC119560140|XP_037729424.1|DSUP	LOC108080961|XP_017031364.1|DKIK
OG0000066	LOC119558417|XP_037727894.1|DSUP	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK
OG0000066	LOC119550852|XP_037715749.1|DSUP	LOC108072837|XP_017019618.1|DKIK
OG0000067	LOC119560888|XP_037730510.1|DSUP	LOC108084848|XP_017036716.1|DKIK
OG0000067	LOC119553386|XP_037719671.1|DSUP	LOC108085996|XP_017038286.1|DKIK
OG0000067	LOC119550078|XP_037714475.1|DSUP	LOC108077943|XP_017026970.1|DKIK
OG0000067	LOC119553465|XP_037719795.1|DSUP	LOC108085995|XP_017038285.1|DKIK
OG0000067	LOC119553512|XP_037719863.1|DSUP	LOC108071874|XP_017018291.1|DKIK
OG0000068	LOC119552687|XP_037718340.1|DSUP	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK
OG0000068	LOC119550979|XP_037715942.1|DSUP	LOC108084117|XP_017035637.1|DKIK
OG0000068	LOC119555964|XP_037723613.1|DSUP	LOC108074164|XP_017021563.1|DKIK
OG0000069	LOC119550426|XP_037715021.1|DSUP	LOC108072243|XP_017018793.1|DKIK
OG0000070	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP	LOC108082879|XP_017033949.1|DKIK
OG0000070	LOC119553795|XP_037720335.1|DSUP	LOC108076002|XP_017024145.1|DKIK
OG0000070	LOC119546705|XP_037709112.1|DSUP	LOC108082683|XP_017033673.1|DKIK
OG0000070	LOC119556647|XP_037724907.1|DSUP	LOC108082714|XP_017033711.1|DKIK
OG0000071	LOC119555204|XP_037722387.1|DSUP	LOC108073779|XP_017021035.1|DKIK
OG0000071	LOC119552553|XP_037718101.1|DSUP	LOC108070385|XP_017016325.1|DKIK
OG0000071	LOC119552552|XP_037718100.1|DSUP	LOC108070384|XP_017016324.1|DKIK
OG0000071	LOC119554936|XP_037721974.1|DSUP	LOC108070386|XP_017016326.1|DKIK
OG0000072	LOC119550992|XP_037715966.1|DSUP	LOC108076540|XP_017024942.1|DKIK
OG0000072	LOC119551079|XP_037716170.1|DSUP	LOC108076135|XP_017024352.1|DKIK
OG0000073	LOC119549420|XP_037713422.1|DSUP	LOC108082462|XP_017033327.1|DKIK
OG0000073	LOC119557222|XP_037725820.1|DSUP	LOC108079402|XP_017029216.1|DKIK
OG0000074	LOC119555627|XP_037723076.1|DSUP	LOC108071625|XP_017017896.1|DKIK
OG0000074	LOC119553528|XP_037719882.1|DSUP	LOC108071877|XP_017018294.1|DKIK
OG0000075	LOC119552995|XP_037718942.1|DSUP	LOC108078729|XP_017028220.1|DKIK
OG0000075	LOC119553014|XP_037718987.1|DSUP	LOC108078805|XP_017028362.1|DKIK
OG0000075	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP	LOC108078731|XP_017028222.1|DKIK
OG0000076	LOC119555219|XP_037722410.1|DSUP	LOC108078964|XP_017028614.1|DKIK
OG0000076	LOC119558162|XP_037727356.1|DSUP, LOC119556941|XP_037725365.1|DSUP	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK
OG0000076	LOC119556781|XP_037725143.1|DSUP	LOC108085219|XP_017037239.1|DKIK
OG0000076	LOC119556782|XP_037725144.1|DSUP	LOC108085227|XP_017037254.1|DKIK
OG0000077	LOC119549138|XP_037712837.1|DSUP	LOC108076740|XP_017025218.1|DKIK
OG0000077	LOC119560232|XP_037729526.1|DSUP	LOC108073492|XP_017020640.1|DKIK
OG0000077	LOC119549259|XP_037713095.1|DSUP	LOC108070868|XP_017016990.1|DKIK
OG0000077	LOC119548360|XP_037711506.1|DSUP	LOC108077758|XP_017026727.1|DKIK
OG0000078	LOC119550532|XP_037715180.1|DSUP	LOC108082104|XP_017032889.1|DKIK
OG0000078	LOC119553881|XP_037720469.1|DSUP	LOC108083237|XP_017034431.1|DKIK
OG0000078	LOC119560420|XP_037729785.1|DSUP	LOC108084091|XP_017035604.1|DKIK
OG0000078	LOC119556490|XP_037724675.1|DSUP	LOC108080166|XP_017030300.1|DKIK
OG0000078	LOC119557021|XP_037725486.1|DSUP	LOC108083371|XP_017034605.1|DKIK
OG0000079	LOC119547246|XP_037709953.1|DSUP	LOC108086154|XP_017038504.1|DKIK
OG0000079	LOC119547249|XP_037709956.1|DSUP	LOC108086084|XP_017038391.1|DKIK
OG0000079	LOC119547248|XP_037709955.1|DSUP	LOC108086076|XP_017038383.1|DKIK
OG0000080	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP	LOC108070937|XP_017017080.1|DKIK
OG0000080	LOC119549434|XP_037713451.1|DSUP	LOC108076175|XP_017024395.1|DKIK
OG0000081	LOC119554911|XP_037721941.1|DSUP	LOC108073934|XP_017021227.1|DKIK
OG0000082	LOC119551581|XP_037716911.1|DSUP	LOC108076521|XP_017024919.1|DKIK
OG0000082	LOC119556198|XP_037724083.1|DSUP	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK
OG0000082	LOC119560897|XP_037730522.1|DSUP, LOC119560898|XP_037730523.1|DSUP	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK
OG0000083	LOC119548097|XP_037711114.1|DSUP	LOC108077314|XP_017026091.1|DKIK
OG0000083	LOC119546591|XP_037708932.1|DSUP	LOC108075851|XP_017023931.1|DKIK
OG0000083	LOC119547461|XP_037710270.1|DSUP	LOC108077101|XP_017025775.1|DKIK
OG0000084	LOC119550924|XP_037715869.1|DSUP	LOC108082570|XP_017033516.1|DKIK
OG0000084	LOC119551740|XP_037717169.1|DSUP	LOC108073008|XP_017019953.1|DKIK
OG0000085	LOC119551864|XP_037717383.1|DSUP	LOC108078024|XP_017027074.1|DKIK
OG0000085	LOC119549285|XP_037713161.1|DSUP	LOC108078117|XP_017027221.1|DKIK
OG0000085	LOC119549927|XP_037714196.1|DSUP	LOC108077949|XP_017026977.1|DKIK
OG0000085	LOC119551142|XP_037716260.1|DSUP	LOC108078385|XP_017027713.1|DKIK
OG0000085	LOC119549284|XP_037713160.1|DSUP	LOC108078118|XP_017027223.1|DKIK
OG0000086	LOC119549877|XP_037714110.1|DSUP	LOC108076785|XP_017025280.1|DKIK
OG0000087	LOC119546360|XP_037708515.1|DSUP	LOC108081995|XP_017032728.1|DKIK
OG0000087	LOC119547736|XP_037710650.1|DSUP	LOC108077379|XP_017026162.1|DKIK
OG0000087	LOC119547060|XP_037709670.1|DSUP	LOC108081987|XP_017032714.1|DKIK
OG0000088	LOC119549208|XP_037712982.1|DSUP	LOC108076386|XP_017024698.1|DKIK
OG0000088	LOC119547300|XP_037710018.1|DSUP	LOC108085237|XP_017037265.1|DKIK
OG0000088	LOC119553792|XP_037720331.1|DSUP	LOC108073869|XP_017021143.1|DKIK
OG0000088	LOC119549647|XP_037713759.1|DSUP	LOC108076406|XP_017024734.1|DKIK
OG0000088	LOC119553816|XP_037720365.1|DSUP	LOC108073878|XP_017021152.1|DKIK
OG0000089	LOC119559948|XP_037729105.1|DSUP	LOC108081135|XP_017031645.1|DKIK
OG0000089	LOC119560639|XP_037730119.1|DSUP	LOC108075612|XP_017023634.1|DKIK
OG0000089	LOC119554444|XP_037721284.1|DSUP	LOC108078680|XP_017028115.1|DKIK
OG0000090	LOC119551577|XP_037716907.1|DSUP	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK
OG0000090	LOC119551295|XP_037716502.1|DSUP	LOC108077947|XP_017026974.1|DKIK
OG0000090	LOC119552801|XP_037718566.1|DSUP	LOC108078973|XP_017028631.1|DKIK
OG0000090	LOC119555352|XP_037722617.1|DSUP	LOC108071532|XP_017017793.1|DKIK
OG0000091	LOC119550132|XP_037714564.1|DSUP	LOC108075739|XP_017023776.1|DKIK
OG0000091	LOC119548319|XP_037711427.1|DSUP	LOC108082079|XP_017032861.1|DKIK
OG0000091	LOC119545780|XP_037707573.1|DSUP	LOC108081166|XP_017031709.1|DKIK
OG0000091	LOC119563325|XP_037732595.1|DSUP	LOC108081243|XP_017031811.1|DKIK
OG0000092	LOC119555984|XP_037723644.1|DSUP	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK
OG0000092	LOC119554434|XP_037721266.1|DSUP	LOC108071264|XP_017017444.1|DKIK
OG0000092	LOC119563440|XP_037732759.1|DSUP	LOC108077658|XP_017026562.1|DKIK
OG0000092	LOC119563381|XP_037732661.1|DSUP	LOC108071261|XP_017017438.1|DKIK
OG0000093	LOC119548851|XP_037712400.1|DSUP	LOC108079645|XP_017029525.1|DKIK
OG0000093	LOC119555990|XP_037723649.1|DSUP	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK
OG0000093	LOC119546349|XP_037708504.1|DSUP	LOC108080636|XP_017030949.1|DKIK
OG0000093	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP	LOC108074155|XP_017021548.1|DKIK
OG0000094	LOC119553732|XP_037720249.1|DSUP	LOC108071561|XP_017017831.1|DKIK
OG0000094	LOC119560272|XP_037729566.1|DSUP	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK
OG0000096	LOC119548522|XP_037711741.1|DSUP	LOC108082873|XP_017033940.1|DKIK
OG0000096	LOC119547864|XP_037710825.1|DSUP	LOC108075861|XP_017023944.1|DKIK
OG0000096	LOC119548857|XP_037712415.1|DSUP	LOC108085902|XP_017038160.1|DKIK
OG0000096	LOC119548361|XP_037711504.1|DSUP	LOC108082876|XP_017033946.1|DKIK
OG0000097	LOC119554186|XP_037720908.1|DSUP	LOC108080564|XP_017030859.1|DKIK, LOC108080620|XP_017030934.1|DKIK, LOC108080631|XP_017030944.1|DKIK
OG0000098	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP	LOC108077716|XP_017026656.1|DKIK
OG0000099	LOC119558177|XP_037727371.1|DSUP	LOC108083427|XP_017034672.1|DKIK
OG0000099	LOC119558261|XP_037727536.1|DSUP	LOC108083422|XP_017034666.1|DKIK
OG0000100	LOC119550809|XP_037715676.1|DSUP	LOC108076209|XP_017024435.1|DKIK
