Orthogroup	DSUP.longest_only	AAEG.longest_only
OG0000076	LOC119556781|XP_037725143.1|DSUP	LOC5575395|XP_021710181.1|AAEG
OG0000077	LOC119549138|XP_037712837.1|DSUP	LOC5576244|XP_001656025.1|AAEG
OG0000077	LOC119560232|XP_037729526.1|DSUP	LOC110676765|XP_021701591.1|AAEG
OG0000077	LOC119549259|XP_037713095.1|DSUP	LOC5576245|XP_001656026.2|AAEG
OG0000077	LOC119548360|XP_037711506.1|DSUP	LOC5565954|XP_001650331.1|AAEG, LOC5565955|XP_001650332.1|AAEG
OG0000078	LOC119550532|XP_037715180.1|DSUP, LOC119553881|XP_037720469.1|DSUP, LOC119560420|XP_037729785.1|DSUP, LOC119556490|XP_037724675.1|DSUP, LOC119557021|XP_037725486.1|DSUP	LOC5575539|XP_021703479.1|AAEG
OG0000080	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP, LOC119549434|XP_037713451.1|DSUP	LOC5570646|XP_001653282.2|AAEG, LOC5577944|XP_001663616.1|AAEG, LOC5570640|XP_001653284.2|AAEG, LOC5570644|XP_001653283.2|AAEG
OG0000082	LOC119551581|XP_037716911.1|DSUP, LOC119556198|XP_037724083.1|DSUP, LOC119560897|XP_037730522.1|DSUP, LOC119560898|XP_037730523.1|DSUP	LOC5571544|XP_021703132.1|AAEG, LOC5571542|XP_001653689.3|AAEG, LOC5571541|XP_001653688.1|AAEG, LOC5571543|XP_001653690.1|AAEG, LOC5564964|XP_001649312.1|AAEG, LOC110679581|XP_021710387.1|AAEG, LOC5564963|XP_001649311.2|AAEG, LOC5571193|XP_001653509.1|AAEG
OG0000083	LOC119548097|XP_037711114.1|DSUP, LOC119546591|XP_037708932.1|DSUP, LOC119546708|XP_037709117.1|DSUP, LOC119547690|XP_037710586.1|DSUP, LOC119547461|XP_037710270.1|DSUP	LOC5567014|XP_021703510.1|AAEG, LOC5567009|XP_001651411.2|AAEG, LOC5567015|XP_001651410.1|AAEG
OG0000084	LOC119550924|XP_037715869.1|DSUP	LOC5578641|XP_001663979.1|AAEG, LOC5575485|XP_001662002.2|AAEG, LOC5574084|XP_001661156.1|AAEG, LOC5574114|XP_021696129.1|AAEG
OG0000084	LOC119551740|XP_037717169.1|DSUP	LOC5570769|XP_001659359.1|AAEG, LOC5570751|XP_001659340.2|AAEG, LOC5570753|XP_021693814.1|AAEG, LOC5570770|XP_021693924.1|AAEG, LOC5580060|XP_021699290.1|AAEG, LOC5580059|XP_021699285.1|AAEG, LOC5580124|XP_021699296.1|AAEG, LOC110676296|XP_021699310.1|AAEG, LOC5574979|XP_021697768.1|AAEG, LOC5574981|XP_021697749.1|AAEG
OG0000085	LOC119549284|XP_037713160.1|DSUP	LOC5574792|XP_001655347.2|AAEG
OG0000086	LOC119549877|XP_037714110.1|DSUP	LOC5575040|XP_001661772.2|AAEG
OG0000087	LOC119546360|XP_037708515.1|DSUP	LOC5565379|XP_001649705.1|AAEG, LOC5565357|XP_001649701.1|AAEG, LOC5565382|XP_001649702.1|AAEG, LOC5565390|XP_001649703.1|AAEG, LOC5565391|XP_001649704.1|AAEG, LOC5565356|XP_001649700.1|AAEG, LOC5565381|XP_001649699.1|AAEG, LOC5565397|XP_001649698.1|AAEG, LOC5565363|XP_001649697.1|AAEG
OG0000087	LOC119547736|XP_037710650.1|DSUP, LOC119547060|XP_037709670.1|DSUP	LOC5565393|XP_001649714.1|AAEG, LOC5565362|XP_001649713.1|AAEG
OG0000088	LOC119549208|XP_037712982.1|DSUP	LOC5573732|XP_001654757.1|AAEG
OG0000089	LOC119559948|XP_037729105.1|DSUP, LOC119559790|XP_037728799.1|DSUP	LOC5577489|XP_001663407.1|AAEG
OG0000089	LOC119560639|XP_037730119.1|DSUP	LOC5575826|XP_021694449.1|AAEG
OG0000089	LOC119554444|XP_037721284.1|DSUP	LOC110676106|XP_021698339.1|AAEG, LOC5564238|XP_021698338.1|AAEG
OG0000090	LOC119551577|XP_037716907.1|DSUP, LOC119551295|XP_037716502.1|DSUP, LOC119552801|XP_037718566.1|DSUP, LOC119555352|XP_037722617.1|DSUP	LOC5570363|XP_001659077.2|AAEG, LOC5570364|XP_001659080.1|AAEG, LOC5570370|XP_021706827.1|AAEG
OG0000091	LOC119550132|XP_037714564.1|DSUP	LOC5578943|XP_021693136.1|AAEG
OG0000091	LOC119548319|XP_037711427.1|DSUP, LOC119545780|XP_037707573.1|DSUP, LOC119563325|XP_037732595.1|DSUP	LOC5579216|XP_021706364.1|AAEG
OG0000094	LOC119553732|XP_037720249.1|DSUP, LOC119560272|XP_037729566.1|DSUP	LOC5564844|XP_001649199.1|AAEG, LOC5564847|XP_001649198.1|AAEG, LOC5564843|XP_001649200.2|AAEG, LOC110675627|XP_021696812.1|AAEG, LOC23687714|XP_011493336.1|AAEG, LOC5568023|XP_001657845.3|AAEG, LOC23687647|XP_011493754.2|AAEG, LOC110681164|XP_021712629.1|AAEG, LOC5576885|XP_001662985.3|AAEG, LOC5564832|XP_021703017.1|AAEG
OG0000099	LOC119558261|XP_037727536.1|DSUP	LOC5569661|XP_001652925.2|AAEG, LOC5569664|XP_001652928.1|AAEG, LOC5569665|XP_021705200.1|AAEG, LOC5569662|XP_001652926.3|AAEG, LOC5569663|XP_001652927.1|AAEG
OG0000101	LOC119552818|XP_037718594.1|DSUP, LOC119552822|XP_037718602.1|DSUP, LOC119554657|XP_037721586.1|DSUP	LOC5567622|XP_021696506.1|AAEG
OG0000102	LOC119549166|XP_037712887.1|DSUP	LOC5575366|XP_001661890.1|AAEG, LOC5575359|XP_001661891.2|AAEG, LOC5574118|XP_001661190.2|AAEG, LOC5566259|XP_001650639.2|AAEG, LOC5566258|XP_001650638.2|AAEG, LOC5578062|XP_021699381.1|AAEG, LOC5578064|XP_001663685.2|AAEG, LOC5578063|XP_001663686.2|AAEG
OG0000102	LOC119552089|XP_037717794.1|DSUP, LOC119549711|XP_037713871.1|DSUP	LOC5564622|XP_001648968.1|AAEG
OG0000103	LOC119553070|XP_037719123.1|DSUP, LOC119552691|XP_037718344.1|DSUP, LOC119552690|XP_037718343.1|DSUP, LOC119549539|XP_037713615.1|DSUP	LOC5571412|XP_001653663.2|AAEG, LOC5571411|XP_001653661.2|AAEG, LOC5571410|XP_001653662.2|AAEG, LOC5571934|XP_021704949.1|AAEG
OG0000104	LOC119547526|XP_037710347.1|DSUP, LOC119552753|XP_037718469.1|DSUP	LOC23687757|XP_021699122.1|AAEG, LOC23687967|XP_011493637.2|AAEG, LOC23687459|XP_011493699.2|AAEG, LOC23687728|XP_021699125.1|AAEG, LOC23687690|XP_011493079.2|AAEG
OG0000105	LOC119552073|XP_037717779.1|DSUP, LOC119551771|XP_037717229.1|DSUP, LOC119546005|XP_037707934.1|DSUP, LOC119559423|XP_037728445.1|DSUP, LOC119561103|XP_037730925.1|DSUP, LOC119559579|XP_037728528.1|DSUP, LOC119559963|XP_037729124.1|DSUP, LOC119559962|XP_037729123.1|DSUP, LOC119559578|XP_037728527.1|DSUP	LOC5576020|XP_001662355.3|AAEG
OG0000109	LOC119548022|XP_037711021.1|DSUP, LOC119548023|XP_037711024.1|DSUP	LOC5576150|XP_001662494.2|AAEG, LOC5575961|XP_001662317.1|AAEG, LOC5565685|XP_001650036.2|AAEG, LOC5576147|XP_001662495.2|AAEG
OG0000109	LOC119548267|XP_037711341.1|DSUP	LOC5565636|XP_001649991.2|AAEG, LOC5576144|XP_001662496.1|AAEG
OG0000110	LOC119553324|XP_037719581.1|DSUP, LOC119553439|XP_037719757.1|DSUP, LOC119554910|XP_037721940.1|DSUP	LOC5572629|XP_001654132.2|AAEG, LOC5572632|XP_021699089.1|AAEG, LOC5572634|XP_001654133.2|AAEG
OG0000111	LOC119551522|XP_037716837.1|DSUP, LOC119549723|XP_037713889.1|DSUP, LOC119551617|XP_037716958.1|DSUP	LOC5575342|XP_001655720.2|AAEG, LOC5569397|XP_001658489.1|AAEG, LOC5575345|XP_001655723.2|AAEG, LOC5575344|XP_001655722.2|AAEG, LOC5575341|XP_001655719.1|AAEG, LOC5575343|XP_001655721.2|AAEG
OG0000112	LOC119558344|XP_037727750.1|DSUP, LOC119555930|XP_037723558.1|DSUP, LOC119556800|XP_037725166.1|DSUP, LOC119556776|XP_037725132.1|DSUP	LOC5571712|XP_001659851.2|AAEG, LOC5571830|XP_001659962.1|AAEG, LOC5571053|XP_001659492.2|AAEG, LOC5571838|XP_001659970.2|AAEG
OG0000113	LOC119556622|XP_037724870.1|DSUP, LOC119557771|XP_037726597.1|DSUP, LOC119547880|XP_037710844.1|DSUP, LOC119560721|XP_037730266.1|DSUP, LOC119547804|XP_037710747.1|DSUP	LOC5565528|XP_001649912.2|AAEG, LOC5568844|XP_001652570.1|AAEG
OG0000114	LOC119548739|XP_037712182.1|DSUP, LOC119548738|XP_037712181.1|DSUP	LOC110677778|XP_021704869.1|AAEG
OG0000117	LOC119548691|XP_037712083.1|DSUP, LOC119548692|XP_037712084.1|DSUP, LOC119548694|XP_037712085.1|DSUP, LOC119548696|XP_037712087.1|DSUP	LOC5578455|XP_001656976.1|AAEG, LOC110678441|XP_021707035.1|AAEG
OG0000118	LOC119546036|XP_037707984.1|DSUP, LOC119546037|XP_037707985.1|DSUP, LOC119550473|XP_037715089.1|DSUP, LOC119548372|XP_037711518.1|DSUP	LOC110679554|XP_021710177.1|AAEG, LOC5568656|XP_001652490.2|AAEG, LOC5568654|XP_001652488.1|AAEG, LOC5568651|XP_021705929.1|AAEG, LOC5579193|XP_001664290.2|AAEG, LOC5568652|XP_001652486.1|AAEG, LOC5568653|XP_001652487.1|AAEG
OG0000119	LOC119560592|XP_037730045.1|DSUP, LOC119560299|XP_037729598.1|DSUP, LOC119560412|XP_037729775.1|DSUP	LOC5572143|XP_001660220.1|AAEG, LOC5572141|XP_001660218.1|AAEG, LOC5572138|XP_001660217.1|AAEG, LOC5579510|XP_001647804.2|AAEG, LOC5579505|XP_001647805.2|AAEG
OG0000120	LOC119558090|XP_037727226.1|DSUP	LOC5565270|XP_021701744.1|AAEG
OG0000120	LOC119549174|XP_037712903.1|DSUP	LOC5564301|XP_021698367.1|AAEG
OG0000121	LOC119558144|XP_037727305.1|DSUP, LOC119558145|XP_037727306.1|DSUP, LOC119553744|XP_037720273.1|DSUP, LOC119548132|XP_037711160.1|DSUP, LOC119548142|XP_037711171.1|DSUP	LOC110674237|XP_021694140.1|AAEG, LOC5577582|XP_021694027.1|AAEG
OG0000122	LOC119546481|XP_037708701.1|DSUP, LOC119556222|XP_037724134.1|DSUP, LOC119550845|XP_037715740.1|DSUP, LOC119548272|XP_037711351.1|DSUP	LOC5567873|XP_001650953.1|AAEG
OG0000123	LOC119551627|XP_037716977.1|DSUP, LOC119560279|XP_037729580.1|DSUP, LOC119560576|XP_037730025.1|DSUP, LOC119560577|XP_037730026.1|DSUP, LOC119560581|XP_037730032.1|DSUP	LOC5574082|XP_001661152.1|AAEG, LOC5579398|XP_001647702.2|AAEG
OG0000124	LOC119552138|XP_037717860.1|DSUP, LOC119550293|XP_037714813.1|DSUP, LOC119550930|XP_037715876.1|DSUP, LOC119549499|XP_037713538.1|DSUP	LOC5566280|XP_001650658.1|AAEG
OG0000125	LOC119548800|XP_037712309.1|DSUP	LOC5568365|XP_021693932.1|AAEG
OG0000125	LOC119548559|XP_037711792.1|DSUP	LOC5567037|XP_001651437.2|AAEG
OG0000125	LOC119550271|XP_037714778.1|DSUP, LOC119550272|XP_037714779.1|DSUP	LOC5568366|XP_001658020.2|AAEG
OG0000126	LOC119557572|XP_037726295.1|DSUP, LOC119557571|XP_037726294.1|DSUP, LOC119557762|XP_037726586.1|DSUP, LOC119557481|XP_037726178.1|DSUP, LOC119557551|XP_037726261.1|DSUP, LOC119557538|XP_037726238.1|DSUP, LOC119557497|XP_037726196.1|DSUP, LOC119557653|XP_037726435.1|DSUP, LOC119557251|XP_037725864.1|DSUP, LOC119557711|XP_037726520.1|DSUP, LOC119557723|XP_037726533.1|DSUP, LOC119557642|XP_037726420.1|DSUP, LOC119557407|XP_037726082.1|DSUP, LOC119557534|XP_037726234.1|DSUP, LOC119557736|XP_037726549.1|DSUP, LOC119557631|XP_037726389.1|DSUP, LOC119557610|XP_037726344.1|DSUP, LOC119556183|XP_037724053.1|DSUP, LOC119557384|XP_037726057.1|DSUP, LOC119557470|XP_037726165.1|DSUP, LOC119557379|XP_037726051.1|DSUP, LOC119557442|XP_037726132.1|DSUP, LOC119557526|XP_037726228.1|DSUP, LOC119557445|XP_037726134.1|DSUP, LOC119557514|XP_037726215.1|DSUP, LOC119556405|XP_037724516.1|DSUP, LOC119557474|XP_037726170.1|DSUP, LOC119557540|XP_037726239.1|DSUP, LOC119557608|XP_037726341.1|DSUP, LOC119557394|XP_037726067.1|DSUP, LOC119558139|XP_037727303.1|DSUP, LOC119547190|XP_037709853.1|DSUP	LOC5577393|XP_001656475.2|AAEG
OG0000127	LOC119560125|XP_037729404.1|DSUP, LOC119560421|XP_037729786.1|DSUP, LOC119560124|XP_037729403.1|DSUP, LOC119560338|XP_037729658.1|DSUP	LOC5570224|XP_021711742.1|AAEG, LOC110677785|XP_021704959.1|AAEG, LOC5570223|XP_001659002.1|AAEG, LOC5570221|XP_001659000.1|AAEG
OG0000128	LOC119551463|XP_037716744.1|DSUP, LOC119551423|XP_037716694.1|DSUP, LOC119551462|XP_037716742.1|DSUP, LOC119560202|XP_037729493.1|DSUP	LOC5563937|XP_021696237.1|AAEG, LOC5563935|XP_021696236.1|AAEG
OG0000129	LOC119557955|XP_037726918.1|DSUP, LOC119553670|XP_037720111.1|DSUP, LOC119547470|XP_037710284.1|DSUP, LOC119557954|XP_037726917.1|DSUP	LOC5570205|XP_001658987.1|AAEG
OG0000130	LOC119552650|XP_037718275.1|DSUP, LOC119553269|XP_037719488.1|DSUP, LOC119552649|XP_037718274.1|DSUP, LOC119552648|XP_037718273.1|DSUP	LOC110678700|XP_021707606.1|AAEG
OG0000132	LOC119546979|XP_037709556.1|DSUP, LOC119546922|XP_037709481.1|DSUP, LOC119563530|XP_037732929.1|DSUP	LOC5576966|XP_001663061.2|AAEG, LOC5569401|XP_001658492.2|AAEG, LOC5572507|XP_001660449.1|AAEG
OG0000134	LOC119559860|XP_037728894.1|DSUP	LOC5577061|XP_021701840.1|AAEG
OG0000134	LOC119547397|XP_037710175.1|DSUP	LOC5565848|XP_021703610.1|AAEG
OG0000136	LOC119561849|XP_037731259.1|DSUP	LOC110678395|XP_021706922.1|AAEG, LOC110675888|XP_021697550.1|AAEG, LOC110676016|XP_021698064.1|AAEG, LOC110681546|XP_021713287.1|AAEG, LOC110676210|XP_021698875.1|AAEG, LOC110681549|XP_021713290.1|AAEG, LOC110677818|XP_021705066.1|AAEG
OG0000137	LOC119559842|XP_037728864.1|DSUP	LOC5573872|XP_001654897.1|AAEG
OG0000137	LOC119555060|XP_037722187.1|DSUP	LOC5572265|XP_001653950.2|AAEG, LOC5573418|XP_001654592.2|AAEG
OG0000137	LOC119558198|XP_037727413.1|DSUP	LOC5574336|XP_001661370.1|AAEG
OG0000140	LOC119548811|XP_037712332.1|DSUP	LOC110676705|XP_021701292.1|AAEG, LOC5563805|XP_021701295.1|AAEG, LOC5563809|XP_011493204.2|AAEG, LOC5563806|XP_001648090.1|AAEG, LOC5577659|XP_001656657.2|AAEG, LOC5577657|XP_021694328.1|AAEG, LOC23687423|XP_021693822.1|AAEG, LOC5577660|XP_001656658.2|AAEG
OG0000141	LOC119555047|XP_037722164.1|DSUP, LOC119555048|XP_037722168.1|DSUP, LOC119555046|XP_037722161.1|DSUP, LOC119555049|XP_037722169.1|DSUP, LOC119555266|XP_037722499.1|DSUP	LOC23687505|XP_011493093.2|AAEG
OG0000142	LOC119547720|XP_037710630.1|DSUP	LOC5563980|XP_021706951.1|AAEG
OG0000142	LOC119562486|XP_037731616.1|DSUP	LOC5575838|XP_021694433.1|AAEG
OG0000142	LOC119556727|XP_037725053.1|DSUP	LOC5564067|XP_021704010.1|AAEG
OG0000143	LOC119552560|XP_037718109.1|DSUP	LOC5569420|XP_001658512.3|AAEG
OG0000143	LOC119552561|XP_037718110.1|DSUP	LOC5568698|XP_001652521.1|AAEG, LOC5579191|XP_001664288.1|AAEG, LOC5579192|XP_001664289.1|AAEG, LOC5571589|XP_001659796.1|AAEG, LOC110680238|XP_021711746.1|AAEG, LOC5571588|XP_001659797.2|AAEG
OG0000144	LOC119557850|XP_037726766.1|DSUP	LOC110679012|XP_021708568.1|AAEG
OG0000144	LOC119557261|XP_037725874.1|DSUP	LOC5567664|XP_021706076.1|AAEG
OG0000145	LOC119556997|XP_037725455.1|DSUP, LOC119546230|XP_037708302.1|DSUP, LOC119548786|XP_037712280.1|DSUP	LOC5573204|XP_001660745.2|AAEG, LOC5573132|XP_001660748.2|AAEG
OG0000147	LOC119547292|XP_037710007.1|DSUP	LOC5569310|XP_001658443.1|AAEG
OG0000147	LOC119560817|XP_037730390.1|DSUP, LOC119560818|XP_037730391.1|DSUP	LOC5574623|XP_021713238.1|AAEG, LOC5574625|XP_001661541.1|AAEG, LOC5574626|XP_021713234.1|AAEG
OG0000148	LOC119546802|XP_037709309.1|DSUP	LOC5570032|XP_021712427.1|AAEG, LOC5570033|XP_021707394.1|AAEG
OG0000148	LOC119546189|XP_037708243.1|DSUP	LOC5566922|XP_021709641.1|AAEG, LOC5565775|XP_001650145.1|AAEG
OG0000149	LOC119561741|XP_037731150.1|DSUP, LOC119548892|XP_037712478.1|DSUP, LOC119556424|XP_037724568.1|DSUP	LOC5563606|XP_021705225.1|AAEG
OG0000152	LOC119563445|XP_037732767.1|DSUP, LOC119547091|XP_037709723.1|DSUP, LOC119555351|XP_037722620.1|DSUP, LOC119563444|XP_037732766.1|DSUP, LOC119553148|XP_037719296.1|DSUP	LOC5575678|XP_021701219.1|AAEG
OG0000153	LOC119561111|XP_037730948.1|DSUP, LOC119561112|XP_037730951.1|DSUP, LOC119561110|XP_037730947.1|DSUP	LOC5567541|XP_001657536.2|AAEG, LOC5567544|XP_001657539.2|AAEG
OG0000154	LOC119550964|XP_037715928.1|DSUP, LOC119550973|XP_037715939.1|DSUP, LOC119553162|XP_037719324.1|DSUP	LOC5577993|XP_021709039.1|AAEG, LOC5577992|XP_021709040.1|AAEG
OG0000155	LOC119554318|XP_037721108.1|DSUP, LOC119554751|XP_037721707.1|DSUP, LOC119554018|XP_037720662.1|DSUP	LOC5567235|XP_001651665.2|AAEG, LOC5567234|XP_001651664.1|AAEG
OG0000157	LOC119550533|XP_037715181.1|DSUP, LOC119550347|XP_037714894.1|DSUP	LOC23687476|XP_011492940.1|AAEG, LOC5568677|XP_001658086.2|AAEG
OG0000158	LOC119549779|XP_037713969.1|DSUP, LOC119554453|XP_037721293.1|DSUP, LOC119555406|XP_037722691.1|DSUP	LOC5567032|XP_001651430.1|AAEG, LOC110675195|XP_021695298.1|AAEG, LOC5571957|XP_001660058.1|AAEG, LOC5571954|XP_021697266.1|AAEG, LOC110679210|XP_021709030.1|AAEG
OG0000159	LOC119553047|XP_037719082.1|DSUP	LOC5575859|XP_021707900.1|AAEG, LOC5575863|XP_021710525.1|AAEG
OG0000159	LOC119553123|XP_037719240.1|DSUP, LOC119553840|XP_037720408.1|DSUP	LOC5571884|XP_021709766.1|AAEG
OG0000160	LOC119560316|XP_037729622.1|DSUP, LOC119559267|XP_037728264.1|DSUP, LOC119559270|XP_037728268.1|DSUP, LOC119560765|XP_037730315.1|DSUP	LOC5570211|XP_021704584.1|AAEG, LOC5570209|XP_001658981.2|AAEG, LOC110677717|XP_021704583.1|AAEG, LOC5570213|XP_021704585.1|AAEG, LOC5570210|XP_001658979.2|AAEG, LOC5576801|XP_001662886.2|AAEG, LOC5571520|XP_001659766.2|AAEG, LOC5576800|XP_001662888.1|AAEG, LOC5576802|XP_021693815.1|AAEG
OG0000162	LOC119553631|XP_037720030.1|DSUP, LOC119555557|XP_037722930.1|DSUP, LOC119547161|XP_037709815.1|DSUP, LOC119546294|XP_037708403.1|DSUP	LOC5569868|XP_021703426.1|AAEG, LOC5569869|XP_021703428.1|AAEG
OG0000163	LOC119552703|XP_037718372.1|DSUP, LOC119547182|XP_037709845.1|DSUP, LOC119547696|XP_037710596.1|DSUP	LOC5579047|XP_021708224.1|AAEG, LOC5569937|XP_001658835.2|AAEG, LOC5566631|XP_021705010.1|AAEG, LOC5579048|XP_021709081.1|AAEG, LOC5579049|XP_001657247.2|AAEG
OG0000165	LOC119556348|XP_037724378.1|DSUP, LOC119556359|XP_037724449.1|DSUP, LOC119556387|XP_037724490.1|DSUP, LOC119553548|XP_037719914.1|DSUP	LOC5577042|XP_001663138.2|AAEG
OG0000166	LOC119551348|XP_037716594.1|DSUP	LOC5576995|XP_001663097.2|AAEG
OG0000166	LOC119550152|XP_037714591.1|DSUP, LOC119550289|XP_037714808.1|DSUP	LOC110679657|XP_021710758.1|AAEG, LOC5576996|XP_001663099.2|AAEG, LOC5574162|XP_021698426.1|AAEG
OG0000169	LOC119545788|XP_037707588.1|DSUP	LOC5569037|XP_001652677.1|AAEG, LOC5567023|XP_001651406.2|AAEG, LOC5567139|XP_001651544.1|AAEG, LOC5567129|XP_021696791.1|AAEG
OG0000170	LOC119548004|XP_037710994.1|DSUP, LOC119548003|XP_037710993.1|DSUP	LOC5568231|XP_001657924.1|AAEG, LOC5572621|XP_001660483.1|AAEG, LOC5572618|XP_001660484.1|AAEG, LOC5572619|XP_001660482.1|AAEG
OG0000171	LOC119548455|XP_037711647.1|DSUP	LOC5567018|XP_001651408.2|AAEG
OG0000171	LOC119546769|XP_037709248.1|DSUP	LOC5569979|XP_001658863.2|AAEG
OG0000171	LOC119557754|XP_037726569.1|DSUP	LOC5569480|XP_021702656.1|AAEG
OG0000172	LOC119554537|XP_037721420.1|DSUP, LOC119553055|XP_037719095.1|DSUP	LOC5579310|XP_021695514.1|AAEG
OG0000173	LOC119549710|XP_037713870.1|DSUP, LOC119549707|XP_037713862.1|DSUP, LOC119551369|XP_037716619.1|DSUP, LOC119551370|XP_037716620.1|DSUP, LOC119551540|XP_037716857.1|DSUP	LOC5569048|XP_001652693.2|AAEG, LOC5569049|XP_001652694.2|AAEG
OG0000174	LOC119549553|XP_037713631.1|DSUP, LOC119547824|XP_037710774.1|DSUP, LOC119550609|XP_037715361.1|DSUP	LOC5567346|XP_001651756.3|AAEG, LOC5567345|XP_001651754.2|AAEG, LOC5567334|XP_001651755.1|AAEG
OG0000175	LOC119548039|XP_037711047.1|DSUP	LOC5576664|XP_001656201.1|AAEG
OG0000175	LOC119549888|XP_037714127.1|DSUP	LOC5568638|XP_021706832.1|AAEG, LOC5568650|XP_001652484.1|AAEG
OG0000177	LOC119556355|XP_037724390.1|DSUP	LOC110680755|XP_021712235.1|AAEG, LOC5575296|XP_001655662.1|AAEG
OG0000177	LOC119555767|XP_037723351.1|DSUP	LOC5567075|XP_021712916.1|AAEG
OG0000179	LOC119550231|XP_037714726.1|DSUP, LOC119549122|XP_037712813.1|DSUP	LOC5578663|XP_021710856.1|AAEG, LOC5578667|XP_021705242.1|AAEG, LOC5578665|XP_021705991.1|AAEG
OG0000179	LOC119547668|XP_037710551.1|DSUP	LOC5578675|XP_021711080.1|AAEG
OG0000181	LOC119547143|XP_037709789.1|DSUP, LOC119553513|XP_037719867.1|DSUP	LOC5566933|XP_001651347.1|AAEG, LOC5573618|XP_001660940.2|AAEG, LOC5569414|XP_001658506.1|AAEG
OG0000182	LOC119560773|XP_037730326.1|DSUP	LOC23687553|XP_011493157.1|AAEG
OG0000182	LOC119560771|XP_037730323.1|DSUP, LOC119560772|XP_037730324.1|DSUP	LOC5569767|XP_001652982.2|AAEG
OG0000183	LOC119557416|XP_037726091.1|DSUP, LOC119563144|XP_037732329.1|DSUP, LOC119553931|XP_037720548.1|DSUP, LOC119554484|XP_037721339.1|DSUP	LOC5573015|XP_001654343.1|AAEG
OG0000184	LOC119548328|XP_037711445.1|DSUP, LOC119548327|XP_037711444.1|DSUP	LOC5570825|XP_001653329.2|AAEG, LOC5570824|XP_001653330.2|AAEG, LOC5570826|XP_001653328.2|AAEG, LOC5570823|XP_001653331.1|AAEG, LOC5578096|XP_001656792.2|AAEG
OG0000185	LOC119547237|XP_037709944.1|DSUP, LOC119549593|XP_037713680.1|DSUP, LOC119551983|XP_037717633.1|DSUP, LOC119549594|XP_037713682.1|DSUP	LOC5566170|XP_001650529.1|AAEG, LOC5567130|XP_001651555.1|AAEG, LOC110679323|XP_021709385.1|AAEG
OG0000186	LOC119557710|XP_037726519.1|DSUP, LOC119555878|XP_037723461.1|DSUP	LOC5571177|XP_001653481.2|AAEG
OG0000188	LOC119563258|XP_037732500.1|DSUP, LOC119559280|XP_037728276.1|DSUP, LOC119557359|XP_037726024.1|DSUP, LOC119557862|XP_037726788.1|DSUP	LOC5564915|XP_021694344.1|AAEG, LOC5571992|XP_021699059.1|AAEG
OG0000189	LOC119548858|XP_037712412.1|DSUP	LOC5568245|XP_021701569.1|AAEG, LOC5573531|XP_021702949.1|AAEG
OG0000189	LOC119557089|XP_037725572.1|DSUP	LOC5570204|XP_001658986.1|AAEG
OG0000190	LOC119558382|XP_037727832.1|DSUP	LOC5571981|XP_021711697.1|AAEG
OG0000191	LOC119549557|XP_037713634.1|DSUP	LOC5569575|XP_021699738.1|AAEG
OG0000192	LOC119553728|XP_037720248.1|DSUP, LOC119555494|XP_037722835.1|DSUP, LOC119553298|XP_037719543.1|DSUP	LOC110679464|XP_021709804.1|AAEG, LOC110678612|XP_021707415.1|AAEG
OG0000193	LOC119548289|XP_037711383.1|DSUP, LOC119548291|XP_037711384.1|DSUP, LOC119554708|XP_037721647.1|DSUP	LOC5565459|XP_001649763.2|AAEG, LOC5565432|XP_021710569.1|AAEG, LOC5565455|XP_021710563.1|AAEG
OG0000196	LOC119548017|XP_037711016.1|DSUP, LOC119547906|XP_037710872.1|DSUP	LOC5575664|XP_021703961.1|AAEG
OG0000196	LOC119548091|XP_037711106.1|DSUP	LOC5575663|XP_021703962.1|AAEG
OG0000197	LOC119558229|XP_037727476.1|DSUP	LOC5563985|XP_021710647.1|AAEG
OG0000197	LOC119558239|XP_037727491.1|DSUP	LOC5563957|XP_021710648.1|AAEG
OG0000197	LOC119558226|XP_037727472.1|DSUP	LOC5563981|XP_001648302.1|AAEG
OG0000200	LOC119558459|XP_037727912.1|DSUP, LOC119563032|XP_037732160.1|DSUP, LOC119548069|XP_037711087.1|DSUP, LOC119558489|XP_037727925.1|DSUP, LOC119560543|XP_037729977.1|DSUP	LOC5575967|XP_001662326.1|AAEG
OG0000201	LOC119555244|XP_037722459.1|DSUP, LOC119563438|XP_037732757.1|DSUP	LOC5566918|XP_021711709.1|AAEG, LOC5572218|XP_001660285.1|AAEG, LOC5564804|XP_021698248.1|AAEG, LOC5578282|XP_001663811.2|AAEG, LOC5565401|XP_001649748.1|AAEG, LOC5567865|XP_001651887.1|AAEG, LOC5564500|XP_001648843.2|AAEG, LOC5564501|XP_001648844.1|AAEG
OG0000202	LOC119563491|XP_037732854.1|DSUP	LOC5570233|XP_001659012.2|AAEG
OG0000203	LOC119551568|XP_037716893.1|DSUP, LOC119551446|XP_037716716.1|DSUP	LOC5574223|XP_021704325.1|AAEG
OG0000205	LOC119561941|XP_037731294.1|DSUP, LOC119559825|XP_037728843.1|DSUP	LOC5569125|XP_001652725.2|AAEG, LOC5568060|XP_001651997.1|AAEG, LOC110680887|XP_021712370.1|AAEG, LOC5567680|XP_001657619.2|AAEG, LOC5566755|XP_001651166.1|AAEG, LOC5566757|XP_001651167.1|AAEG, LOC110680889|XP_021712372.1|AAEG, LOC5568061|XP_001651998.1|AAEG
