Orthogroup	DSUP.longest_only	DMEL.longest_only
OG0000036	LOC119560377|XP_037729713.1|DSUP	MP1|NP_001303421.1|DMEL
OG0000036	LOC119545810|XP_037707622.1|DSUP	SPE|NP_651168.1|DMEL
OG0000037	LOC119549907|XP_037714155.1|DSUP	Cyp12b2|NP_611370.2|DMEL
OG0000037	LOC119560063|XP_037729297.1|DSUP	Cyp12a5|NP_650782.1|DMEL
OG0000037	LOC119560052|XP_037729285.1|DSUP, LOC119559867|XP_037728904.1|DSUP	Cyp12a4|NP_650783.2|DMEL
OG0000038	LOC119555136|XP_037722291.1|DSUP	Cpr76Bb|NP_649121.1|DMEL
OG0000038	LOC119555124|XP_037722276.1|DSUP	Cpr76Bd|NP_001262052.1|DMEL
OG0000039	LOC119560141|XP_037729421.1|DSUP	CG42564|NP_649651.2|DMEL
OG0000039	LOC119556467|XP_037724643.1|DSUP	Ag5r|NP_524770.1|DMEL
OG0000039	LOC119556870|XP_037725271.1|DSUP	Ag5r2|NP_524689.2|DMEL
OG0000039	LOC119555839|XP_037723395.1|DSUP	CG32679|NP_727412.2|DMEL
OG0000040	LOC119556456|XP_037724634.1|DSUP	CG17803|NP_650657.2|DMEL
OG0000040	LOC119563112|XP_037732283.1|DSUP	CG6689|NP_650051.1|DMEL
OG0000040	LOC119563113|XP_037732284.1|DSUP	CG4820|NP_001097748.1|DMEL
OG0000040	LOC119556472|XP_037724654.1|DSUP	CG17806|NP_650658.1|DMEL
OG0000040	LOC119556482|XP_037724666.1|DSUP, LOC119555315|XP_037722571.1|DSUP	CG17802|NP_650659.2|DMEL
OG0000040	LOC119552243|XP_037717993.1|DSUP	Odj|NP_650661.1|DMEL
OG0000040	LOC119546490|XP_037708720.1|DSUP	CG1792|NP_651878.1|DMEL
OG0000041	LOC119554437|XP_037721279.1|DSUP	CG31300|NP_651373.2|DMEL
OG0000041	LOC119554447|XP_037721290.1|DSUP	CG31104|NP_733090.1|DMEL
OG0000041	LOC119562401|XP_037731528.1|DSUP	CG11893|NP_651375.1|DMEL
OG0000041	LOC119550675|XP_037715466.1|DSUP	CG31436|NP_733096.1|DMEL
OG0000041	LOC119550683|XP_037715478.1|DSUP	CG13659|NP_651378.1|DMEL, CG31370|NP_733095.2|DMEL
OG0000042	LOC119548723|XP_037712139.1|DSUP	CG34028|NP_001033838.1|DMEL
OG0000042	LOC119551176|XP_037716303.1|DSUP	CG14502|NP_611311.1|DMEL
OG0000042	LOC119551178|XP_037716307.1|DSUP	CG18539|NP_611315.3|DMEL
OG0000042	LOC119551177|XP_037716304.1|DSUP	CG18536|NP_611312.1|DMEL
OG0000042	LOC119549542|XP_037713620.1|DSUP	CG18538|NP_611314.2|DMEL
OG0000042	LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP	CG18537|NP_611313.1|DMEL
OG0000042	LOC119551182|XP_037716311.1|DSUP	CG18540|NP_611316.2|DMEL
OG0000043	LOC119563116|XP_037732288.1|DSUP	Ugt302K1|NP_652620.1|DMEL
OG0000043	LOC119562926|XP_037732005.1|DSUP	Ugt302C1|NP_652626.1|DMEL
OG0000043	LOC119563115|XP_037732286.1|DSUP	Ugt302E1|NP_652625.2|DMEL
OG0000043	LOC119556257|XP_037724233.1|DSUP	Ugt35E1|NP_652622.3|DMEL
OG0000043	LOC119556250|XP_037724220.1|DSUP	Ugt35E2|NP_652623.2|DMEL
OG0000043	LOC119554418|XP_037721239.1|DSUP	Ugt35D1|NP_651866.1|DMEL
OG0000043	LOC119556264|XP_037724244.1|DSUP	Ugt35B1|NP_524313.2|DMEL
OG0000044	LOC119558156|XP_037727329.1|DSUP	CG31087|NP_733100.1|DMEL
OG0000044	LOC119555966|XP_037723621.1|DSUP	CG10562|NP_651385.3|DMEL
OG0000044	LOC119555955|XP_037723600.1|DSUP	CHKov1|NP_001097918.1|DMEL
OG0000044	LOC119563136|XP_037732321.1|DSUP	CG10559|NP_651382.2|DMEL
OG0000044	LOC119555649|XP_037723141.1|DSUP	CG10560|NP_651384.2|DMEL
OG0000044	LOC119563137|XP_037732322.1|DSUP	CG10553|NP_651383.1|DMEL
OG0000044	LOC119548482|XP_037711687.1|DSUP	CG6908|NP_650105.1|DMEL
OG0000045	LOC119553763|XP_037720298.1|DSUP	Cpr67Fb|NP_648420.1|DMEL
OG0000045	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP	Cpr67Fa1|NP_648418.1|DMEL, Cpr67Fa2|NP_648419.1|DMEL
OG0000045	LOC119554102|XP_037720779.1|DSUP	Cpr65Ec|NP_648077.1|DMEL
OG0000045	LOC119553760|XP_037720293.1|DSUP	Cpr65Eb|NP_648076.3|DMEL
OG0000046	LOC119560295|XP_037729593.1|DSUP	CG5892|NP_650959.2|DMEL
OG0000046	LOC119555986|XP_037723641.1|DSUP	CG14219|NP_608322.1|DMEL
OG0000046	LOC119555989|XP_037723648.1|DSUP	CG14205|NP_608323.1|DMEL
OG0000046	LOC119556096|XP_037723888.1|DSUP	CG14204|NP_608321.1|DMEL
OG0000046	LOC119553613|XP_037720003.1|DSUP	CG33337|NP_996269.2|DMEL
OG0000046	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP	CG10182|NP_651158.1|DMEL
OG0000047	LOC119550226|XP_037714721.1|DSUP	loopin-1|NP_001097338.1|DMEL
OG0000047	LOC119550295|XP_037714817.1|DSUP	S-Lap8|NP_611132.1|DMEL
OG0000047	LOC119559372|XP_037728340.1|DSUP	S-Lap5|NP_610892.1|DMEL
OG0000047	LOC119553262|XP_037719480.1|DSUP	S-Lap3|NP_648394.1|DMEL
OG0000047	LOC119559393|XP_037728384.1|DSUP	S-Lap7|NP_610900.1|DMEL
OG0000047	LOC119553673|XP_037720144.1|DSUP	S-Lap4|NP_729613.1|DMEL
OG0000048	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP	CG13060|NP_648873.1|DMEL, CG13041|NP_648872.1|DMEL
OG0000048	LOC119553986|XP_037720621.1|DSUP	CG13063|NP_648869.1|DMEL
OG0000048	LOC119553984|XP_037720618.1|DSUP	CG13044|NP_648867.1|DMEL
OG0000048	LOC119555323|XP_037722579.1|DSUP	CG13042|NP_648870.1|DMEL
OG0000049	LOC119563293|XP_037732549.1|DSUP	CG4053|NP_650601.2|DMEL
OG0000049	LOC119563399|XP_037732686.1|DSUP	CG5246|NP_650603.1|DMEL
OG0000049	LOC119553498|XP_037719841.1|DSUP	CG17475|NP_650600.2|DMEL
OG0000049	LOC119555362|XP_037722631.1|DSUP	CG31269|NP_001097818.1|DMEL
OG0000049	LOC119555370|XP_037722644.1|DSUP	CG31265|NP_650599.1|DMEL
OG0000049	LOC119558111|XP_037727267.1|DSUP	CG5255|NP_650604.1|DMEL
OG0000050	LOC119549468|XP_037713498.1|DSUP	CG13193|NP_610699.1|DMEL
OG0000050	LOC119555005|XP_037722074.1|DSUP	CG33766|NP_001027140.1|DMEL
OG0000050	LOC119554439|XP_037721277.1|DSUP	CG33770|NP_001027144.2|DMEL
OG0000050	LOC119554992|XP_037722058.1|DSUP	CG33769|NP_001027143.1|DMEL
OG0000050	LOC119555302|XP_037722547.1|DSUP	CG33767|NP_001027141.1|DMEL
OG0000050	LOC119554440|XP_037721278.1|DSUP	CG33771|NP_001027145.3|DMEL
OG0000050	LOC119554997|XP_037722064.1|DSUP	CG33768|NP_001027142.2|DMEL
OG0000051	LOC119560029|XP_037729252.1|DSUP	Cyp313b1|NP_649807.1|DMEL
OG0000051	LOC119551943|XP_037717559.1|DSUP	Cyp313a5|NP_650168.1|DMEL
OG0000051	LOC119546183|XP_037708239.1|DSUP	Cyp313a1|NP_650368.1|DMEL
OG0000051	LOC119556804|XP_037725175.1|DSUP	Cyp313a2|NP_650169.3|DMEL
OG0000051	LOC119556794|XP_037725162.1|DSUP	Cyp313a3|NP_650170.2|DMEL
OG0000052	LOC119560909|XP_037730537.1|DSUP	CG16904|NP_649957.1|DMEL
OG0000052	LOC119562894|XP_037731939.1|DSUP	CG31141|NP_732912.2|DMEL
OG0000052	LOC119560209|XP_037729495.1|DSUP	CG8534|NP_649955.1|DMEL
OG0000052	LOC119560185|XP_037729475.1|DSUP	CG9458|NP_731419.1|DMEL
OG0000052	LOC119560154|XP_037729437.1|DSUP	CG9459|NP_649958.2|DMEL
OG0000052	LOC119549090|XP_037712749.1|DSUP	CG17821|NP_725820.2|DMEL
OG0000052	LOC119549091|XP_037712751.1|DSUP	CG18609|NP_611365.2|DMEL
OG0000053	LOC119549495|XP_037713527.1|DSUP	Mal-A8|NP_610384.1|DMEL
OG0000053	LOC119551763|XP_037717217.1|DSUP	Mal-A7|NP_610383.1|DMEL
OG0000053	LOC119551749|XP_037717203.1|DSUP	Mal-A5|NP_610382.2|DMEL
OG0000053	LOC119551753|XP_037717206.1|DSUP	Mal-A1|NP_476627.3|DMEL
OG0000054	LOC119556528|XP_037724737.1|DSUP	AOX1|NP_650475.1|DMEL
OG0000054	LOC119563343|XP_037732618.1|DSUP	AOX2|NP_732047.2|DMEL
OG0000054	LOC119552964|XP_037718891.1|DSUP	AOX4|NP_650478.1|DMEL
OG0000054	LOC119555707|XP_037723302.1|DSUP	AOX3|NP_650477.1|DMEL
OG0000055	LOC119545658|XP_037707312.1|DSUP	CecB|NP_524590.1|DMEL
OG0000056	LOC119563020|XP_037732144.1|DSUP	CG6726|NP_651120.1|DMEL
OG0000056	LOC119563019|XP_037732142.1|DSUP	CG17110|NP_651121.1|DMEL
OG0000056	LOC119563022|XP_037732148.1|DSUP	CG17109|NP_651122.2|DMEL
OG0000056	LOC119563021|XP_037732147.1|DSUP	CG6733|NP_651123.1|DMEL
OG0000056	LOC119553956|XP_037720582.1|DSUP	CG6465|NP_650004.1|DMEL
OG0000058	LOC119551503|XP_037716797.1|DSUP	AANATL4|NP_611406.1|DMEL
OG0000058	LOC119551928|XP_037717493.1|DSUP	AANATL6|NP_611405.2|DMEL, AANATL5|NP_611403.1|DMEL
OG0000058	LOC119546720|XP_037709134.1|DSUP	AANATL2|NP_609005.1|DMEL
OG0000058	LOC119556721|XP_037725047.1|DSUP	AgmNAT|NP_572268.1|DMEL
OG0000059	LOC119559409|XP_037728412.1|DSUP	TwdlH|NP_651490.1|DMEL
OG0000059	LOC119560931|XP_037730598.1|DSUP	TwdlJ|NP_651489.2|DMEL
OG0000059	LOC119560508|XP_037729914.1|DSUP	TwdlK|NP_651488.1|DMEL
OG0000059	LOC119556499|XP_037724690.1|DSUP	TwdlN|NP_733160.1|DMEL
OG0000059	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL
OG0000059	LOC119556184|XP_037724057.1|DSUP	TwdlM|NP_651484.1|DMEL
OG0000060	LOC119556360|XP_037724450.1|DSUP	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC119547032|XP_037709634.1|DSUP	CG7094|NP_609851.2|DMEL
OG0000060	LOC119561007|XP_037730755.1|DSUP	CG12147|NP_649536.1|DMEL
OG0000060	LOC119550934|XP_037715889.1|DSUP	dco|NP_001356928.1|DMEL
OG0000060	LOC119556787|XP_037725149.1|DSUP	CG2577|NP_572794.1|DMEL
OG0000060	LOC119547296|XP_037710013.1|DSUP	CG9962|NP_608697.1|DMEL
OG0000061	LOC119547297|XP_037710014.1|DSUP	CG15255|NP_609755.1|DMEL
OG0000061	LOC119547411|XP_037710188.1|DSUP	CG7631|NP_609760.1|DMEL
OG0000061	LOC119547153|XP_037709799.1|DSUP	CG15254|NP_609757.1|DMEL
OG0000061	LOC119547482|XP_037710295.1|DSUP	CG15253|NP_609758.1|DMEL
OG0000062	LOC119557553|XP_037726263.1|DSUP	CG12111|NP_572491.1|DMEL
OG0000062	LOC119548633|XP_037711950.1|DSUP	Lectin-galC1|NP_477200.1|DMEL
OG0000062	LOC119548634|XP_037711951.1|DSUP	lectin-37Da|NP_001188846.1|DMEL
OG0000063	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP	CG17929|NP_650532.2|DMEL
OG0000063	LOC119547960|XP_037710940.1|DSUP	CG6901|NP_650531.1|DMEL
OG0000063	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP	CG17930|NP_650533.1|DMEL
OG0000063	LOC119554636|XP_037721561.1|DSUP	CG42826|NP_001189079.1|DMEL
OG0000063	LOC119553691|XP_037720174.1|DSUP	CG32053|NP_729587.1|DMEL
OG0000063	LOC119553169|XP_037719333.1|DSUP	CG32054|NP_729588.1|DMEL
OG0000063	LOC119553170|XP_037719334.1|DSUP	CG42825|NP_729590.1|DMEL
OG0000065	LOC119561047|XP_037730805.1|DSUP	CG10096|NP_001027183.1|DMEL
OG0000065	LOC119551150|XP_037716270.1|DSUP	Sgp|NP_609241.1|DMEL
OG0000065	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP	CG10097|NP_731699.2|DMEL
OG0000065	LOC119559981|XP_037729166.1|DSUP	CG14893|NP_650568.2|DMEL
OG0000065	LOC119555273|XP_037722507.1|DSUP	CG17562|NP_650566.1|DMEL
OG0000065	LOC119563411|XP_037732707.1|DSUP	CG17560|NP_650567.1|DMEL
OG0000066	LOC119557286|XP_037725904.1|DSUP	CG15717|NP_572856.1|DMEL
OG0000066	LOC119560085|XP_037729330.1|DSUP	CG2336|NP_731094.3|DMEL
OG0000066	LOC119560534|XP_037729953.1|DSUP	CG12516|NP_651615.2|DMEL
OG0000066	LOC119547346|XP_037710087.1|DSUP	CG11634|NP_610128.2|DMEL
OG0000066	LOC119560140|XP_037729424.1|DSUP	CG5623|NP_650485.1|DMEL
OG0000066	LOC119558417|XP_037727894.1|DSUP	CG12637|NP_572645.1|DMEL
OG0000066	LOC119550852|XP_037715749.1|DSUP	CG13539|NP_611768.1|DMEL
OG0000067	LOC119560888|XP_037730510.1|DSUP	Alp5|NP_650931.1|DMEL
OG0000067	LOC119553386|XP_037719671.1|DSUP	Alp9|NP_647977.1|DMEL
OG0000067	LOC119550078|XP_037714475.1|DSUP	Alp6|NP_610496.1|DMEL
OG0000067	LOC119553465|XP_037719795.1|DSUP	Alp10|NP_647976.1|DMEL
OG0000067	LOC119553512|XP_037719863.1|DSUP	Alp1|NP_001262159.1|DMEL
OG0000068	LOC119552687|XP_037718340.1|DSUP	CG6052|NP_649002.3|DMEL
OG0000068	LOC119559817|XP_037728832.1|DSUP	CG31213|NP_001262752.1|DMEL
OG0000068	LOC119555070|XP_037722207.1|DSUP	CG42816|NP_730301.3|DMEL
OG0000068	LOC119550979|XP_037715942.1|DSUP	CG8908|NP_611464.3|DMEL
OG0000068	LOC119555964|XP_037723613.1|DSUP	ABCA|NP_608445.2|DMEL
OG0000069	LOC119550426|XP_037715021.1|DSUP	CG30428|NP_726513.1|DMEL
OG0000070	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP	CG9498|NP_609015.2|DMEL
OG0000070	LOC119553795|XP_037720335.1|DSUP	CG13360|NP_569859.1|DMEL
OG0000070	LOC119546705|XP_037709112.1|DSUP	CG9497|NP_609014.3|DMEL
OG0000070	LOC119556647|XP_037724907.1|DSUP	CG7135|NP_573269.1|DMEL
OG0000071	LOC119555204|XP_037722387.1|DSUP	Muc68D|NP_648504.2|DMEL
OG0000071	LOC119552553|XP_037718101.1|DSUP	CG10725|NP_648647.1|DMEL
OG0000071	LOC119552552|XP_037718100.1|DSUP	CG10154|NP_001189089.1|DMEL
OG0000071	LOC119554936|XP_037721974.1|DSUP	CG10140|NP_648648.2|DMEL
OG0000072	LOC119551080|XP_037716171.1|DSUP	jtb|NP_611126.1|DMEL
OG0000072	LOC119550992|XP_037715966.1|DSUP	CG15712|NP_611131.2|DMEL
OG0000072	LOC119551079|XP_037716170.1|DSUP	CG4409|NP_001097337.1|DMEL
OG0000073	LOC119549420|XP_037713422.1|DSUP	lolal|NP_524778.1|DMEL
OG0000073	LOC119557222|XP_037725820.1|DSUP	br|NP_001162638.2|DMEL
OG0000074	LOC119555627|XP_037723076.1|DSUP	CG10472|NP_648017.1|DMEL
OG0000074	LOC119553528|XP_037719882.1|DSUP	CG7542|NP_648995.3|DMEL
OG0000075	LOC119552995|XP_037718942.1|DSUP	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC119553014|XP_037718987.1|DSUP	Hsp27|NP_524000.1|DMEL
OG0000075	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP	Hsp23|NP_523999.1|DMEL
OG0000075	LOC119552996|XP_037718943.1|DSUP	Hsp26|NP_523997.1|DMEL
OG0000076	LOC119555219|XP_037722410.1|DSUP	CG42540|NP_001246627.1|DMEL
OG0000076	LOC119558162|XP_037727356.1|DSUP	CG31358|NP_650147.1|DMEL
OG0000076	LOC119556941|XP_037725365.1|DSUP	CG14736|NP_731666.2|DMEL
OG0000076	LOC119556781|XP_037725143.1|DSUP	CG33253|NP_001259699.1|DMEL
OG0000076	LOC119556782|XP_037725144.1|DSUP	Mec2|NP_573357.1|DMEL
OG0000077	LOC119549138|XP_037712837.1|DSUP	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC119560232|XP_037729526.1|DSUP	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC119549259|XP_037713095.1|DSUP	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC119548360|XP_037711506.1|DSUP	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC119550532|XP_037715180.1|DSUP	CG15128|NP_611441.1|DMEL
OG0000078	LOC119553881|XP_037720469.1|DSUP	CG7634|NP_649332.1|DMEL
OG0000078	LOC119560420|XP_037729785.1|DSUP	wa-cup|NP_649721.2|DMEL
OG0000078	LOC119556490|XP_037724675.1|DSUP	r-cup|NP_608419.1|DMEL
OG0000078	LOC119557021|XP_037725486.1|DSUP	p-cup|NP_573216.1|DMEL
OG0000079	LOC119547249|XP_037709956.1|DSUP	CG16713|NP_608799.1|DMEL
OG0000079	LOC119547248|XP_037709955.1|DSUP	IM33|NP_608800.1|DMEL
OG0000080	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC119549434|XP_037713451.1|DSUP	Amyrel|NP_477262.1|DMEL
OG0000081	LOC119554911|XP_037721941.1|DSUP	tfc|NP_612091.1|DMEL
OG0000082	LOC119551581|XP_037716911.1|DSUP	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC119556198|XP_037724083.1|DSUP	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC119560897|XP_037730522.1|DSUP	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC119548097|XP_037711114.1|DSUP	LManI|NP_609407.1|DMEL
OG0000083	LOC119546591|XP_037708932.1|DSUP	LManVI|NP_609253.1|DMEL
OG0000083	LOC119546708|XP_037709117.1|DSUP	LManV|NP_609252.1|DMEL
OG0000083	LOC119547690|XP_037710586.1|DSUP	LManIV|NP_609251.2|DMEL
OG0000083	LOC119547461|XP_037710270.1|DSUP	LManII|NP_609408.1|DMEL
OG0000084	LOC119550924|XP_037715869.1|DSUP	CG15073|NP_611362.2|DMEL
OG0000084	LOC119551740|XP_037717169.1|DSUP	CG8388|NP_611075.1|DMEL
OG0000085	LOC119551864|XP_037717383.1|DSUP	CG2070|NP_610308.2|DMEL
OG0000085	LOC119549285|XP_037713161.1|DSUP	CG30495|NP_001260785.1|DMEL
OG0000085	LOC119549927|XP_037714196.1|DSUP	CG2065|NP_610309.1|DMEL
OG0000085	LOC119551142|XP_037716260.1|DSUP	CG2064|NP_610310.2|DMEL
OG0000085	LOC119549284|XP_037713160.1|DSUP	CG30491|NP_610306.1|DMEL
OG0000086	LOC119549877|XP_037714110.1|DSUP	fest|NP_611412.1|DMEL
OG0000087	LOC119546360|XP_037708515.1|DSUP	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC119547736|XP_037710650.1|DSUP	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC119547060|XP_037709670.1|DSUP	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC119549208|XP_037712982.1|DSUP	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC119547300|XP_037710018.1|DSUP	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC119553792|XP_037720331.1|DSUP	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC119549647|XP_037713759.1|DSUP	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC119553816|XP_037720365.1|DSUP	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC119559948|XP_037729105.1|DSUP	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC119559790|XP_037728799.1|DSUP	alphaTub84D|NP_524264.1|DMEL
OG0000089	LOC119560639|XP_037730119.1|DSUP	alphaTub85E|NP_524297.1|DMEL
OG0000089	LOC119554444|XP_037721284.1|DSUP	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC119551577|XP_037716907.1|DSUP	CG30339|NP_724813.1|DMEL
OG0000090	LOC119551295|XP_037716502.1|DSUP	CG12926|NP_610510.2|DMEL
OG0000090	LOC119552801|XP_037718566.1|DSUP	CG33514|NP_001014558.1|DMEL
OG0000090	LOC119555352|XP_037722617.1|DSUP	CG33966|NP_001033984.1|DMEL
OG0000091	LOC119550132|XP_037714564.1|DSUP	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC119548319|XP_037711427.1|DSUP	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC119545780|XP_037707573.1|DSUP	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC119563325|XP_037732595.1|DSUP	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC119555984|XP_037723644.1|DSUP	CG10513|NP_651370.2|DMEL
OG0000092	LOC119554434|XP_037721266.1|DSUP	CG11892|NP_651372.1|DMEL
OG0000092	LOC119563440|XP_037732759.1|DSUP	CG31380|NP_733121.1|DMEL
OG0000092	LOC119563381|XP_037732661.1|DSUP	CG10514|NP_651371.1|DMEL
OG0000093	LOC119548851|XP_037712400.1|DSUP	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC119549355|XP_037713272.1|DSUP	rhi|NP_536794.1|DMEL
OG0000093	LOC119546349|XP_037708504.1|DSUP	HP6|NP_608842.1|DMEL
OG0000093	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP	HP1b|NP_572521.2|DMEL
OG0000094	LOC119553732|XP_037720249.1|DSUP	Or67d|NP_648390.2|DMEL
OG0000094	LOC119560272|XP_037729566.1|DSUP	Or83c|NP_524244.2|DMEL
OG0000096	LOC119548522|XP_037711741.1|DSUP	CG17568|NP_609951.2|DMEL
OG0000096	LOC119547864|XP_037710825.1|DSUP	wek|NP_524930.1|DMEL
OG0000096	LOC119548857|XP_037712415.1|DSUP	CG6254|NP_649983.2|DMEL
OG0000096	LOC119548361|XP_037711504.1|DSUP	CG10366|NP_609995.1|DMEL
OG0000097	LOC119553943|XP_037720563.1|DSUP	CG44004|NP_001262004.2|DMEL
OG0000097	LOC119553415|XP_037719720.1|DSUP	CG44005|NP_001262003.1|DMEL
OG0000098	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC119558177|XP_037727371.1|DSUP	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC119558261|XP_037727536.1|DSUP	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC119550809|XP_037715676.1|DSUP	CG34459|NP_001097348.1|DMEL
OG0000100	LOC119561232|XP_037730976.1|DSUP	CG14354|NP_651433.1|DMEL
OG0000100	LOC119560440|XP_037729811.1|DSUP	CG14839|NP_650351.2|DMEL
OG0000100	LOC119560441|XP_037729812.1|DSUP	CG14841|NP_650350.1|DMEL
OG0000100	LOC119560505|XP_037729907.1|DSUP	CG14840|NP_650349.1|DMEL
OG0000100	LOC119560200|XP_037729491.1|DSUP	CG11694|NP_649786.1|DMEL
OG0000102	LOC119549166|XP_037712887.1|DSUP	PPO1|NP_476812.1|DMEL
OG0000102	LOC119552089|XP_037717794.1|DSUP	PPO2|NP_610443.1|DMEL
OG0000102	LOC119549711|XP_037713871.1|DSUP	PPO3|NP_524760.1|DMEL
OG0000103	LOC119553070|XP_037719123.1|DSUP	CG5653|NP_648269.1|DMEL
OG0000103	LOC119552691|XP_037718344.1|DSUP	CG6034|NP_649005.1|DMEL
OG0000103	LOC119552690|XP_037718343.1|DSUP	CG7460|NP_649004.1|DMEL
OG0000103	LOC119549539|XP_037713615.1|DSUP	CG7737|NP_001286308.1|DMEL
OG0000104	LOC119552682|XP_037718328.1|DSUP	Pdh|NP_524105.2|DMEL
OG0000104	LOC119547526|XP_037710347.1|DSUP	Fbp2|NP_523522.1|DMEL
OG0000104	LOC119552753|XP_037718469.1|DSUP	CG4842|NP_648885.1|DMEL
OG0000105	LOC119546005|XP_037707934.1|DSUP, LOC119559423|XP_037728445.1|DSUP	Or67a|NP_524005.2|DMEL
OG0000105	LOC119561103|XP_037730925.1|DSUP	Or85d|NP_524281.1|DMEL
OG0000105	LOC119559579|XP_037728528.1|DSUP, LOC119559963|XP_037729124.1|DSUP	Or85c|NP_524280.2|DMEL
OG0000105	LOC119559962|XP_037729123.1|DSUP, LOC119559578|XP_037728527.1|DSUP	Or85b|NP_524279.2|DMEL
OG0000106	LOC119552179|XP_037717942.1|DSUP	CG30286|NP_726082.3|DMEL
OG0000106	LOC119555687|XP_037723262.1|DSUP	CG43335|NP_001247121.1|DMEL
OG0000106	LOC119548115|XP_037711138.1|DSUP	CG18636|NP_995714.2|DMEL
OG0000106	LOC119550340|XP_037714888.1|DSUP	CG33462|NP_995844.2|DMEL
OG0000106	LOC119550450|XP_037715054.1|DSUP	CG30090|NP_725487.1|DMEL
OG0000107	LOC119551428|XP_037716699.1|DSUP, LOC119551427|XP_037716698.1|DSUP	Gr59c|NP_726292.1|DMEL
OG0000107	LOC119546334|XP_037708462.1|DSUP, LOC119546335|XP_037708463.1|DSUP, LOC119548582|XP_037711828.1|DSUP	Gr36b|NP_724039.1|DMEL
OG0000107	LOC119546337|XP_037708466.1|DSUP	Gr36c|NP_724040.1|DMEL
OG0000107	LOC119548571|XP_037711817.1|DSUP	Gr36a|NP_724038.2|DMEL
OG0000107	LOC119551957|XP_037717579.1|DSUP	Gr59d|NP_611758.2|DMEL
OG0000109	LOC119548022|XP_037711021.1|DSUP	CG17097|NP_609429.1|DMEL
OG0000109	LOC119548023|XP_037711024.1|DSUP	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL
OG0000109	LOC119548267|XP_037711341.1|DSUP	Lip4|NP_001260356.1|DMEL
OG0000110	LOC119553324|XP_037719581.1|DSUP	CG8562|NP_648118.1|DMEL
OG0000110	LOC119553439|XP_037719757.1|DSUP	CG18417|NP_648119.1|DMEL
OG0000110	LOC119554910|XP_037721940.1|DSUP	CG8560|NP_648120.3|DMEL
OG0000111	LOC119551522|XP_037716837.1|DSUP	Obp56a|NP_611442.1|DMEL
OG0000111	LOC119549723|XP_037713889.1|DSUP	Obp56e|NP_611445.1|DMEL
OG0000111	LOC119551617|XP_037716958.1|DSUP	Obp56d|NP_611444.2|DMEL
OG0000112	LOC119558344|XP_037727750.1|DSUP	CG32523|NP_728401.1|DMEL
OG0000112	LOC119555930|XP_037723558.1|DSUP	CG9676|NP_728008.1|DMEL
