Orthogroup	DSUP.longest_only	DSEC.longest_only
OG0000042	LOC119548723|XP_037712139.1|DSUP	LOC6617460|XP_002041777.2|DSEC
OG0000042	LOC119551176|XP_037716303.1|DSUP	LOC6609765|XP_002034419.1|DSEC
OG0000042	LOC119551178|XP_037716307.1|DSUP	LOC6609768|XP_002034422.2|DSEC
OG0000042	LOC119551177|XP_037716304.1|DSUP	LOC6609766|XP_032571746.1|DSEC
OG0000042	LOC119549542|XP_037713620.1|DSUP	LOC6609767|XP_032571748.1|DSEC
OG0000042	LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP	LOC116800694|XP_032572982.1|DSEC
OG0000042	LOC119551182|XP_037716311.1|DSUP	LOC6609769|XP_002034423.2|DSEC
OG0000043	LOC119563116|XP_037732288.1|DSUP	LOC6606882|XP_002031676.2|DSEC
OG0000043	LOC119562926|XP_037732005.1|DSUP	LOC6606880|XP_002031674.2|DSEC
OG0000043	LOC119563115|XP_037732286.1|DSUP	LOC6606881|XP_032578763.1|DSEC
OG0000043	LOC119563048|XP_037732184.1|DSUP	LOC6606886|XP_002031680.1|DSEC
OG0000043	LOC119556257|XP_037724233.1|DSUP	LOC6606877|XP_032576948.1|DSEC
OG0000043	LOC119556250|XP_037724220.1|DSUP	LOC6606875|XP_002031669.2|DSEC
OG0000043	LOC119554418|XP_037721239.1|DSUP	LOC6612980|XP_002037471.1|DSEC
OG0000043	LOC119556264|XP_037724244.1|DSUP	LOC6606874|XP_002031668.1|DSEC
OG0000044	LOC119558156|XP_037727329.1|DSUP	LOC6619712|XP_032578272.1|DSEC
OG0000044	LOC119555966|XP_037723621.1|DSUP	LOC6619716|XP_002043931.1|DSEC
OG0000044	LOC119555955|XP_037723600.1|DSUP	LOC6619717|XP_002043932.1|DSEC
OG0000044	LOC119563136|XP_037732321.1|DSUP	LOC6619713|XP_032578123.1|DSEC
OG0000044	LOC119555649|XP_037723141.1|DSUP	LOC6619715|XP_002043930.1|DSEC
OG0000044	LOC119563137|XP_037732322.1|DSUP	LOC6619714|XP_002043929.1|DSEC
OG0000045	LOC119553763|XP_037720298.1|DSUP	LOC6605191|XP_002030030.1|DSEC
OG0000045	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP	LOC6605189|XP_002030028.1|DSEC, LOC6605190|XP_002030029.1|DSEC
OG0000045	LOC119554102|XP_037720779.1|DSUP	LOC6611095|XP_002035652.1|DSEC
OG0000045	LOC119553760|XP_037720293.1|DSUP	LOC6611094|XP_002035651.1|DSEC
OG0000046	LOC119560295|XP_037729593.1|DSUP	LOC6620032|XP_032578694.1|DSEC
OG0000046	LOC119555986|XP_037723641.1|DSUP	LOC6615012|XP_002039429.1|DSEC
OG0000046	LOC119555989|XP_037723648.1|DSUP	LOC6615013|XP_002039430.2|DSEC
OG0000046	LOC119556096|XP_037723888.1|DSUP	LOC6615011|XP_032581038.1|DSEC
OG0000046	LOC119549774|XP_037713961.1|DSUP	LOC6618806|XP_002043055.1|DSEC
OG0000046	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP	LOC6607590|XP_002032359.1|DSEC
OG0000047	LOC119550226|XP_037714721.1|DSUP	LOC6609458|XP_002034143.1|DSEC
OG0000047	LOC119550295|XP_037714817.1|DSUP	LOC6609455|XP_002034140.1|DSEC
OG0000047	LOC119559372|XP_037728340.1|DSUP	LOC6609036|XP_032573031.1|DSEC
OG0000047	LOC119553262|XP_037719480.1|DSUP	LOC6605158|XP_002029997.1|DSEC
OG0000047	LOC119559393|XP_037728384.1|DSUP	LOC6609046|XP_032572064.1|DSEC
OG0000047	LOC119553673|XP_037720144.1|DSUP	LOC6605159|XP_002029998.2|DSEC
OG0000048	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP	LOC6605929|XP_002030742.1|DSEC, LOC6605928|XP_002030741.1|DSEC
OG0000048	LOC119553986|XP_037720621.1|DSUP	LOC6605925|XP_002030738.1|DSEC
OG0000048	LOC119553984|XP_037720618.1|DSUP	LOC6605923|XP_002030736.1|DSEC
OG0000048	LOC119555323|XP_037722579.1|DSUP	LOC6605926|XP_002030739.1|DSEC
OG0000049	LOC119563293|XP_037732549.1|DSUP	LOC6616787|XP_002041124.1|DSEC
OG0000049	LOC119563399|XP_037732686.1|DSUP	LOC6616784|XP_002041121.1|DSEC
OG0000049	LOC119553498|XP_037719841.1|DSUP	LOC6616788|XP_002041125.1|DSEC
OG0000049	LOC119555362|XP_037722631.1|DSUP	LOC6616790|XP_032578183.1|DSEC
OG0000049	LOC119555370|XP_037722644.1|DSUP	LOC6616789|XP_002041126.1|DSEC
OG0000049	LOC119558111|XP_037727267.1|DSUP	LOC6616783|XP_002041120.1|DSEC
OG0000050	LOC119549468|XP_037713498.1|DSUP	LOC6608707|XP_002033431.1|DSEC
OG0000050	LOC119555005|XP_037722074.1|DSUP	LOC6616568|XP_002040927.1|DSEC
OG0000050	LOC119554439|XP_037721277.1|DSUP	LOC6616571|XP_032575631.1|DSEC
OG0000050	LOC119554992|XP_037722058.1|DSUP	LOC6616570|XP_002040929.1|DSEC
OG0000050	LOC119555302|XP_037722547.1|DSUP	LOC116800887|XP_032573137.1|DSEC
OG0000050	LOC119554440|XP_037721278.1|DSUP	LOC6616572|XP_002040931.1|DSEC
OG0000050	LOC119554997|XP_037722064.1|DSUP	LOC6616569|XP_032573136.1|DSEC
OG0000051	LOC119560029|XP_037729252.1|DSUP	LOC6607242|XP_032578378.1|DSEC
OG0000051	LOC119546183|XP_037708239.1|DSUP	LOC6606391|XP_002031196.1|DSEC
OG0000051	LOC119556804|XP_037725175.1|DSUP	LOC6606710|XP_002031509.1|DSEC
OG0000051	LOC119556794|XP_037725162.1|DSUP	LOC6606709|XP_002031508.1|DSEC
OG0000052	LOC119560909|XP_037730537.1|DSUP	LOC6607024|XP_002031813.1|DSEC
OG0000052	LOC119562894|XP_037731939.1|DSUP	LOC6607642|XP_002032407.1|DSEC
OG0000052	LOC119560209|XP_037729495.1|DSUP	LOC6607026|XP_002031815.1|DSEC
OG0000052	LOC119560185|XP_037729475.1|DSUP	LOC6607022|XP_002031811.2|DSEC
OG0000052	LOC119560154|XP_037729437.1|DSUP	LOC6607023|XP_002031812.1|DSEC
OG0000052	LOC119549090|XP_037712749.1|DSUP	LOC6609846|XP_002034498.1|DSEC
OG0000052	LOC119549091|XP_037712751.1|DSUP	LOC6609845|XP_002034497.1|DSEC
OG0000053	LOC119549495|XP_037713527.1|DSUP	LOC6608189|XP_002032934.2|DSEC
OG0000053	LOC119551763|XP_037717217.1|DSUP	LOC6608187|XP_002032932.1|DSEC
OG0000053	LOC119551749|XP_037717203.1|DSUP	LOC6608184|XP_002032929.1|DSEC
OG0000053	LOC119551753|XP_037717206.1|DSUP	LOC6608180|XP_002032925.1|DSEC
OG0000054	LOC119556528|XP_037724737.1|DSUP	LOC6606233|XP_002031041.1|DSEC
OG0000054	LOC119563343|XP_037732618.1|DSUP	LOC6606232|XP_002031040.1|DSEC
OG0000054	LOC119552964|XP_037718891.1|DSUP	LOC6606230|XP_002031038.1|DSEC
OG0000054	LOC119555707|XP_037723302.1|DSUP	LOC6606231|XP_032576779.1|DSEC
OG0000055	LOC119545658|XP_037707312.1|DSUP	LOC6612846|XP_002037340.1|DSEC
OG0000056	LOC119563020|XP_037732144.1|DSUP	LOC6607531|XP_002032300.1|DSEC
OG0000056	LOC119563019|XP_037732142.1|DSUP	LOC6607532|XP_002032301.1|DSEC
OG0000056	LOC119563022|XP_037732148.1|DSUP	LOC6607533|XP_002032302.1|DSEC
OG0000056	LOC119563021|XP_037732147.1|DSUP	LOC6607534|XP_002032303.1|DSEC
OG0000056	LOC119556291|XP_037724281.1|DSUP	LOC6606941|XP_002031735.1|DSEC
OG0000056	LOC119553956|XP_037720582.1|DSUP	LOC6606940|XP_002031734.1|DSEC
OG0000058	LOC119551503|XP_037716797.1|DSUP	LOC6609913|XP_002034563.1|DSEC
OG0000058	LOC119551928|XP_037717493.1|DSUP	LOC6609912|XP_002034562.2|DSEC, LOC6609909|XP_032572423.1|DSEC
OG0000058	LOC119546720|XP_037709134.1|DSUP	LOC6613603|XP_002038073.1|DSEC
OG0000058	LOC119556721|XP_037725047.1|DSUP	LOC6612350|XP_002036859.1|DSEC
OG0000059	LOC119559409|XP_037728412.1|DSUP	LOC6617066|XP_002041394.1|DSEC
OG0000059	LOC119560931|XP_037730598.1|DSUP	LOC6617064|XP_002041392.1|DSEC
OG0000059	LOC119560508|XP_037729914.1|DSUP	LOC6617063|XP_002041391.1|DSEC
OG0000059	LOC119556499|XP_037724690.1|DSUP	LOC6617065|XP_002041393.1|DSEC
OG0000059	LOC119556184|XP_037724057.1|DSUP	LOC6617058|XP_002041386.1|DSEC
OG0000060	LOC119556360|XP_037724450.1|DSUP	LOC6618583|XP_002042842.1|DSEC
OG0000060	LOC119547032|XP_037709634.1|DSUP	LOC6614500|XP_002038933.1|DSEC
OG0000060	LOC119561007|XP_037730755.1|DSUP	LOC6613944|XP_032578849.1|DSEC
OG0000060	LOC119550934|XP_037715889.1|DSUP	LOC6612941|XP_032579191.1|DSEC
OG0000060	LOC119556787|XP_037725149.1|DSUP	LOC6618552|XP_002042809.1|DSEC
OG0000060	LOC119547296|XP_037710013.1|DSUP	LOC6613126|XP_002037607.1|DSEC
OG0000061	LOC119547297|XP_037710014.1|DSUP	LOC6611375|XP_002035920.1|DSEC
OG0000061	LOC119547411|XP_037710188.1|DSUP	LOC6611382|XP_002035927.1|DSEC
OG0000061	LOC119547153|XP_037709799.1|DSUP	LOC6611377|XP_032583318.1|DSEC
OG0000061	LOC119547482|XP_037710295.1|DSUP	LOC6611378|XP_002035923.2|DSEC
OG0000062	LOC119557553|XP_037726263.1|DSUP	LOC6619830|XP_032581369.1|DSEC
OG0000062	LOC119548633|XP_037711950.1|DSUP	LOC6614677|XP_002039104.1|DSEC
OG0000062	LOC119548634|XP_037711951.1|DSUP	LOC6614678|XP_002039105.1|DSEC
OG0000063	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP	LOC6616903|XP_002041237.1|DSEC
OG0000063	LOC119547960|XP_037710940.1|DSUP	LOC6616904|XP_032577925.1|DSEC
OG0000063	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP	LOC6616902|XP_002041236.1|DSEC
OG0000063	LOC119554636|XP_037721561.1|DSUP	LOC116800923|XP_032573468.1|DSEC
OG0000063	LOC119553691|XP_037720174.1|DSUP	LOC6605135|XP_002029976.1|DSEC
OG0000063	LOC119553169|XP_037719333.1|DSUP	LOC6605136|XP_002029977.1|DSEC
OG0000063	LOC119553170|XP_037719334.1|DSUP	LOC6605137|XP_032573466.1|DSEC
OG0000065	LOC119561047|XP_037730805.1|DSUP	LOC6620871|XP_032577187.1|DSEC
OG0000065	LOC119551150|XP_037716270.1|DSUP	LOC6611715|XP_032583141.1|DSEC
OG0000065	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP	LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC
OG0000065	LOC119559981|XP_037729166.1|DSUP	LOC6616851|XP_002041187.2|DSEC
OG0000065	LOC119555273|XP_037722507.1|DSUP	LOC6616853|XP_002041189.1|DSEC
OG0000065	LOC119563411|XP_037732707.1|DSUP	LOC6616852|XP_002041188.1|DSEC
OG0000066	LOC119557286|XP_037725904.1|DSUP	LOC6618629|XP_002042888.1|DSEC
OG0000066	LOC119560085|XP_037729330.1|DSUP	LOC6614127|XP_002038580.2|DSEC
OG0000066	LOC119560534|XP_037729953.1|DSUP	LOC6618754|XP_002043012.2|DSEC
OG0000066	LOC119547346|XP_037710087.1|DSUP	LOC6619319|XP_002043536.1|DSEC
OG0000066	LOC119560140|XP_037729424.1|DSUP	LOC6606217|XP_002031025.1|DSEC
OG0000066	LOC119558417|XP_037727894.1|DSUP	LOC6617577|XP_002041890.1|DSEC
OG0000066	LOC119550852|XP_037715749.1|DSUP	LOC6615669|XP_002040040.1|DSEC
OG0000067	LOC119560888|XP_037730510.1|DSUP	LOC6620079|XP_002044291.1|DSEC
OG0000067	LOC119553386|XP_037719671.1|DSUP	LOC6610892|XP_002035455.1|DSEC
OG0000067	LOC119550078|XP_037714475.1|DSUP	LOC6608367|XP_002033103.1|DSEC
OG0000067	LOC119553465|XP_037719795.1|DSUP	LOC6610891|XP_002035454.1|DSEC
OG0000067	LOC119553512|XP_037719863.1|DSUP	LOC6616446|XP_002040807.1|DSEC
OG0000068	LOC119552687|XP_037718340.1|DSUP	LOC6606120|XP_032575928.1|DSEC
OG0000068	LOC119559817|XP_037728832.1|DSUP	LOC6620399|XP_032576530.1|DSEC
OG0000068	LOC119555070|XP_037722207.1|DSUP	LOC6606128|XP_032573930.1|DSEC
OG0000068	LOC119550979|XP_037715942.1|DSUP	LOC6610046|XP_002034662.2|DSEC
OG0000068	LOC119555964|XP_037723613.1|DSUP	LOC6615215|XP_032581888.1|DSEC
OG0000069	LOC119550426|XP_037715021.1|DSUP	LOC6618939|XP_002043184.2|DSEC
OG0000070	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP	LOC6613612|XP_002038082.1|DSEC
OG0000070	LOC119553795|XP_037720335.1|DSUP	LOC6615903|XP_002040271.1|DSEC
OG0000070	LOC119546705|XP_037709112.1|DSUP	LOC6613611|XP_002038081.1|DSEC
OG0000070	LOC119556647|XP_037724907.1|DSUP	LOC6614825|XP_002039244.1|DSEC
OG0000071	LOC119555204|XP_037722387.1|DSUP	LOC6605331|XP_002030168.2|DSEC
OG0000071	LOC119552553|XP_037718101.1|DSUP	LOC6605584|XP_032575054.1|DSEC
OG0000071	LOC119552552|XP_037718100.1|DSUP	LOC6605583|XP_002030402.2|DSEC
OG0000071	LOC119554936|XP_037721974.1|DSUP	LOC6605585|XP_002030404.1|DSEC
OG0000072	LOC119551080|XP_037716171.1|DSUP	LOC6609446|XP_002034131.1|DSEC
OG0000072	LOC119550992|XP_037715966.1|DSUP	LOC6609453|XP_002034138.1|DSEC
OG0000072	LOC119551079|XP_037716170.1|DSUP	LOC6609448|XP_032571731.1|DSEC
OG0000073	LOC119549420|XP_037713422.1|DSUP	LOC6609744|XP_002034398.2|DSEC
OG0000073	LOC119557222|XP_037725820.1|DSUP	LOC6616009|XP_032581764.1|DSEC
OG0000073	LOC119559869|XP_037728906.1|DSUP	LOC6614351|XP_032576696.1|DSEC
OG0000074	LOC119555627|XP_037723076.1|DSUP	LOC6610960|XP_002035517.1|DSEC
OG0000074	LOC119553528|XP_037719882.1|DSUP	LOC6606103|XP_002030912.1|DSEC
OG0000075	LOC119552995|XP_037718942.1|DSUP	LOC6605016|XP_002029859.2|DSEC
OG0000075	LOC119553014|XP_037718987.1|DSUP	LOC6605018|XP_002029861.1|DSEC
OG0000075	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP	LOC6605017|XP_002029860.1|DSEC
OG0000075	LOC119552996|XP_037718943.1|DSUP	LOC6605015|XP_002029858.1|DSEC
OG0000076	LOC119555219|XP_037722410.1|DSUP	LOC6610804|XP_032574471.1|DSEC
OG0000076	LOC119558162|XP_037727356.1|DSUP	LOC6606736|XP_032578748.1|DSEC
OG0000076	LOC119556941|XP_037725365.1|DSUP	LOC6606734|XP_032578866.1|DSEC
OG0000076	LOC119556781|XP_037725143.1|DSUP	LOC6614957|XP_002039374.1|DSEC
OG0000076	LOC119556782|XP_037725144.1|DSUP	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC
OG0000077	LOC119549138|XP_037712837.1|DSUP	LOC6609946|XP_002034592.1|DSEC
OG0000077	LOC119560232|XP_037729526.1|DSUP	LOC6607116|XP_002031904.1|DSEC
OG0000077	LOC119549259|XP_037713095.1|DSUP	LOC6618789|XP_002043039.2|DSEC
OG0000077	LOC119548360|XP_037711506.1|DSUP	LOC6618743|XP_032576637.1|DSEC
OG0000078	LOC119550532|XP_037715180.1|DSUP	LOC6609985|XP_032572329.1|DSEC
OG0000078	LOC119553881|XP_037720469.1|DSUP	LOC6616471|XP_032574945.1|DSEC
OG0000078	LOC119560420|XP_037729785.1|DSUP	LOC6614250|XP_032578587.1|DSEC
OG0000078	LOC119556490|XP_037724675.1|DSUP	LOC6615175|XP_002039591.1|DSEC
OG0000078	LOC119557021|XP_037725486.1|DSUP	LOC6618086|XP_002042384.1|DSEC
OG0000079	LOC119547249|XP_037709956.1|DSUP	LOC6613270|XP_032579159.1|DSEC
OG0000079	LOC119547248|XP_037709955.1|DSUP	LOC6613271|XP_002037748.1|DSEC
OG0000080	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP	LOC6609553|XP_032570859.1|DSEC
OG0000080	LOC119549434|XP_037713451.1|DSUP	LOC6609476|XP_002034161.1|DSEC
OG0000081	LOC119554911|XP_037721941.1|DSUP	LOC6610291|XP_002034886.1|DSEC
OG0000082	LOC119551581|XP_037716911.1|DSUP	LOC6615566|XP_002039940.2|DSEC
OG0000082	LOC119560897|XP_037730522.1|DSUP	LOC6606452|XP_002031255.1|DSEC
OG0000083	LOC119548097|XP_037711114.1|DSUP	LOC116800215|XP_032569927.1|DSEC
OG0000083	LOC119546591|XP_037708932.1|DSUP	LOC6611746|XP_002036269.1|DSEC
OG0000083	LOC119546708|XP_037709117.1|DSUP	LOC6611745|XP_032583492.1|DSEC
OG0000083	LOC119547690|XP_037710586.1|DSUP	LOC6611744|XP_032583168.1|DSEC
OG0000083	LOC119547461|XP_037710270.1|DSUP	LOC6612009|XP_032569925.1|DSEC
OG0000084	LOC119550924|XP_037715869.1|DSUP	LOC6609841|XP_002034493.1|DSEC
OG0000084	LOC119551740|XP_037717169.1|DSUP	LOC6609358|XP_002034047.1|DSEC
OG0000085	LOC119551864|XP_037717383.1|DSUP	LOC6608032|XP_002032780.1|DSEC
OG0000085	LOC119549285|XP_037713161.1|DSUP	LOC6608030|XP_032572867.1|DSEC
OG0000085	LOC119549927|XP_037714196.1|DSUP	LOC6608033|XP_002032781.2|DSEC
OG0000085	LOC119551142|XP_037716260.1|DSUP	LOC6608034|XP_002032782.1|DSEC
OG0000085	LOC119549284|XP_037713160.1|DSUP	LOC6608029|XP_032572862.1|DSEC
OG0000086	LOC119549877|XP_037714110.1|DSUP	LOC6609922|XP_002034572.1|DSEC
OG0000087	LOC119546360|XP_037708515.1|DSUP	LOC6611885|XP_002036403.2|DSEC
OG0000087	LOC119547736|XP_037710650.1|DSUP	LOC6611274|XP_002035829.1|DSEC
OG0000087	LOC119547060|XP_037709670.1|DSUP	LOC6611909|XP_002036426.1|DSEC
OG0000088	LOC119549208|XP_037712982.1|DSUP	LOC6607857|XP_032572237.1|DSEC
OG0000088	LOC119547300|XP_037710018.1|DSUP	LOC6612055|XP_002036572.1|DSEC
OG0000088	LOC119553792|XP_037720331.1|DSUP	LOC6605272|XP_002030110.1|DSEC
OG0000088	LOC119549647|XP_037713759.1|DSUP	LOC6609520|XP_002034204.1|DSEC
OG0000088	LOC119553816|XP_037720365.1|DSUP	LOC6605273|XP_002030111.1|DSEC
OG0000089	LOC119559948|XP_037729105.1|DSUP	LOC6614195|XP_002038642.1|DSEC
OG0000089	LOC119559790|XP_037728799.1|DSUP	LOC6614269|XP_002038709.1|DSEC
OG0000089	LOC119560639|XP_037730119.1|DSUP	LOC6607057|XP_002031845.1|DSEC
OG0000089	LOC119554444|XP_037721284.1|DSUP	LOC6605081|XP_002029922.1|DSEC
OG0000090	LOC119551577|XP_037716907.1|DSUP	LOC6608382|XP_002033118.1|DSEC
OG0000090	LOC119551295|XP_037716502.1|DSUP	LOC6608386|XP_032571023.1|DSEC
OG0000090	LOC119552801|XP_037718566.1|DSUP	LOC6610773|XP_002035339.1|DSEC
OG0000090	LOC119555352|XP_037722617.1|DSUP	LOC6610282|XP_032573795.1|DSEC
OG0000091	LOC119550132|XP_037714564.1|DSUP	LOC6612658|XP_032576233.1|DSEC
OG0000091	LOC119548319|XP_037711427.1|DSUP	LOC6612181|XP_032580799.1|DSEC
OG0000091	LOC119545780|XP_037707573.1|DSUP	LOC6613760|XP_032578418.1|DSEC
OG0000091	LOC119563325|XP_037732595.1|DSUP	LOC116801651|XP_032578417.1|DSEC
OG0000092	LOC119555984|XP_037723644.1|DSUP	LOC6619698|XP_032579430.1|DSEC
OG0000092	LOC119554434|XP_037721266.1|DSUP	LOC6619700|XP_002043915.1|DSEC
OG0000092	LOC119563440|XP_037732759.1|DSUP	LOC6616968|XP_002041296.1|DSEC
OG0000092	LOC119563381|XP_037732661.1|DSUP	LOC6619699|XP_002043914.1|DSEC
OG0000093	LOC119548851|XP_037712400.1|DSUP	LOC6611634|XP_002036170.1|DSEC
OG0000093	LOC119555990|XP_037723649.1|DSUP	LOC116802189|XP_032581620.1|DSEC
OG0000093	LOC119549355|XP_037713272.1|DSUP	LOC116800366|XP_032570747.1|DSEC
OG0000093	LOC119546349|XP_037708504.1|DSUP	LOC6613360|XP_032569736.1|DSEC
OG0000093	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP	LOC6619757|XP_002043971.1|DSEC
OG0000094	LOC119553732|XP_037720249.1|DSUP	LOC6605148|XP_002029989.1|DSEC
OG0000094	LOC119560272|XP_037729566.1|DSUP	LOC6614059|XP_002038513.1|DSEC
OG0000096	LOC119548522|XP_037711741.1|DSUP	LOC6614658|XP_002039085.1|DSEC
OG0000096	LOC119547864|XP_037710825.1|DSUP	LOC6611394|XP_002035938.1|DSEC
OG0000096	LOC119548857|XP_037712415.1|DSUP	LOC6606981|XP_032576845.1|DSEC
OG0000096	LOC119548361|XP_037711504.1|DSUP	LOC6614724|XP_032569761.1|DSEC
OG0000097	LOC119554179|XP_037720899.1|DSUP	LOC116801105|XP_032574645.1|DSEC
OG0000097	LOC119553943|XP_037720563.1|DSUP	LOC116801043|XP_032574304.1|DSEC
OG0000097	LOC119553415|XP_037719720.1|DSUP	LOC6618280|XP_002042554.1|DSEC
OG0000098	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC
OG0000099	LOC119558177|XP_037727371.1|DSUP	LOC6616102|XP_002040467.1|DSEC
OG0000099	LOC119558261|XP_037727536.1|DSUP	LOC6616099|XP_032580297.1|DSEC
OG0000100	LOC119550809|XP_037715676.1|DSUP	LOC116800385|XP_032570900.1|DSEC
OG0000100	LOC119561232|XP_037730976.1|DSUP	LOC6616973|XP_002041301.1|DSEC
OG0000100	LOC119560440|XP_037729811.1|DSUP	LOC6606416|XP_002031220.1|DSEC
OG0000100	LOC119560441|XP_037729812.1|DSUP	LOC6606417|XP_002031221.2|DSEC
OG0000100	LOC119560505|XP_037729907.1|DSUP	LOC6606418|XP_002031222.1|DSEC
OG0000100	LOC119560200|XP_037729491.1|DSUP	LOC6607283|XP_002032062.1|DSEC
OG0000101	LOC119552822|XP_037718602.1|DSUP	LOC6618410|XP_002042680.2|DSEC
OG0000102	LOC119549166|XP_037712887.1|DSUP	LOC6609708|XP_032571910.1|DSEC
OG0000102	LOC119552089|XP_037717794.1|DSUP	LOC6608277|XP_002033021.1|DSEC
OG0000102	LOC119549711|XP_037713871.1|DSUP	LOC6615642|XP_032570858.1|DSEC
OG0000103	LOC119553070|XP_037719123.1|DSUP	LOC6604961|XP_002029804.1|DSEC
OG0000103	LOC119552691|XP_037718344.1|DSUP	LOC6606121|XP_002030929.1|DSEC
OG0000103	LOC119552690|XP_037718343.1|DSUP	LOC116801298|XP_032575929.1|DSEC
OG0000103	LOC119549539|XP_037713615.1|DSUP	LOC6608599|XP_002033333.1|DSEC
OG0000104	LOC119552682|XP_037718328.1|DSUP	LOC6605945|XP_002030757.2|DSEC
OG0000104	LOC119547526|XP_037710347.1|DSUP	LOC6611808|XP_002036330.1|DSEC
OG0000104	LOC119552753|XP_037718469.1|DSUP	LOC6605950|XP_002030762.1|DSEC
OG0000105	LOC119551771|XP_037717229.1|DSUP	LOC6619284|XP_032579009.1|DSEC
OG0000105	LOC119546005|XP_037707934.1|DSUP, LOC119559423|XP_037728445.1|DSUP	LOC6605055|XP_002029896.2|DSEC
OG0000105	LOC119561103|XP_037730925.1|DSUP	LOC6607252|XP_002032031.1|DSEC
OG0000105	LOC119559579|XP_037728528.1|DSUP, LOC119559963|XP_037729124.1|DSUP	LOC6607258|XP_002032037.1|DSEC
OG0000105	LOC119559962|XP_037729123.1|DSUP, LOC119559578|XP_037728527.1|DSUP	LOC6607259|XP_002032038.1|DSEC
OG0000106	LOC119552179|XP_037717942.1|DSUP	LOC6615391|XP_002039773.1|DSEC
OG0000106	LOC119555687|XP_037723262.1|DSUP	LOC6606229|XP_032578662.1|DSEC
OG0000106	LOC119548114|XP_037711136.1|DSUP	LOC6611307|XP_032583274.1|DSEC
OG0000106	LOC119548115|XP_037711138.1|DSUP	LOC6611308|XP_002035855.1|DSEC
OG0000106	LOC119550340|XP_037714888.1|DSUP	LOC6609321|XP_002034010.2|DSEC
OG0000107	LOC119551428|XP_037716699.1|DSUP, LOC119551427|XP_037716698.1|DSUP	LOC6615659|XP_002040030.1|DSEC
OG0000107	LOC119546334|XP_037708462.1|DSUP, LOC119546335|XP_037708463.1|DSUP, LOC119548582|XP_037711828.1|DSUP	LOC116800201|XP_032569810.1|DSEC
OG0000107	LOC119546337|XP_037708466.1|DSUP	LOC6614463|XP_002038896.1|DSEC
OG0000107	LOC119548571|XP_037711817.1|DSUP	LOC6614462|XP_032583400.1|DSEC
OG0000107	LOC119551957|XP_037717579.1|DSUP	LOC6615660|XP_002040031.1|DSEC
OG0000108	LOC119555390|XP_037722664.1|DSUP, LOC119557724|XP_037726534.1|DSUP, LOC119546107|XP_037708121.1|DSUP, LOC119551105|XP_037716211.1|DSUP, LOC119558507|XP_037727941.1|DSUP, LOC119562366|XP_037731458.1|DSUP, LOC119560193|XP_037729485.1|DSUP, LOC119562757|XP_037731886.1|DSUP	LOC116801453|XP_032577030.1|DSEC
OG0000109	LOC119548022|XP_037711021.1|DSUP	LOC6612035|XP_002036552.2|DSEC
OG0000109	LOC119548023|XP_037711024.1|DSUP	LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC
OG0000109	LOC119548267|XP_037711341.1|DSUP	LOC6612022|XP_002036539.1|DSEC
OG0000110	LOC119553324|XP_037719581.1|DSUP	LOC6620844|XP_032573645.1|DSEC
OG0000110	LOC119553439|XP_037719757.1|DSUP	LOC6611144|XP_002035701.2|DSEC
OG0000110	LOC119554910|XP_037721940.1|DSUP	LOC6611145|XP_002035702.1|DSEC
OG0000111	LOC119551522|XP_037716837.1|DSUP	LOC6609987|XP_002034623.1|DSEC
OG0000111	LOC119549723|XP_037713889.1|DSUP	LOC6620815|XP_032571778.1|DSEC
OG0000111	LOC119551617|XP_037716958.1|DSUP	LOC6620816|XP_002045014.1|DSEC
OG0000112	LOC119558344|XP_037727750.1|DSUP	LOC6615207|XP_002039617.1|DSEC
OG0000112	LOC119555930|XP_037723558.1|DSUP	LOC6617976|XP_002042284.1|DSEC
OG0000112	LOC119556800|XP_037725166.1|DSUP	LOC6615171|XP_002039587.1|DSEC
OG0000112	LOC119556776|XP_037725132.1|DSUP	LOC6615170|XP_002039586.1|DSEC
OG0000113	LOC119556622|XP_037724870.1|DSUP, LOC119557771|XP_037726597.1|DSUP, LOC119547880|XP_037710844.1|DSUP	LOC6611439|XP_002035982.2|DSEC
