Orthogroup	DSUP.longest_only	DMAU.longest_only
OG0000042	LOC119551178|XP_037716307.1|DSUP	LOC117138473|XP_033156494.1|DMAU
OG0000042	LOC119551177|XP_037716304.1|DSUP	LOC117138470|XP_033156490.1|DMAU
OG0000042	LOC119551182|XP_037716311.1|DSUP	LOC117138471|XP_033156492.1|DMAU
OG0000043	LOC119563116|XP_037732288.1|DSUP	LOC117143574|XP_033164210.1|DMAU
OG0000043	LOC119562926|XP_037732005.1|DSUP	LOC117143570|XP_033164205.1|DMAU
OG0000043	LOC119563115|XP_037732286.1|DSUP	LOC117143572|XP_033164208.1|DMAU
OG0000043	LOC119563048|XP_037732184.1|DSUP	LOC117145149|XP_033166580.1|DMAU
OG0000043	LOC119556257|XP_037724233.1|DSUP	LOC117143571|XP_033164207.1|DMAU
OG0000043	LOC119556250|XP_037724220.1|DSUP	LOC117143573|XP_033164209.1|DMAU
OG0000043	LOC119554418|XP_037721239.1|DSUP	LOC117145745|XP_033167398.1|DMAU
OG0000043	LOC119556264|XP_037724244.1|DSUP	LOC117143372|XP_033163938.1|DMAU
OG0000044	LOC119558156|XP_037727329.1|DSUP	LOC117143901|XP_033164698.1|DMAU
OG0000044	LOC119555966|XP_037723621.1|DSUP	LOC117143451|XP_033164051.1|DMAU
OG0000044	LOC119555955|XP_037723600.1|DSUP	LOC117145465|XP_033167027.1|DMAU
OG0000044	LOC119563136|XP_037732321.1|DSUP	LOC117145163|XP_033166599.1|DMAU
OG0000044	LOC119555649|XP_037723141.1|DSUP	LOC117143590|XP_033164229.1|DMAU
OG0000044	LOC119563137|XP_037732322.1|DSUP	LOC117143652|XP_033164322.1|DMAU
OG0000044	LOC119548482|XP_037711687.1|DSUP	LOC117143435|XP_033164032.1|DMAU
OG0000045	LOC119553763|XP_037720298.1|DSUP	LOC117139739|XP_033158187.1|DMAU
OG0000045	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP	LOC117139893|XP_033158462.1|DMAU, LOC117140400|XP_033159161.1|DMAU, LOC117139892|XP_033158461.1|DMAU
OG0000045	LOC119554102|XP_037720779.1|DSUP	LOC117139487|XP_033157699.1|DMAU
OG0000045	LOC119553760|XP_037720293.1|DSUP	LOC117139486|XP_033157698.1|DMAU
OG0000046	LOC119560295|XP_037729593.1|DSUP	LOC117145662|XP_033167285.1|DMAU
OG0000046	LOC119555986|XP_037723641.1|DSUP	LOC117147192|XP_033169884.1|DMAU
OG0000046	LOC119555989|XP_037723648.1|DSUP	LOC117148363|XP_033171610.1|DMAU
OG0000046	LOC119556096|XP_037723888.1|DSUP	LOC117147217|XP_033169922.1|DMAU
OG0000046	LOC119553613|XP_037720003.1|DSUP	LOC117143845|XP_033164592.1|DMAU, LOC117143549|XP_033164180.1|DMAU
OG0000046	LOC119549774|XP_037713961.1|DSUP	LOC117138631|XP_033156736.1|DMAU
OG0000046	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP	LOC117143844|XP_033164591.1|DMAU
OG0000047	LOC119550226|XP_037714721.1|DSUP	LOC117137846|XP_033155439.1|DMAU
OG0000047	LOC119550295|XP_037714817.1|DSUP	LOC117137896|XP_033155525.1|DMAU
OG0000047	LOC119559372|XP_037728340.1|DSUP	LOC117136744|XP_033153666.1|DMAU
OG0000047	LOC119553262|XP_037719480.1|DSUP	LOC117141645|XP_033161109.1|DMAU
OG0000047	LOC119559393|XP_037728384.1|DSUP	LOC117137194|XP_033154412.1|DMAU
OG0000047	LOC119553673|XP_037720144.1|DSUP	LOC117141646|XP_033161110.1|DMAU
OG0000048	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP	LOC117140937|XP_033160024.1|DMAU, LOC117140309|XP_033159045.1|DMAU
OG0000048	LOC119553986|XP_037720621.1|DSUP	LOC117140939|XP_033160026.1|DMAU
OG0000048	LOC119553984|XP_037720618.1|DSUP	LOC117140935|XP_033160022.1|DMAU
OG0000048	LOC119555323|XP_037722579.1|DSUP	LOC117140941|XP_033160028.1|DMAU
OG0000049	LOC119563293|XP_037732549.1|DSUP	LOC117144267|XP_033165261.1|DMAU
OG0000049	LOC119563399|XP_037732686.1|DSUP	LOC117143819|XP_033164555.1|DMAU
OG0000049	LOC119553498|XP_037719841.1|DSUP	LOC117145062|XP_033166468.1|DMAU
OG0000049	LOC119555362|XP_037722631.1|DSUP	LOC117145059|XP_033166464.1|DMAU
OG0000049	LOC119555370|XP_037722644.1|DSUP	LOC117145061|XP_033166467.1|DMAU
OG0000049	LOC119558111|XP_037727267.1|DSUP	LOC117144466|XP_033165523.1|DMAU
OG0000050	LOC119549468|XP_037713498.1|DSUP	LOC117136135|XP_033152731.1|DMAU
OG0000050	LOC119555005|XP_037722074.1|DSUP	LOC117142030|XP_033161785.1|DMAU
OG0000050	LOC119554439|XP_037721277.1|DSUP	LOC117142027|XP_033161782.1|DMAU
OG0000050	LOC119554992|XP_037722058.1|DSUP	LOC117142031|XP_033161786.1|DMAU
OG0000050	LOC119555302|XP_037722547.1|DSUP	LOC117142029|XP_033161784.1|DMAU
OG0000050	LOC119554440|XP_037721278.1|DSUP	LOC117142024|XP_033161778.1|DMAU
OG0000050	LOC119554997|XP_037722064.1|DSUP	LOC117142028|XP_033161783.1|DMAU
OG0000051	LOC119560029|XP_037729252.1|DSUP	LOC117143815|XP_033164552.1|DMAU
OG0000051	LOC119546183|XP_037708239.1|DSUP	LOC117142373|XP_033162194.1|DMAU
OG0000051	LOC119556804|XP_037725175.1|DSUP	LOC117145370|XP_033166885.1|DMAU
OG0000051	LOC119556794|XP_037725162.1|DSUP	LOC117145371|XP_033166886.1|DMAU
OG0000052	LOC119560909|XP_037730537.1|DSUP	LOC117145316|XP_033166802.1|DMAU
OG0000052	LOC119562894|XP_037731939.1|DSUP	LOC117143900|XP_033164697.1|DMAU
OG0000052	LOC119560209|XP_037729495.1|DSUP	LOC117143488|XP_033164092.1|DMAU
OG0000052	LOC119560185|XP_037729475.1|DSUP	LOC117143804|XP_033164539.1|DMAU
OG0000052	LOC119560154|XP_037729437.1|DSUP	LOC117145315|XP_033166801.1|DMAU
OG0000052	LOC119549090|XP_037712749.1|DSUP	LOC117136886|XP_033153888.1|DMAU
OG0000052	LOC119549091|XP_037712751.1|DSUP	LOC117136885|XP_033153886.1|DMAU
OG0000053	LOC119549495|XP_037713527.1|DSUP	LOC117137106|XP_033154284.1|DMAU
OG0000053	LOC119551763|XP_037717217.1|DSUP	LOC117137105|XP_033154282.1|DMAU
OG0000053	LOC119551749|XP_037717203.1|DSUP	LOC117137094|XP_033154271.1|DMAU
OG0000053	LOC119551753|XP_037717206.1|DSUP	LOC117137107|XP_033154285.1|DMAU
OG0000054	LOC119556528|XP_037724737.1|DSUP	LOC117144491|XP_033165568.1|DMAU
OG0000054	LOC119563343|XP_037732618.1|DSUP	LOC117145202|XP_033166655.1|DMAU
OG0000054	LOC119552964|XP_037718891.1|DSUP	LOC117145522|XP_033167105.1|DMAU
OG0000054	LOC119555707|XP_037723302.1|DSUP	LOC117144100|XP_033165007.1|DMAU
OG0000055	LOC119545658|XP_037707312.1|DSUP	LOC117143727|XP_033164422.1|DMAU
OG0000056	LOC119563020|XP_037732144.1|DSUP	LOC117145913|XP_033167658.1|DMAU
OG0000056	LOC119563019|XP_037732142.1|DSUP	LOC117145909|XP_033167655.1|DMAU
OG0000056	LOC119563022|XP_037732148.1|DSUP	LOC117145912|XP_033167657.1|DMAU
OG0000056	LOC119563021|XP_037732147.1|DSUP	LOC117145911|XP_033167656.1|DMAU
OG0000056	LOC119553956|XP_037720582.1|DSUP	LOC117144813|XP_033166080.1|DMAU
OG0000058	LOC119551503|XP_037716797.1|DSUP	LOC117135854|XP_033152264.1|DMAU
OG0000058	LOC119551928|XP_037717493.1|DSUP	LOC117138585|XP_033156655.1|DMAU
OG0000058	LOC119546720|XP_037709134.1|DSUP	LOC117141672|XP_033161161.1|DMAU
OG0000058	LOC119556721|XP_037725047.1|DSUP	LOC117147163|XP_033169841.1|DMAU
OG0000059	LOC119559409|XP_037728412.1|DSUP	LOC117144061|XP_033164961.1|DMAU
OG0000059	LOC119560931|XP_037730598.1|DSUP	LOC117144560|XP_033165696.1|DMAU
OG0000059	LOC119560508|XP_037729914.1|DSUP	LOC117144394|XP_033165420.1|DMAU
OG0000059	LOC119556499|XP_037724690.1|DSUP	LOC117143436|XP_033164033.1|DMAU
OG0000059	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP	LOC117145280|XP_033166759.1|DMAU, LOC117145279|XP_033166758.1|DMAU
OG0000059	LOC119556184|XP_037724057.1|DSUP	LOC117143722|XP_033164415.1|DMAU
OG0000060	LOC119556360|XP_037724450.1|DSUP	LOC117148535|XP_033171846.1|DMAU
OG0000060	LOC119547032|XP_037709634.1|DSUP	LOC117141177|XP_033160409.1|DMAU
OG0000060	LOC119561007|XP_037730755.1|DSUP	LOC117144989|XP_033166351.1|DMAU
OG0000060	LOC119550934|XP_037715889.1|DSUP	LOC117142997|XP_033163243.1|DMAU
OG0000060	LOC119556787|XP_037725149.1|DSUP	LOC117147337|XP_033170084.1|DMAU
OG0000060	LOC119547296|XP_037710013.1|DSUP	LOC117150499|XP_033173294.1|DMAU
OG0000061	LOC119547297|XP_037710014.1|DSUP	LOC117144713|XP_033165946.1|DMAU
OG0000061	LOC119547411|XP_037710188.1|DSUP	LOC117147510|XP_033170317.1|DMAU
OG0000061	LOC119547153|XP_037709799.1|DSUP	LOC117146062|XP_033167897.1|DMAU
OG0000061	LOC119547482|XP_037710295.1|DSUP	LOC117148009|XP_033171063.1|DMAU
OG0000062	LOC119557553|XP_037726263.1|DSUP	LOC117147633|XP_033170492.1|DMAU
OG0000062	LOC119548633|XP_037711950.1|DSUP	LOC117135280|XP_033151340.1|DMAU
OG0000062	LOC119548634|XP_037711951.1|DSUP	LOC117135279|XP_033151338.1|DMAU
OG0000063	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP	LOC117142412|XP_033162254.1|DMAU
OG0000063	LOC119547960|XP_037710940.1|DSUP	LOC117142413|XP_033162256.1|DMAU
OG0000063	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP	LOC117142411|XP_033162253.1|DMAU
OG0000063	LOC119554636|XP_037721561.1|DSUP	LOC117141841|XP_033161392.1|DMAU
OG0000063	LOC119553691|XP_037720174.1|DSUP	LOC117141839|XP_033161390.1|DMAU
OG0000063	LOC119553169|XP_037719333.1|DSUP	LOC117141837|XP_033161388.1|DMAU
OG0000063	LOC119553170|XP_037719334.1|DSUP	LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC119561047|XP_037730805.1|DSUP	LOC117142873|XP_033163031.1|DMAU
OG0000065	LOC119551150|XP_037716270.1|DSUP	LOC117150964|XP_033174035.1|DMAU
OG0000065	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP	LOC117142874|XP_033163032.1|DMAU
OG0000065	LOC119559981|XP_037729166.1|DSUP	LOC117145328|XP_033166821.1|DMAU
OG0000065	LOC119555273|XP_037722507.1|DSUP	LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC119557286|XP_037725904.1|DSUP	LOC117146647|XP_033168872.1|DMAU
OG0000066	LOC119560085|XP_037729330.1|DSUP	LOC117144480|XP_033165551.1|DMAU
OG0000066	LOC119560534|XP_037729953.1|DSUP	LOC117143752|XP_033164456.1|DMAU
OG0000066	LOC119547346|XP_037710087.1|DSUP	LOC117143335|XP_033163890.1|DMAU
OG0000066	LOC119560140|XP_037729424.1|DSUP	LOC117143919|XP_033164725.1|DMAU
OG0000066	LOC119558417|XP_037727894.1|DSUP	LOC117146587|XP_033168799.1|DMAU
OG0000066	LOC119550852|XP_037715749.1|DSUP	LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC119560888|XP_037730510.1|DSUP	LOC117143290|XP_033163776.1|DMAU
OG0000067	LOC119553386|XP_037719671.1|DSUP	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC119550078|XP_037714475.1|DSUP	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC119553465|XP_037719795.1|DSUP	LOC117139071|XP_033157072.1|DMAU
OG0000067	LOC119553512|XP_037719863.1|DSUP	LOC117140079|XP_033158722.1|DMAU
OG0000068	LOC119552687|XP_037718340.1|DSUP	LOC117140267|XP_033158984.1|DMAU
OG0000068	LOC119559817|XP_037728832.1|DSUP	LOC117142608|XP_033162579.1|DMAU
OG0000068	LOC119555070|XP_037722207.1|DSUP	LOC117139306|XP_033157439.1|DMAU
OG0000068	LOC119550979|XP_037715942.1|DSUP	LOC117135414|XP_033151458.1|DMAU
OG0000068	LOC119555964|XP_037723613.1|DSUP	LOC117147929|XP_033170959.1|DMAU
OG0000069	LOC119550426|XP_037715021.1|DSUP	LOC117138693|XP_033156843.1|DMAU
OG0000070	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP	LOC117140982|XP_033160124.1|DMAU
OG0000070	LOC119553795|XP_037720335.1|DSUP	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC119546705|XP_037709112.1|DSUP	LOC117137413|XP_033154736.1|DMAU
OG0000070	LOC119556647|XP_037724907.1|DSUP	LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC119555204|XP_037722387.1|DSUP	LOC117139106|XP_033157130.1|DMAU
OG0000071	LOC119552553|XP_037718101.1|DSUP	LOC117139290|XP_033157411.1|DMAU
OG0000071	LOC119552552|XP_037718100.1|DSUP	LOC117139289|XP_033157410.1|DMAU
OG0000071	LOC119554936|XP_037721974.1|DSUP	LOC117139278|XP_033157396.1|DMAU
OG0000072	LOC119551080|XP_037716171.1|DSUP	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC119550992|XP_037715966.1|DSUP	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC119551079|XP_037716170.1|DSUP	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC119549420|XP_037713422.1|DSUP	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC119557222|XP_037725820.1|DSUP	LOC117147893|XP_033170883.1|DMAU
OG0000074	LOC119555627|XP_037723076.1|DSUP	LOC117142069|XP_033161840.1|DMAU
OG0000074	LOC119553528|XP_037719882.1|DSUP	LOC117139233|XP_033157330.1|DMAU
OG0000075	LOC119552995|XP_037718942.1|DSUP	LOC117141890|XP_033161477.1|DMAU
OG0000075	LOC119553014|XP_037718987.1|DSUP	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC119552996|XP_037718943.1|DSUP	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC119555219|XP_037722410.1|DSUP	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC119558162|XP_037727356.1|DSUP	LOC117145344|XP_033166850.1|DMAU
OG0000076	LOC119556941|XP_037725365.1|DSUP	LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC119556781|XP_037725143.1|DSUP	LOC117147320|XP_033170062.1|DMAU
OG0000076	LOC119556782|XP_037725144.1|DSUP	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU
OG0000077	LOC119549138|XP_037712837.1|DSUP	LOC117138525|XP_033156554.1|DMAU
OG0000077	LOC119560232|XP_037729526.1|DSUP	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC119549259|XP_037713095.1|DSUP	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC119548360|XP_037711506.1|DSUP	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC119550532|XP_037715180.1|DSUP	LOC117138008|XP_033155701.1|DMAU
OG0000078	LOC119553881|XP_037720469.1|DSUP	LOC117140111|XP_033158764.1|DMAU
OG0000078	LOC119560420|XP_037729785.1|DSUP	LOC117145393|XP_033166920.1|DMAU
OG0000078	LOC119556490|XP_037724675.1|DSUP	LOC117146596|XP_033168812.1|DMAU
OG0000078	LOC119557021|XP_037725486.1|DSUP	LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC119547249|XP_037709956.1|DSUP	LOC117151008|XP_033174106.1|DMAU
OG0000079	LOC119547248|XP_037709955.1|DSUP	LOC117151007|XP_033174105.1|DMAU
OG0000080	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC119549434|XP_037713451.1|DSUP	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC119554911|XP_037721941.1|DSUP	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC119551581|XP_037716911.1|DSUP	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU
OG0000082	LOC119556198|XP_037724083.1|DSUP	LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC119560897|XP_037730522.1|DSUP	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC119548097|XP_037711114.1|DSUP	LOC117145762|XP_033167461.1|DMAU
OG0000083	LOC119546591|XP_037708932.1|DSUP	LOC117140536|XP_033159420.1|DMAU
OG0000083	LOC119546708|XP_037709117.1|DSUP	LOC117146342|XP_033168371.1|DMAU
OG0000083	LOC119547690|XP_037710586.1|DSUP	LOC117144620|XP_033165809.1|DMAU
OG0000083	LOC119547461|XP_037710270.1|DSUP	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC119550924|XP_037715869.1|DSUP	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC119551740|XP_037717169.1|DSUP	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC119551864|XP_037717383.1|DSUP	LOC117136756|XP_033153683.1|DMAU
OG0000085	LOC119549285|XP_037713161.1|DSUP	LOC117136082|XP_033152643.1|DMAU
OG0000085	LOC119549927|XP_037714196.1|DSUP	LOC117136296|XP_033153031.1|DMAU
OG0000085	LOC119551142|XP_037716260.1|DSUP	LOC117137083|XP_033154202.1|DMAU
OG0000085	LOC119549284|XP_037713160.1|DSUP	LOC117136080|XP_033152640.1|DMAU
OG0000086	LOC119549877|XP_037714110.1|DSUP	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU
OG0000087	LOC119546360|XP_037708515.1|DSUP	LOC117147902|XP_033170903.1|DMAU
OG0000087	LOC119547736|XP_037710650.1|DSUP	LOC117147219|XP_033169927.1|DMAU
OG0000087	LOC119547060|XP_037709670.1|DSUP	LOC117140352|XP_033159099.1|DMAU
OG0000088	LOC119549208|XP_037712982.1|DSUP	LOC117137209|XP_033154454.1|DMAU
OG0000088	LOC119547300|XP_037710018.1|DSUP	LOC117144166|XP_033165097.1|DMAU
OG0000088	LOC119553792|XP_037720331.1|DSUP	LOC117140390|XP_033159148.1|DMAU
OG0000088	LOC119549647|XP_037713759.1|DSUP	LOC117135926|XP_033152385.1|DMAU
OG0000088	LOC119553816|XP_037720365.1|DSUP	LOC117140408|XP_033159171.1|DMAU
OG0000089	LOC119559948|XP_037729105.1|DSUP	LOC117142383|XP_033162216.1|DMAU
OG0000089	LOC119559790|XP_037728799.1|DSUP	LOC117144287|XP_033165282.1|DMAU
OG0000089	LOC119560639|XP_037730119.1|DSUP	LOC117143491|XP_033164095.1|DMAU
OG0000089	LOC119554444|XP_037721284.1|DSUP	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC119551577|XP_037716907.1|DSUP	LOC117137570|XP_033154966.1|DMAU
OG0000090	LOC119551295|XP_037716502.1|DSUP	LOC117137567|XP_033154963.1|DMAU
OG0000090	LOC119552801|XP_037718566.1|DSUP	LOC117140816|XP_033159812.1|DMAU
OG0000090	LOC119555352|XP_037722617.1|DSUP	LOC117140429|XP_033159236.1|DMAU
OG0000091	LOC119550132|XP_037714564.1|DSUP	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC119548319|XP_037711427.1|DSUP	LOC117150761|XP_033173689.1|DMAU
OG0000091	LOC119545780|XP_037707573.1|DSUP	LOC117146070|XP_033167902.1|DMAU
OG0000091	LOC119563325|XP_037732595.1|DSUP	LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC119555984|XP_037723644.1|DSUP	LOC117143463|XP_033164065.1|DMAU
OG0000092	LOC119554434|XP_037721266.1|DSUP	LOC117145611|XP_033167217.1|DMAU
OG0000092	LOC119563440|XP_037732759.1|DSUP	LOC117143680|XP_033164356.1|DMAU
OG0000092	LOC119563381|XP_037732661.1|DSUP	LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC119548851|XP_037712400.1|DSUP	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC119555990|XP_037723649.1|DSUP	LOC117147887|XP_033170862.1|DMAU
OG0000093	LOC119549355|XP_037713272.1|DSUP	LOC117135736|XP_033152071.1|DMAU
OG0000093	LOC119546349|XP_037708504.1|DSUP	LOC117150273|XP_033172974.1|DMAU
OG0000093	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP	LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC119553732|XP_037720249.1|DSUP	LOC117141136|XP_033160352.1|DMAU
OG0000094	LOC119560272|XP_037729566.1|DSUP	LOC117145630|XP_033167240.1|DMAU
OG0000095	LOC119559633|XP_037728604.1|DSUP, LOC119559707|XP_037728696.1|DSUP, LOC119562473|XP_037731597.1|DSUP, LOC119561806|XP_037731212.1|DSUP, LOC119558915|XP_037728045.1|DSUP, LOC119559708|XP_037728697.1|DSUP, LOC119559149|XP_037728147.1|DSUP, LOC119562447|XP_037731561.1|DSUP	LOC117141179|XP_033160407.1|DMAU
OG0000096	LOC119548522|XP_037711741.1|DSUP	LOC117135195|XP_033151161.1|DMAU
OG0000096	LOC119547864|XP_037710825.1|DSUP	LOC117138374|XP_033156337.1|DMAU
OG0000096	LOC119548857|XP_037712415.1|DSUP	LOC117143020|XP_033163289.1|DMAU
OG0000096	LOC119548361|XP_037711504.1|DSUP	LOC117140669|XP_033159611.1|DMAU
OG0000097	LOC119554179|XP_037720899.1|DSUP	LOC117139946|XP_033158525.1|DMAU
OG0000097	LOC119553943|XP_037720563.1|DSUP	LOC117141244|XP_033160499.1|DMAU
OG0000097	LOC119553415|XP_037719720.1|DSUP	LOC117141243|XP_033160496.1|DMAU
OG0000098	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP	LOC117142871|XP_033163030.1|DMAU
OG0000099	LOC119558177|XP_037727371.1|DSUP	LOC117148294|XP_033171506.1|DMAU
OG0000099	LOC119558261|XP_037727536.1|DSUP	LOC117148254|XP_033171448.1|DMAU
OG0000100	LOC119550809|XP_037715676.1|DSUP	LOC117136517|XP_033153352.1|DMAU
OG0000100	LOC119561232|XP_037730976.1|DSUP	LOC117144118|XP_033165029.1|DMAU
OG0000100	LOC119560440|XP_037729811.1|DSUP	LOC117143502|XP_033164114.1|DMAU
OG0000100	LOC119560441|XP_037729812.1|DSUP	LOC117143503|XP_033164115.1|DMAU
OG0000100	LOC119560505|XP_037729907.1|DSUP	LOC117143996|XP_033164834.1|DMAU
OG0000100	LOC119560200|XP_037729491.1|DSUP	LOC117143664|XP_033164335.1|DMAU
OG0000101	LOC119552818|XP_037718594.1|DSUP	LOC117139584|XP_033157886.1|DMAU
OG0000101	LOC119552822|XP_037718602.1|DSUP	LOC117139153|XP_033157202.1|DMAU
OG0000102	LOC119549166|XP_037712887.1|DSUP	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC119552089|XP_037717794.1|DSUP	LOC117136840|XP_033153811.1|DMAU
OG0000102	LOC119549711|XP_037713871.1|DSUP	LOC117135879|XP_033152313.1|DMAU
OG0000103	LOC119553070|XP_037719123.1|DSUP	LOC117139741|XP_033158189.1|DMAU
OG0000103	LOC119552691|XP_037718344.1|DSUP	LOC117140271|XP_033158987.1|DMAU
OG0000103	LOC119552690|XP_037718343.1|DSUP	LOC117140269|XP_033158986.1|DMAU
OG0000103	LOC119549539|XP_037713615.1|DSUP	LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC119552682|XP_037718328.1|DSUP	LOC117139673|XP_033158041.1|DMAU
OG0000104	LOC119547526|XP_037710347.1|DSUP	LOC117140901|XP_033159956.1|DMAU
OG0000104	LOC119552753|XP_037718469.1|DSUP	LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC119551771|XP_037717229.1|DSUP	LOC117145209|XP_033166665.1|DMAU
OG0000105	LOC119546005|XP_037707934.1|DSUP, LOC119559423|XP_037728445.1|DSUP	LOC117140646|XP_033159577.1|DMAU
OG0000105	LOC119561103|XP_037730925.1|DSUP	LOC117143467|XP_033164071.1|DMAU
OG0000106	LOC119552179|XP_037717942.1|DSUP	LOC117136545|XP_033153388.1|DMAU
OG0000106	LOC119555687|XP_037723262.1|DSUP	LOC117145360|XP_033166874.1|DMAU
OG0000106	LOC119548114|XP_037711136.1|DSUP	LOC117137432|XP_033154758.1|DMAU
OG0000106	LOC119548115|XP_037711138.1|DSUP	LOC117147056|XP_033169704.1|DMAU
OG0000106	LOC119550340|XP_037714888.1|DSUP	LOC117135634|XP_033151900.1|DMAU
OG0000106	LOC119550450|XP_037715054.1|DSUP	LOC117135635|XP_033151901.1|DMAU
OG0000107	LOC119551428|XP_037716699.1|DSUP, LOC119551427|XP_037716698.1|DSUP	LOC117138009|XP_033155703.1|DMAU
OG0000107	LOC119546334|XP_037708462.1|DSUP, LOC119546335|XP_037708463.1|DSUP, LOC119548582|XP_037711828.1|DSUP	LOC117150529|XP_033173344.1|DMAU
OG0000107	LOC119546337|XP_037708466.1|DSUP	LOC117150916|XP_033173959.1|DMAU
OG0000107	LOC119548571|XP_037711817.1|DSUP	LOC117151094|XP_033174233.1|DMAU
OG0000107	LOC119551957|XP_037717579.1|DSUP	LOC117136822|XP_033153785.1|DMAU
OG0000109	LOC119548022|XP_037711021.1|DSUP	LOC117150480|XP_033173269.1|DMAU
OG0000109	LOC119548023|XP_037711024.1|DSUP	LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU
OG0000109	LOC119548267|XP_037711341.1|DSUP	LOC117150298|XP_033173011.1|DMAU
OG0000110	LOC119553324|XP_037719581.1|DSUP	LOC117141556|XP_033160954.1|DMAU
OG0000110	LOC119553439|XP_037719757.1|DSUP	LOC117140295|XP_033159023.1|DMAU
OG0000110	LOC119554910|XP_037721940.1|DSUP	LOC117139048|XP_033157042.1|DMAU
OG0000111	LOC119551522|XP_037716837.1|DSUP	LOC117137612|XP_033155029.1|DMAU
OG0000111	LOC119549723|XP_037713889.1|DSUP	LOC117137549|XP_033154938.1|DMAU
OG0000111	LOC119551617|XP_037716958.1|DSUP	LOC117136205|XP_033152849.1|DMAU
OG0000112	LOC119558344|XP_037727750.1|DSUP	LOC117147934|XP_033170970.1|DMAU
OG0000112	LOC119555930|XP_037723558.1|DSUP	LOC117147426|XP_033170197.1|DMAU
OG0000112	LOC119556800|XP_037725166.1|DSUP	LOC117147670|XP_033170537.1|DMAU
OG0000112	LOC119556776|XP_037725132.1|DSUP	LOC117147441|XP_033170213.1|DMAU
OG0000113	LOC119556622|XP_037724870.1|DSUP, LOC119557771|XP_037726597.1|DSUP, LOC119547880|XP_037710844.1|DSUP	LOC117150311|XP_033173029.1|DMAU
OG0000113	LOC119560721|XP_037730266.1|DSUP	LOC117144993|XP_033166357.1|DMAU
OG0000113	LOC119547804|XP_037710747.1|DSUP	LOC117139674|XP_033158046.1|DMAU
