Orthogroup	DSUP.longest_only	DELE.longest_only
OG0000042	LOC119551176|XP_037716303.1|DSUP	LOC108139192|XP_017117319.1|DELE
OG0000042	LOC119551178|XP_037716307.1|DSUP	LOC108139163|XP_017117272.1|DELE
OG0000042	LOC119551177|XP_037716304.1|DSUP	LOC108139199|XP_017117331.1|DELE
OG0000042	LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP	LOC108139151|XP_017117261.1|DELE, LOC108147611|XP_017129779.1|DELE
OG0000042	LOC119551182|XP_037716311.1|DSUP	LOC108139178|XP_017117292.1|DELE
OG0000043	LOC119563116|XP_037732288.1|DSUP	LOC108136707|XP_017113521.1|DELE
OG0000043	LOC119562926|XP_037732005.1|DSUP	LOC108136884|XP_017113826.1|DELE
OG0000043	LOC119563048|XP_037732184.1|DSUP	LOC108137000|XP_017113987.1|DELE
OG0000043	LOC119556250|XP_037724220.1|DSUP	LOC108136699|XP_017113511.1|DELE
OG0000043	LOC119554418|XP_037721239.1|DSUP	LOC108142914|XP_017122491.1|DELE
OG0000043	LOC119556264|XP_037724244.1|DSUP	LOC108136702|XP_017113516.1|DELE
OG0000044	LOC119558156|XP_037727329.1|DSUP	LOC108143748|XP_017123768.1|DELE
OG0000044	LOC119555966|XP_037723621.1|DSUP	LOC108143753|XP_017123772.1|DELE
OG0000044	LOC119555955|XP_037723600.1|DSUP	LOC108143769|XP_017123786.1|DELE, LOC108143754|XP_017123773.1|DELE
OG0000044	LOC119563136|XP_037732321.1|DSUP	LOC108143771|XP_017123788.1|DELE
OG0000044	LOC119555649|XP_037723141.1|DSUP	LOC108143751|XP_017123771.1|DELE
OG0000044	LOC119563137|XP_037732322.1|DSUP	LOC108143749|XP_017123769.1|DELE
OG0000044	LOC119548482|XP_037711687.1|DSUP	LOC108140749|XP_017119215.1|DELE
OG0000045	LOC119553763|XP_037720298.1|DSUP	LOC108150162|XP_017133621.1|DELE
OG0000045	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP	LOC108150135|XP_017133591.1|DELE, LOC108150141|XP_017133599.1|DELE
OG0000045	LOC119554102|XP_037720779.1|DSUP	LOC108146641|XP_017128175.1|DELE
OG0000045	LOC119553760|XP_037720293.1|DSUP	LOC108146602|XP_017128138.1|DELE
OG0000046	LOC119560295|XP_037729593.1|DSUP	LOC108140976|XP_017119535.1|DELE
OG0000046	LOC119555986|XP_037723641.1|DSUP	LOC108134821|XP_017110764.1|DELE
OG0000046	LOC119555989|XP_037723648.1|DSUP	LOC108134933|XP_017110942.1|DELE
OG0000046	LOC119553613|XP_037720003.1|DSUP	LOC108147302|XP_017129214.1|DELE
OG0000046	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP	LOC108147114|XP_017128893.1|DELE
OG0000047	LOC119550226|XP_037714721.1|DSUP	LOC108137997|XP_017115461.1|DELE
OG0000047	LOC119550295|XP_037714817.1|DSUP	LOC108137888|XP_017115315.1|DELE
OG0000047	LOC119559372|XP_037728340.1|DSUP	LOC108149120|XP_017132010.1|DELE
OG0000047	LOC119553262|XP_037719480.1|DSUP	LOC108150380|XP_017134008.1|DELE
OG0000047	LOC119559393|XP_037728384.1|DSUP	LOC108149847|XP_017133213.1|DELE
OG0000047	LOC119553673|XP_037720144.1|DSUP	LOC108150178|XP_017133656.1|DELE
OG0000048	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP	LOC108145662|XP_017126704.1|DELE, LOC108145661|XP_017126703.1|DELE
OG0000048	LOC119553986|XP_037720621.1|DSUP	LOC108146209|XP_017127617.1|DELE
OG0000048	LOC119553984|XP_037720618.1|DSUP	LOC108146206|XP_017127613.1|DELE
OG0000048	LOC119555323|XP_037722579.1|DSUP	LOC108146211|XP_017127619.1|DELE
OG0000049	LOC119563293|XP_037732549.1|DSUP	LOC108140399|XP_017118596.1|DELE
OG0000049	LOC119563399|XP_037732686.1|DSUP	LOC108140396|XP_017118593.1|DELE
OG0000049	LOC119553498|XP_037719841.1|DSUP	LOC108140391|XP_017118587.1|DELE
OG0000049	LOC119555362|XP_037722631.1|DSUP	LOC108140398|XP_017118595.1|DELE
OG0000049	LOC119555370|XP_037722644.1|DSUP	LOC108140400|XP_017118597.1|DELE
OG0000049	LOC119558111|XP_037727267.1|DSUP	LOC108140395|XP_017118592.1|DELE
OG0000050	LOC119549468|XP_037713498.1|DSUP	LOC108144105|XP_017124238.1|DELE
OG0000050	LOC119555005|XP_037722074.1|DSUP	LOC108143123|XP_017122853.1|DELE
OG0000050	LOC119554439|XP_037721277.1|DSUP	LOC108143198|XP_017122940.1|DELE
OG0000050	LOC119554992|XP_037722058.1|DSUP	LOC108143121|XP_017122851.1|DELE
OG0000050	LOC119555302|XP_037722547.1|DSUP	LOC108143197|XP_017122939.1|DELE
OG0000050	LOC119554440|XP_037721278.1|DSUP	LOC108143120|XP_017122849.1|DELE
OG0000050	LOC119554997|XP_037722064.1|DSUP	LOC108143122|XP_017122852.1|DELE
OG0000051	LOC119560029|XP_037729252.1|DSUP	LOC108143756|XP_017123775.1|DELE
OG0000051	LOC119556794|XP_037725162.1|DSUP	LOC108141560|XP_017120493.1|DELE
OG0000052	LOC119560909|XP_037730537.1|DSUP	LOC108135036|XP_017111063.1|DELE
OG0000052	LOC119562894|XP_037731939.1|DSUP	LOC108136729|XP_017113543.1|DELE
OG0000052	LOC119560209|XP_037729495.1|DSUP	LOC108135034|XP_017111060.1|DELE
OG0000052	LOC119560185|XP_037729475.1|DSUP	LOC108135047|XP_017111075.1|DELE
OG0000052	LOC119560154|XP_037729437.1|DSUP	LOC108135173|XP_017111287.1|DELE
OG0000052	LOC119549090|XP_037712749.1|DSUP	LOC108145160|XP_017125875.1|DELE
OG0000052	LOC119549091|XP_037712751.1|DSUP	LOC108145159|XP_017125874.1|DELE
OG0000053	LOC119549495|XP_037713527.1|DSUP	LOC108145359|XP_017126241.1|DELE
OG0000053	LOC119551763|XP_037717217.1|DSUP	LOC108145358|XP_017126240.1|DELE
OG0000053	LOC119551749|XP_037717203.1|DSUP	LOC108145356|XP_017126238.1|DELE
OG0000053	LOC119551753|XP_037717206.1|DSUP	LOC108145362|XP_017126243.1|DELE
OG0000054	LOC119556528|XP_037724737.1|DSUP	LOC108140678|XP_017119113.1|DELE
OG0000054	LOC119563344|XP_037732619.1|DSUP, LOC119563343|XP_037732618.1|DSUP	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE
OG0000054	LOC119552964|XP_037718891.1|DSUP	LOC108140635|XP_017119043.1|DELE
OG0000054	LOC119555707|XP_037723302.1|DSUP	LOC108140634|XP_017119042.1|DELE
OG0000055	LOC119545658|XP_037707312.1|DSUP	LOC108148509|XP_017131036.1|DELE
OG0000056	LOC119563020|XP_037732144.1|DSUP	LOC108148700|XP_017131340.1|DELE
OG0000056	LOC119563019|XP_037732142.1|DSUP	LOC108148703|XP_017131343.1|DELE
OG0000056	LOC119563022|XP_037732148.1|DSUP	LOC108148704|XP_017131344.1|DELE
OG0000056	LOC119563021|XP_037732147.1|DSUP	LOC108148701|XP_017131341.1|DELE
OG0000056	LOC119556291|XP_037724281.1|DSUP	LOC108135876|XP_017112266.1|DELE
OG0000056	LOC119553956|XP_037720582.1|DSUP	LOC108135877|XP_017112269.1|DELE
OG0000058	LOC119551503|XP_037716797.1|DSUP	LOC108143671|XP_017123671.1|DELE
OG0000058	LOC119546999|XP_037709593.1|DSUP, LOC119546998|XP_037709592.1|DSUP, LOC119548424|XP_037711591.1|DSUP	LOC108138709|XP_017116548.1|DELE
OG0000058	LOC119551928|XP_037717493.1|DSUP	LOC108143672|XP_017123672.1|DELE
OG0000058	LOC119546720|XP_037709134.1|DSUP	LOC108150544|XP_017134265.1|DELE
OG0000058	LOC119556721|XP_037725047.1|DSUP	LOC108149860|XP_017133229.1|DELE
OG0000059	LOC119559409|XP_037728412.1|DSUP	LOC108148904|XP_017131709.1|DELE
OG0000059	LOC119560931|XP_037730598.1|DSUP	LOC108148902|XP_017131707.1|DELE
OG0000059	LOC119560508|XP_037729914.1|DSUP	LOC108148903|XP_017131708.1|DELE
OG0000059	LOC119556499|XP_037724690.1|DSUP	LOC108148901|XP_017131706.1|DELE
OG0000059	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP	LOC108148972|XP_017131800.1|DELE, LOC108148971|XP_017131799.1|DELE
OG0000059	LOC119556184|XP_037724057.1|DSUP	LOC108148470|XP_017130991.1|DELE
OG0000060	LOC119556360|XP_037724450.1|DSUP	LOC108137714|XP_017115086.1|DELE
OG0000060	LOC119547032|XP_037709634.1|DSUP	LOC108138657|XP_017116487.1|DELE
OG0000060	LOC119561007|XP_037730755.1|DSUP	LOC108137459|XP_017114652.1|DELE
OG0000060	LOC119550934|XP_037715889.1|DSUP	LOC108143025|XP_017122707.1|DELE
OG0000060	LOC119556787|XP_037725149.1|DSUP	LOC108149967|XP_017133376.1|DELE
OG0000060	LOC119547296|XP_037710013.1|DSUP	LOC108148059|XP_017130401.1|DELE
OG0000061	LOC119547297|XP_037710014.1|DSUP	LOC108138018|XP_017115477.1|DELE
OG0000061	LOC119547411|XP_037710188.1|DSUP	LOC108138006|XP_017115465.1|DELE
OG0000061	LOC119547153|XP_037709799.1|DSUP	LOC108138025|XP_017115485.1|DELE
OG0000061	LOC119547482|XP_037710295.1|DSUP	LOC108138035|XP_017115497.1|DELE
OG0000062	LOC119557553|XP_037726263.1|DSUP	LOC108136516|XP_017113265.1|DELE
OG0000062	LOC119548633|XP_037711950.1|DSUP	LOC108138778|XP_017116734.1|DELE
OG0000062	LOC119545959|XP_037707853.1|DSUP	LOC108134586|XP_017110432.1|DELE
OG0000062	LOC119547494|XP_037710312.1|DSUP, LOC119546282|XP_037708390.1|DSUP	LOC108134589|XP_017110436.1|DELE
OG0000063	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP	LOC108135091|XP_017111151.1|DELE
OG0000063	LOC119547960|XP_037710940.1|DSUP	LOC108135089|XP_017111149.1|DELE
OG0000063	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP	LOC108135090|XP_017111150.1|DELE
OG0000063	LOC119554636|XP_037721561.1|DSUP	LOC108150132|XP_017133588.1|DELE
OG0000063	LOC119553691|XP_037720174.1|DSUP	LOC108150112|XP_017133565.1|DELE
OG0000063	LOC119553169|XP_037719333.1|DSUP	LOC108150366|XP_017133993.1|DELE
OG0000063	LOC119553170|XP_037719334.1|DSUP	LOC108150356|XP_017133979.1|DELE
OG0000065	LOC119561047|XP_037730805.1|DSUP	LOC108134781|XP_017110718.1|DELE
OG0000065	LOC119551150|XP_037716270.1|DSUP	LOC108141665|XP_017120628.1|DELE
OG0000065	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP	LOC108134782|XP_017110720.1|DELE
OG0000065	LOC119559981|XP_037729166.1|DSUP	LOC108135129|XP_017111226.1|DELE
OG0000065	LOC119555273|XP_037722507.1|DSUP	LOC108135083|XP_017111141.1|DELE
OG0000065	LOC119563411|XP_037732707.1|DSUP	LOC108135130|XP_017111227.1|DELE
OG0000066	LOC119557286|XP_037725904.1|DSUP	LOC108138418|XP_017116103.1|DELE
OG0000066	LOC119560085|XP_037729330.1|DSUP	LOC108148300|XP_017130771.1|DELE
OG0000066	LOC119560534|XP_037729953.1|DSUP	LOC108148542|XP_017131073.1|DELE
OG0000066	LOC119547346|XP_037710087.1|DSUP	LOC108135204|XP_017111317.1|DELE
OG0000066	LOC119560140|XP_037729424.1|DSUP	LOC108140441|XP_017118660.1|DELE
OG0000066	LOC119558417|XP_037727894.1|DSUP	LOC108140875|XP_017119394.1|DELE
OG0000066	LOC119550852|XP_037715749.1|DSUP	LOC108135378|XP_017111558.1|DELE
OG0000067	LOC119560888|XP_037730510.1|DSUP	LOC108140552|XP_017118898.1|DELE
OG0000067	LOC119553386|XP_037719671.1|DSUP	LOC108147479|XP_017129518.1|DELE
OG0000067	LOC119550078|XP_037714475.1|DSUP	LOC108141513|XP_017120431.1|DELE
OG0000067	LOC119553465|XP_037719795.1|DSUP	LOC108147383|XP_017129307.1|DELE
OG0000067	LOC119553512|XP_037719863.1|DSUP	LOC108142223|XP_017121430.1|DELE
OG0000068	LOC119552687|XP_037718340.1|DSUP	LOC108135597|XP_017111897.1|DELE
OG0000068	LOC119559817|XP_037728832.1|DSUP	LOC108136670|XP_017113481.1|DELE
OG0000068	LOC119550979|XP_037715942.1|DSUP	LOC108143529|XP_017123510.1|DELE
OG0000068	LOC119555964|XP_037723613.1|DSUP	LOC108144464|XP_017124859.1|DELE
OG0000069	LOC119550426|XP_037715021.1|DSUP	LOC108147571|XP_017129645.1|DELE
OG0000070	LOC119553795|XP_037720335.1|DSUP	LOC108136307|XP_017112891.1|DELE
OG0000070	LOC119546705|XP_037709112.1|DSUP	LOC108138084|XP_017115563.1|DELE
OG0000070	LOC119556647|XP_037724907.1|DSUP	LOC108141686|XP_017120657.1|DELE
OG0000071	LOC119555204|XP_037722387.1|DSUP	LOC108135492|XP_017111724.1|DELE
OG0000071	LOC119552553|XP_037718101.1|DSUP	LOC108146757|XP_017128380.1|DELE
OG0000071	LOC119552552|XP_037718100.1|DSUP	LOC108146589|XP_017128100.1|DELE
OG0000072	LOC119551080|XP_037716171.1|DSUP	LOC108137979|XP_017115440.1|DELE
OG0000072	LOC119550992|XP_037715966.1|DSUP	LOC108137893|XP_017115321.1|DELE
OG0000072	LOC119551079|XP_037716170.1|DSUP	LOC108137978|XP_017115439.1|DELE
OG0000073	LOC119549420|XP_037713422.1|DSUP	LOC108144661|XP_017125196.1|DELE
OG0000073	LOC119557222|XP_037725820.1|DSUP	LOC108150393|XP_017134024.1|DELE
OG0000073	LOC119559869|XP_037728906.1|DSUP	LOC108141036|XP_017119625.1|DELE
OG0000074	LOC119555627|XP_037723076.1|DSUP	LOC108142390|XP_017121714.1|DELE
OG0000074	LOC119553528|XP_037719882.1|DSUP	LOC108135696|XP_017112027.1|DELE
OG0000075	LOC119552995|XP_037718942.1|DSUP	LOC108142537|XP_017121952.1|DELE
OG0000075	LOC119553014|XP_037718987.1|DSUP	LOC108142566|XP_017122005.1|DELE
OG0000075	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP	LOC108142541|XP_017121955.1|DELE
OG0000075	LOC119552996|XP_037718943.1|DSUP	LOC108142539|XP_017121953.1|DELE
OG0000076	LOC119555219|XP_037722410.1|DSUP	LOC108145993|XP_017127221.1|DELE
OG0000076	LOC119558162|XP_037727356.1|DSUP	LOC108135055|XP_017111088.1|DELE
OG0000076	LOC119556941|XP_037725365.1|DSUP	LOC108135054|XP_017111087.1|DELE
OG0000076	LOC119556781|XP_037725143.1|DSUP	LOC108134879|XP_017110865.1|DELE
OG0000076	LOC119556782|XP_037725144.1|DSUP	LOC108134878|XP_017110863.1|DELE
OG0000077	LOC119549138|XP_037712837.1|DSUP	LOC108143509|XP_017123469.1|DELE
OG0000077	LOC119560232|XP_037729526.1|DSUP	LOC108143053|XP_017122754.1|DELE
OG0000077	LOC119549259|XP_037713095.1|DSUP	LOC108144573|XP_017125051.1|DELE
OG0000077	LOC119548360|XP_037711506.1|DSUP	LOC108148773|XP_017131468.1|DELE
OG0000078	LOC119550532|XP_037715180.1|DSUP	LOC108143331|XP_017123140.1|DELE
OG0000078	LOC119553881|XP_037720469.1|DSUP	LOC108146642|XP_017128176.1|DELE
OG0000078	LOC119560420|XP_037729785.1|DSUP	LOC108141001|XP_017119564.1|DELE
OG0000078	LOC119556490|XP_037724675.1|DSUP	LOC108144954|XP_017125592.1|DELE
OG0000078	LOC119557021|XP_037725486.1|DSUP	LOC108136186|XP_017112673.1|DELE
OG0000079	LOC119547246|XP_037709953.1|DSUP, LOC119547249|XP_037709956.1|DSUP	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE
OG0000079	LOC119547248|XP_037709955.1|DSUP	LOC108134696|XP_017110582.1|DELE
OG0000080	LOC119549434|XP_037713451.1|DSUP	LOC108144561|XP_017125028.1|DELE
OG0000081	LOC119554911|XP_037721941.1|DSUP	LOC108146394|XP_017127879.1|DELE
OG0000082	LOC119551581|XP_037716911.1|DSUP	LOC108137556|XP_017114771.1|DELE
OG0000082	LOC119556198|XP_037724083.1|DSUP	LOC108137394|XP_017114542.1|DELE
OG0000082	LOC119560897|XP_037730522.1|DSUP	LOC108139183|XP_017117297.1|DELE
OG0000082	LOC119560898|XP_037730523.1|DSUP	LOC108139182|XP_017117296.1|DELE
OG0000083	LOC119548097|XP_037711114.1|DSUP	LOC108141924|XP_017121037.1|DELE
OG0000083	LOC119546591|XP_037708932.1|DSUP	LOC108142089|XP_017121272.1|DELE
OG0000083	LOC119546708|XP_037709117.1|DSUP	LOC108141663|XP_017120626.1|DELE
OG0000083	LOC119547690|XP_037710586.1|DSUP	LOC108141752|XP_017120736.1|DELE
OG0000083	LOC119547461|XP_037710270.1|DSUP	LOC108141923|XP_017121035.1|DELE
OG0000084	LOC119550924|XP_037715869.1|DSUP	LOC108145181|XP_017125909.1|DELE
OG0000084	LOC119551740|XP_037717169.1|DSUP	LOC108141471|XP_017120366.1|DELE
OG0000085	LOC119551864|XP_037717383.1|DSUP	LOC108149585|XP_017132709.1|DELE
OG0000085	LOC119549285|XP_037713161.1|DSUP	LOC108149597|XP_017132778.1|DELE
OG0000085	LOC119551142|XP_037716260.1|DSUP	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE
OG0000085	LOC119549284|XP_037713160.1|DSUP	LOC108149598|XP_017132782.1|DELE
OG0000086	LOC119549877|XP_037714110.1|DSUP	LOC108145443|XP_017126361.1|DELE
OG0000087	LOC119546360|XP_037708515.1|DSUP	LOC108141653|XP_017120612.1|DELE
OG0000087	LOC119547736|XP_037710650.1|DSUP	LOC108138695|XP_017116529.1|DELE
OG0000087	LOC119547060|XP_037709670.1|DSUP	LOC108141784|XP_017120782.1|DELE
OG0000088	LOC119549208|XP_037712982.1|DSUP	LOC108145086|XP_017125761.1|DELE
OG0000088	LOC119547300|XP_037710018.1|DSUP	LOC108138348|XP_017116006.1|DELE
OG0000088	LOC119553792|XP_037720331.1|DSUP	LOC108150137|XP_017133592.1|DELE
OG0000088	LOC119549647|XP_037713759.1|DSUP	LOC108144703|XP_017125283.1|DELE
OG0000088	LOC119553816|XP_037720365.1|DSUP	LOC108150155|XP_017133613.1|DELE
OG0000089	LOC119559948|XP_037729105.1|DSUP	LOC108141125|XP_017119833.1|DELE
OG0000089	LOC119559790|XP_037728799.1|DSUP	LOC108140991|XP_017119555.1|DELE
OG0000089	LOC119560639|XP_037730119.1|DSUP	LOC108139313|XP_017117508.1|DELE
OG0000089	LOC119554444|XP_037721284.1|DSUP	LOC108150208|XP_017133709.1|DELE
OG0000090	LOC119551577|XP_037716907.1|DSUP	LOC108141353|XP_017120159.1|DELE
OG0000090	LOC119551295|XP_037716502.1|DSUP	LOC108141325|XP_017120093.1|DELE
OG0000090	LOC119552801|XP_037718566.1|DSUP	LOC108146219|XP_017127627.1|DELE
OG0000090	LOC119555352|XP_037722617.1|DSUP	LOC108145938|XP_017127135.1|DELE
OG0000091	LOC119550132|XP_037714564.1|DSUP	LOC108148708|XP_017131350.1|DELE
OG0000091	LOC119548319|XP_037711427.1|DSUP	LOC108138282|XP_017115927.1|DELE
OG0000091	LOC119545780|XP_037707573.1|DSUP	LOC108136749|XP_017113584.1|DELE
OG0000091	LOC119563325|XP_037732595.1|DSUP	LOC108136955|XP_017113929.1|DELE
OG0000092	LOC119555984|XP_037723644.1|DSUP	LOC108144026|XP_017124146.1|DELE
OG0000092	LOC119554434|XP_037721266.1|DSUP	LOC108144083|XP_017124223.1|DELE
OG0000092	LOC119563440|XP_037732759.1|DSUP	LOC108147082|XP_017128860.1|DELE
OG0000092	LOC119563381|XP_037732661.1|DSUP	LOC108144092|XP_017124235.1|DELE
OG0000093	LOC119548851|XP_037712400.1|DSUP	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE
OG0000093	LOC119549355|XP_037713272.1|DSUP	LOC108144381|XP_017124644.1|DELE
OG0000093	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP	LOC108136649|XP_017113461.1|DELE
OG0000094	LOC119553732|XP_037720249.1|DSUP	LOC108150099|XP_017133552.1|DELE
OG0000094	LOC119560272|XP_037729566.1|DSUP	LOC108148190|XP_017130585.1|DELE
OG0000095	LOC119562591|XP_037731742.1|DSUP	LOC108141591|XP_017120528.1|DELE
OG0000096	LOC119548522|XP_037711741.1|DSUP	LOC108138746|XP_017116635.1|DELE
OG0000096	LOC119547864|XP_037710825.1|DSUP	LOC108138284|XP_017115929.1|DELE
OG0000096	LOC119548857|XP_037712415.1|DSUP	LOC108140674|XP_017119108.1|DELE
OG0000096	LOC119548361|XP_037711504.1|DSUP	LOC108138624|XP_017116401.1|DELE
OG0000097	LOC119554186|XP_037720908.1|DSUP	LOC108135535|XP_017111770.1|DELE
OG0000097	LOC119553943|XP_037720563.1|DSUP	LOC108135517|XP_017111751.1|DELE
OG0000097	LOC119553415|XP_037719720.1|DSUP	LOC108135518|XP_017111752.1|DELE
OG0000098	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP	LOC108134780|XP_017110717.1|DELE
OG0000099	LOC119558177|XP_037727371.1|DSUP	LOC108136221|XP_017112731.1|DELE
OG0000099	LOC119558261|XP_037727536.1|DSUP	LOC108136339|XP_017112932.1|DELE
OG0000100	LOC119550809|XP_037715676.1|DSUP	LOC108144339|XP_017124551.1|DELE
OG0000100	LOC119560440|XP_037729811.1|DSUP	LOC108139231|XP_017117387.1|DELE
OG0000100	LOC119560505|XP_037729907.1|DSUP	LOC108139156|XP_017117263.1|DELE
OG0000100	LOC119560200|XP_037729491.1|DSUP	LOC108143798|XP_017123810.1|DELE
OG0000102	LOC119549166|XP_037712887.1|DSUP	LOC108144533|XP_017124982.1|DELE
OG0000102	LOC119552089|XP_037717794.1|DSUP	LOC108145434|XP_017126345.1|DELE
OG0000102	LOC119549711|XP_037713871.1|DSUP	LOC108147095|XP_017128871.1|DELE
OG0000103	LOC119553070|XP_037719123.1|DSUP	LOC108150149|XP_017133604.1|DELE
OG0000103	LOC119552691|XP_037718344.1|DSUP	LOC108135601|XP_017111902.1|DELE
OG0000103	LOC119552690|XP_037718343.1|DSUP	LOC108135599|XP_017111899.1|DELE
OG0000103	LOC119549539|XP_037713615.1|DSUP	LOC108144606|XP_017125116.1|DELE
OG0000104	LOC119552682|XP_037718328.1|DSUP	LOC108146472|XP_017127979.1|DELE
OG0000104	LOC119547526|XP_037710347.1|DSUP	LOC108141735|XP_017120717.1|DELE
OG0000104	LOC119552753|XP_037718469.1|DSUP	LOC108145705|XP_017126755.1|DELE
OG0000105	LOC119551771|XP_037717229.1|DSUP	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE
OG0000105	LOC119546005|XP_037707934.1|DSUP	LOC108150095|XP_017133547.1|DELE
OG0000105	LOC119561103|XP_037730925.1|DSUP	LOC108143740|XP_017123762.1|DELE
OG0000105	LOC119559579|XP_037728528.1|DSUP, LOC119559963|XP_037729124.1|DSUP	LOC108143955|XP_017124042.1|DELE
OG0000105	LOC119559962|XP_037729123.1|DSUP, LOC119559578|XP_037728527.1|DSUP	LOC108143741|XP_017123763.1|DELE
OG0000106	LOC119552179|XP_037717942.1|DSUP	LOC108143391|XP_017123253.1|DELE
OG0000106	LOC119555687|XP_037723262.1|DSUP	LOC108140794|XP_017119281.1|DELE
OG0000106	LOC119556658|XP_037724932.1|DSUP	LOC108140795|XP_017119282.1|DELE
OG0000106	LOC119548114|XP_037711136.1|DSUP, LOC119548115|XP_037711138.1|DSUP	LOC108138666|XP_017116496.1|DELE
OG0000106	LOC119550340|XP_037714888.1|DSUP	LOC108141456|XP_017120348.1|DELE
OG0000106	LOC119549572|XP_037713653.1|DSUP	LOC108141457|XP_017120350.1|DELE
OG0000106	LOC119550450|XP_037715054.1|DSUP	LOC108141459|XP_017120353.1|DELE
OG0000107	LOC119551428|XP_037716699.1|DSUP, LOC119551427|XP_037716698.1|DSUP	LOC108135376|XP_017111556.1|DELE
OG0000107	LOC119546337|XP_037708466.1|DSUP	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE
OG0000107	LOC119548571|XP_037711817.1|DSUP	LOC108150451|XP_017134100.1|DELE
OG0000107	LOC119551957|XP_037717579.1|DSUP	LOC108140848|XP_017119321.1|DELE
OG0000108	LOC119559665|XP_037728649.1|DSUP	LOC108136149|XP_017112632.1|DELE
OG0000109	LOC119548022|XP_037711021.1|DSUP	LOC108135305|XP_017111479.1|DELE
OG0000109	LOC119548023|XP_037711024.1|DSUP	LOC108135351|XP_017111532.1|DELE
OG0000109	LOC119548267|XP_037711341.1|DSUP	LOC108142059|XP_017121232.1|DELE
OG0000110	LOC119553324|XP_037719581.1|DSUP	LOC108142847|XP_017122405.1|DELE
OG0000110	LOC119553439|XP_037719757.1|DSUP	LOC108142851|XP_017122408.1|DELE
OG0000110	LOC119554910|XP_037721940.1|DSUP	LOC108142800|XP_017122344.1|DELE
OG0000111	LOC119551522|XP_037716837.1|DSUP	LOC108143602|XP_017123614.1|DELE
OG0000111	LOC119549723|XP_037713889.1|DSUP	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE
OG0000111	LOC119551617|XP_037716958.1|DSUP	LOC108143305|XP_017123108.1|DELE
OG0000112	LOC119555930|XP_037723558.1|DSUP	LOC108147660|XP_017129832.1|DELE
OG0000112	LOC119556800|XP_037725166.1|DSUP	LOC108145153|XP_017125862.1|DELE
OG0000112	LOC119556776|XP_037725132.1|DSUP	LOC108143829|XP_017123866.1|DELE
OG0000113	LOC119556622|XP_037724870.1|DSUP, LOC119557771|XP_037726597.1|DSUP, LOC119547880|XP_037710844.1|DSUP	LOC108149996|XP_017133417.1|DELE
OG0000113	LOC119560721|XP_037730266.1|DSUP	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE
OG0000113	LOC119547804|XP_037710747.1|DSUP	LOC108142622|XP_017122099.1|DELE
OG0000114	LOC119546354|XP_037708510.1|DSUP	LOC108138086|XP_017115561.1|DELE
OG0000114	LOC119548737|XP_037712180.1|DSUP	LOC108138081|XP_017115558.1|DELE
OG0000114	LOC119548739|XP_037712182.1|DSUP	LOC108138085|XP_017115560.1|DELE
OG0000114	LOC119548738|XP_037712181.1|DSUP	LOC108138082|XP_017115559.1|DELE
OG0000116	LOC119552744|XP_037718442.1|DSUP	LOC108143885|XP_017123948.1|DELE
OG0000116	LOC119550666|XP_037715443.1|DSUP	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE
OG0000116	LOC119552982|XP_037718931.1|DSUP	LOC108143884|XP_017123947.1|DELE
OG0000116	LOC119550655|XP_037715432.1|DSUP	LOC108143891|XP_017123953.1|DELE
OG0000116	LOC119563353|XP_037732631.1|DSUP	LOC108143882|XP_017123943.1|DELE
OG0000117	LOC119548691|XP_037712083.1|DSUP	LOC108149302|XP_017132242.1|DELE
