Orthogroup	DSUP.longest_only	DBIA.longest_only
OG0000029	LOC119554065|XP_037720734.1|DSUP	LOC108028180|XP_016955330.1|DBIA
OG0000030	LOC119546122|XP_037708143.1|DSUP	LOC108033534|XP_016963368.1|DBIA
OG0000030	LOC119547226|XP_037709915.1|DSUP	LOC108033540|XP_016963373.1|DBIA
OG0000030	LOC119546258|XP_037708345.1|DSUP, LOC119546257|XP_037708344.1|DSUP	LOC108036692|XP_016968470.1|DBIA
OG0000030	LOC119550805|XP_037715669.1|DSUP, LOC119558621|XP_037727957.1|DSUP	LOC108022382|XP_016946753.1|DBIA
OG0000030	LOC119557894|XP_037726826.1|DSUP	LOC108023610|XP_016948706.1|DBIA
OG0000030	LOC119556830|XP_037725216.1|DSUP	LOC108024286|XP_016949674.1|DBIA
OG0000031	LOC119546941|XP_037709506.1|DSUP, LOC119546197|XP_037708251.1|DSUP	LOC108032680|XP_016962144.1|DBIA
OG0000031	LOC119548227|XP_037711293.1|DSUP	LOC108032585|XP_016961981.1|DBIA
OG0000031	LOC119547774|XP_037710713.1|DSUP	LOC108033238|XP_016962991.1|DBIA
OG0000031	LOC119546228|XP_037708296.1|DSUP	LOC108033489|XP_016963320.1|DBIA
OG0000031	LOC119552950|XP_037718858.1|DSUP	LOC108034388|XP_016964759.1|DBIA
OG0000031	LOC119547137|XP_037709777.1|DSUP	LOC108027702|XP_016954741.1|DBIA
OG0000031	LOC119548228|XP_037711295.1|DSUP	LOC108032586|XP_016961983.1|DBIA
OG0000031	LOC119548568|XP_037711813.1|DSUP	LOC108033357|XP_016963157.1|DBIA
OG0000031	LOC119546475|XP_037708689.1|DSUP, LOC119546474|XP_037708687.1|DSUP	LOC108034241|XP_016964579.1|DBIA
OG0000032	LOC119559763|XP_037728765.1|DSUP	LOC108027359|XP_016954271.1|DBIA
OG0000032	LOC119559770|XP_037728775.1|DSUP	LOC108027231|XP_016954053.1|DBIA
OG0000032	LOC119559771|XP_037728776.1|DSUP	LOC108027230|XP_016954052.1|DBIA
OG0000032	LOC119560574|XP_037730023.1|DSUP	LOC108027028|XP_016953713.1|DBIA
OG0000032	LOC119559967|XP_037729131.1|DSUP	LOC108027267|XP_016954131.1|DBIA, LOC108027001|XP_016953689.1|DBIA
OG0000033	LOC119552590|XP_037718157.1|DSUP, LOC119552614|XP_037718209.1|DSUP	LOC108024481|XP_016949890.1|DBIA
OG0000033	LOC119563311|XP_037732572.1|DSUP	LOC108024462|XP_016949869.1|DBIA
OG0000033	LOC119554734|XP_037721683.1|DSUP	LOC108035889|XP_016967133.1|DBIA
OG0000033	LOC119546299|XP_037708415.1|DSUP, LOC119546423|XP_037708616.1|DSUP	LOC108033536|XP_016963370.1|DBIA
OG0000033	LOC119546302|XP_037708421.1|DSUP	LOC108033501|XP_016963332.1|DBIA
OG0000033	LOC119551206|XP_037716367.1|DSUP	LOC108030100|XP_016958275.1|DBIA
OG0000033	LOC119551207|XP_037716368.1|DSUP	LOC108030101|XP_016958276.1|DBIA
OG0000033	LOC119551205|XP_037716366.1|DSUP	LOC108030098|XP_016958274.1|DBIA
OG0000033	LOC119552692|XP_037718345.1|DSUP	LOC108028439|XP_016955758.1|DBIA
OG0000033	LOC119560194|XP_037729486.1|DSUP	LOC108027435|XP_016954372.1|DBIA
OG0000033	LOC119549869|XP_037714095.1|DSUP	LOC108036209|XP_016967690.1|DBIA
OG0000033	LOC119549868|XP_037714094.1|DSUP	LOC108036211|XP_016967691.1|DBIA
OG0000033	LOC119549866|XP_037714089.1|DSUP	LOC108036212|XP_016967692.1|DBIA
OG0000034	LOC119548454|XP_037711646.1|DSUP	LOC108035246|XP_016966273.1|DBIA
OG0000034	LOC119547534|XP_037710356.1|DSUP	LOC108034999|XP_016965831.1|DBIA
OG0000034	LOC119546306|XP_037708427.1|DSUP	LOC108033284|XP_016963038.1|DBIA
OG0000034	LOC119563012|XP_037732131.1|DSUP	LOC108023439|XP_016948422.1|DBIA
OG0000034	LOC119552157|XP_037717904.1|DSUP	LOC108023578|XP_016948665.1|DBIA
OG0000034	LOC119563011|XP_037732130.1|DSUP	LOC108023415|XP_016948374.1|DBIA
OG0000034	LOC119546951|XP_037709518.1|DSUP	LOC108036755|XP_016968570.1|DBIA
OG0000035	LOC119558615|XP_037727955.1|DSUP, LOC119559671|XP_037728655.1|DSUP, LOC119558644|XP_037727969.1|DSUP, LOC119559600|XP_037728543.1|DSUP, LOC119547998|XP_037710985.1|DSUP, LOC119559682|XP_037728666.1|DSUP, LOC119562535|XP_037731659.1|DSUP, LOC119562491|XP_037731623.1|DSUP, LOC119562542|XP_037731666.1|DSUP	LOC108027242|XP_016954085.1|DBIA
OG0000035	LOC119554014|XP_037720659.1|DSUP	LOC108036822|XP_016968657.1|DBIA, LOC108035837|XP_016967071.1|DBIA
OG0000036	LOC119560416|XP_037729780.1|DSUP	LOC108027411|XP_016954339.1|DBIA
OG0000036	LOC119555899|XP_037723507.1|DSUP	LOC108026449|XP_016952877.1|DBIA
OG0000036	LOC119560377|XP_037729713.1|DSUP	LOC108024985|XP_016950728.1|DBIA
OG0000036	LOC119545810|XP_037707622.1|DSUP	LOC108024657|XP_016950207.1|DBIA
OG0000037	LOC119549907|XP_037714155.1|DSUP	LOC108029865|XP_016957843.1|DBIA
OG0000037	LOC119560063|XP_037729297.1|DSUP	LOC108032009|XP_016961298.1|DBIA
OG0000037	LOC119560052|XP_037729285.1|DSUP, LOC119559867|XP_037728904.1|DSUP	LOC108030957|XP_016959646.1|DBIA, LOC108032010|XP_016961299.1|DBIA
OG0000038	LOC119555136|XP_037722291.1|DSUP	LOC108030746|XP_016959281.1|DBIA
OG0000038	LOC119555124|XP_037722276.1|DSUP	LOC108030931|XP_016959614.1|DBIA
OG0000039	LOC119560141|XP_037729421.1|DSUP	LOC108027177|XP_016953954.1|DBIA
OG0000039	LOC119556467|XP_037724643.1|DSUP	LOC108025609|XP_016951633.1|DBIA
OG0000039	LOC119556870|XP_037725271.1|DSUP	LOC108025634|XP_016951658.1|DBIA
OG0000039	LOC119555839|XP_037723395.1|DSUP	LOC108025590|XP_016951608.1|DBIA
OG0000040	LOC119556456|XP_037724634.1|DSUP	LOC108025546|XP_016951565.1|DBIA
OG0000040	LOC119563112|XP_037732283.1|DSUP	LOC108024820|XP_016950438.1|DBIA
OG0000040	LOC119563113|XP_037732284.1|DSUP	LOC108024821|XP_016950440.1|DBIA
OG0000040	LOC119556472|XP_037724654.1|DSUP, LOC119556489|XP_037724679.1|DSUP	LOC108025434|XP_016951413.1|DBIA
OG0000040	LOC119556482|XP_037724666.1|DSUP	LOC108025431|XP_016951408.1|DBIA
OG0000040	LOC119555315|XP_037722571.1|DSUP	LOC108025433|XP_016951410.1|DBIA
OG0000040	LOC119552243|XP_037717993.1|DSUP	LOC108025485|XP_016951488.1|DBIA
OG0000040	LOC119546490|XP_037708720.1|DSUP	LOC108023851|XP_016948987.1|DBIA
OG0000041	LOC119554437|XP_037721279.1|DSUP	LOC108026015|XP_016952195.1|DBIA
OG0000041	LOC119554447|XP_037721290.1|DSUP	LOC108026081|XP_016952269.1|DBIA
OG0000041	LOC119562401|XP_037731528.1|DSUP	LOC108026380|XP_016952789.1|DBIA
OG0000041	LOC119550675|XP_037715466.1|DSUP	LOC108026021|XP_016952202.1|DBIA
OG0000041	LOC119550683|XP_037715478.1|DSUP	LOC108026443|XP_016952869.1|DBIA, LOC108026441|XP_016952867.1|DBIA
OG0000042	LOC119551176|XP_037716303.1|DSUP	LOC108029979|XP_016957976.1|DBIA
OG0000042	LOC119551178|XP_037716307.1|DSUP	LOC108029981|XP_016957978.1|DBIA
OG0000042	LOC119551177|XP_037716304.1|DSUP	LOC108029869|XP_016957848.1|DBIA
OG0000042	LOC119549541|XP_037713619.1|DSUP	LOC108029870|XP_016957849.1|DBIA
OG0000042	LOC119549540|XP_037713618.1|DSUP	LOC108029978|XP_016957975.1|DBIA
OG0000042	LOC119549537|XP_037713608.1|DSUP	LOC108029980|XP_016957977.1|DBIA
OG0000042	LOC119551182|XP_037716311.1|DSUP	LOC108029982|XP_016957980.1|DBIA
OG0000043	LOC119562926|XP_037732005.1|DSUP	LOC108024814|XP_016950428.1|DBIA
OG0000043	LOC119563115|XP_037732286.1|DSUP	LOC108024406|XP_016949807.1|DBIA
OG0000043	LOC119563048|XP_037732184.1|DSUP	LOC108024792|XP_016950400.1|DBIA, LOC108026909|XP_016953607.1|DBIA
OG0000043	LOC119556257|XP_037724233.1|DSUP	LOC108024319|XP_016949710.1|DBIA
OG0000043	LOC119556250|XP_037724220.1|DSUP	LOC108024782|XP_016950387.1|DBIA
OG0000043	LOC119554418|XP_037721239.1|DSUP	LOC108025302|XP_016951186.1|DBIA
OG0000043	LOC119556264|XP_037724244.1|DSUP	LOC108024783|XP_016950388.1|DBIA
OG0000044	LOC119558156|XP_037727329.1|DSUP	LOC108026455|XP_016952884.1|DBIA
OG0000044	LOC119555966|XP_037723621.1|DSUP	LOC108026365|XP_016952771.1|DBIA
OG0000044	LOC119555955|XP_037723600.1|DSUP	LOC108026364|XP_016952769.1|DBIA
OG0000044	LOC119563136|XP_037732321.1|DSUP	LOC108026002|XP_016952181.1|DBIA
OG0000044	LOC119555649|XP_037723141.1|DSUP	LOC108025998|XP_016952177.1|DBIA
OG0000044	LOC119563137|XP_037732322.1|DSUP	LOC108026469|XP_016952901.1|DBIA
OG0000044	LOC119548482|XP_037711687.1|DSUP	LOC108025049|XP_016950795.1|DBIA
OG0000045	LOC119553763|XP_037720298.1|DSUP	LOC108028610|XP_016956020.1|DBIA
OG0000045	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA
OG0000045	LOC119554102|XP_037720779.1|DSUP	LOC108028181|XP_016955331.1|DBIA
OG0000045	LOC119553760|XP_037720293.1|DSUP	LOC108028143|XP_016955289.1|DBIA
OG0000046	LOC119560295|XP_037729593.1|DSUP	LOC108027349|XP_016954257.1|DBIA
OG0000046	LOC119555986|XP_037723641.1|DSUP	LOC108024100|XP_016949365.1|DBIA
OG0000046	LOC119555989|XP_037723648.1|DSUP	LOC108024103|XP_016949370.1|DBIA
OG0000046	LOC119556096|XP_037723888.1|DSUP	LOC108024088|XP_016949352.1|DBIA
OG0000046	LOC119553613|XP_037720003.1|DSUP	LOC108024872|XP_016950506.1|DBIA
OG0000046	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP	LOC108024879|XP_016950512.1|DBIA
OG0000047	LOC119550226|XP_037714721.1|DSUP	LOC108036240|XP_016967738.1|DBIA
OG0000047	LOC119550295|XP_037714817.1|DSUP	LOC108036255|XP_016967753.1|DBIA
OG0000047	LOC119559372|XP_037728340.1|DSUP	LOC108029392|XP_016957110.1|DBIA
OG0000047	LOC119553262|XP_037719480.1|DSUP	LOC108035707|XP_016966919.1|DBIA
OG0000047	LOC119559393|XP_037728384.1|DSUP	LOC108029377|XP_016957093.1|DBIA
OG0000047	LOC119553673|XP_037720144.1|DSUP	LOC108034788|XP_016965261.1|DBIA
OG0000048	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA
OG0000048	LOC119553986|XP_037720621.1|DSUP	LOC108035032|XP_016965866.1|DBIA
OG0000048	LOC119553984|XP_037720618.1|DSUP	LOC108035016|XP_016965849.1|DBIA
OG0000048	LOC119555323|XP_037722579.1|DSUP	LOC108035019|XP_016965851.1|DBIA
OG0000049	LOC119563293|XP_037732549.1|DSUP	LOC108024404|XP_016949805.1|DBIA
OG0000049	LOC119563399|XP_037732686.1|DSUP	LOC108024363|XP_016949755.1|DBIA
OG0000049	LOC119553498|XP_037719841.1|DSUP	LOC108024349|XP_016949740.1|DBIA
OG0000049	LOC119555362|XP_037722631.1|DSUP	LOC108024839|XP_016950464.1|DBIA
OG0000049	LOC119555370|XP_037722644.1|DSUP	LOC108024840|XP_016950465.1|DBIA
OG0000049	LOC119558111|XP_037727267.1|DSUP	LOC108024876|XP_016950510.1|DBIA
OG0000050	LOC119549468|XP_037713498.1|DSUP	LOC108029844|XP_016957821.1|DBIA
OG0000050	LOC119555005|XP_037722074.1|DSUP	LOC108030726|XP_016959257.1|DBIA
OG0000050	LOC119554439|XP_037721277.1|DSUP	LOC108030785|XP_016959326.1|DBIA
OG0000050	LOC119554992|XP_037722058.1|DSUP	LOC108030724|XP_016959254.1|DBIA
OG0000050	LOC119555302|XP_037722547.1|DSUP	LOC108030784|XP_016959325.1|DBIA
OG0000050	LOC119554440|XP_037721278.1|DSUP	LOC108030723|XP_016959253.1|DBIA
OG0000050	LOC119554997|XP_037722064.1|DSUP	LOC108030725|XP_016959255.1|DBIA
OG0000051	LOC119560029|XP_037729252.1|DSUP	LOC108031259|XP_016959986.1|DBIA
OG0000051	LOC119551943|XP_037717559.1|DSUP	LOC108031055|XP_016959745.1|DBIA
OG0000051	LOC119556794|XP_037725162.1|DSUP	LOC108031066|XP_016959760.1|DBIA
OG0000052	LOC119560909|XP_037730537.1|DSUP	LOC108031139|XP_016959843.1|DBIA
OG0000052	LOC119562894|XP_037731939.1|DSUP	LOC108024786|XP_016950390.1|DBIA
OG0000052	LOC119560209|XP_037729495.1|DSUP	LOC108031304|XP_016960037.1|DBIA
OG0000052	LOC119560185|XP_037729475.1|DSUP	LOC108031177|XP_016959886.1|DBIA
OG0000052	LOC119560154|XP_037729437.1|DSUP	LOC108031170|XP_016959879.1|DBIA
OG0000052	LOC119549090|XP_037712749.1|DSUP	LOC108029994|XP_016957997.1|DBIA
OG0000052	LOC119549091|XP_037712751.1|DSUP	LOC108029937|XP_016957921.1|DBIA
OG0000053	LOC119549495|XP_037713527.1|DSUP	LOC108029369|XP_016957086.1|DBIA
OG0000053	LOC119551763|XP_037717217.1|DSUP	LOC108029362|XP_016957079.1|DBIA
OG0000053	LOC119551749|XP_037717203.1|DSUP	LOC108029360|XP_016957077.1|DBIA
OG0000053	LOC119551753|XP_037717206.1|DSUP	LOC108029370|XP_016957087.1|DBIA
OG0000054	LOC119556528|XP_037724737.1|DSUP	LOC108026311|XP_016952687.1|DBIA
OG0000054	LOC119563344|XP_037732619.1|DSUP	LOC108026084|XP_016952272.1|DBIA
OG0000054	LOC119563343|XP_037732618.1|DSUP	LOC108026092|XP_016952281.1|DBIA
OG0000054	LOC119552964|XP_037718891.1|DSUP	LOC108026028|XP_016952208.1|DBIA
OG0000054	LOC119555707|XP_037723302.1|DSUP	LOC108026363|XP_016952768.1|DBIA
OG0000055	LOC119545654|XP_037707308.1|DSUP, LOC119545656|XP_037707310.1|DSUP, LOC119545655|XP_037707309.1|DSUP	LOC108025040|XP_016950785.1|DBIA
OG0000055	LOC119545657|XP_037707311.1|DSUP	LOC108025098|XP_016950849.1|DBIA
OG0000055	LOC119545658|XP_037707312.1|DSUP	LOC108025100|XP_016950852.1|DBIA
OG0000056	LOC119563020|XP_037732144.1|DSUP	LOC108031456|XP_016960380.1|DBIA
OG0000056	LOC119563019|XP_037732142.1|DSUP	LOC108031453|XP_016960377.1|DBIA
OG0000056	LOC119563022|XP_037732148.1|DSUP	LOC108031455|XP_016960379.1|DBIA
OG0000056	LOC119563021|XP_037732147.1|DSUP	LOC108031452|XP_016960376.1|DBIA
OG0000056	LOC119556291|XP_037724281.1|DSUP	LOC108031088|XP_016959782.1|DBIA
OG0000056	LOC119553956|XP_037720582.1|DSUP	LOC108031982|XP_016961266.1|DBIA
OG0000058	LOC119551503|XP_037716797.1|DSUP	LOC108036205|XP_016967686.1|DBIA
OG0000058	LOC119546999|XP_037709593.1|DSUP, LOC119546998|XP_037709592.1|DSUP, LOC119548424|XP_037711591.1|DSUP	LOC108032411|XP_016961720.1|DBIA
OG0000058	LOC119551928|XP_037717493.1|DSUP	LOC108036206|XP_016967687.1|DBIA
OG0000058	LOC119546720|XP_037709134.1|DSUP	LOC108033435|XP_016963248.1|DBIA
OG0000058	LOC119556721|XP_037725047.1|DSUP	LOC108029081|XP_016956700.1|DBIA
OG0000059	LOC119559409|XP_037728412.1|DSUP	LOC108025520|XP_016951530.1|DBIA
OG0000059	LOC119560931|XP_037730598.1|DSUP	LOC108025316|XP_016951215.1|DBIA
OG0000059	LOC119560508|XP_037729914.1|DSUP	LOC108025317|XP_016951216.1|DBIA
OG0000059	LOC119556499|XP_037724690.1|DSUP	LOC108025519|XP_016951529.1|DBIA
OG0000059	LOC119556184|XP_037724057.1|DSUP	LOC108025314|XP_016951213.1|DBIA
OG0000060	LOC119556360|XP_037724450.1|DSUP	LOC108031902|XP_016961196.1|DBIA
OG0000060	LOC119547032|XP_037709634.1|DSUP	LOC108033390|XP_016963198.1|DBIA
OG0000060	LOC119561007|XP_037730755.1|DSUP	LOC108023813|XP_016948948.1|DBIA
OG0000060	LOC119550934|XP_037715889.1|DSUP	LOC108025323|XP_016951236.1|DBIA
OG0000060	LOC119556787|XP_037725149.1|DSUP	LOC108024403|XP_016949804.1|DBIA
OG0000060	LOC119547296|XP_037710013.1|DSUP	LOC108027722|XP_016954764.1|DBIA
OG0000061	LOC119547297|XP_037710014.1|DSUP	LOC108032412|XP_016961721.1|DBIA
OG0000061	LOC119547411|XP_037710188.1|DSUP	LOC108032443|XP_016961757.1|DBIA
OG0000061	LOC119547153|XP_037709799.1|DSUP	LOC108032400|XP_016961710.1|DBIA
OG0000061	LOC119547482|XP_037710295.1|DSUP	LOC108032401|XP_016961711.1|DBIA
OG0000062	LOC119557553|XP_037726263.1|DSUP	LOC108024224|XP_016949584.1|DBIA
OG0000062	LOC119548633|XP_037711950.1|DSUP	LOC108033678|XP_016963623.1|DBIA
OG0000062	LOC119546355|XP_037708511.1|DSUP	LOC108033486|XP_016963314.1|DBIA
OG0000062	LOC119551049|XP_037716093.1|DSUP	LOC108022124|XP_016946453.1|DBIA
OG0000062	LOC119545959|XP_037707853.1|DSUP	LOC108027805|XP_016954873.1|DBIA
OG0000062	LOC119547494|XP_037710312.1|DSUP	LOC108027715|XP_016954755.1|DBIA
OG0000062	LOC119546282|XP_037708390.1|DSUP	LOC108027742|XP_016954784.1|DBIA
OG0000063	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP	LOC108024640|XP_016950181.1|DBIA
OG0000063	LOC119547960|XP_037710940.1|DSUP	LOC108024653|XP_016950205.1|DBIA
OG0000063	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP	LOC108024632|XP_016950168.1|DBIA
OG0000063	LOC119554636|XP_037721561.1|DSUP	LOC108034681|XP_016965111.1|DBIA
OG0000063	LOC119553691|XP_037720174.1|DSUP	LOC108035615|XP_016966791.1|DBIA
OG0000063	LOC119553169|XP_037719333.1|DSUP	LOC108035614|XP_016966789.1|DBIA
OG0000063	LOC119553170|XP_037719334.1|DSUP	LOC108034510|XP_016964923.1|DBIA
OG0000064	LOC119553545|XP_037719912.1|DSUP	LOC108034488|XP_016964882.1|DBIA
OG0000065	LOC119561047|XP_037730805.1|DSUP	LOC108027234|XP_016954057.1|DBIA
OG0000065	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP	LOC108027236|XP_016954058.1|DBIA
OG0000065	LOC119559981|XP_037729166.1|DSUP	LOC108023319|XP_016948114.1|DBIA
OG0000065	LOC119555273|XP_037722507.1|DSUP	LOC108023329|XP_016948142.1|DBIA
OG0000065	LOC119563411|XP_037732707.1|DSUP	LOC108023328|XP_016948127.1|DBIA
OG0000066	LOC119557286|XP_037725904.1|DSUP	LOC108024355|XP_016949747.1|DBIA
OG0000066	LOC119560085|XP_037729330.1|DSUP	LOC108027312|XP_016954195.1|DBIA
OG0000066	LOC119560534|XP_037729953.1|DSUP	LOC108024442|XP_016949849.1|DBIA
OG0000066	LOC119547346|XP_037710087.1|DSUP	LOC108033498|XP_016963327.1|DBIA
OG0000066	LOC119560140|XP_037729424.1|DSUP	LOC108026077|XP_016952264.1|DBIA
OG0000066	LOC119558417|XP_037727894.1|DSUP	LOC108025758|XP_016951842.1|DBIA
OG0000066	LOC119550852|XP_037715749.1|DSUP	LOC108022830|XP_016947464.1|DBIA
OG0000067	LOC119560888|XP_037730510.1|DSUP	LOC108027215|XP_016954031.1|DBIA
OG0000067	LOC119553386|XP_037719671.1|DSUP	LOC108028025|XP_016955150.1|DBIA
OG0000067	LOC119550078|XP_037714475.1|DSUP	LOC108036631|XP_016968394.1|DBIA
OG0000067	LOC119553465|XP_037719795.1|DSUP	LOC108028052|XP_016955180.1|DBIA
OG0000067	LOC119553512|XP_037719863.1|DSUP	LOC108028075|XP_016955204.1|DBIA
OG0000068	LOC119552687|XP_037718340.1|DSUP	LOC108027959|XP_016955073.1|DBIA
OG0000068	LOC119559817|XP_037728832.1|DSUP	LOC108031521|XP_016960528.1|DBIA
OG0000068	LOC119555070|XP_037722207.1|DSUP	LOC108034448|XP_016964821.1|DBIA
OG0000068	LOC119550979|XP_037715942.1|DSUP	LOC108029590|XP_016957445.1|DBIA
OG0000068	LOC119549875|XP_037714104.1|DSUP, LOC119549881|XP_037714113.1|DSUP	LOC108036196|XP_016967676.1|DBIA
OG0000068	LOC119555964|XP_037723613.1|DSUP	LOC108027565|XP_016954535.1|DBIA
OG0000069	LOC119550426|XP_037715021.1|DSUP	LOC108022204|XP_016946546.1|DBIA
OG0000070	LOC119547175|XP_037709836.1|DSUP	LOC108032380|XP_016961690.1|DBIA
OG0000070	LOC119546702|XP_037709110.1|DSUP	LOC108034332|XP_016964700.1|DBIA
OG0000070	LOC119553795|XP_037720335.1|DSUP	LOC108028712|XP_016956151.1|DBIA
OG0000070	LOC119546705|XP_037709112.1|DSUP	LOC108033786|XP_016963881.1|DBIA
OG0000070	LOC119556647|XP_037724907.1|DSUP	LOC108023296|XP_016948086.1|DBIA
OG0000071	LOC119552553|XP_037718101.1|DSUP	LOC108034500|XP_016964894.1|DBIA
OG0000071	LOC119552552|XP_037718100.1|DSUP	LOC108034394|XP_016964765.1|DBIA
OG0000072	LOC119551080|XP_037716171.1|DSUP	LOC108036662|XP_016968433.1|DBIA
OG0000072	LOC119550992|XP_037715966.1|DSUP	LOC108036290|XP_016967791.1|DBIA
OG0000072	LOC119551079|XP_037716170.1|DSUP	LOC108036249|XP_016967747.1|DBIA
OG0000073	LOC119549420|XP_037713422.1|DSUP	LOC108022685|XP_016947244.1|DBIA
OG0000073	LOC119557222|XP_037725820.1|DSUP	LOC108023361|XP_016948233.1|DBIA
OG0000074	LOC119555627|XP_037723076.1|DSUP	LOC108028307|XP_016955519.1|DBIA
OG0000074	LOC119553528|XP_037719882.1|DSUP	LOC108028433|XP_016955751.1|DBIA
OG0000075	LOC119552995|XP_037718942.1|DSUP	LOC108030338|XP_016958695.1|DBIA
OG0000075	LOC119553014|XP_037718987.1|DSUP	LOC108031173|XP_016959885.1|DBIA
OG0000075	LOC119553015|XP_037718988.1|DSUP	LOC108031227|XP_016959955.1|DBIA
OG0000075	LOC119552996|XP_037718943.1|DSUP	LOC108030349|XP_016958707.1|DBIA
OG0000076	LOC119555219|XP_037722410.1|DSUP	LOC108035061|XP_016965936.1|DBIA
OG0000076	LOC119558162|XP_037727356.1|DSUP	LOC108031057|XP_016959747.1|DBIA
OG0000076	LOC119556941|XP_037725365.1|DSUP	LOC108031198|XP_016959909.1|DBIA
OG0000076	LOC119556781|XP_037725143.1|DSUP	LOC108027529|XP_016954462.1|DBIA
OG0000076	LOC119556782|XP_037725144.1|DSUP	LOC108027531|XP_016954464.1|DBIA
OG0000077	LOC119549138|XP_037712837.1|DSUP	LOC108026696|XP_016953273.1|DBIA
OG0000077	LOC119560232|XP_037729526.1|DSUP	LOC108032098|XP_016961415.1|DBIA
OG0000077	LOC119549259|XP_037713095.1|DSUP	LOC108026817|XP_016953471.1|DBIA
OG0000077	LOC119548360|XP_037711506.1|DSUP	LOC108024645|XP_016950184.1|DBIA
OG0000078	LOC119550532|XP_037715180.1|DSUP	LOC108026559|XP_016952999.1|DBIA
OG0000078	LOC119553881|XP_037720469.1|DSUP	LOC108030890|XP_016959551.1|DBIA
OG0000078	LOC119560420|XP_037729785.1|DSUP	LOC108027078|XP_016953782.1|DBIA
OG0000078	LOC119556490|XP_037724675.1|DSUP	LOC108027590|XP_016954597.1|DBIA
OG0000078	LOC119557021|XP_037725486.1|DSUP	LOC108023624|XP_016948723.1|DBIA
OG0000079	LOC119547246|XP_037709953.1|DSUP	LOC108028935|XP_016956443.1|DBIA
OG0000079	LOC119547249|XP_037709956.1|DSUP	LOC108029251|XP_016956935.1|DBIA
OG0000079	LOC119547248|XP_037709955.1|DSUP	LOC108029014|XP_016956549.1|DBIA
OG0000080	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA
OG0000080	LOC119549434|XP_037713451.1|DSUP	LOC108036474|XP_016968140.1|DBIA
OG0000082	LOC119551581|XP_037716911.1|DSUP	LOC108026719|XP_016953316.1|DBIA
OG0000082	LOC119556198|XP_037724083.1|DSUP	LOC108032144|XP_016961473.1|DBIA
OG0000082	LOC119560897|XP_037730522.1|DSUP	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA
OG0000083	LOC119548097|XP_037711114.1|DSUP	LOC108034224|XP_016964555.1|DBIA
OG0000083	LOC119546591|XP_037708932.1|DSUP	LOC108036802|XP_016968638.1|DBIA
OG0000083	LOC119547690|XP_037710586.1|DSUP	LOC108036696|XP_016968475.1|DBIA
OG0000083	LOC119547461|XP_037710270.1|DSUP	LOC108034049|XP_016964289.1|DBIA
OG0000084	LOC119550924|XP_037715869.1|DSUP	LOC108029487|XP_016957244.1|DBIA
OG0000084	LOC119551740|XP_037717169.1|DSUP	LOC108030446|XP_016958828.1|DBIA
OG0000085	LOC119551864|XP_037717383.1|DSUP	LOC108029919|XP_016957901.1|DBIA
OG0000085	LOC119549285|XP_037713161.1|DSUP	LOC108029899|XP_016957878.1|DBIA
OG0000085	LOC119549927|XP_037714196.1|DSUP	LOC108029891|XP_016957870.1|DBIA
OG0000085	LOC119551142|XP_037716260.1|DSUP	LOC108030346|XP_016958700.1|DBIA
OG0000085	LOC119549284|XP_037713160.1|DSUP	LOC108030036|XP_016958096.1|DBIA
OG0000086	LOC119549877|XP_037714110.1|DSUP	LOC108026716|XP_016953312.1|DBIA
OG0000087	LOC119546360|XP_037708515.1|DSUP	LOC108033838|XP_016963957.1|DBIA
OG0000087	LOC119547736|XP_037710650.1|DSUP	LOC108032464|XP_016961778.1|DBIA
OG0000087	LOC119547060|XP_037709670.1|DSUP	LOC108033704|XP_016963704.1|DBIA
OG0000088	LOC119549208|XP_037712982.1|DSUP	LOC108030164|XP_016958382.1|DBIA
OG0000088	LOC119547300|XP_037710018.1|DSUP	LOC108029008|XP_016956541.1|DBIA
OG0000088	LOC119553792|XP_037720331.1|DSUP	LOC108028140|XP_016955285.1|DBIA
OG0000088	LOC119549647|XP_037713759.1|DSUP	LOC108036273|XP_016967772.1|DBIA
OG0000088	LOC119553816|XP_037720365.1|DSUP	LOC108028134|XP_016955279.1|DBIA
OG0000089	LOC119559948|XP_037729105.1|DSUP	LOC108027303|XP_016954184.1|DBIA
OG0000089	LOC119559790|XP_037728799.1|DSUP	LOC108027149|XP_016953860.1|DBIA
OG0000089	LOC119560639|XP_037730119.1|DSUP	LOC108031913|XP_016961170.1|DBIA
OG0000089	LOC119554444|XP_037721284.1|DSUP	LOC108034931|XP_016965678.1|DBIA
