Orthogroup	DSUP.longest_only	DPER.longest_only
OG0000040	LOC119552243|XP_037717993.1|DSUP	LOC6594616|XP_002019839.1|DPER
OG0000040	LOC119546490|XP_037708720.1|DSUP	LOC6587705|XP_002012978.2|DPER
OG0000041	LOC119554437|XP_037721279.1|DSUP, LOC119554447|XP_037721290.1|DSUP, LOC119562401|XP_037731528.1|DSUP	LOC6591525|XP_002017073.1|DPER, LOC6591526|XP_002017074.1|DPER
OG0000041	LOC119550675|XP_037715466.1|DSUP	LOC6591518|XP_002017066.1|DPER
OG0000041	LOC119550683|XP_037715478.1|DSUP	LOC6591551|XP_002017060.1|DPER
OG0000042	LOC119548723|XP_037712139.1|DSUP	LOC6597209|XP_002022617.2|DPER
OG0000042	LOC119551176|XP_037716303.1|DSUP	LOC6592870|XP_026842041.1|DPER
OG0000042	LOC119551178|XP_037716307.1|DSUP	LOC6592873|XP_002018540.1|DPER
OG0000042	LOC119551177|XP_037716304.1|DSUP, LOC119549542|XP_037713620.1|DSUP, LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP	LOC6592872|XP_002018539.1|DPER, LOC6592871|XP_002018538.1|DPER, LOC113565032|XP_026840750.1|DPER, LOC6589097|XP_002014784.1|DPER
OG0000042	LOC119551182|XP_037716311.1|DSUP	LOC6592874|XP_002018541.2|DPER
OG0000043	LOC119563116|XP_037732288.1|DSUP	LOC6594473|XP_002019739.2|DPER
OG0000043	LOC119562926|XP_037732005.1|DSUP	LOC6594475|XP_002019741.1|DPER, LOC6594476|XP_002019742.1|DPER, LOC113567252|XP_026850237.1|DPER
OG0000043	LOC119563115|XP_037732286.1|DSUP	LOC6594474|XP_002019740.1|DPER
OG0000043	LOC119556175|XP_037724028.1|DSUP, LOC119563048|XP_037732184.1|DSUP	LOC6594076|XP_002019736.1|DPER
OG0000043	LOC119556257|XP_037724233.1|DSUP, LOC119556250|XP_037724220.1|DSUP, LOC119554418|XP_037721239.1|DSUP	LOC6594478|XP_002019744.1|DPER
OG0000043	LOC119556264|XP_037724244.1|DSUP	LOC6594479|XP_002019745.1|DPER
OG0000044	LOC119558156|XP_037727329.1|DSUP	LOC6591553|XP_026847828.1|DPER
OG0000044	LOC119555966|XP_037723621.1|DSUP, LOC119555955|XP_037723600.1|DSUP	LOC6591547|XP_002017056.1|DPER, LOC6591548|XP_026843232.1|DPER
OG0000044	LOC119563136|XP_037732321.1|DSUP, LOC119555649|XP_037723141.1|DSUP, LOC119563137|XP_037732322.1|DSUP	LOC6591549|XP_002017058.1|DPER, LOC6591550|XP_002017059.1|DPER
OG0000044	LOC119548482|XP_037711687.1|DSUP	LOC113564933|XP_026840246.1|DPER
OG0000045	LOC119553763|XP_037720298.1|DSUP	LOC6603693|XP_002028666.1|DPER
OG0000045	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP	LOC6601537|XP_002026551.1|DPER
OG0000045	LOC119554102|XP_037720779.1|DSUP	LOC6595948|XP_002021076.1|DPER
OG0000045	LOC119553760|XP_037720293.1|DSUP	LOC113565382|XP_026842979.1|DPER, LOC6595949|XP_026845634.1|DPER
OG0000046	LOC119560295|XP_037729593.1|DSUP	LOC6598792|XP_002023903.1|DPER
OG0000046	LOC119555986|XP_037723641.1|DSUP, LOC119555989|XP_037723648.1|DSUP	LOC6602909|XP_002027932.2|DPER, LOC6602912|XP_026849662.1|DPER
OG0000046	LOC119556096|XP_037723888.1|DSUP	LOC6591074|XP_002015712.2|DPER
OG0000046	LOC119556859|XP_037725261.1|DSUP, LOC119553613|XP_037720003.1|DSUP, LOC119549774|XP_037713961.1|DSUP, LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP	LOC6595022|XP_026847277.1|DPER, LOC6595021|XP_026847265.1|DPER, LOC6595020|XP_026847261.1|DPER
OG0000047	LOC119550295|XP_037714817.1|DSUP	LOC6589933|XP_002015961.2|DPER
OG0000047	LOC119559372|XP_037728340.1|DSUP	LOC6592655|XP_026842447.1|DPER
OG0000047	LOC119559393|XP_037728384.1|DSUP	LOC6592377|XP_002017999.1|DPER
OG0000048	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER
OG0000048	LOC119553984|XP_037720618.1|DSUP	LOC6599882|XP_002024936.1|DPER
OG0000048	LOC119555323|XP_037722579.1|DSUP	LOC6599879|XP_002024933.1|DPER
OG0000049	LOC119563293|XP_037732549.1|DSUP	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER
OG0000049	LOC119563399|XP_037732686.1|DSUP	LOC6598735|XP_002023804.1|DPER
OG0000049	LOC119555362|XP_037722631.1|DSUP	LOC6598764|XP_002023798.1|DPER
OG0000049	LOC119555370|XP_037722644.1|DSUP	LOC6598765|XP_002023799.1|DPER
OG0000049	LOC119558111|XP_037727267.1|DSUP	LOC6598736|XP_026840083.1|DPER
OG0000050	LOC119549468|XP_037713498.1|DSUP	LOC6600939|XP_002026041.2|DPER
OG0000050	LOC119555005|XP_037722074.1|DSUP	LOC6603416|XP_002028421.2|DPER
OG0000050	LOC119554439|XP_037721277.1|DSUP	LOC6603438|XP_026848195.1|DPER
OG0000050	LOC119554992|XP_037722058.1|DSUP	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER
OG0000050	LOC119555302|XP_037722547.1|DSUP	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER
OG0000050	LOC119554440|XP_037721278.1|DSUP	LOC6603437|XP_002028415.2|DPER
OG0000050	LOC119554997|XP_037722064.1|DSUP	LOC6603414|XP_002028419.2|DPER
OG0000051	LOC119560029|XP_037729252.1|DSUP	LOC6588071|XP_002014115.1|DPER
OG0000051	LOC119551943|XP_037717559.1|DSUP, LOC119546183|XP_037708239.1|DSUP, LOC119556804|XP_037725175.1|DSUP, LOC119556794|XP_037725162.1|DSUP	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER
OG0000052	LOC119560909|XP_037730537.1|DSUP, LOC119562894|XP_037731939.1|DSUP	LOC6588118|XP_002013763.1|DPER
OG0000052	LOC119560209|XP_037729495.1|DSUP, LOC119560185|XP_037729475.1|DSUP, LOC119560154|XP_037729437.1|DSUP	LOC6588232|XP_026849799.1|DPER
OG0000052	LOC119549090|XP_037712749.1|DSUP	LOC6590971|XP_002015907.1|DPER
OG0000052	LOC119549091|XP_037712751.1|DSUP	LOC6591184|XP_002015908.1|DPER
OG0000053	LOC119549495|XP_037713527.1|DSUP	LOC6589988|XP_002015740.1|DPER
OG0000053	LOC119551763|XP_037717217.1|DSUP	LOC6589987|XP_002015739.1|DPER
OG0000053	LOC119551749|XP_037717203.1|DSUP	LOC6589985|XP_002015737.2|DPER
OG0000053	LOC119551753|XP_037717206.1|DSUP	LOC6590437|XP_002015733.2|DPER
OG0000054	LOC119556528|XP_037724737.1|DSUP	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER
OG0000054	LOC119563344|XP_037732619.1|DSUP, LOC119563343|XP_037732618.1|DSUP	LOC6594491|XP_026850312.1|DPER
OG0000054	LOC119552964|XP_037718891.1|DSUP	LOC6594493|XP_002019964.1|DPER
OG0000054	LOC119555707|XP_037723302.1|DSUP	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER
OG0000056	LOC119563020|XP_037732144.1|DSUP	LOC6595083|XP_002020145.1|DPER
OG0000056	LOC119563019|XP_037732142.1|DSUP	LOC6595082|XP_002020144.1|DPER
OG0000056	LOC119563022|XP_037732148.1|DSUP, LOC119563021|XP_037732147.1|DSUP	LOC6595081|XP_002020143.1|DPER
OG0000056	LOC119556291|XP_037724281.1|DSUP	LOC6588033|XP_002012860.1|DPER
OG0000056	LOC119553956|XP_037720582.1|DSUP	LOC6588046|XP_002012859.1|DPER
OG0000058	LOC119546999|XP_037709593.1|DSUP, LOC119546998|XP_037709592.1|DSUP, LOC119548424|XP_037711591.1|DSUP	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER
OG0000058	LOC119546720|XP_037709134.1|DSUP	LOC6593807|XP_002019274.1|DPER
OG0000058	LOC119556721|XP_037725047.1|DSUP	LOC6600389|XP_002025477.1|DPER
OG0000059	LOC119559409|XP_037728412.1|DSUP	LOC6588560|XP_026851114.1|DPER
OG0000059	LOC119560931|XP_037730598.1|DSUP	LOC6588594|XP_026851089.1|DPER
OG0000059	LOC119560508|XP_037729914.1|DSUP	LOC6588660|XP_026843599.1|DPER
OG0000059	LOC119556499|XP_037724690.1|DSUP	LOC6588641|XP_002013982.1|DPER
OG0000059	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER
OG0000059	LOC119556184|XP_037724057.1|DSUP	LOC6587355|XP_002013989.1|DPER
OG0000060	LOC119556360|XP_037724450.1|DSUP	LOC6603233|XP_026845368.1|DPER
OG0000060	LOC119547032|XP_037709634.1|DSUP	LOC6595658|XP_002020780.1|DPER
OG0000060	LOC119561007|XP_037730755.1|DSUP	LOC6591405|XP_002017180.1|DPER
OG0000060	LOC119550934|XP_037715889.1|DSUP	LOC6595218|XP_026848071.1|DPER
OG0000060	LOC119556787|XP_037725149.1|DSUP	LOC6596974|XP_002022138.1|DPER
OG0000061	LOC119547297|XP_037710014.1|DSUP	LOC6596401|XP_002021586.2|DPER
OG0000061	LOC119547411|XP_037710188.1|DSUP	LOC6596505|XP_002021579.1|DPER
OG0000061	LOC119547153|XP_037709799.1|DSUP	LOC6596398|XP_002021583.1|DPER
OG0000061	LOC119547482|XP_037710295.1|DSUP	LOC6596397|XP_002021582.1|DPER
OG0000062	LOC119557553|XP_037726263.1|DSUP	LOC6597499|XP_002022647.1|DPER
OG0000062	LOC119548633|XP_037711950.1|DSUP	LOC6597957|XP_002023160.1|DPER
OG0000063	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP, LOC119547960|XP_037710940.1|DSUP	LOC6591531|XP_002017317.1|DPER
OG0000063	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP	LOC6591530|XP_002017316.1|DPER
OG0000063	LOC119554636|XP_037721561.1|DSUP	LOC6600252|XP_002025417.1|DPER
OG0000063	LOC119553691|XP_037720174.1|DSUP	LOC6600250|XP_002025415.1|DPER
OG0000063	LOC119553169|XP_037719333.1|DSUP, LOC119553170|XP_037719334.1|DSUP	LOC6600251|XP_026849074.1|DPER
OG0000065	LOC119561047|XP_037730805.1|DSUP	LOC6598720|XP_002023867.2|DPER
OG0000065	LOC119551150|XP_037716270.1|DSUP, LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER
OG0000065	LOC119559981|XP_037729166.1|DSUP	LOC6598627|XP_002023839.1|DPER
OG0000065	LOC119555273|XP_037722507.1|DSUP	LOC6598629|XP_002023841.1|DPER
OG0000065	LOC119563411|XP_037732707.1|DSUP	LOC6598628|XP_002023840.1|DPER
OG0000066	LOC119557286|XP_037725904.1|DSUP	LOC6599270|XP_002024265.1|DPER
OG0000066	LOC119560085|XP_037729330.1|DSUP	LOC6591665|XP_002016994.1|DPER
OG0000066	LOC119560534|XP_037729953.1|DSUP	LOC6588399|XP_002012948.2|DPER
OG0000066	LOC119547346|XP_037710087.1|DSUP	LOC6593739|XP_002018997.1|DPER
OG0000066	LOC119560140|XP_037729424.1|DSUP	LOC6594244|XP_002019977.1|DPER
OG0000066	LOC119558417|XP_037727894.1|DSUP	LOC6599208|XP_002024332.1|DPER
OG0000066	LOC119550852|XP_037715749.1|DSUP	LOC6597988|XP_002023084.2|DPER
OG0000067	LOC119560888|XP_037730510.1|DSUP	LOC6587985|XP_002013720.1|DPER
OG0000067	LOC119553386|XP_037719671.1|DSUP	LOC6600313|XP_026849051.1|DPER
OG0000067	LOC119550078|XP_037714475.1|DSUP	LOC6592947|XP_002017691.1|DPER
OG0000067	LOC119553465|XP_037719795.1|DSUP	LOC6600311|XP_002025365.2|DPER
OG0000067	LOC119553512|XP_037719863.1|DSUP	LOC6599619|XP_026849500.1|DPER
OG0000068	LOC119552687|XP_037718340.1|DSUP	LOC6600249|XP_026849073.1|DPER
OG0000068	LOC119559817|XP_037728832.1|DSUP, LOC119555070|XP_037722207.1|DSUP, LOC119550979|XP_037715942.1|DSUP	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER
OG0000068	LOC119555964|XP_037723613.1|DSUP	LOC6597733|XP_026846914.1|DPER
OG0000069	LOC119550426|XP_037715021.1|DSUP	LOC6593153|XP_002018327.2|DPER
OG0000070	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP	LOC6593928|XP_002019257.1|DPER
OG0000070	LOC119553795|XP_037720335.1|DSUP	LOC6600003|XP_026849240.1|DPER
OG0000070	LOC119546705|XP_037709112.1|DSUP	LOC6593930|XP_002019259.1|DPER
OG0000070	LOC119556647|XP_037724907.1|DSUP	LOC6593929|XP_002019258.1|DPER
OG0000071	LOC119555204|XP_037722387.1|DSUP	LOC113566413|XP_026847671.1|DPER
OG0000071	LOC119552553|XP_037718101.1|DSUP	LOC6602203|XP_002027211.2|DPER
OG0000071	LOC119552552|XP_037718100.1|DSUP	LOC6602202|XP_002027210.1|DPER
OG0000071	LOC119554936|XP_037721974.1|DSUP	LOC6602204|XP_002027212.1|DPER
OG0000072	LOC119551080|XP_037716171.1|DSUP	LOC6589942|XP_002015970.1|DPER
OG0000072	LOC119550992|XP_037715966.1|DSUP	LOC6589935|XP_002015963.1|DPER
OG0000072	LOC119551079|XP_037716170.1|DSUP	LOC6589940|XP_026842218.1|DPER
OG0000073	LOC119549420|XP_037713422.1|DSUP	LOC6590059|XP_002016391.2|DPER
OG0000073	LOC119557222|XP_037725820.1|DSUP	LOC6596773|XP_026845891.1|DPER
OG0000073	LOC119559869|XP_037728906.1|DSUP	LOC6598784|XP_026845038.1|DPER
OG0000074	LOC119555627|XP_037723076.1|DSUP	LOC6601461|XP_002026428.1|DPER
OG0000074	LOC119553528|XP_037719882.1|DSUP	LOC6595912|XP_002021058.1|DPER
OG0000075	LOC119552995|XP_037718942.1|DSUP	LOC6599641|XP_026849541.1|DPER
OG0000075	LOC119553014|XP_037718987.1|DSUP	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER
OG0000075	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER
OG0000075	LOC119552996|XP_037718943.1|DSUP	LOC6599642|XP_002024752.1|DPER
OG0000076	LOC119555219|XP_037722410.1|DSUP	LOC6599674|XP_026847351.1|DPER
OG0000076	LOC119558162|XP_037727356.1|DSUP, LOC119556941|XP_037725365.1|DSUP	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER
OG0000076	LOC119556781|XP_037725143.1|DSUP	LOC6597369|XP_002022410.2|DPER
OG0000076	LOC119556782|XP_037725144.1|DSUP	LOC6597368|XP_002022409.1|DPER
OG0000077	LOC119549138|XP_037712837.1|DSUP	LOC6592709|XP_002018511.1|DPER
OG0000077	LOC119560232|XP_037729526.1|DSUP	LOC6594922|XP_002020130.2|DPER
OG0000077	LOC119549259|XP_037713095.1|DSUP	LOC6601317|XP_026842235.1|DPER
OG0000077	LOC119548360|XP_037711506.1|DSUP	LOC6588313|XP_026850466.1|DPER
OG0000078	LOC119550532|XP_037715180.1|DSUP	LOC6590621|XP_002016708.1|DPER
OG0000078	LOC119553881|XP_037720469.1|DSUP	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER
OG0000078	LOC119560420|XP_037729785.1|DSUP	LOC6594273|XP_026849445.1|DPER
OG0000078	LOC119556490|XP_037724675.1|DSUP	LOC6599452|XP_002024516.1|DPER
OG0000078	LOC119557021|XP_037725486.1|DSUP	LOC6598424|XP_002023602.1|DPER
OG0000079	LOC119547250|XP_037709958.1|DSUP	LOC6589087|XP_002014969.1|DPER, LOC113565681|XP_026844239.1|DPER
OG0000079	LOC119547246|XP_037709953.1|DSUP, LOC119547249|XP_037709956.1|DSUP	LOC6589089|XP_002014971.1|DPER
OG0000079	LOC119547248|XP_037709955.1|DSUP	LOC6589086|XP_002014968.1|DPER
OG0000080	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER
OG0000080	LOC119549434|XP_037713451.1|DSUP	LOC6601604|XP_026841767.1|DPER
OG0000081	LOC119554911|XP_037721941.1|DSUP	LOC6601043|XP_026849686.1|DPER
OG0000082	LOC119551581|XP_037716911.1|DSUP	LOC6590930|XP_002016009.1|DPER
OG0000082	LOC119556198|XP_037724083.1|DSUP	LOC6587757|XP_002012761.1|DPER
OG0000082	LOC119560897|XP_037730522.1|DSUP, LOC119560898|XP_037730523.1|DSUP	LOC6588213|XP_002013604.1|DPER
OG0000083	LOC119548097|XP_037711114.1|DSUP	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER
OG0000083	LOC119546591|XP_037708932.1|DSUP, LOC119546708|XP_037709117.1|DSUP	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER
OG0000083	LOC119547690|XP_037710586.1|DSUP	LOC6593875|XP_002019172.1|DPER
OG0000083	LOC119547461|XP_037710270.1|DSUP	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER
OG0000084	LOC119550924|XP_037715869.1|DSUP	LOC6591191|XP_002015915.1|DPER
OG0000084	LOC119551740|XP_037717169.1|DSUP	LOC6600795|XP_002025966.1|DPER
OG0000085	LOC119549285|XP_037713161.1|DSUP	LOC6602084|XP_026841580.1|DPER
OG0000085	LOC119551142|XP_037716260.1|DSUP	LOC6590808|XP_002016354.1|DPER
OG0000085	LOC119549284|XP_037713160.1|DSUP	LOC6602085|XP_002027163.1|DPER
OG0000086	LOC119549877|XP_037714110.1|DSUP	LOC6589907|XP_002016516.1|DPER
OG0000087	LOC119546360|XP_037708515.1|DSUP	LOC6589273|XP_026844109.1|DPER
OG0000087	LOC119547736|XP_037710650.1|DSUP	LOC6593903|XP_002018780.1|DPER
OG0000087	LOC119547060|XP_037709670.1|DSUP	LOC6589141|XP_002014431.1|DPER
OG0000088	LOC119549208|XP_037712982.1|DSUP	LOC6601258|XP_002026327.1|DPER
OG0000088	LOC119547300|XP_037710018.1|DSUP	LOC6593404|XP_002018858.2|DPER
OG0000088	LOC119553792|XP_037720331.1|DSUP	LOC6591475|XP_002017466.2|DPER
OG0000088	LOC119549647|XP_037713759.1|DSUP	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER
OG0000088	LOC119553816|XP_037720365.1|DSUP	LOC6591474|XP_002017465.1|DPER
OG0000089	LOC119559948|XP_037729105.1|DSUP	LOC113565706|XP_026844403.1|DPER
OG0000089	LOC119554444|XP_037721284.1|DSUP	LOC6601937|XP_002026979.1|DPER
OG0000090	LOC119551577|XP_037716907.1|DSUP	LOC6592691|XP_002017728.1|DPER
OG0000090	LOC119551295|XP_037716502.1|DSUP	LOC6593093|XP_026842252.1|DPER
OG0000090	LOC119552801|XP_037718566.1|DSUP	LOC113566321|XP_026847263.1|DPER
OG0000090	LOC119555352|XP_037722617.1|DSUP	LOC6601034|XP_002026122.2|DPER
OG0000091	LOC119550132|XP_037714564.1|DSUP	LOC6587436|XP_026850695.1|DPER
OG0000091	LOC119548319|XP_037711427.1|DSUP	LOC6589208|XP_002014698.1|DPER
OG0000091	LOC119545780|XP_037707573.1|DSUP	LOC6588440|XP_002013817.1|DPER
OG0000091	LOC119563325|XP_037732595.1|DSUP	LOC6588470|XP_002013826.1|DPER
OG0000092	LOC119555984|XP_037723644.1|DSUP	LOC6591879|XP_002017077.1|DPER
OG0000092	LOC119554434|XP_037721266.1|DSUP	LOC6591877|XP_002017075.1|DPER
OG0000092	LOC119563440|XP_037732759.1|DSUP	LOC6591761|XP_002017422.1|DPER
OG0000092	LOC119563381|XP_037732661.1|DSUP	LOC6591878|XP_002017076.1|DPER
OG0000093	LOC119548851|XP_037712400.1|DSUP	LOC6588885|XP_026844631.1|DPER
OG0000093	LOC119555990|XP_037723649.1|DSUP, LOC119549355|XP_037713272.1|DSUP	LOC6592489|XP_002018395.2|DPER
OG0000093	LOC119546349|XP_037708504.1|DSUP	LOC6595624|XP_002020698.1|DPER
OG0000093	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP	LOC6597406|XP_002022414.1|DPER
OG0000094	LOC119553732|XP_037720249.1|DSUP	LOC6600289|XP_026849039.1|DPER
OG0000094	LOC119560272|XP_037729566.1|DSUP	LOC6587848|XP_002013277.1|DPER
OG0000096	LOC119548522|XP_037711741.1|DSUP	LOC6588640|XP_002013209.1|DPER
OG0000096	LOC119547864|XP_037710825.1|DSUP	LOC6588001|XP_002013207.1|DPER
OG0000096	LOC119548857|XP_037712415.1|DSUP	LOC6587692|XP_002012897.1|DPER
OG0000096	LOC119548361|XP_037711504.1|DSUP	LOC6593471|XP_026843094.1|DPER
OG0000097	LOC119554186|XP_037720908.1|DSUP	LOC6591566|XP_026847508.1|DPER, LOC6599020|XP_026848962.1|DPER
OG0000097	LOC119554179|XP_037720899.1|DSUP, LOC119553943|XP_037720563.1|DSUP, LOC119553415|XP_037719720.1|DSUP	LOC6598928|XP_026848961.1|DPER
OG0000098	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP	LOC6598722|XP_002023869.1|DPER
OG0000099	LOC119558177|XP_037727371.1|DSUP	LOC6600180|XP_002025279.1|DPER
OG0000099	LOC119558261|XP_037727536.1|DSUP	LOC6598378|XP_026846207.1|DPER
OG0000100	LOC119550809|XP_037715676.1|DSUP	LOC113565196|XP_026842416.1|DPER
OG0000100	LOC119560440|XP_037729811.1|DSUP	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER
OG0000101	LOC119552818|XP_037718594.1|DSUP	LOC6602367|XP_026848565.1|DPER
OG0000101	LOC119554657|XP_037721586.1|DSUP	LOC6602366|XP_026848564.1|DPER
OG0000102	LOC119549166|XP_037712887.1|DSUP	LOC6589981|XP_002016329.1|DPER
OG0000102	LOC119552089|XP_037717794.1|DSUP	LOC6593018|XP_002018259.1|DPER
OG0000103	LOC119553070|XP_037719123.1|DSUP	LOC6600283|XP_002025396.1|DPER
OG0000103	LOC119552691|XP_037718344.1|DSUP	LOC6596091|XP_026845530.1|DPER
OG0000103	LOC119552690|XP_037718343.1|DSUP	LOC113566017|XP_026845529.1|DPER
OG0000103	LOC119549539|XP_037713615.1|DSUP	LOC6601265|XP_002026394.1|DPER
OG0000104	LOC119552682|XP_037718328.1|DSUP	LOC6599818|XP_026847290.1|DPER
OG0000104	LOC119547526|XP_037710347.1|DSUP	LOC6593376|XP_002019042.1|DPER
OG0000104	LOC119552753|XP_037718469.1|DSUP	LOC6599813|XP_002024913.1|DPER
OG0000105	LOC119552073|XP_037717779.1|DSUP, LOC119551771|XP_037717229.1|DSUP, LOC119546005|XP_037707934.1|DSUP, LOC119559423|XP_037728445.1|DSUP	LOC113567433|XP_026851048.1|DPER
OG0000105	LOC119561103|XP_037730925.1|DSUP	LOC6591576|XP_002017405.2|DPER
OG0000105	LOC119559579|XP_037728528.1|DSUP, LOC119559963|XP_037729124.1|DSUP, LOC119559962|XP_037729123.1|DSUP, LOC119559578|XP_037728527.1|DSUP	LOC6591573|XP_026849170.1|DPER
OG0000106	LOC119555687|XP_037723262.1|DSUP, LOC119556658|XP_037724932.1|DSUP, LOC119548114|XP_037711136.1|DSUP, LOC119548115|XP_037711138.1|DSUP, LOC119550340|XP_037714888.1|DSUP, LOC119549572|XP_037713653.1|DSUP, LOC119550450|XP_037715054.1|DSUP	LOC6601558|XP_002026678.2|DPER
OG0000107	LOC119551428|XP_037716699.1|DSUP, LOC119551427|XP_037716698.1|DSUP	LOC6590254|XP_002015884.1|DPER
OG0000107	LOC119546334|XP_037708462.1|DSUP, LOC119546335|XP_037708463.1|DSUP, LOC119548582|XP_037711828.1|DSUP, LOC119546337|XP_037708466.1|DSUP, LOC119548571|XP_037711817.1|DSUP	LOC6603539|XP_002028510.1|DPER
OG0000107	LOC119551957|XP_037717579.1|DSUP, LOC119547555|XP_037710383.1|DSUP, LOC119549865|XP_037714088.1|DSUP, LOC119551429|XP_037716700.1|DSUP	LOC6590253|XP_002015883.1|DPER
OG0000109	LOC119548022|XP_037711021.1|DSUP, LOC119548023|XP_037711024.1|DSUP	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER
OG0000109	LOC119548267|XP_037711341.1|DSUP	LOC6596622|XP_002021630.1|DPER
OG0000110	LOC119553324|XP_037719581.1|DSUP	LOC6597184|XP_002022329.2|DPER
OG0000110	LOC119553439|XP_037719757.1|DSUP	LOC6597186|XP_002022331.1|DPER
OG0000110	LOC119554910|XP_037721940.1|DSUP	LOC6597187|XP_002022332.2|DPER
OG0000111	LOC119551522|XP_037716837.1|DSUP	LOC6590619|XP_002016706.1|DPER
OG0000111	LOC119549723|XP_037713889.1|DSUP	LOC6590615|XP_002016702.1|DPER
OG0000111	LOC119551617|XP_037716958.1|DSUP	LOC6590616|XP_002016703.1|DPER
OG0000112	LOC119558344|XP_037727750.1|DSUP, LOC119555930|XP_037723558.1|DSUP	LOC6600036|XP_002025083.2|DPER
OG0000112	LOC119556800|XP_037725166.1|DSUP, LOC119556776|XP_037725132.1|DSUP	LOC113566310|XP_026847204.1|DPER
OG0000113	LOC119560721|XP_037730266.1|DSUP	LOC6588309|XP_002013782.2|DPER
OG0000114	LOC119546354|XP_037708510.1|DSUP	LOC6595493|XP_002020598.1|DPER
OG0000114	LOC119548737|XP_037712180.1|DSUP	LOC6604575|XP_002029459.1|DPER
OG0000114	LOC119548739|XP_037712182.1|DSUP	LOC6595495|XP_002020600.1|DPER
OG0000116	LOC119552744|XP_037718442.1|DSUP	LOC6591523|XP_026847060.1|DPER
OG0000116	LOC119550666|XP_037715443.1|DSUP	LOC6591517|XP_002017065.1|DPER
OG0000116	LOC119552982|XP_037718931.1|DSUP	LOC6591522|XP_002017070.1|DPER
OG0000116	LOC119550655|XP_037715432.1|DSUP	LOC6591520|XP_002017068.1|DPER
OG0000116	LOC119563353|XP_037732631.1|DSUP	LOC6591521|XP_002017069.1|DPER
OG0000117	LOC119548691|XP_037712083.1|DSUP	LOC6597997|XP_002023222.1|DPER
OG0000117	LOC119548692|XP_037712084.1|DSUP	LOC6598029|XP_002023221.1|DPER
OG0000117	LOC119548694|XP_037712085.1|DSUP	LOC6598028|XP_002023220.1|DPER
OG0000117	LOC119548696|XP_037712087.1|DSUP	LOC6598027|XP_002023219.1|DPER
OG0000118	LOC119546036|XP_037707984.1|DSUP, LOC119546037|XP_037707985.1|DSUP	LOC6589861|XP_002015166.1|DPER
OG0000118	LOC119550473|XP_037715089.1|DSUP, LOC119548372|XP_037711518.1|DSUP	LOC6599402|XP_026847098.1|DPER
OG0000119	LOC119560592|XP_037730045.1|DSUP	LOC6598639|XP_002023820.1|DPER
