Orthogroup	DSUP.longest_only	DFIC.longest_only
OG0000032	LOC119559967|XP_037729131.1|DSUP	LOC108087899|XP_017040966.1|DFIC
OG0000033	LOC119563311|XP_037732572.1|DSUP	LOC108102066|XP_017062199.1|DFIC
OG0000033	LOC119554734|XP_037721683.1|DSUP	LOC108089808|XP_017043694.1|DFIC
OG0000033	LOC119546299|XP_037708415.1|DSUP, LOC119546423|XP_037708616.1|DSUP	LOC108089807|XP_017043693.1|DFIC, LOC108089809|XP_017043695.1|DFIC, LOC108089769|XP_017043650.1|DFIC
OG0000033	LOC119547670|XP_037710556.1|DSUP	LOC108091266|XP_017045867.1|DFIC
OG0000033	LOC119551206|XP_037716367.1|DSUP	LOC108094281|XP_017050264.1|DFIC
OG0000033	LOC119551207|XP_037716368.1|DSUP	LOC108094283|XP_017050266.1|DFIC
OG0000033	LOC119551205|XP_037716366.1|DSUP	LOC108094282|XP_017050265.1|DFIC
OG0000033	LOC119552692|XP_037718345.1|DSUP	LOC108098498|XP_017056906.1|DFIC
OG0000033	LOC119560194|XP_037729486.1|DSUP	LOC108098495|XP_017056904.1|DFIC
OG0000034	LOC119548454|XP_037711646.1|DSUP	LOC108098175|XP_017056397.1|DFIC, LOC108098172|XP_017056394.1|DFIC
OG0000034	LOC119547534|XP_037710356.1|DSUP	LOC108098285|XP_017056581.1|DFIC
OG0000034	LOC119546306|XP_037708427.1|DSUP	LOC108098386|XP_017056743.1|DFIC
OG0000034	LOC119563012|XP_037732131.1|DSUP	LOC108087083|XP_017039752.1|DFIC
OG0000034	LOC119563011|XP_037732130.1|DSUP	LOC108087380|XP_017040209.1|DFIC
OG0000034	LOC119546951|XP_037709518.1|DSUP	LOC108093450|XP_017049013.1|DFIC
OG0000035	LOC119558615|XP_037727955.1|DSUP, LOC119559671|XP_037728655.1|DSUP, LOC119558644|XP_037727969.1|DSUP, LOC119559600|XP_037728543.1|DSUP, LOC119547998|XP_037710985.1|DSUP, LOC119559682|XP_037728666.1|DSUP, LOC119562535|XP_037731659.1|DSUP, LOC119562491|XP_037731623.1|DSUP, LOC119562542|XP_037731666.1|DSUP	LOC108102183|XP_017062377.1|DFIC
OG0000035	LOC119554014|XP_037720659.1|DSUP	LOC108094809|XP_017051072.1|DFIC
OG0000035	LOC119561804|XP_037731211.1|DSUP, LOC119551694|XP_037717091.1|DSUP, LOC119553283|XP_037719521.1|DSUP	LOC108093569|XP_017049153.1|DFIC
OG0000036	LOC119560416|XP_037729780.1|DSUP	LOC108096138|XP_017053007.1|DFIC
OG0000036	LOC119555899|XP_037723507.1|DSUP	LOC108097979|XP_017056090.1|DFIC
OG0000036	LOC119560377|XP_037729713.1|DSUP	LOC108098533|XP_017057003.1|DFIC
OG0000036	LOC119545810|XP_037707622.1|DSUP	LOC108087237|XP_017040017.1|DFIC
OG0000037	LOC119549907|XP_037714155.1|DSUP	LOC108087844|XP_017040913.1|DFIC
OG0000037	LOC119560063|XP_037729297.1|DSUP	LOC108088042|XP_017041165.1|DFIC
OG0000037	LOC119560052|XP_037729285.1|DSUP, LOC119559867|XP_037728904.1|DSUP	LOC108088040|XP_017041164.1|DFIC
OG0000038	LOC119555136|XP_037722291.1|DSUP	LOC108088854|XP_017042318.1|DFIC
OG0000038	LOC119555124|XP_037722276.1|DSUP	LOC108088914|XP_017042416.1|DFIC
OG0000039	LOC119560141|XP_037729421.1|DSUP	LOC108091791|XP_017046639.1|DFIC
OG0000039	LOC119556467|XP_037724643.1|DSUP	LOC108097516|XP_017055329.1|DFIC
OG0000039	LOC119556870|XP_037725271.1|DSUP	LOC108097515|XP_017055328.1|DFIC
OG0000039	LOC119555839|XP_037723395.1|DSUP	LOC108095512|XP_017052111.1|DFIC
OG0000040	LOC119556456|XP_037724634.1|DSUP	LOC108092229|XP_017047255.1|DFIC
OG0000040	LOC119563112|XP_037732283.1|DSUP	LOC108087305|XP_017040113.1|DFIC
OG0000040	LOC119563113|XP_037732284.1|DSUP	LOC108087307|XP_017040114.1|DFIC
OG0000040	LOC119556472|XP_037724654.1|DSUP	LOC108092211|XP_017047228.1|DFIC
OG0000040	LOC119556482|XP_037724666.1|DSUP, LOC119555315|XP_037722571.1|DSUP	LOC108092212|XP_017047230.1|DFIC
OG0000040	LOC119552243|XP_037717993.1|DSUP	LOC108092206|XP_017047224.1|DFIC
OG0000040	LOC119546490|XP_037708720.1|DSUP	LOC108100764|XP_017060292.1|DFIC
OG0000041	LOC119554437|XP_037721279.1|DSUP	LOC108095996|XP_017052831.1|DFIC
OG0000041	LOC119562401|XP_037731528.1|DSUP	LOC108095939|XP_017052765.1|DFIC
OG0000041	LOC119550675|XP_037715466.1|DSUP	LOC108095866|XP_017052659.1|DFIC
OG0000041	LOC119550683|XP_037715478.1|DSUP	LOC108095867|XP_017052660.1|DFIC
OG0000042	LOC119548723|XP_037712139.1|DSUP	LOC108097744|XP_017055741.1|DFIC
OG0000042	LOC119551176|XP_037716303.1|DSUP	LOC108090330|XP_017044433.1|DFIC
OG0000042	LOC119551178|XP_037716307.1|DSUP	LOC108090327|XP_017044430.1|DFIC
OG0000042	LOC119551177|XP_037716304.1|DSUP	LOC108090329|XP_017044432.1|DFIC
OG0000042	LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP	LOC108090333|XP_017044437.1|DFIC, LOC108090332|XP_017044435.1|DFIC, LOC108090338|XP_017044443.1|DFIC, LOC108090337|XP_017044441.1|DFIC, LOC108090335|XP_017044439.1|DFIC, LOC108090336|XP_017044440.1|DFIC, LOC108090328|XP_017044431.1|DFIC
OG0000042	LOC119551182|XP_037716311.1|DSUP	LOC108090331|XP_017044434.1|DFIC
OG0000043	LOC119563116|XP_037732288.1|DSUP	LOC108087389|XP_017040220.1|DFIC
OG0000043	LOC119562926|XP_037732005.1|DSUP	LOC108087351|XP_017040180.1|DFIC
OG0000043	LOC119563115|XP_037732286.1|DSUP	LOC108087056|XP_017039721.1|DFIC
OG0000043	LOC119563048|XP_037732184.1|DSUP	LOC108092195|XP_017047211.1|DFIC
OG0000043	LOC119556257|XP_037724233.1|DSUP	LOC108087304|XP_017040112.1|DFIC
OG0000043	LOC119556250|XP_037724220.1|DSUP	LOC108087099|XP_017039770.1|DFIC
OG0000043	LOC119554418|XP_037721239.1|DSUP	LOC108086831|XP_017039366.1|DFIC
OG0000043	LOC119556264|XP_037724244.1|DSUP	LOC108087388|XP_017040219.1|DFIC
OG0000044	LOC119558156|XP_037727329.1|DSUP	LOC108095953|XP_017052779.1|DFIC
OG0000044	LOC119555966|XP_037723621.1|DSUP	LOC108095656|XP_017052310.1|DFIC, LOC108095674|XP_017052331.1|DFIC
OG0000044	LOC119555955|XP_037723600.1|DSUP	LOC108095707|XP_017052368.1|DFIC, LOC108095664|XP_017052318.1|DFIC
OG0000044	LOC119563136|XP_037732321.1|DSUP	LOC108096011|XP_017052849.1|DFIC
OG0000044	LOC119555649|XP_037723141.1|DSUP	LOC108095670|XP_017052324.1|DFIC
OG0000044	LOC119563137|XP_037732322.1|DSUP	LOC108095658|XP_017052312.1|DFIC
OG0000044	LOC119548482|XP_037711687.1|DSUP	LOC108102017|XP_017062104.1|DFIC
OG0000045	LOC119553763|XP_037720298.1|DSUP	LOC108099782|XP_017058900.1|DFIC
OG0000045	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP	LOC108099776|XP_017058894.1|DFIC, LOC108099783|XP_017058901.1|DFIC
OG0000045	LOC119554102|XP_037720779.1|DSUP	LOC108089346|XP_017043016.1|DFIC
OG0000045	LOC119553760|XP_037720293.1|DSUP	LOC108089335|XP_017043004.1|DFIC
OG0000046	LOC119560295|XP_037729593.1|DSUP	LOC108098480|XP_017056880.1|DFIC
OG0000046	LOC119555986|XP_037723641.1|DSUP	LOC108097441|XP_017055199.1|DFIC
OG0000046	LOC119555989|XP_037723648.1|DSUP	LOC108097439|XP_017055197.1|DFIC
OG0000046	LOC119556096|XP_037723888.1|DSUP	LOC108097454|XP_017055215.1|DFIC
OG0000046	LOC119553613|XP_037720003.1|DSUP	LOC108091593|XP_017046357.1|DFIC
OG0000046	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC
OG0000047	LOC119550226|XP_037714721.1|DSUP	LOC108090569|XP_017044803.1|DFIC
OG0000047	LOC119550295|XP_037714817.1|DSUP	LOC108090570|XP_017044804.1|DFIC
OG0000047	LOC119559372|XP_037728340.1|DSUP	LOC108094901|XP_017051236.1|DFIC
OG0000047	LOC119553262|XP_037719480.1|DSUP	LOC108089762|XP_017043641.1|DFIC
OG0000047	LOC119559393|XP_037728384.1|DSUP	LOC108094950|XP_017051302.1|DFIC
OG0000047	LOC119553673|XP_037720144.1|DSUP	LOC108089719|XP_017043575.1|DFIC
OG0000048	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC
OG0000048	LOC119553986|XP_037720621.1|DSUP	LOC108089538|XP_017043363.1|DFIC
OG0000048	LOC119553984|XP_037720618.1|DSUP	LOC108089535|XP_017043361.1|DFIC
OG0000048	LOC119555323|XP_037722579.1|DSUP	LOC108089542|XP_017043368.1|DFIC
OG0000049	LOC119563293|XP_037732549.1|DSUP	LOC108091886|XP_017046759.1|DFIC
OG0000049	LOC119563399|XP_037732686.1|DSUP	LOC108091864|XP_017046732.1|DFIC
OG0000049	LOC119553498|XP_037719841.1|DSUP	LOC108091860|XP_017046729.1|DFIC
OG0000049	LOC119555362|XP_037722631.1|DSUP	LOC108091991|XP_017046904.1|DFIC
OG0000049	LOC119555370|XP_037722644.1|DSUP	LOC108091993|XP_017046906.1|DFIC
OG0000049	LOC119558111|XP_037727267.1|DSUP	LOC108092198|XP_017047214.1|DFIC
OG0000050	LOC119549468|XP_037713498.1|DSUP	LOC108093905|XP_017049757.1|DFIC
OG0000050	LOC119555005|XP_037722074.1|DSUP	LOC108088748|XP_017042185.1|DFIC
OG0000050	LOC119554439|XP_037721277.1|DSUP	LOC108088744|XP_017042181.1|DFIC
OG0000050	LOC119554992|XP_037722058.1|DSUP	LOC108088745|XP_017042182.1|DFIC
OG0000050	LOC119555302|XP_037722547.1|DSUP	LOC108088747|XP_017042184.1|DFIC
OG0000050	LOC119554440|XP_037721278.1|DSUP	LOC108088743|XP_017042180.1|DFIC
OG0000050	LOC119554997|XP_037722064.1|DSUP	LOC108088746|XP_017042183.1|DFIC
OG0000051	LOC119560029|XP_037729252.1|DSUP	LOC108099282|XP_017058161.1|DFIC
OG0000051	LOC119546183|XP_037708239.1|DSUP	LOC108092094|XP_017047073.1|DFIC
OG0000051	LOC119556804|XP_037725175.1|DSUP	LOC108087894|XP_017040960.1|DFIC
OG0000051	LOC119556794|XP_037725162.1|DSUP	LOC108087917|XP_017040992.1|DFIC
OG0000052	LOC119562894|XP_037731939.1|DSUP	LOC108087102|XP_017039773.1|DFIC
OG0000052	LOC119560209|XP_037729495.1|DSUP	LOC108098807|XP_017057437.1|DFIC
OG0000052	LOC119560185|XP_037729475.1|DSUP	LOC108098902|XP_017057587.1|DFIC
OG0000052	LOC119560154|XP_037729437.1|DSUP	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC
OG0000052	LOC119549090|XP_037712749.1|DSUP	LOC108087760|XP_017040779.1|DFIC
OG0000052	LOC119549091|XP_037712751.1|DSUP	LOC108087818|XP_017040874.1|DFIC
OG0000053	LOC119549495|XP_037713527.1|DSUP	LOC108090322|XP_017044423.1|DFIC
OG0000053	LOC119551763|XP_037717217.1|DSUP	LOC108090310|XP_017044412.1|DFIC
OG0000053	LOC119551749|XP_037717203.1|DSUP	LOC108090309|XP_017044411.1|DFIC
OG0000053	LOC119551753|XP_037717206.1|DSUP	LOC108090323|XP_017044424.1|DFIC
OG0000054	LOC119556528|XP_037724737.1|DSUP	LOC108097528|XP_017055365.1|DFIC
OG0000054	LOC119563344|XP_037732619.1|DSUP, LOC119563343|XP_037732618.1|DSUP	LOC108096334|XP_017053362.1|DFIC
OG0000054	LOC119552964|XP_037718891.1|DSUP	LOC108096244|XP_017053162.1|DFIC
OG0000054	LOC119555707|XP_037723302.1|DSUP	LOC108097685|XP_017055644.1|DFIC
OG0000055	LOC119545658|XP_037707312.1|DSUP	LOC108099260|XP_017058123.1|DFIC
OG0000056	LOC119563020|XP_037732144.1|DSUP	LOC108091640|XP_017046431.1|DFIC
OG0000056	LOC119563019|XP_037732142.1|DSUP	LOC108091639|XP_017046430.1|DFIC
OG0000056	LOC119563022|XP_037732148.1|DSUP	LOC108091643|XP_017046434.1|DFIC
OG0000056	LOC119563021|XP_037732147.1|DSUP	LOC108091642|XP_017046433.1|DFIC
OG0000056	LOC119556291|XP_037724281.1|DSUP	LOC108098775|XP_017057398.1|DFIC
OG0000056	LOC119553956|XP_037720582.1|DSUP	LOC108098940|XP_017057636.1|DFIC
OG0000058	LOC119551503|XP_037716797.1|DSUP	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC
OG0000058	LOC119546999|XP_037709593.1|DSUP, LOC119546998|XP_037709592.1|DSUP, LOC119548424|XP_037711591.1|DSUP	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC
OG0000058	LOC119546720|XP_037709134.1|DSUP	LOC108093385|XP_017048892.1|DFIC
OG0000058	LOC119556721|XP_037725047.1|DSUP	LOC108092885|XP_017048216.1|DFIC
OG0000059	LOC119559409|XP_037728412.1|DSUP	LOC108095725|XP_017052388.1|DFIC
OG0000059	LOC119560931|XP_037730598.1|DSUP	LOC108095914|XP_017052731.1|DFIC
OG0000059	LOC119560508|XP_037729914.1|DSUP	LOC108095915|XP_017052732.1|DFIC
OG0000059	LOC119556499|XP_037724690.1|DSUP	LOC108095912|XP_017052729.1|DFIC
OG0000059	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC
OG0000059	LOC119556184|XP_037724057.1|DSUP	LOC108096013|XP_017052851.1|DFIC
OG0000060	LOC119556360|XP_037724450.1|DSUP	LOC108091169|XP_017045705.1|DFIC
OG0000060	LOC119547032|XP_037709634.1|DSUP	LOC108090629|XP_017044896.1|DFIC
OG0000060	LOC119561007|XP_037730755.1|DSUP	LOC108090119|XP_017044139.1|DFIC
OG0000060	LOC119550934|XP_037715889.1|DSUP	LOC108086822|XP_017039354.1|DFIC
OG0000060	LOC119556787|XP_037725149.1|DSUP	LOC108101966|XP_017062037.1|DFIC
OG0000060	LOC119547296|XP_037710013.1|DSUP	LOC108092553|XP_017047676.1|DFIC
OG0000061	LOC119547297|XP_037710014.1|DSUP	LOC108094528|XP_017050618.1|DFIC
OG0000061	LOC119547411|XP_037710188.1|DSUP	LOC108094524|XP_017050615.1|DFIC
OG0000061	LOC119547153|XP_037709799.1|DSUP	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC
OG0000061	LOC119547482|XP_037710295.1|DSUP	LOC108094527|XP_017050617.1|DFIC
OG0000062	LOC119557553|XP_037726263.1|DSUP	LOC108094292|XP_017050285.1|DFIC
OG0000062	LOC119548633|XP_037711950.1|DSUP	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC
OG0000062	LOC119551049|XP_037716093.1|DSUP	LOC108096166|XP_017053037.1|DFIC
OG0000063	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP	LOC108102253|XP_017062492.1|DFIC
OG0000063	LOC119547960|XP_037710940.1|DSUP	LOC108102254|XP_017062493.1|DFIC
OG0000063	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP	LOC108102252|XP_017062491.1|DFIC
OG0000063	LOC119554636|XP_037721561.1|DSUP	LOC108089709|XP_017043545.1|DFIC
OG0000063	LOC119553691|XP_037720174.1|DSUP	LOC108089764|XP_017043644.1|DFIC
OG0000063	LOC119553169|XP_037719333.1|DSUP	LOC108089767|XP_017043647.1|DFIC
OG0000063	LOC119553170|XP_037719334.1|DSUP	LOC108089761|XP_017043640.1|DFIC
OG0000065	LOC119561047|XP_037730805.1|DSUP	LOC108087975|XP_017041064.1|DFIC
OG0000065	LOC119551150|XP_037716270.1|DSUP	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC
OG0000065	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP	LOC108087976|XP_017041066.1|DFIC
OG0000065	LOC119559981|XP_037729166.1|DSUP	LOC108087006|XP_017039644.1|DFIC
OG0000065	LOC119555273|XP_037722507.1|DSUP	LOC108087009|XP_017039646.1|DFIC
OG0000065	LOC119563411|XP_037732707.1|DSUP	LOC108087007|XP_017039645.1|DFIC
OG0000066	LOC119557286|XP_037725904.1|DSUP	LOC108095590|XP_017052241.1|DFIC
OG0000066	LOC119560085|XP_037729330.1|DSUP	LOC108091801|XP_017046658.1|DFIC
OG0000066	LOC119560534|XP_037729953.1|DSUP	LOC108102277|XP_017062516.1|DFIC
OG0000066	LOC119547346|XP_037710087.1|DSUP	LOC108094357|XP_017050387.1|DFIC
OG0000066	LOC119560140|XP_037729424.1|DSUP	LOC108096246|XP_017053178.1|DFIC
OG0000066	LOC119558417|XP_037727894.1|DSUP	LOC108091186|XP_017045747.1|DFIC
OG0000066	LOC119550852|XP_037715749.1|DSUP	LOC108096709|XP_017054033.1|DFIC
OG0000067	LOC119560888|XP_037730510.1|DSUP	LOC108098544|XP_017057031.1|DFIC
OG0000067	LOC119553386|XP_037719671.1|DSUP	LOC108089737|XP_017043607.1|DFIC
OG0000067	LOC119550078|XP_037714475.1|DSUP	LOC108090972|XP_017045416.1|DFIC
OG0000067	LOC119553465|XP_037719795.1|DSUP	LOC108089736|XP_017043606.1|DFIC
OG0000067	LOC119553512|XP_037719863.1|DSUP	LOC108093275|XP_017048744.1|DFIC
OG0000068	LOC119552687|XP_037718340.1|DSUP	LOC108099862|XP_017058999.1|DFIC
OG0000068	LOC119559817|XP_037728832.1|DSUP	LOC108101069|XP_017060747.1|DFIC
OG0000068	LOC119555070|XP_037722207.1|DSUP	LOC108086952|XP_017039554.1|DFIC
OG0000068	LOC119550979|XP_037715942.1|DSUP	LOC108094867|XP_017051178.1|DFIC
OG0000068	LOC119549875|XP_037714104.1|DSUP, LOC119549881|XP_037714113.1|DSUP	LOC108090543|XP_017044766.1|DFIC
OG0000068	LOC119555964|XP_037723613.1|DSUP	LOC108098038|XP_017056186.1|DFIC
OG0000069	LOC119550426|XP_037715021.1|DSUP	LOC108095205|XP_017051701.1|DFIC
OG0000070	LOC119546702|XP_037709110.1|DSUP	LOC108093013|XP_017048405.1|DFIC
OG0000070	LOC119553795|XP_037720335.1|DSUP	LOC108097315|XP_017055021.1|DFIC
OG0000070	LOC119546705|XP_037709112.1|DSUP	LOC108093017|XP_017048410.1|DFIC
OG0000070	LOC119556647|XP_037724907.1|DSUP	LOC108093018|XP_017048411.1|DFIC
OG0000071	LOC119555204|XP_037722387.1|DSUP	LOC108100141|XP_017059383.1|DFIC
OG0000071	LOC119552553|XP_037718101.1|DSUP	LOC108095396|XP_017051968.1|DFIC
OG0000071	LOC119552552|XP_037718100.1|DSUP	LOC108095397|XP_017051969.1|DFIC
OG0000071	LOC119554936|XP_037721974.1|DSUP	LOC108095466|XP_017052069.1|DFIC
OG0000072	LOC119551080|XP_037716171.1|DSUP	LOC108090389|XP_017044527.1|DFIC
OG0000072	LOC119550992|XP_037715966.1|DSUP	LOC108090306|XP_017044405.1|DFIC
OG0000072	LOC119551079|XP_037716170.1|DSUP	LOC108090388|XP_017044526.1|DFIC
OG0000073	LOC119549420|XP_037713422.1|DSUP	LOC108093786|XP_017049554.1|DFIC
OG0000073	LOC119557222|XP_037725820.1|DSUP	LOC108097185|XP_017054817.1|DFIC
OG0000074	LOC119555627|XP_037723076.1|DSUP	LOC108093150|XP_017048585.1|DFIC
OG0000074	LOC119553528|XP_037719882.1|DSUP	LOC108099854|XP_017058989.1|DFIC
OG0000075	LOC119552995|XP_037718942.1|DSUP	LOC108096303|XP_017053279.1|DFIC
OG0000075	LOC119553014|XP_037718987.1|DSUP	LOC108096448|XP_017053541.1|DFIC
OG0000075	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP	LOC108096307|XP_017053282.1|DFIC
OG0000075	LOC119552996|XP_037718943.1|DSUP	LOC108096304|XP_017053280.1|DFIC
OG0000076	LOC119555219|XP_037722410.1|DSUP	LOC108096321|XP_017053338.1|DFIC
OG0000076	LOC119558162|XP_037727356.1|DSUP	LOC108087907|XP_017040976.1|DFIC
OG0000076	LOC119556941|XP_037725365.1|DSUP	LOC108088087|XP_017041231.1|DFIC
OG0000076	LOC119556781|XP_037725143.1|DSUP	LOC108094504|XP_017050597.1|DFIC
OG0000076	LOC119556782|XP_037725144.1|DSUP	LOC108094514|XP_017050608.1|DFIC
OG0000077	LOC119549138|XP_037712837.1|DSUP	LOC108094895|XP_017051224.1|DFIC
OG0000077	LOC119560232|XP_037729526.1|DSUP	LOC108099491|XP_017058540.1|DFIC
OG0000077	LOC119549259|XP_037713095.1|DSUP	LOC108101896|XP_017061947.1|DFIC
OG0000077	LOC119548360|XP_037711506.1|DSUP	LOC108088470|XP_017041744.1|DFIC
OG0000078	LOC119550532|XP_037715180.1|DSUP	LOC108094965|XP_017051317.1|DFIC
OG0000078	LOC119553881|XP_037720469.1|DSUP	LOC108088926|XP_017042437.1|DFIC
OG0000078	LOC119560420|XP_037729785.1|DSUP	LOC108093529|XP_017049111.1|DFIC
OG0000078	LOC119556490|XP_037724675.1|DSUP	LOC108098116|XP_017056325.1|DFIC
OG0000078	LOC119557021|XP_037725486.1|DSUP	LOC108098159|XP_017056384.1|DFIC
OG0000079	LOC119547249|XP_037709956.1|DSUP	LOC108092477|XP_017047558.1|DFIC
OG0000079	LOC119547248|XP_037709955.1|DSUP	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC
OG0000080	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP	LOC108099995|XP_017059184.1|DFIC
OG0000080	LOC119549434|XP_037713451.1|DSUP	LOC108090461|XP_017044643.1|DFIC
OG0000081	LOC119554911|XP_037721941.1|DSUP	LOC108100698|XP_017060209.1|DFIC
OG0000082	LOC119551581|XP_037716911.1|DSUP	LOC108096757|XP_017054106.1|DFIC
OG0000082	LOC119556198|XP_037724083.1|DSUP	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC
OG0000082	LOC119560897|XP_037730522.1|DSUP	LOC108092010|XP_017046931.1|DFIC
OG0000083	LOC119548097|XP_037711114.1|DSUP	LOC108089266|XP_017042925.1|DFIC
OG0000083	LOC119546591|XP_037708932.1|DSUP	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC
OG0000083	LOC119546708|XP_037709117.1|DSUP	LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC
OG0000083	LOC119547690|XP_037710586.1|DSUP	LOC108098712|XP_017057316.1|DFIC
OG0000083	LOC119547461|XP_037710270.1|DSUP	LOC108089245|XP_017042898.1|DFIC
OG0000084	LOC119550924|XP_037715869.1|DSUP	LOC108087862|XP_017040935.1|DFIC
OG0000084	LOC119551740|XP_037717169.1|DSUP	LOC108093919|XP_017049775.1|DFIC
OG0000085	LOC119551864|XP_037717383.1|DSUP	LOC108101444|XP_017061270.1|DFIC
OG0000085	LOC119549285|XP_037713161.1|DSUP	LOC108101595|XP_017061496.1|DFIC
OG0000085	LOC119549927|XP_037714196.1|DSUP	LOC108101603|XP_017061506.1|DFIC
OG0000085	LOC119551142|XP_037716260.1|DSUP	LOC108101582|XP_017061483.1|DFIC
OG0000085	LOC119549284|XP_037713160.1|DSUP	LOC108101594|XP_017061495.1|DFIC
OG0000086	LOC119549877|XP_037714110.1|DSUP	LOC108096752|XP_017054097.1|DFIC
OG0000087	LOC119546360|XP_037708515.1|DSUP	LOC108101150|XP_017060862.1|DFIC
OG0000087	LOC119547736|XP_037710650.1|DSUP	LOC108090029|XP_017044014.1|DFIC
OG0000088	LOC119549208|XP_037712982.1|DSUP	LOC108094304|XP_017050312.1|DFIC
OG0000088	LOC119547300|XP_037710018.1|DSUP	LOC108101734|XP_017061675.1|DFIC
OG0000088	LOC119553792|XP_037720331.1|DSUP	LOC108100188|XP_017059448.1|DFIC
OG0000088	LOC119549647|XP_037713759.1|DSUP	LOC108093949|XP_017049834.1|DFIC
OG0000088	LOC119553816|XP_037720365.1|DSUP	LOC108100212|XP_017059477.1|DFIC
OG0000089	LOC119559948|XP_037729105.1|DSUP	LOC108098591|XP_017057133.1|DFIC
OG0000089	LOC119560639|XP_037730119.1|DSUP	LOC108098939|XP_017057635.1|DFIC
OG0000089	LOC119554444|XP_037721284.1|DSUP	LOC108087422|XP_017040258.1|DFIC
OG0000090	LOC119551577|XP_037716907.1|DSUP	LOC108090757|XP_017045079.1|DFIC
OG0000090	LOC119551295|XP_037716502.1|DSUP	LOC108090961|XP_017045394.1|DFIC
OG0000090	LOC119552801|XP_037718566.1|DSUP	LOC108096450|XP_017053542.1|DFIC
OG0000090	LOC119555352|XP_037722617.1|DSUP	LOC108100299|XP_017059587.1|DFIC
OG0000091	LOC119550132|XP_037714564.1|DSUP	LOC108086553|XP_017038985.1|DFIC
OG0000091	LOC119548319|XP_037711427.1|DSUP	LOC108102111|XP_017062264.1|DFIC
OG0000091	LOC119545780|XP_037707573.1|DSUP	LOC108087170|XP_017039900.1|DFIC
OG0000091	LOC119563325|XP_037732595.1|DSUP	LOC108087365|XP_017040194.1|DFIC
OG0000092	LOC119555984|XP_037723644.1|DSUP	LOC108096020|XP_017052859.1|DFIC
OG0000092	LOC119554434|XP_037721266.1|DSUP	LOC108095984|XP_017052817.1|DFIC
OG0000092	LOC119563440|XP_037732759.1|DSUP	LOC108095732|XP_017052397.1|DFIC
OG0000092	LOC119563381|XP_037732661.1|DSUP	LOC108096015|XP_017052854.1|DFIC
OG0000093	LOC119548851|XP_037712400.1|DSUP	LOC108092694|XP_017047894.1|DFIC
OG0000093	LOC119555990|XP_037723649.1|DSUP	LOC108094674|XP_017050882.1|DFIC
OG0000093	LOC119549355|XP_037713272.1|DSUP	LOC108093808|XP_017049610.1|DFIC
OG0000093	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP	LOC108088659|XP_017042076.1|DFIC
OG0000094	LOC119553732|XP_037720249.1|DSUP	LOC108089688|XP_017043524.1|DFIC
OG0000094	LOC119560272|XP_037729566.1|DSUP	LOC108091775|XP_017046611.1|DFIC
OG0000096	LOC119548522|XP_037711741.1|DSUP	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC
OG0000096	LOC119547864|XP_037710825.1|DSUP	LOC108094544|XP_017050641.1|DFIC
OG0000096	LOC119548857|XP_037712415.1|DSUP	LOC108087280|XP_017040078.1|DFIC
OG0000096	LOC119548361|XP_037711504.1|DSUP	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC
